state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf
Jammu & Kashmir,Kupwara,1233,365788,2643,7999,11228,458895,2.04,188,9232,469324,355247,757,252661,572022,8360,65,5509
Jammu & Kashmir,Pulwama,728,298371,1391,5758,9188,283126,1.6,104,6486,328502,252932,770,167251,414246,8272,86,2307
Jammu & Kashmir,Ganderbal,415,158381,1025,3832,6365,176580,5.02,213,4247,188469,146459,777,115779,219182,5499,95,1890
Jammu & Kashmir,Budgam,1124,395693,1497,1602,10954,443443,4.92,134,2726,484369,354655,732,260442,578694,10481,142,1970
Jammu & Kashmir,Jammu,263,835621,1332,2642,6565,874490,7.4,215,2905,935309,774319,828,572721,1137390,5447,91,2449
Jammu & Kashmir,Kishtwar,290,96766,547,834,1722,110299,6.76,76,1124,115292,91740,796,67184,139881,1331,54,938
Jammu & Kashmir,Doda,308,199459,600,1687,3130,218766,5.99,121,2019,229372,188787,823,110378,307847,2499,43,1231
Jammu & Kashmir,Udhampur,775,262874,795,1901,3807,312275,13.23,354,2676,294307,280738,954,191694,383455,2549,143,2053
Jammu & Kashmir,Kathua,1619,312081,1204,5298,3180,326663,3.58,248,6922,336338,302322,899,198182,440562,2468,139,1915
Jammu & Kashmir,Ramban,691,146762,634,1092,1421,180255,3.76,67,1783,192244,134730,701,110028,216989,231,71,1823
Jammu & Kashmir,Samba,79,188256,197,371,861,195957,8.89,40,450,212174,171936,810,107270,276943,390,28,668
Jammu & Kashmir,Rajouri,1159,284018,1791,23624,13454,399402,0.99,246,24784,381272,302052,792,201494,481926,12016,102,3228
Jammu & Kashmir,Poonch,275,241278,849,993,2139,282592,5.68,72,1268,292383,231422,792,140341,383529,264,81,2724
Jammu & Kashmir,Reasi,270,147630,474,1198,2125,183390,3.19,47,1473,189964,141023,742,100610,230410,1213,108,1386
Jharkhand,Ranchi,2193,710956,3378,6794,9263,1258178,2.7,243,8987,1047643,920994,879,551247,1417887,7823,67,4819
Jharkhand,Koderma,118,190885,420,391,1282,283009,8.06,41,509,237926,235882,991,118256,355638,569,9,1133
Jharkhand,Bokaro,2826,467327,3483,7151,8405,737834,0.23,23,9977,657286,547530,833,274858,930303,8120,61,3768
Jharkhand,Garhwa,177,231855,601,555,1444,309584,12.02,88,732,299294,242033,809,119625,421814,1095,26,950
Jharkhand,Latehar,151,125131,381,574,1229,219300,3.45,25,725,190754,153611,805,68683,275748,903,40,706
Jharkhand,Chatra,463,208454,473,1660,1588,329990,8.34,177,2123,278008,260341,936,98634,439810,1100,69,961
Jharkhand,Palamu,966,446609,1594,2057,3759,530609,5.86,177,3023,523934,453099,865,237301,739917,2942,58,2410
Jharkhand,East Singhbhum,2249,818945,2349,7659,6890,1146933,3.25,322,9908,1054609,910637,863,578031,1387847,5004,120,4234
Jharkhand,Seraikela Kharsawan,244,241777,1160,772,3275,372148,5.31,54,1016,344745,269063,780,138061,475864,2888,10,1547
Jharkhand,Simdega,47,150238,854,162,1823,218887,24.4,51,209,188261,180818,960,98541,270584,1182,79,1494
Jharkhand,Lohardaga,140,90004,215,513,838,125575,14.85,97,653,114451,101072,883,52477,163102,494,23,559
Jharkhand,Gumla,185,244147,576,375,1494,264960,8.93,50,560,254317,254681,1001,134359,374748,932,13,1138
Jharkhand,Khunti,129,133289,389,413,1218,181233,10.7,58,542,165971,148492,895,96051,218471,793,23,814
Jharkhand,Deoghar,310,285091,1302,898,2618,438052,9.27,112,1208,400704,322257,804,176317,546826,1924,38,1996
Jharkhand,Ramgarh,517,249508,902,1588,2566,411512,4.51,95,2105,356813,304031,852,153961,507059,1819,28,1649
Jharkhand,Hazaribagh,934,401347,1580,2977,4754,688784,3.81,149,3911,566122,523606,925,257338,832793,3108,56,3225
Jharkhand,Giridih,883,460670,1600,2572,4567,736409,5.35,185,3455,608663,588151,966,240380,956699,3114,56,3052
Jharkhand,Dhanbad,2857,603315,2875,10445,9814,871405,1.56,208,13302,813254,661036,813,371155,1103565,8821,75,3867
Jharkhand,Dumka,339,330794,787,912,2095,467975,22.3,279,1251,400638,398022,993,185731,613038,1600,90,1282
Jharkhand,Jamtara,77,191943,596,274,1631,271416,16.81,59,351,249869,213427,854,106672,356687,1338,15,889
Jharkhand,Sahebganj,307,191192,1107,796,2483,312606,11.51,127,1103,277115,226625,818,101667,402131,2257,66,1333
Jharkhand,Pakur,254,182863,756,661,1838,262944,3.83,35,915,236523,209223,885,90969,354838,1496,26,1097
Jharkhand,Godda,365,283559,974,918,2235,383540,22.37,287,1283,351550,315440,897,158684,508415,1269,70,1939
Jharkhand,West Singhbhum,672,289265,1289,1610,3709,497959,5.17,118,2282,404618,382456,945,186072,601152,2500,37,2497
Karnataka,Belgaum,3461,1898567,12081,4539,18119,2216895,8.62,690,8000,2029751,2085076,1027,1114393,3001069,7914,242,22286
Karnataka,Bangalore Urban,734,597823,1365,3398,6646,1211539,6.24,258,4132,1003799,805230,802,607991,1201371,1818,112,6193
Karnataka,Mysore,2939,1479167,2614,5331,7058,1458237,8.34,690,8270,1424331,1512541,1062,949782,1987622,3524,253,6148
Karnataka,Gulbarga,3474,743158,3565,6548,8173,973164,10.65,1068,10032,862117,853933,991,508649,1207673,4727,401,7010
Karnataka,Chitradurga,334,787609,2460,631,6018,636001,16.06,155,965,688522,734822,1067,508150,915460,4631,111,3846
Karnataka,Dakshina Kannada,566,1072634,1515,1445,4009,1149572,16.86,339,2011,1107419,1114273,1006,714700,1507506,937,121,4587
Karnataka,Bagalkot,8395,742062,6325,11267,8017,771771,4.33,851,19669,730491,783181,1072,449981,1063852,3469,263,10873
Karnataka,Chamarajanagar,4824,460882,1582,2282,1569,432440,8.36,594,7106,416726,476404,1143,258151,635171,347,182,2803
Karnataka,Bidar,348,614749,2149,420,3411,673613,10.68,82,768,632252,655958,1037,413418,874944,1502,123,4058
Karnataka,Chikamagalur,128,581888,1551,163,2166,442647,20.27,59,291,493003,531416,1078,309725,714810,1669,42,2048
Karnataka,Bellary,3949,1040840,5234,6896,10674,1258189,5.67,615,10845,1143325,1155239,1010,678829,1620200,7928,253,7981
Karnataka,Davanagere,30,669675,1835,49,3890,653707,13.92,11,79,645914,677197,1048,383577,939805,2317,12,3407
Karnataka,Bangalore Rural,2410,406207,1360,6073,4137,567610,4.09,347,8483,537992,435616,810,318809,655008,1771,84,3725
Karnataka,Kolar,2463,643334,3282,2651,4467,801572,7.13,366,5134,732846,711847,971,516135,928771,2241,162,5509
Karnataka,Dharwad,189,713327,2359,492,6160,892388,17.47,119,681,812459,793021,976,456704,1149011,2928,86,5591
Karnataka,Haveri,785,572863,2645,1375,4115,674185,10.19,220,2160,611517,635392,1039,283561,963487,2024,88,4736
Karnataka,Gadag,567,457035,2451,1258,5355,459553,6.85,125,1825,440081,476360,1082,278208,638380,5498,181,2307
Karnataka,Uttar Kannada,1175,715725,2636,610,2918,672179,13.73,245,1785,697616,690126,989,428295,959609,1420,77,4133
Karnataka,Koppal,997,492660,1831,1797,4295,593350,13.82,386,2794,519522,566304,1090,323767,762243,2706,159,3419
Karnataka,Kodagu,64,292532,462,50,995,268995,22.81,26,114,273787,287658,1051,182040,379487,403,49,1054
Karnataka,Raichur,3340,563073,2906,8224,6967,732340,4.46,516,11564,621019,674238,1086,358518,936895,5565,137,4308
Karnataka,Yadgir,164,390740,1811,594,6048,490052,22.69,172,758,423742,456957,1078,297638,583154,4233,174,3626
Karnataka,Udupi,207,730463,1148,376,1913,630491,21.78,127,583,650113,710661,1093,449625,911329,606,51,2454
Karnataka,Shimoga,2142,795046,2622,4404,5649,743397,7.55,494,6546,750553,787743,1050,451235,1087208,4960,158,3312
Karnataka,Tumkur,10357,1202050,5850,14006,8887,1069519,2.82,687,24363,1101075,1170130,1063,693136,1578433,5848,173,8889
Karnataka,Hassan,5231,875576,3372,4105,3804,804525,7.01,654,9336,799354,880485,1101,487695,1192406,2133,235,5043
Karnataka,Mandya,2182,965224,3277,2074,3818,749851,15.13,644,4256,789472,925303,1172,561427,1153648,1338,193,5756
Karnataka,Chikkaballapur,1817,631295,2845,2663,4817,617406,6.92,310,4480,612355,636179,1039,429865,818836,2353,92,5309
Karnataka,Ramanagara,2654,588492,1465,4339,3448,535268,8.68,607,6993,543709,579864,1066,394667,729093,1312,163,3600
Karnataka,Vijayapura,8344,817816,6778,14419,12554,953570,3.67,835,22765,896536,874561,975,477222,1294164,11147,366,8185
Karnataka,BBMP,2417,4306300,6529,11065,29552,8041640,8.35,1126,13484,6770809,5574330,823,4554712,7793228,7178,417,28903
Kerala,Kasaragod,186,767796,787,875,2206,590157,15.93,169,1061,657914,699718,1064,461345,896608,829,41,2163
Kerala,Thiruvananthapuram,821,2264036,3667,1719,5062,1649020,7.48,190,2540,1858205,2053965,1105,1365184,2547872,2052,41,6676
Kerala,Kannur,78,1556552,1762,268,3513,1118885,24.28,84,346,1271104,1403583,1104,808981,1866456,1596,14,3678
Kerala,Kollam,139,1725148,2677,464,3983,1105355,9.45,57,603,1304342,1525409,1169,902824,1927679,1588,14,5072
Kerala,Wayanad,60,564789,719,143,2453,452641,3.45,7,203,495531,521674,1053,364502,652928,565,2,2606
Kerala,Pathanamthitta,104,1068464,1825,467,2356,565089,5.08,29,571,766174,867096,1132,594888,1038665,837,9,3344
Kerala,Alappuzha,99,1414057,2358,186,3812,813406,12.28,35,285,1049122,1177856,1123,726267,1501196,1122,31,5048
Kerala,Malappuram,70,1854550,4386,329,10265,1872252,12.78,51,399,1835343,1890272,1030,964896,2761906,6711,11,7940
Kerala,Thrissur,96,2023715,3735,458,5755,1314410,11.91,66,554,1571404,1765942,1124,1069447,2268678,1696,19,7793
Kerala,Kottayam,196,1354113,1295,424,2792,813018,3.23,20,620,1060806,1105819,1042,704918,1462213,869,4,3218
Kerala,Kozhikode,68,1914321,3123,212,5652,1411576,17.86,50,280,1606082,1718897,1070,1021090,2304807,2344,22,6430
Kerala,Idukki,113,754129,981,486,1582,502323,5.18,31,599,626660,629496,1005,406633,849819,718,7,1845
Kerala,Ernakulam,1114,2479860,6588,4044,11019,1934592,2.95,152,5158,2226123,2187537,983,1508417,2906035,3645,39,13962
Kerala,Palakkad,62,1544907,3675,499,7937,1189856,8.73,49,561,1306086,1428026,1093,777872,1956891,2741,10,8871
Ladakh,Kargil,0,58030,28,0,318,87751,0.0,0,0,76989,68771,893,59130,86651,48,1,298
Ladakh,Leh,0,73850,40,0,546,131217,0.0,0,0,123841,81206,656,84752,120315,153,0,433
Lakshadweep,Lakshadweep,0,43625,49,1,162,54957,900.0,9,1,52550,46027,876,43605,54977,19,9,191
Madhya Pradesh,Bhopal,127,1108377,1530,497,5780,1936613,5.77,36,624,1665322,1378971,828,1073650,1971340,1122,15,6188
Madhya Pradesh,Gwalior,784,772272,1571,1817,3786,1256714,20.34,529,2601,1104116,924427,837,615241,1413745,1111,135,4246
Madhya Pradesh,Indore,133,1625879,2085,833,9873,2891807,4.55,44,966,2432031,2084650,857,1609799,2907887,1274,28,10683
Madhya Pradesh,Jabalpur,170,1090739,3707,424,6778,1635042,11.11,66,594,1408551,1316612,935,822115,1903666,1626,21,8859
Madhya Pradesh,Rewa,34,859387,1328,116,2966,1183601,46.67,70,150,1070397,972251,908,455804,1587184,2084,18,2210
Madhya Pradesh,Sagar,90,852251,1495,7,3221,1261840,13.4,13,97,1141914,971783,851,593851,1520240,941,45,3775
Madhya Pradesh,Ujjain,18,851932,996,33,3110,1286100,17.65,9,51,1106709,1030861,931,712458,1425574,711,18,3394
Madhya Pradesh,Mandsaur,53,450591,763,225,2068,741013,51.08,142,278,618042,573168,927,253920,937684,379,28,2452
Madhya Pradesh,Agar,23,196841,171,76,456,319021,21.21,21,99,276732,238893,863,96344,419518,82,9,545
Madhya Pradesh,Shajapur,40,326272,553,92,1213,478983,51.52,68,132,422011,382917,907,193367,611888,189,19,1577
Madhya Pradesh,Ratlam,209,518290,587,698,1806,835240,10.25,93,907,700825,652342,931,341341,1012189,235,22,2158
Madhya Pradesh,Neemuch,46,301540,275,175,834,460161,44.8,99,221,396736,364779,919,187462,574239,172,22,936
Madhya Pradesh,Dewas,35,521720,473,122,1356,861859,65.61,103,157,726933,656071,903,390137,993442,278,33,1550
Madhya Pradesh,Tikamgarh,49,441619,690,162,1940,693774,27.96,59,211,622771,512404,823,232253,903140,651,26,1979
Madhya Pradesh,Panna,93,274862,876,97,1549,436743,42.11,80,190,390272,321217,823,124969,586636,677,44,1748
Madhya Pradesh,Damoh,79,414510,1121,298,2523,623935,11.41,43,377,544521,493767,907,236428,802017,916,28,2727
Madhya Pradesh,Chhatarpur,1188,518190,1130,2931,3071,819208,13.38,551,4119,733895,603008,822,261468,1075930,1146,197,3054
Madhya Pradesh,Umaria,122,213125,1583,205,1719,340653,13.15,43,327,288245,265429,921,105942,447836,223,25,3079
Madhya Pradesh,Singrauli,17,306722,500,170,1995,602195,17.65,33,187,520677,388087,745,180030,728887,779,13,1717
Madhya Pradesh,Sidhi,217,322475,1229,205,2060,506837,11.37,48,422,433250,395957,914,160758,668554,947,12,2343
Madhya Pradesh,Shahdol,11,378428,458,37,1308,601867,66.67,32,48,513703,466502,908,280948,699347,282,19,1484
Madhya Pradesh,Satna,31,742247,2297,136,4785,1076079,31.74,53,167,972140,845851,870,341249,1477077,3862,10,3219
Madhya Pradesh,Anuppur,0,218566,488,10,1292,370797,0.0,0,10,299048,290244,971,116237,473126,475,4,1304
Madhya Pradesh,Mandla,12,323775,804,35,1861,499328,27.66,13,47,404515,418496,1035,150207,672896,626,44,2039
Madhya Pradesh,Dindori,101,245055,621,85,1181,365133,18.28,34,186,301899,308217,1021,142031,468157,240,85,1562
Madhya Pradesh,Chhindwara,105,762254,7505,207,15853,1249083,21.79,68,312,1040090,970737,933,408668,1602669,17479,21,5878
Madhya Pradesh,Balaghat,9,681399,2185,46,4167,916419,27.27,15,55,785064,812497,1035,372920,1224898,2639,3,3712
Madhya Pradesh,Khandwa,5,442833,790,37,1573,682268,19.05,8,42,579210,545719,942,268002,857099,493,2,1869
Madhya Pradesh,Jhabua,5,236636,431,20,1299,494542,20.0,5,25,372786,358330,961,134981,596197,590,9,1140
Madhya Pradesh,Dhar,7,591128,717,33,2352,1173819,0.0,0,40,930633,833882,896,409156,1355791,701,6,2367
Madhya Pradesh,Burhanpur,19,274281,198,79,573,414127,83.67,82,98,362089,326192,901,200986,487422,217,19,553
Madhya Pradesh,Barwani,17,323858,468,63,1417,642582,37.5,30,80,502953,463334,921,183828,782612,493,40,1391
Madhya Pradesh,Khargone,49,514890,962,152,2354,899842,69.15,139,201,733477,680927,928,282181,1132551,853,49,2463
Madhya Pradesh,Shivpuri,122,474993,603,513,1636,905486,24.41,155,635,745914,634352,850,289527,1090952,483,54,1755
Madhya Pradesh,Sheopur,0,167166,328,0,897,331256,0.0,0,0,265895,232434,874,95334,403088,299,0,926
Madhya Pradesh,Morena,146,610375,1031,510,2811,1033163,14.33,94,656,906250,737010,813,373979,1269559,817,32,3024
Madhya Pradesh,Guna,44,364294,329,311,1440,649934,12.68,45,355,547332,466706,853,209644,804584,314,18,1454
Madhya Pradesh,Seoni,105,472861,1326,282,3173,727090,26.61,103,387,602285,597481,992,263173,936778,756,23,3743
Madhya Pradesh,Datia,636,308835,1365,267,1905,438287,6.31,57,903,403264,343699,852,198200,548922,344,23,2927
Madhya Pradesh,Bhind,427,536744,1326,1370,2302,762314,2.95,53,1797,709760,588965,830,274578,1024480,711,18,2916
Madhya Pradesh,Narsinghpur,98,418384,800,273,1817,602350,10.51,39,371,536630,483929,902,225971,794763,228,8,2389
Madhya Pradesh,Katni,461,421296,2047,317,1707,651290,6.68,52,778,563382,508997,903,221778,850808,633,49,3120
Madhya Pradesh,Ashoknagar,4,249500,170,23,552,446513,48.15,13,27,373424,322440,863,148743,547270,147,3,575
Madhya Pradesh,Vidisha,38,482185,652,96,1911,768646,34.33,46,134,670846,579755,864,293758,957073,253,22,2311
Madhya Pradesh,Sehore,22,471479,336,106,1374,765242,56.25,72,128,658381,578092,878,334837,901884,270,23,1439
Madhya Pradesh,Alirajpur,0,167599,300,0,928,294220,0.0,0,0,244097,217684,892,96893,364926,429,11,798
Madhya Pradesh,Rajgarh,31,513331,693,161,1728,853055,25.0,48,192,717764,648327,903,351325,1015061,626,11,1796
Madhya Pradesh,Raisen,0,401606,587,0,1714,738976,0.0,0,0,619970,520450,839,266451,874131,389,3,1911
Madhya Pradesh,Hoshangabad,29,449497,511,53,1212,690731,34.15,28,82,600223,539761,899,283350,856878,242,9,1481
Madhya Pradesh,Harda,5,196540,214,20,483,305724,20.0,5,25,266584,235597,884,111064,391200,186,35,511
Madhya Pradesh,Betul,38,515554,699,117,1957,799228,48.39,75,155,680132,634466,933,280580,1034202,571,19,2085
Maharashtra,Pune,6691,4505151,8547,33564,45446,6639366,3.44,1385,40255,6263235,4878893,779,3747748,7396769,20946,399,33046
Maharashtra,Akola,1952,541639,1817,4323,4193,450618,9.0,565,6275,518318,473778,914,318880,673377,3243,119,2766
Maharashtra,Nagpur,6323,1967907,4792,19740,15981,1937526,5.13,1337,26063,2030077,1874712,923,1200757,2704676,9610,360,11163
Maharashtra,Amravati,1957,899335,2381,4243,4763,701447,5.16,320,6200,825589,774968,939,478351,1122431,3959,96,3184
Maharashtra,Buldhana,3287,799743,3120,6102,6161,656460,5.44,511,9389,762127,693886,910,439992,1016211,5253,159,4028
Maharashtra,Yavatmal,603,775403,3752,1193,7674,696803,5.79,104,1796,770470,701435,910,414583,1057623,6855,75,4570
Maharashtra,Washim,135,417046,776,585,1779,365436,6.94,50,720,411661,370733,901,271197,511285,1269,111,1285
Maharashtra,Bhandara,15,564421,1850,72,3778,574916,14.94,13,87,556109,583082,1049,346757,792580,1892,3,3736
Maharashtra,Kolhapur,4710,2027105,4887,9861,11756,1374695,4.45,649,14571,1728104,1672967,968,980006,2421794,11625,246,5018
Maharashtra,Ratnagiri,1849,653841,6401,2212,8282,547794,2.68,109,4061,613025,588499,960,359980,841655,10664,142,4019
Maharashtra,Sangli,1246,1349537,3412,2221,5318,1066405,8.45,293,3467,1228685,1186882,966,689347,1726595,4294,372,4435
Maharashtra,Sindhudurg,1796,451259,2038,2710,3482,309265,15.4,694,4506,387352,373078,963,262202,498322,3366,161,2154
Maharashtra,Solapur,7143,1241298,5730,13367,10649,1217443,2.93,600,20510,1321403,1136815,860,586461,1872280,11877,214,4502
Maharashtra,Satara,5009,1483690,4373,8459,8481,1147065,8.48,1142,13468,1336716,1293607,968,776908,1853847,6912,322,5942
Maharashtra,Wardha,673,535213,1639,1519,3085,428143,9.03,198,2192,486186,477062,981,271348,692008,2789,64,1934
Maharashtra,Gondia,9815,614415,4017,16447,7323,581032,2.92,768,26262,573739,621576,1083,377723,817724,4527,244,6813
Maharashtra,Gadchiroli,824,302845,2975,1829,5590,351230,3.66,97,2653,336050,317933,946,181679,472396,3737,110,4827
Maharashtra,Chandrapur,392,797634,2550,1313,5348,787262,4.99,85,1705,821343,763362,929,384606,1200290,4588,26,3309
Maharashtra,Osmanabad,1788,537046,1694,3300,3431,426440,8.1,412,5088,515071,448265,870,275425,688061,3472,108,1652
Maharashtra,Nanded,2391,807215,3937,4742,7847,804353,10.47,747,7133,837176,774164,925,436441,1175127,7427,345,4357
Maharashtra,Latur,3050,718808,2610,6871,5472,650405,7.15,709,9921,723605,645407,892,408888,960325,4424,191,3657
Maharashtra,Beed,3920,774238,4303,4554,6591,640262,4.2,356,8474,758641,655626,864,405490,1009010,5976,151,4917
Maharashtra,Parbhani,2124,543258,2156,4115,4144,541341,8.51,531,6239,563346,521140,925,322756,761843,3681,169,2618
Maharashtra,Hingoli,1102,295583,1172,1665,2161,314396,10.59,293,2767,317451,292441,921,160197,449782,1966,91,1367
Maharashtra,Nandurbar,2997,504095,2611,6252,5592,454204,4.34,401,9249,505171,453016,897,300438,657861,4791,133,3412
Maharashtra,Dhule,6228,655757,3306,10453,6324,667920,4.81,803,16687,685327,638082,931,410551,913126,5212,187,4417
Maharashtra,Nashik,7667,1865796,11106,16321,27150,2208152,4.47,1072,23988,2216167,1857135,838,1111736,2962212,26118,316,12138
Maharashtra,Jalgaon,7254,1288540,8687,13807,16417,1263326,5.08,1069,21061,1328805,1222661,920,630426,1921440,18569,274,6535
Maharashtra,Ahmednagar,8243,1529082,9610,15352,19336,1503451,5.74,1355,23595,1633482,1398544,856,786831,2245702,20703,438,8243
Maharashtra,Thane,8589,3071242,12670,31629,47552,4266814,3.16,1272,40218,4078268,3257646,799,2387124,4950932,36833,326,23388
Maharashtra,Raigad,4731,1003045,5871,12513,15890,1348888,3.69,636,17244,1330798,1020655,767,675313,1676620,14992,270,6768
Maharashtra,Palghar,1998,857972,5080,6360,16005,1322554,3.49,292,8358,1194713,985340,825,568532,1611994,14951,70,6135
Maharashtra,Mumbai,1326,5686458,15761,5127,62358,7925464,3.05,197,6453,7832074,5776563,738,4858580,8753342,31532,57,46587
Maharashtra,Jalna,1569,609894,1672,3737,4095,657145,12.14,644,5306,665326,601538,904,353469,913570,3397,160,2369
Maharashtra,Aurangabad ,3760,1012711,3481,9045,10697,1201173,2.46,315,12805,1234941,978462,792,613267,1600617,8067,222,6111
Manipur,Bishnupur,0,76241,263,0,584,93187,0.0,0,0,85297,84090,986,42259,127169,74,0,772
Manipur,Chandel,0,14240,21,0,67,23893,0.0,0,0,22374,15757,704,11755,26378,7,0,80
Manipur,Churachandpur,244,55816,145,654,401,98264,1.34,12,898,81451,72596,891,50836,103244,48,6,497
Manipur,Imphal East,0,159769,401,0,1025,200285,0.0,0,0,190208,169730,892,112288,247766,122,0,1304
Manipur,Imphal West,38,199370,672,92,1476,253922,0.0,0,130,238036,215101,904,149710,303582,215,1,1933
Manipur,Senapati,130,12322,78,196,228,27365,4.29,14,326,23858,15823,663,12441,27246,46,4,260
Manipur,Tamenglong,4,9638,12,26,71,17962,0.0,0,30,16886,10714,634,8008,19592,9,2,73
Manipur,Thoubal,0,80906,118,0,370,106359,0.0,0,0,98462,88765,902,46829,140436,38,0,450
Manipur,Ukhrul,90,12365,37,67,96,19917,1.91,3,157,19319,12960,671,11148,21134,43,2,90
Manipur,Tengnoupal,91,11882,37,201,100,23544,2.74,8,292,21110,14315,678,9397,26029,21,2,115
Manipur,Kangpokpi,3,18449,52,18,196,34767,42.86,9,21,28489,24711,867,14867,38349,30,2,218
Manipur,Kamjong,47,4851,28,88,47,8886,3.7,5,135,8086,5646,698,3560,10177,9,3,65
Manipur,Jiribam,0,14417,65,0,165,26363,0.0,0,0,23401,17365,742,13038,27742,9,0,220
Manipur,Pherzawl,0,8520,14,0,31,11049,0.0,0,0,10038,9531,949,7412,12157,5,0,39
Manipur,Noney,40,8269,16,85,71,15588,12.0,15,125,15382,8470,551,7251,16606,8,3,78
Manipur,Kakching,33,56886,205,81,453,67712,5.26,6,114,63098,61467,974,40955,83643,59,1,599
Meghalaya,East Khasi Hills,7,164351,296,78,1847,342157,29.41,25,85,260777,245661,942,193431,313077,294,4,1848
Meghalaya,South West Khasi Hills,0,16552,29,0,105,31133,0.0,0,0,25764,21913,851,14539,33146,15,0,118
Meghalaya,West Jaintia Hills,0,40526,68,0,535,80183,0.0,0,0,59095,61602,1042,37491,83218,86,0,517
Meghalaya,Ri-Bhoi,0,40394,104,0,537,86927,0.0,0,0,70087,57219,816,37939,89382,138,0,503
Meghalaya,East Jaintia Hills,0,26033,50,0,294,62979,0.0,0,0,55549,33451,602,25839,63173,59,0,285
Meghalaya,West Khasi Hills,0,43846,48,0,273,69347,0.0,0,0,56814,56368,992,37635,75558,79,0,243
Meghalaya,West Garo Hills,0,119743,254,1,1381,181780,900.0,9,1,155700,145770,936,95700,205823,197,3,1438
Meghalaya,South Garo Hills,0,22378,23,2,113,32146,400.0,8,2,29216,25302,866,15405,39119,36,2,99
Meghalaya,South West Garo Hills,0,44432,97,0,413,56049,0.0,0,0,50401,50055,993,29191,71290,98,0,411
Meghalaya,North Garo Hills,0,31010,58,0,301,48741,0.0,0,0,41468,38279,923,18810,60941,63,0,296
Meghalaya,East Garo Hills,0,23557,29,0,189,39526,0.0,0,0,34646,28432,821,16612,46471,55,5,163
Mizoram,Aizawl East,0,123662,145,0,875,201426,0.0,0,0,162468,162590,1001,138629,186459,92,0,928
Mizoram,Aizawl West,0,82469,53,0,303,132541,0.0,0,0,102248,112735,1103,87614,127396,31,0,325
Mizoram,Mamit,0,28377,26,0,167,40237,0.0,0,0,35919,32680,910,25392,43222,14,0,178
Mizoram,Kolasib,0,32326,33,0,357,48148,0.0,0,0,39773,40684,1023,30521,49953,58,0,331
Mizoram,Champhai,0,52748,35,0,479,69704,0.0,0,0,60537,61879,1022,49232,73220,48,0,466
Mizoram,Serchhip,0,29647,22,0,179,46230,0.0,0,0,39043,36813,943,34080,41797,12,0,188
Mizoram,Lunglei,0,62281,91,0,670,97391,0.0,0,0,82113,77512,944,65596,94076,192,0,569
Mizoram,Lawngtlai,0,25200,13,0,173,46464,0.0,0,0,37697,33952,901,20838,50826,38,0,148
Mizoram,Siaha,0,19802,20,0,137,32088,0.0,0,0,26179,25700,982,17543,34347,16,0,141
Nagaland,Dimapur,0,117303,460,0,2249,279420,0.0,0,0,224637,172006,766,136688,260035,533,0,2175
Nagaland,Peren,15,10453,22,51,99,20060,6.06,4,66,18072,12439,688,11083,19430,26,2,95
Nagaland,Wokha,8,23799,28,22,128,31983,0.0,0,30,30148,25622,850,21023,34759,24,2,132
Nagaland,Mokokchung,12,49906,126,33,369,66123,11.11,5,45,61189,54826,896,47470,68559,46,1,449
Nagaland,Longleng,0,13495,19,0,72,21645,0.0,0,0,19513,15622,801,14668,20472,9,0,81
Nagaland,Mon,348,43457,109,593,377,67374,2.02,19,941,61748,49068,795,41598,69233,44,9,441
Nagaland,Tuensang,193,20877,49,470,162,36559,5.58,37,663,34515,22920,664,20341,37095,29,9,181
Nagaland,Kohima,5,51974,116,19,739,124041,25.0,6,24,98086,77895,794,71959,104056,107,1,747
Nagaland,Zunheboto,107,23018,63,250,140,33858,6.44,23,357,31221,25655,822,19406,37470,20,9,182
Nagaland,Phek,33,18225,24,87,116,31124,25.0,30,120,29823,19520,655,18483,30866,24,9,116
Nagaland,Kiphire,175,7189,37,150,60,12218,4.62,15,325,12496,6909,553,6635,12772,11,5,86
Odisha,Angul,4,421525,2569,46,5911,477507,0.0,0,50,489543,409259,836,231009,668023,5863,2,2617
Odisha,Khurda,850,1301033,4194,2744,10849,2001486,6.01,216,3594,1795217,1506408,839,1372296,1930223,7061,57,7981
Odisha,Balasore,214,933881,2776,1239,7657,646222,0.48,7,1453,794071,785692,989,461770,1118333,8327,2,2106
Odisha,Balangir,0,498509,2885,0,5529,596889,0.0,0,0,568527,526655,926,203744,891654,5421,0,2993
Odisha,Ganjam,36,1571343,8495,171,20102,1955609,1.45,3,207,1644695,1881474,1144,1388894,2138058,7034,1,21562
Odisha,Kandhamal,0,243672,1098,0,1795,233432,0.0,0,0,228749,248240,1085,122588,354516,1583,0,1310
Odisha,Koraput,0,555201,2034,0,4182,571870,0.0,0,0,544994,581731,1067,310886,816185,3357,1,2859
Odisha,Sambalpur,122,455625,2306,72,5100,625904,8.25,16,194,565414,515919,912,340673,740856,2770,6,4635
Odisha,Sundargarh,127,626914,2553,772,5402,872137,2.34,21,899,765917,732854,957,432625,1066426,4635,6,3321
Odisha,Bhadrak,0,602899,2686,0,4129,638710,0.0,0,0,618720,622506,1006,276675,964934,4603,0,2212
Odisha,Kendujhar,0,593422,2439,0,5627,652483,0.0,0,0,635333,610364,961,271154,974751,5432,0,2634
