state,district,slots,today,Total doses til date,avgdaily,slots 18-44,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio
Tamil Nadu,Ariyalur,0,7,38916,437,0,27,962,28124,47.06,16,34,39501,27561,698
Tamil Nadu,Dindigul,18,0,63990,471,0,0,1084,38766,0.0,0,0,54438,48323,888
Tamil Nadu,Kanchipuram,170,778,55716,769,0,1639,3708,59052,4.26,103,2417,71523,43253,605
Tamil Nadu,Namakkal,1,654,129858,1503,0,1307,1464,62601,4.03,79,1961,103692,88764,856
Tamil Nadu,Karur,0,29,59415,976,0,90,1036,38602,0.84,1,119,54057,44060,815
Tamil Nadu,Tiruchirappalli,10,806,193764,2292,2,1972,3980,109976,3.31,92,2778,163883,139868,853
Tamil Nadu,Sivaganga,0,115,59282,1072,0,168,1567,40996,27.21,77,283,55082,45213,821
Tamil Nadu,Krishnagiri,0,656,123986,1265,0,3041,3098,74226,3.06,113,3697,116808,81417,697
Tamil Nadu,Erode,0,2887,135070,2553,0,1609,1735,69593,6.54,294,4496,114780,89889,783
Tamil Nadu,Palani,0,191,49639,287,0,279,692,30541,2.13,10,470,42667,37541,880
Tamil Nadu,Chengalpet,0,1197,211736,1697,0,4393,4768,116484,2.15,120,5590,180185,148400,824
Tamil Nadu,Dharmapuri,47,371,73342,547,0,730,1195,49517,8.08,89,1101,69203,53681,776
Tamil Nadu,Ramanathapuram,0,2,29966,529,0,35,1386,21891,8.11,3,37,28087,23768,846
Tamil Nadu,Tiruppur,17,2100,136575,2789,0,2499,2467,89744,2.63,121,4599,130073,96264,740
Tamil Nadu,Theni,43,779,56508,1255,0,649,3236,44525,3.64,52,1428,55919,45125,807
Tamil Nadu,Perambalur,0,226,32372,372,0,456,752,20307,1.17,8,682,28464,24227,851
Tamil Nadu,Chennai,210,5840,1075643,5132,180,25025,20071,555369,2.25,695,30865,896951,734119,818
Tamil Nadu,Tiruvallur,5,557,103721,1178,10,1584,3289,84891,3.22,69,2141,110114,78527,713
Tamil Nadu,Paramakudi,0,61,40644,490,0,0,523,18884,14.75,9,61,27415,32108,1171
Tamil Nadu,Tiruvarur,429,213,47125,1672,0,383,1994,38649,7.38,44,596,51349,34429,670
Tamil Nadu,Poonamallee,0,273,52842,577,0,1042,962,28483,4.18,55,1315,47121,34205,726
Tamil Nadu,Nagapattinam,0,424,58086,1526,0,698,1471,45133,5.17,58,1122,60759,42456,699
Tamil Nadu,Nilgiris,178,267,122428,1082,0,166,1150,34251,8.55,37,433,77892,78790,1012
Tamil Nadu,Attur,0,201,118298,415,0,324,680,35703,18.52,100,540,72983,81019,1110
Tamil Nadu,Sivakasi,43,51,89609,857,0,183,1018,36743,15.38,36,234,63094,63258,1003
Telangana,Hyderabad,0,9055,622817,6367,0,45343,31305,372913,0.87,472,54398,556849,439411,789
Telangana,Adilabad,0,122,44306,46,0,636,185,8830,4.22,32,758,28519,24613,863
Telangana,Bhadradri Kothagudem,0,725,105569,243,0,693,170,16797,6.49,92,1418,65969,56396,855
Telangana,Jagtial,0,201,117613,37,0,1323,253,10818,4.99,76,1524,61104,67311,1102
Telangana,Jangaon,0,81,52425,9,0,176,58,5011,5.06,13,257,27180,30255,1113
Telangana,Jayashankar Bhupalpally,0,353,72624,221,0,362,84,5894,2.1,15,715,38022,40482,1065
Telangana,Jogulamba Gadwal,0,39,46450,19,0,260,79,5533,0.33,1,299,26833,25143,937
Telangana,Kamareddy,0,202,134619,78,0,610,201,12701,4.68,38,812,69725,77603,1113
Telangana,Karimnagar,0,452,180600,154,0,2118,533,20563,4.28,110,2570,102188,98943,968
Telangana,Khammam,0,694,106910,179,0,1896,461,21831,0.77,20,2590,70382,58380,829
Telangana,Kumuram Bheem,0,181,37812,30,0,386,85,5861,5.82,33,567,22494,21170,941
Telangana,Mahabubabad,0,157,86208,51,0,274,131,7929,9.05,39,431,44817,49258,1099
Telangana,Mahabubnagar,0,187,85605,58,0,401,97,11179,5.44,32,588,47111,49669,1054
Telangana,Mancherial,0,477,75930,237,0,937,263,11241,2.55,36,1414,46014,41162,895
Telangana,Medak,0,141,99613,97,0,444,139,8746,5.98,35,585,53007,55314,1044
Telangana,Medchal,0,3799,365574,2700,0,13472,9581,127967,1.67,289,17271,272685,220918,810
Telangana,Nagarkurnool,0,166,87398,34,0,440,180,7194,0.66,4,606,45523,49057,1078
Telangana,Nalgonda,0,458,106474,137,0,1511,470,21482,3.1,61,1969,68283,59672,874
Telangana,Nirmal,0,152,118800,78,0,423,136,7603,4.35,25,575,59832,66573,1113
Telangana,Nizamabad,0,342,135908,68,0,1207,349,22034,2.0,31,1549,80002,77951,974
Telangana,Peddapalli,0,313,94895,127,0,1528,285,10475,2.66,49,1841,54438,50937,936
Telangana,Rajanna Sircilla,0,86,100108,18,0,398,108,7128,3.31,16,484,50483,56723,1124
Telangana,Rangareddy,11,5863,327887,3306,0,28502,16056,182652,0.95,325,34365,286756,224202,782
Telangana,Sangareddy,0,727,122138,421,0,2877,1520,30135,4.05,146,3604,85232,67042,787
Telangana,Siddipet,0,559,190179,219,0,1276,347,17643,4.09,75,1835,95586,112198,1174
Telangana,Suryapet,0,451,117284,242,0,978,346,14923,3.57,51,1429,66010,66183,1003
Telangana,Vikarabad,0,153,54123,27,0,632,150,9972,4.46,35,785,33259,30831,927
Telangana,Wanaparthy,0,86,46570,21,0,480,84,5666,6.01,34,566,25930,26307,1015
Telangana,Warangal(Rural),0,254,50024,91,0,425,252,8305,3.09,21,679,30375,27956,920
Telangana,Warangal(Urban),0,1142,159992,1297,0,3643,4239,62005,0.52,25,4785,118555,103418,872
Telangana,Yadadri Bhuvanagiri,0,1507,163603,743,0,920,204,11405,5.07,123,2427,83030,91935,1107
Telangana,Mulugu,0,89,52817,92,0,3,30,4235,8.7,8,92,27497,29550,1075
Telangana,Narayanpet,0,59,28757,66,0,178,57,4376,9.7,23,237,16639,16492,991
Tripura,Dhalai,950,174,84171,303,0,31,28,11734,26.83,55,205,51439,44451,864
Tripura,Gomati,229,2171,94620,1231,0,201,119,10917,3.29,78,2372,54451,51083,938
Tripura,Khowai,139,58,65599,85,0,35,18,6896,39.78,37,93,37322,35169,942
Tripura,North Tripura,40,105,103782,125,0,11,11,8437,63.79,74,116,57629,54578,947
Tripura,Sepahijala,597,413,117348,553,0,32,17,11063,7.87,35,445,67388,61011,905
Tripura,South Tripura,0,0,150282,2203,0,0,298,15646,0.0,0,0,85916,79996,931
Tripura,Unakoti,239,121,61665,132,0,3,5,5557,12.9,16,124,34127,33090,970
Tripura,West Tripura,486,141,285152,729,0,70,829,93871,32.7,69,211,196041,183582,936
Uttar Pradesh,Agra,176,4267,265244,2687,1,6966,6223,189963,2.82,317,11233,270670,184570,682
Uttar Pradesh,Aligarh,53,1516,179128,1037,0,5613,5674,146390,3.66,261,7129,191476,134037,700
Uttar Pradesh,Prayagraj,143,1623,290878,1616,0,8520,5269,220740,2.63,267,10143,307938,203839,662
Uttar Pradesh,Ambedkar Nagar,87,571,105374,1277,0,1272,838,20796,2.55,47,1843,73357,52863,721
Uttar Pradesh,Amethi,1845,1570,132655,1639,0,889,630,15027,1.67,41,2459,79304,68401,863
Uttar Pradesh,Amroha,95,2163,97142,1879,0,955,621,14779,1.03,32,3118,63274,48663,769
Uttar Pradesh,Auraiya,76,883,68432,592,0,1299,769,11690,3.57,78,2182,47660,32588,684
Uttar Pradesh,Azamgarh,2399,3294,196547,2651,0,3798,3430,109345,4.34,308,7092,177000,128859,728
Uttar Pradesh,Badaun,929,1288,182862,1304,0,1113,763,20655,4.96,119,2401,109669,93844,856
Uttar Pradesh,Baghpat,685,4559,166423,3825,0,732,540,12575,1.3,69,5291,96006,82969,864
Uttar Pradesh,Bahraich,2305,4683,248030,4181,0,1111,1214,28455,4.59,266,5794,153780,122724,798
Uttar Pradesh,Balarampur,761,3039,187423,1995,0,1118,749,17445,3.2,133,4157,114169,90713,795
Uttar Pradesh,Ballia,147,1765,154253,1323,0,1067,789,19926,3.11,88,2832,100253,73933,737
Uttar Pradesh,Banda,1359,774,86008,470,56,1738,1777,40232,3.5,88,2512,76499,49724,650
Uttar Pradesh,Barabanki,0,5761,195715,4779,0,1449,964,27589,1.66,120,7210,128078,95233,744
Uttar Pradesh,Bareilly,1161,2982,260633,2171,525,10090,5729,199593,3.81,498,13072,264710,195615,739
Uttar Pradesh,Basti,312,2694,158074,1614,0,2377,2190,65532,3.33,169,5071,132311,91285,690
Uttar Pradesh,Bijnour,404,5276,226222,5152,0,1621,945,24883,3.38,233,6897,135804,115406,850
Uttar Pradesh,Bulandshahr,675,12775,261733,6736,0,2134,1176,31846,1.15,171,14909,161434,132182,819
Uttar Pradesh,Chandauli,1949,1572,104349,1404,0,892,638,16821,4.71,116,2464,68104,53080,779
Uttar Pradesh,Chitrakoot,104,362,47406,223,107,937,666,9381,3.16,41,1299,33358,23457,703
Uttar Pradesh,Deoria,1911,2908,177368,2046,0,1183,773,19981,1.69,69,4091,110501,86848,786
Uttar Pradesh,Etah,549,1230,79241,763,0,1009,614,13414,3.17,71,2239,53624,39035,728
Uttar Pradesh,Etawah,81,305,89244,898,0,895,647,17536,5.83,70,1200,62156,44680,719
Uttar Pradesh,Ayodhya,118,1322,107604,748,0,2554,2270,84345,4.75,184,3876,114719,77241,673
Uttar Pradesh,Farrukhabad,3505,2017,91991,783,1,959,609,13960,5.21,154,2956,62332,43621,700
Uttar Pradesh,Fatehpur,160,1152,131564,910,0,1148,693,17615,4.78,110,2300,84415,64750,767
Uttar Pradesh,Firozabad,681,1055,127536,818,0,1809,1683,68811,5.1,146,2864,113715,82604,726
Uttar Pradesh,Gautam Buddha Nagar,980,4291,317279,3128,2543,18864,16117,312305,1.84,425,23155,379842,250819,660
Uttar Pradesh,Ghaziabad,213,4911,339975,3271,0,11037,8186,215268,2.96,472,15948,315823,239514,758
Uttar Pradesh,Ghazipur,11881,6451,187881,5352,0,415,973,23170,4.72,324,6866,118500,92573,781
Uttar Pradesh,Gonda,577,5926,226102,5611,0,3998,3382,83387,1.37,136,9924,184507,125002,677
Uttar Pradesh,Gorakhpur,444,2700,290984,2814,165,7447,5494,188208,3.38,343,10147,277937,201295,724
Uttar Pradesh,Hamirpur,152,2123,87340,1015,0,1104,749,11068,4.12,133,3227,54336,44067,811
Uttar Pradesh,Hapur,16,1757,101804,1484,0,1431,688,14593,7.28,232,3188,65501,50909,777
Uttar Pradesh,Hardoi,2608,1986,149326,1507,0,1431,972,24520,5.06,173,3417,97957,75876,775
Uttar Pradesh,Hathras,1293,1227,114614,1192,0,824,690,11701,3.85,79,2051,68356,57964,848
Uttar Pradesh,Jalaun,1566,3262,122568,2534,0,969,678,13458,1.87,79,4231,77543,58486,754
Uttar Pradesh,Jaunpur,1432,1971,251316,1849,0,1186,833,23697,8.01,253,3157,150404,124577,828
Uttar Pradesh,Jhansi,102,771,110632,662,0,3522,3154,94347,2.96,127,4293,121144,83819,692
Uttar Pradesh,Kannauj,5406,1619,64827,1146,2,1038,732,13999,2.75,73,2657,46922,31892,680
Uttar Pradesh,Kanpur Dehat,728,1588,106368,1299,0,851,566,12890,2.91,71,2439,70176,49102,700
Uttar Pradesh,Kanpur Nagar,132,3201,332733,2410,110,10237,6730,210365,2.32,312,13438,314245,228999,729
Uttar Pradesh,Kasganj,290,646,63077,393,0,970,672,12449,6.44,104,1616,42107,33419,794
Uttar Pradesh,Kaushambi,0,962,74609,759,0,913,694,12233,4.0,75,1875,49590,37249,751
Uttar Pradesh,Kushinagar,274,1652,183719,1519,0,1407,913,22642,7.22,221,3059,117758,88643,753
Uttar Pradesh,Lakhimpur Kheri,1580,2409,170977,2957,0,1396,926,26969,3.02,115,3805,114308,83507,731
Uttar Pradesh,Lalitpur,683,580,65710,304,0,946,639,10388,3.54,54,1526,42117,33976,807
Uttar Pradesh,Lucknow,502,5262,454776,3422,119,17732,11762,360379,2.55,586,22994,469111,346619,739
Uttar Pradesh,Maharajganj,989,1009,131684,781,0,1098,755,21691,5.84,123,2107,85968,67459,785
Uttar Pradesh,Mahoba,1626,673,92138,441,0,1202,779,9367,3.47,65,1875,54453,47052,864
Uttar Pradesh,Mainpuri,0,660,95560,435,0,834,540,13955,2.41,36,1494,60701,48836,805
Uttar Pradesh,Mathura,621,3193,198696,2636,0,2953,2527,95657,3.16,194,6146,171390,122970,717
Uttar Pradesh,Mau,384,1253,98844,883,0,1084,787,20663,4.41,103,2337,68542,51083,745
Uttar Pradesh,Meerut,64,6050,371150,5374,0,7019,4825,169137,2.76,361,13069,299480,240788,804
Uttar Pradesh,Mirzapur,201,1562,161671,1936,0,3452,3348,77942,4.31,216,5014,136723,102921,753
Uttar Pradesh,Moradabad,158,1925,160728,1541,0,4875,4542,131058,3.82,260,6800,168724,123123,730
Uttar Pradesh,Muzaffarnagar,2587,5481,201872,4289,0,1124,795,19988,2.04,135,6605,122383,99513,813
Uttar Pradesh,Pilibhit,39,1414,165379,1058,0,1072,696,16402,2.57,64,2486,98357,83417,848
Uttar Pradesh,Raebareli,371,1180,122360,901,0,1212,994,22354,5.77,138,2392,79661,65058,817
Uttar Pradesh,Pratapgarh,3251,1112,151154,1137,0,930,1026,19837,11.17,228,2042,94147,76835,816
Uttar Pradesh,Rampur,30,1383,104935,855,0,914,666,15465,3.18,73,2297,65314,55119,844
Uttar Pradesh,Saharanpur,0,4328,242309,3247,0,6534,4620,135805,2.93,318,10862,213301,164741,772
Uttar Pradesh,Sambhal,271,882,89813,497,0,1049,805,13681,6.16,119,1931,57321,46207,806
Uttar Pradesh,Sant Kabir Nagar,606,906,83039,593,0,832,678,13696,2.42,42,1738,53488,42964,803
Uttar Pradesh,Bhadohi,161,1397,110391,1181,0,1233,811,13092,4.18,110,2630,67410,56063,832
Uttar Pradesh,Shahjahanpur,1101,1693,170950,1670,154,2501,1889,79980,3.24,136,4194,148293,102676,692
Uttar Pradesh,Shamli,78,1651,94458,1246,0,752,580,11785,2.37,57,2403,60981,45248,742
Uttar Pradesh,Shravasti,2201,1379,69514,1649,54,621,380,8947,10.0,200,2000,46027,32436,705
Uttar Pradesh,Siddharthnagar,6892,1793,183654,1731,0,813,845,20509,10.9,284,2606,110628,93526,845
Uttar Pradesh,Sitapur,1190,1355,206552,1177,0,1310,913,28595,5.44,145,2665,135551,99579,735
Uttar Pradesh,Sonbhadra,227,600,83233,708,0,1296,821,18013,3.38,64,1896,63061,38214,606
Uttar Pradesh,Sultanpur,42,2695,157123,2604,0,1390,735,19582,3.3,135,4085,96424,80382,834
Uttar Pradesh,Unnao,17,879,177670,865,10,1214,833,20087,8.46,177,2093,108848,88889,817
Uttar Pradesh,Varanasi,104,3426,279517,2105,0,7584,4405,180003,3.18,350,11010,273105,186479,683
Uttarakhand,Dehradun,154,2907,376926,2090,0,4771,3206,110710,3.28,252,7678,256774,230954,899
Uttarakhand,Pauri Garhwal,0,260,142993,346,0,1235,312,28510,4.35,65,1495,81049,90440,1116
Uttarakhand,Chamoli,0,664,93539,264,0,1317,193,24571,7.02,139,1981,58178,59920,1030
Uttarakhand,Rudraprayag,0,211,54861,224,0,1339,297,21855,4.52,70,1550,35629,41070,1153
Uttarakhand,Tehri Garhwal,0,594,113059,516,0,1298,221,24806,3.07,58,1892,64312,73557,1144
Uttarakhand,Haridwar,7,1133,244415,1377,0,3370,771,82887,4.37,197,4503,187303,140037,748
Uttarakhand,Uttarkashi,0,147,76090,213,0,1281,192,22946,3.64,52,1428,50073,48962,978
Uttarakhand,Almora,0,601,133359,1157,0,1097,348,28551,7.18,122,1698,75125,86775,1155
Uttarakhand,Udham Singh Nagar,127,1050,183561,1102,0,6867,2463,74547,1.81,143,7917,144479,113694,787
Uttarakhand,Pithoragarh,301,1399,80425,883,0,41,48,24686,8.33,120,1440,51608,53538,1037
Uttarakhand,Bageshwar,9,289,62136,307,0,1220,176,19720,1.39,21,1509,39005,42865,1099
Uttarakhand,Champawat,180,121,57460,146,0,28,217,22370,14.09,21,149,40180,39633,986
Uttarakhand,Nainital,318,953,175556,709,0,2160,796,57097,3.44,107,3113,121220,111430,919
West Bengal,Alipurduar District,0,3855,156233,2243,0,358,1559,58496,3.25,137,4213,123944,90761,732
West Bengal,Bankura,0,2951,206454,2355,0,3446,2096,80720,2.55,163,6397,172513,114684,665
West Bengal,Basirhat HD (North 24 Parganas),0,5987,239592,2608,0,3090,3516,57334,4.22,383,9077,158941,137967,868
West Bengal,Birbhum,0,3587,222413,2193,0,2372,2437,62739,6.06,361,5959,157369,127774,812
West Bengal,Bishnupur HD (Bankura),1198,1379,79918,1363,0,939,1847,37200,3.54,82,2318,71283,45875,644
West Bengal,Dakshin Dinajpur,0,1119,167197,780,0,1998,1832,63562,3.3,103,3117,123705,107053,865
West Bengal,Darjeeling,0,3575,236105,1705,0,4542,4223,96756,3.12,253,8117,177963,154820,870
West Bengal,Diamond Harbor HD (S 24 Parganas),0,6417,314453,5343,0,3948,3064,86269,1.98,205,10365,217786,182949,840
West Bengal,East Bardhaman,0,2314,465104,3916,0,202,2967,117644,3.74,94,2516,325696,257084,789
West Bengal,Hoogly,0,11074,647954,8108,0,4852,4638,144499,2.41,384,15926,437252,355238,812
West Bengal,Howrah,0,13176,470195,6780,0,2496,4853,131895,2.28,358,15672,337077,265105,786
West Bengal,Jalpaiguri,0,2846,149168,2510,0,799,1806,74228,3.16,115,3645,132936,90456,680
West Bengal,Jhargram,0,1837,56579,1183,0,1982,1707,40717,4.22,161,3819,63647,33669,529
West Bengal,Kalimpong,0,296,55994,430,0,562,973,19243,3.73,32,858,38404,36831,959
West Bengal,Kolkata,0,21422,1166622,15478,0,34794,27237,445502,2.44,1373,56217,914358,699570,765
West Bengal,Malda,0,2205,268767,1529,0,3406,3207,102236,4.97,279,5611,203667,167306,821
West Bengal,Murshidabad,0,7274,478784,4428,0,4740,4327,139566,1.71,206,12014,330323,288009,872
West Bengal,Nadia,0,12943,405077,5850,0,883,2872,126533,1.91,264,13826,303244,228354,753
West Bengal,Nandigram HD (East Medinipore),5,7428,287072,4495,0,2301,4114,60812,2.79,271,9729,191767,156105,814
West Bengal,North 24 Parganas,88,24190,817276,13971,292,21437,17832,300458,1.94,883,45627,630491,487521,773
West Bengal,Paschim Medinipore,0,6158,386351,4171,0,3940,5450,123870,3.98,402,10098,299345,210957,705
West Bengal,Purba Medinipore,0,7913,360134,4927,0,3186,7450,100967,1.81,201,11099,258668,202500,783
West Bengal,Purulia,0,2316,199639,1783,0,189,3107,83432,8.58,215,2505,168351,114720,681
West Bengal,Rampurhat HD (Birbhum),0,3667,147387,1331,0,718,1150,42391,4.68,205,4385,100996,88767,879
West Bengal,South 24 Parganas,0,7821,493860,6208,0,5271,4661,142950,3.96,518,13092,338352,298412,882
West Bengal,Uttar Dinajpur,0,1963,173120,2277,0,2914,2273,73634,3.96,193,4877,136932,109776,802
West Bengal,West Bardhaman,0,4528,218385,1791,0,7199,4280,102927,2.84,333,11727,195832,125535,641
Assam,Hojai,2,948,74281,680,0,64,231,21003,10.67,108,1012,50811,44461,875
Assam,Biswanath,0,553,57350,680,0,60,81,19521,4.4,27,613,41189,35669,866
Assam,Charaideo,0,53,37306,487,0,7,133,12315,0.0,0,60,27259,22352,820
Assam,Majuli,0,187,29648,312,0,13,79,7376,0.0,0,200,19687,17334,880
Assam,South Salmara Mankachar,697,90,7328,43,67,227,141,6610,16.72,53,317,9359,4579,489
Assam,West Karbi Anglong,0,33,14311,64,0,45,48,8414,41.03,32,78,13257,9466,714
Gujarat,Ahmedabad Corporation,458,6240,870183,5524,910,33361,32523,818676,2.52,999,39601,945058,743985,787
Gujarat,Bhavnagar Corporation,0,412,98742,381,200,1797,2205,92573,6.38,141,2209,104492,86978,832
Gujarat,Gandhinagar Corporation,268,421,59902,420,170,4487,4494,96953,2.08,102,4908,89872,66975,745
Gujarat,Jamnagar Corporation,69,634,97939,596,895,2655,4259,111337,5.81,191,3289,113675,95670,842
Gujarat,Junagadh Corporation,0,235,55242,138,0,1971,601,15960,3.81,84,2206,37701,33515,889
Gujarat,Rajkot Corporation,0,1052,251526,1022,350,6475,11351,335516,8.14,613,7527,327837,259240,791
Gujarat,Surat Corporation,19,2816,635187,1800,11,19550,19125,538487,2.88,644,22366,691144,482698,698
Gujarat,Vadodara Corporation,72,2167,365759,2027,1672,10753,15452,405125,4.02,520,12920,413690,357290,864
Tamil Nadu,Cheyyar,0,69,28481,344,0,16,1452,24219,17.65,15,85,29928,22777,761
Tamil Nadu,Aranthangi,0,128,36594,459,0,239,573,17939,6.27,23,367,29346,25180,858
Tamil Nadu,Kovilpatti,0,0,38788,528,0,0,808,21695,0.0,0,0,30870,29611,959
Tamil Nadu,Ranipet,789,871,46384,745,0,1804,1771,37170,5.79,155,2675,49815,33732,677
West Bengal,COOCHBEHAR,0,2052,215109,1566,0,1144,3154,81182,2.94,94,3196,171988,124289,723
