state,district,slots,today,Total doses til date,avgdaily,slots 18-44,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio
Karnataka,Gadag,1,53,157330,1151,0,274,1427,32634,10.09,33,327,94218,95739,1016
Karnataka,Uttar Kannada,0,1601,218931,1206,0,1640,2464,53561,9.53,309,3241,139022,133516,960
Karnataka,Koppal,7,1096,205275,724,0,4689,2967,48563,5.96,345,5785,121159,132693,1095
Karnataka,Kodagu,0,450,105771,1294,0,225,870,23665,11.11,75,675,63766,65707,1030
Karnataka,Raichur,0,2116,177432,1722,0,1061,2871,55443,8.28,263,3177,117273,115632,986
Karnataka,Yadgir,150,283,132941,568,0,591,2652,36420,12.13,106,874,82113,87245,1062
Karnataka,Udupi,0,134,224343,2284,0,544,2118,58082,4.72,32,678,137215,145278,1059
Karnataka,Shimoga,32,2508,265214,2656,0,1152,2780,59749,5.74,210,3660,166041,158971,957
Karnataka,Tumkur,1127,1351,411467,3542,0,6433,3356,77024,7.27,566,7784,250087,238394,953
Karnataka,Hassan,0,1140,299691,1595,0,1115,2111,62774,9.09,205,2255,178403,184079,1032
Karnataka,Mandya,0,1572,299182,3062,0,1083,2134,48405,7.34,195,2655,165700,181859,1098
Karnataka,Chikkaballapur,0,235,222125,794,0,543,1653,39485,9.25,72,778,131672,129929,987
Karnataka,Ramanagara,0,451,215764,1780,0,1708,2709,44017,5.14,111,2159,123482,136484,1105
Karnataka,Vijayapura,0,1321,250636,1793,0,458,1019,42507,15.23,271,1779,149304,143806,963
Karnataka,BBMP,3404,9986,1600665,15992,40,30423,71625,1254131,3.29,1331,40409,1552595,1305696,841
Kerala,Kasaragod,0,1,306058,4117,0,728,1859,40627,4.25,31,729,170955,175976,1029
Kerala,Thiruvananthapuram,15,1856,775222,10158,0,7607,8650,189232,1.76,167,9463,459460,505887,1101
Kerala,Kannur,0,51,503609,5949,0,3828,3780,89884,1.83,71,3879,282844,310854,1099
Kerala,Kollam,0,3568,533019,7751,0,808,3523,93081,1.23,54,4376,292562,333999,1142
Kerala,Wayanad,0,417,245796,4646,0,627,1143,32896,1.53,16,1044,132996,145885,1097
Kerala,Pathanamthitta,0,858,400376,4137,0,221,1898,54124,1.95,21,1079,206893,247778,1198
Kerala,Alappuzha,0,1510,472437,4260,0,1363,2715,66611,4.42,127,2873,249421,289742,1162
Kerala,Malappuram,0,435,533272,5228,0,1298,5000,104530,4.44,77,1733,329166,308892,938
Kerala,Thrissur,0,788,642710,5939,0,5844,4538,101195,4.49,298,6632,350775,393414,1122
Kerala,Kottayam,0,116,453495,5099,0,3974,4236,76850,2.44,100,4090,246115,284513,1156
Kerala,Kozhikode,35,8088,602935,8267,0,2211,4485,107144,2.83,291,10299,344629,365993,1062
Kerala,Idukki,0,359,247042,2306,0,338,1448,34049,1.87,13,697,135631,145721,1074
Kerala,Ernakulam,0,854,742474,6599,0,2919,7137,153844,2.57,97,3773,423045,473703,1120
Kerala,Palakkad,0,5,422076,3407,0,3,2629,76637,25.0,2,8,238901,260221,1089
Ladakh,Kargil,0,0,28705,56,0,0,1540,31082,0.0,0,0,31390,28411,905
Ladakh,Leh,0,0,37630,22,0,0,1741,42915,0.0,0,0,42861,37690,879
Lakshadweep,Lakshadweep,0,27,20234,50,0,21,809,11647,45.83,22,48,17596,14283,812
Madhya Pradesh,Bhopal,1337,2196,402085,1347,1720,21127,20865,392918,2.9,677,23323,447039,348126,779
Madhya Pradesh,Gwalior,30,1465,273771,1123,80,7563,10254,198362,5.56,502,9028,270559,201662,745
Madhya Pradesh,Indore,26,2570,635474,3811,3,12755,39268,589877,0.95,145,15325,679605,546009,803
Madhya Pradesh,Jabalpur,93,535,367685,1703,389,6206,12071,227934,3.55,239,6741,323794,272016,840
Madhya Pradesh,Rewa,0,53,266923,1385,0,285,5537,100778,0.59,2,338,207893,159808,769
Madhya Pradesh,Sagar,200,437,321499,636,0,12029,10912,138744,1.48,184,12466,258606,201701,780
Madhya Pradesh,Ujjain,0,1,282052,798,0,0,9624,157218,900.0,9,1,238434,200876,842
Madhya Pradesh,Mandsaur,0,0,104867,325,0,0,2533,44464,0.0,0,0,82659,66662,806
Madhya Pradesh,Agar,0,7,41066,192,0,718,1373,24214,2.07,15,725,37260,28069,753
Madhya Pradesh,Shajapur,0,0,84333,244,0,0,2350,38945,0.0,0,0,70426,52851,750
Madhya Pradesh,Ratlam,0,384,124248,541,0,1417,3155,56304,1.05,19,1801,100190,80395,802
Madhya Pradesh,Neemuch,0,240,80687,417,0,1279,1894,40018,2.7,41,1519,67924,52794,777
Madhya Pradesh,Dewas,0,727,133304,474,0,8361,5798,79261,2.0,182,9088,120378,92313,767
Madhya Pradesh,Tikamgarh,0,60,108446,255,0,387,1876,38616,2.91,13,447,83707,63367,757
Madhya Pradesh,Panna,99,42,52059,70,0,651,780,23826,15.44,107,693,43501,32395,745
Madhya Pradesh,Damoh,0,38,83263,284,0,128,2425,41360,8.43,14,166,69429,55248,796
Madhya Pradesh,Chhatarpur,0,0,143933,459,0,427,3123,52940,0.7,3,427,113796,83133,731
Madhya Pradesh,Umaria,131,153,48953,208,259,1089,1097,19951,7.89,98,1242,39278,29613,754
Madhya Pradesh,Singrauli,0,0,81722,140,0,0,2546,40085,0.0,0,0,74811,46991,628
Madhya Pradesh,Sidhi,0,62,77944,282,0,478,1700,31708,3.7,20,540,62230,47438,762
Madhya Pradesh,Shahdol,0,409,130408,614,0,2532,4838,69165,2.35,69,2941,112153,87449,780
Madhya Pradesh,Satna,18,37,185013,318,47,993,3722,73837,6.8,70,1030,146698,112184,765
Madhya Pradesh,Anuppur,0,108,58179,144,0,770,1696,28099,1.37,12,878,47104,39165,831
Madhya Pradesh,Mandla,49,42,79869,241,327,426,1347,31583,11.11,52,468,56991,54452,955
Madhya Pradesh,Dindori,0,0,61042,357,0,0,1308,21889,0.0,0,0,40455,42464,1050
Madhya Pradesh,Chhindwara,0,73,162606,644,0,310,3904,73551,4.44,17,383,130366,105843,812
Madhya Pradesh,Balaghat,0,0,167239,855,0,0,4158,70872,0.0,0,0,125046,113072,904
Madhya Pradesh,Khandwa,0,207,103917,264,0,832,3384,53030,1.06,11,1039,84387,72572,860
Madhya Pradesh,Jhabua,0,122,47121,149,0,498,1379,33206,4.84,30,620,40748,39601,972
Madhya Pradesh,Dhar,0,0,144462,400,0,0,5741,93586,0.0,0,0,131368,106812,813
Madhya Pradesh,Burhanpur,0,16,80402,211,0,247,2219,32866,2.66,7,263,59477,53862,906
Madhya Pradesh,Barwani,0,0,62688,218,0,0,2246,40350,0.0,0,0,55822,47221,846
Madhya Pradesh,Khargone,0,0,123111,669,0,0,4723,76263,0.0,0,0,113027,86381,764
Madhya Pradesh,Shivpuri,0,295,119968,640,0,1095,5567,79779,1.44,20,1390,116023,83725,722
Madhya Pradesh,Sheopur,0,276,45656,299,0,1982,1828,26623,3.19,72,2258,40679,31621,777
Madhya Pradesh,Morena,0,47,137300,579,1,525,3935,69093,6.64,38,572,119778,86612,723
Madhya Pradesh,Guna,0,0,110220,432,0,0,2029,40734,0.0,0,0,85548,65482,765
Madhya Pradesh,Seoni,0,119,117968,656,0,647,2681,46313,3.13,24,766,86222,78061,905
Madhya Pradesh,Datia,0,444,76479,344,0,1882,1749,31041,6.19,144,2326,59160,48339,817
Madhya Pradesh,Bhind,0,621,130507,635,0,2686,2962,57215,3.42,113,3307,111660,76070,681
Madhya Pradesh,Narsinghpur,0,27,98908,148,0,508,2452,41361,4.67,25,535,79658,60606,761
Madhya Pradesh,Katni,0,41,116122,210,0,1214,2454,46520,3.59,45,1255,91138,71653,786
Madhya Pradesh,Ashoknagar,0,112,74947,168,0,1494,1867,31453,2.12,34,1606,60842,45547,749
Madhya Pradesh,Vidisha,0,116,131819,363,0,1728,2308,44410,1.41,26,1844,97517,78711,807
Madhya Pradesh,Sehore,0,0,160547,354,0,0,4004,65158,0.0,0,0,124868,100837,808
Madhya Pradesh,Alirajpur,99,37,45219,62,0,478,632,21232,14.56,75,515,34011,32445,954
Madhya Pradesh,Rajgarh,140,1004,119865,614,0,9896,6354,78059,3.3,360,10900,111929,86063,769
Madhya Pradesh,Raisen,0,0,99036,202,1,127,3180,52424,10.24,13,127,87828,63619,724
Madhya Pradesh,Hoshangabad,0,0,116489,575,0,0,3537,56273,0.0,0,0,97169,75577,778
Madhya Pradesh,Harda,0,202,47022,162,0,1654,1548,25784,2.91,54,1856,40994,31817,776
Madhya Pradesh,Betul,70,0,147065,194,0,0,2657,52930,0.0,0,0,109415,90603,828
Maharashtra,Pune,0,1251,1867497,5733,0,14604,35270,664046,1.36,215,15855,1364996,1167284,855
Maharashtra,Akola,13,425,222186,2270,0,484,240,36240,5.61,51,909,138493,120039,867
Maharashtra,Nagpur,195,1052,860600,2092,0,1104,2079,181987,10.39,224,2156,557024,485596,872
Maharashtra,Amravati,0,439,327148,3187,0,291,747,60029,5.48,40,730,207925,179359,863
Maharashtra,Buldhana,0,212,308047,3600,0,103,596,53612,14.29,45,315,192989,168662,874
Maharashtra,Yavatmal,0,1337,301294,4023,0,162,407,66940,11.41,171,1499,201136,167085,831
Maharashtra,Washim,0,734,169918,1506,0,1011,349,25165,6.59,115,1745,103430,91645,886
Maharashtra,Bhandara,995,347,193029,423,0,725,63,29188,4.48,48,1072,110087,112117,1018
Maharashtra,Kolhapur,183,604,874004,2549,0,304,827,109414,10.13,92,908,493515,489932,993
Maharashtra,Ratnagiri,0,3872,186379,4392,0,414,482,64372,3.13,134,4286,133938,116846,872
Maharashtra,Sangli,0,910,561876,2592,0,722,285,67057,2.94,48,1632,319978,309005,966
Maharashtra,Sindhudurg,0,0,156046,2673,0,0,67,25008,0.0,0,0,91073,89997,988
Maharashtra,Solapur,206,1010,393313,4171,0,469,1009,92935,6.83,101,1479,269260,217163,807
Maharashtra,Satara,0,359,582153,3181,0,923,747,80225,6.08,78,1282,341335,321182,941
Maharashtra,Wardha,1296,813,208591,1568,0,87,160,31484,4.44,40,900,123823,116273,939
Maharashtra,Gondia,0,339,196909,3150,0,49,194,37774,10.82,42,388,119400,115274,965
Maharashtra,Gadchiroli,313,84,100413,1483,0,200,138,35992,2.11,6,284,75346,61052,810
Maharashtra,Chandrapur,0,34,260583,1454,0,46,323,55630,0.0,0,80,170218,146042,858
Maharashtra,Osmanabad,0,29,190990,1733,0,95,485,40952,4.84,6,124,126336,105605,836
Maharashtra,Nanded,0,834,295167,677,0,756,198,60462,6.92,110,1590,191390,164229,858
Maharashtra,Latur,0,948,265486,2102,0,496,520,63203,5.96,86,1444,180257,148445,824
Maharashtra,Beed,0,783,267252,3057,0,113,229,46398,2.68,24,896,171660,142022,827
Maharashtra,Parbhani,0,0,188929,1544,0,0,189,42110,0.0,0,0,123142,107884,876
Maharashtra,Hingoli,0,0,92539,710,0,0,133,23601,0.0,0,0,63401,52737,832
Maharashtra,Nandurbar,1168,1506,180936,2942,0,357,622,57662,4.67,87,1863,126337,112291,889
Maharashtra,Dhule,0,6,218771,2487,0,1,518,50859,150.0,12,8,143837,125813,875
Maharashtra,Nashik,0,8,679148,4016,0,432,2585,144999,2.27,10,440,455297,368852,810
Maharashtra,Jalgaon,0,852,380749,2367,0,468,900,81393,9.09,120,1320,249061,213159,856
Maharashtra,Ahmednagar,0,466,479674,3838,0,90,627,89501,7.91,44,556,313515,255839,816
Maharashtra,Thane,0,814,1120471,6913,0,7463,11234,335413,1.24,103,8277,784456,671871,856
Maharashtra,Raigad,0,785,307937,2693,0,1275,4037,109161,4.37,90,2060,237014,180284,761
Maharashtra,Palghar,0,483,249055,5521,0,1593,2310,76027,0.67,14,2076,175623,149605,852
Maharashtra,Mumbai,0,2629,2079939,11371,0,28448,46888,867088,0.56,173,31077,1608285,1341712,834
Maharashtra,Jalna,0,179,219881,2664,0,353,362,59037,1.5,8,532,148483,130606,880
Maharashtra,Aurangabad ,0,319,390552,2282,0,242,1719,108205,5.17,29,561,280053,218610,781
Manipur,Bishnupur,0,0,24447,50,0,0,346,10445,0.0,0,0,18633,16270,873
Manipur,Chandel,0,0,5353,4,0,0,105,5549,0.0,0,0,6888,4014,583
Manipur,Churachandpur,0,0,20353,71,0,0,576,16469,0.0,0,0,19950,16874,846
Manipur,Imphal East,0,11,63339,234,0,41,741,30831,34.62,18,52,51158,43006,841
Manipur,Imphal West,0,0,69223,539,0,0,1082,40411,0.0,0,0,60047,49573,826
Manipur,Senapati,0,0,3311,25,0,0,160,4459,0.0,0,0,5004,2771,554
Manipur,Tamenglong,0,0,3657,3,0,0,76,3413,0.0,0,0,4421,2649,599
Manipur,Thoubal,0,0,30340,147,0,0,454,13985,0.0,0,0,23623,20708,877
Manipur,Ukhrul,0,0,4709,20,0,0,127,5240,0.0,0,0,6170,3781,613
Manipur,Tengnoupal,0,0,3528,9,0,0,90,4800,0.0,0,0,5569,2766,497
Manipur,Kangpokpi,0,0,6623,48,0,0,95,4456,0.0,0,0,5792,5294,914
Manipur,Kamjong,0,0,1471,1,0,0,9,2271,0.0,0,0,2235,1511,676
Manipur,Jiribam,0,0,3069,55,0,0,115,3748,0.0,0,0,4592,2223,484
Manipur,Pherzawl,0,0,2649,23,0,0,97,2388,0.0,0,0,2555,2487,973
Manipur,Noney,0,0,2973,0,0,0,107,3341,0.0,0,0,4243,2072,488
Manipur,Kakching,0,0,16889,147,0,0,262,7719,0.0,0,0,13002,11604,892
Meghalaya,East Khasi Hills,0,0,70438,150,0,0,278,48993,0.0,0,0,63750,55678,873
Meghalaya,South West Khasi Hills,0,0,7822,93,0,0,280,8336,0.0,0,0,8785,7372,839
Meghalaya,West Jaintia Hills,0,0,19028,15,0,0,124,14859,0.0,0,0,15877,18015,1135
Meghalaya,Ri-Bhoi,0,0,18138,31,0,0,139,14699,0.0,0,0,18204,14631,804
Meghalaya,East Jaintia Hills,0,0,11134,2,0,0,25,9415,0.0,0,0,12527,8019,640
Meghalaya,West Khasi Hills,0,0,21844,54,0,0,209,15965,0.0,0,0,18451,19358,1049
Meghalaya,West Garo Hills,0,0,54300,62,0,0,121,15745,0.0,0,0,34938,35103,1005
Meghalaya,South Garo Hills,0,0,10471,19,0,0,36,4980,0.0,0,0,8335,7117,854
Meghalaya,South West Garo Hills,0,0,19537,27,0,0,37,4966,0.0,0,0,11897,12601,1059
Meghalaya,North Garo Hills,0,0,11852,14,0,0,3,3092,0.0,0,0,7136,7810,1094
Meghalaya,East Garo Hills,0,0,10623,21,0,0,29,6018,0.0,0,0,9165,7478,816
Mizoram,Aizawl East,0,0,55216,77,0,0,283,20721,0.0,0,0,39310,36633,932
Mizoram,Aizawl West,0,0,38925,45,0,0,265,12380,0.0,0,0,24316,26989,1110
Mizoram,Mamit,0,0,13641,14,0,0,137,3879,0.0,0,0,9642,7882,817
Mizoram,Kolasib,0,0,15159,2,0,0,26,3769,0.0,0,0,9730,9200,946
Mizoram,Champhai,0,0,25501,28,0,0,0,3230,0.0,0,0,14550,14179,975
Mizoram,Serchhip,0,0,13659,38,0,0,124,4348,0.0,0,0,10132,7873,777
Mizoram,Lunglei,0,0,28524,54,0,0,100,6642,0.0,0,0,18884,16285,862
Mizoram,Lawngtlai,0,0,10922,45,0,0,60,4404,0.0,0,0,8275,7050,852
Mizoram,Siaha,0,0,9213,48,0,0,76,2159,0.0,0,0,5776,5594,968
Nagaland,Dimapur,0,0,39408,101,0,0,665,26129,0.0,0,0,39757,25791,649
Nagaland,Peren,0,0,4314,11,0,0,128,4648,0.0,0,0,5393,3579,664
Nagaland,Wokha,0,10,10323,5,0,16,145,5814,15.38,4,26,8387,7745,923
Nagaland,Mokokchung,0,0,19429,29,0,0,186,7308,0.0,0,0,13829,12912,934
Nagaland,Longleng,0,19,5732,43,0,0,38,2752,5.26,1,19,4614,3870,839
Nagaland,Mon,0,40,16704,37,0,138,540,10317,1.12,2,178,15642,11381,728
Nagaland,Tuensang,0,0,7907,1,0,0,121,5691,0.0,0,0,8603,5000,581
Nagaland,Kohima,0,0,19339,64,0,0,426,14112,0.0,0,0,19256,14196,737
Nagaland,Zunheboto,0,72,7602,20,489,162,91,3690,2.56,6,234,6493,4799,739
Nagaland,Phek,0,2,7629,19,0,3,114,6067,100.0,5,5,8309,5388,648
Nagaland,Kiphire,0,0,2863,2,0,2,21,2469,400.0,8,2,3654,1679,459
Odisha,Angul,0,0,132392,2720,0,0,110,12598,0.0,0,0,85476,59512,696
Odisha,Khurda,0,0,496120,3276,0,4,4874,274115,150.0,6,4,437808,332570,760
Odisha,Balasore,0,0,379248,6578,0,0,42,18157,0.0,0,0,209192,188174,900
Odisha,Balangir,0,0,133090,1070,0,0,12,15423,0.0,0,0,79623,68877,865
Odisha,Ganjam,0,528,532175,2134,0,4,238,145591,3.38,18,532,346344,331362,957
Odisha,Kandhamal,0,0,94991,1051,0,0,6,10835,0.0,0,0,50075,55737,1113
Odisha,Koraput,0,0,208086,1788,0,0,69,43780,0.0,0,0,121093,130734,1080
Odisha,Sambalpur,0,377,145982,1985,0,761,847,105474,3.69,42,1138,143361,108088,754
Odisha,Sundargarh,0,147,236925,2501,0,44,816,151131,4.71,9,191,208823,179365,859
Odisha,Bhadrak,0,0,189749,1570,0,0,108,9871,0.0,0,0,107579,92051,856
Odisha,Kendujhar,0,0,210495,3176,0,0,389,19299,0.0,0,0,121756,108024,887
Odisha,Mayurbhanj,0,0,249140,1962,0,0,77,22161,0.0,0,0,136152,135135,993
Odisha,Cuttack,0,0,378277,4851,0,118,2788,163795,1.69,2,118,303851,238351,784
Odisha,Dhenkanal,0,0,144356,1863,0,0,4,9581,0.0,0,0,84460,69488,823
Odisha,Jagatsinghpur,0,0,158668,3843,0,0,31,8537,0.0,0,0,91480,75724,828
Odisha,Jajpur,0,0,210471,3234,0,0,380,17216,0.0,0,0,125692,101967,811
Odisha,Kendrapara,0,0,205457,3936,0,0,19,8232,0.0,0,0,112731,100950,895
Odisha,Nayagarh,0,130,125691,2011,0,0,7,7336,0.0,0,130,71740,61285,854
Odisha,Puri,44,7180,271424,6337,0,44,418,51364,3.54,256,7224,173485,149236,860
Odisha,Kalahandi,0,304,179412,1436,0,123,284,36721,3.04,13,427,112191,103931,926
Odisha,Nuapada,0,0,62994,153,0,0,15,6231,0.0,0,0,34806,34408,989
Odisha,Subarnapur,0,0,75674,795,0,0,2,6104,0.0,0,0,42461,39315,926
Odisha,Gajapati,0,0,65557,474,0,0,30,8825,0.0,0,0,34818,39558,1136
Odisha,Boudh,0,0,51027,198,0,0,19,4625,0.0,0,0,30787,24859,807
Odisha,Malkangiri,0,149,64257,439,0,0,24,11151,14.09,21,149,37475,37924,1012
Odisha,Nabarangpur,0,0,115120,638,0,0,36,32469,0.0,0,0,69352,78240,1128
Odisha,Rayagada,0,0,115217,812,0,0,6,12850,0.0,0,0,60963,67097,1101
Odisha,Bargarh,0,176,178473,1971,0,0,31,35105,2.27,4,176,113070,100487,889
Odisha,Deogarh,0,0,36027,303,0,0,9,5538,0.0,0,0,22931,18638,813
Odisha,Jharsuguda,0,0,76021,607,0,0,798,12896,0.0,0,0,50874,38056,748
Puducherry,Puducherry,557,250,117514,681,0,1749,1904,67296,5.55,111,1999,97053,87802,905
Puducherry,Karaikal,346,23,21402,156,0,276,273,6525,3.68,11,299,14276,13648,956
Puducherry,Mahe,0,0,13130,26,0,116,105,3404,3.45,4,116,7547,8988,1191
Puducherry,Yanam,0,9,5743,27,0,85,86,2309,6.38,6,94,4318,3734,865
Punjab,Kapurthala,0,397,100522,826,0,71,198,15571,2.56,12,468,63146,52955,839
Punjab,Ferozpur,0,469,65731,485,0,491,355,21845,4.17,40,960,50792,36785,724
Punjab,Hoshiarpur,0,1986,252240,1551,0,1538,911,54234,4.99,176,3524,167638,138830,828
Punjab,Mansa,2616,209,40152,234,0,221,197,19775,9.3,40,430,36062,23879,662
Punjab,Barnala,1799,77,48339,317,0,124,188,15186,4.48,9,201,37056,26470,714
Punjab,Fatehgarh Sahib,0,108,42375,311,0,50,103,12559,1.27,2,158,32102,22834,711
Punjab,Amritsar,1728,945,239081,1353,297,1365,2069,73692,6.93,160,2310,174476,138324,793
Punjab,Pathankot,197,163,130541,193,232,536,452,20935,4.43,31,699,80287,71185,887
Punjab,Fazilka,0,589,68790,346,0,642,315,19451,3.98,49,1231,51037,37203,729
Punjab,Ludhiana,4065,3378,467832,3330,1496,4440,2881,129856,5.24,415,7925,350625,247134,705
Punjab,Gurdaspur,123,402,259630,849,0,194,221,47143,10.74,64,596,159855,146935,919
Punjab,Sri Muktsar Sahib,48,547,68066,466,0,1025,645,23646,0.51,8,1572,53097,38614,727
Punjab,Moga,200,586,79722,1089,0,1199,1095,20159,3.08,55,1785,55602,44280,796
Punjab,Jalandhar,0,1819,365788,1923,0,1174,1584,63385,1.9,57,2993,229159,200003,873
Punjab,Bathinda,0,583,89737,614,0,1081,1158,45429,5.17,86,1664,81926,53232,650
Punjab,Patiala,17,622,212517,1054,0,475,753,52104,5.74,63,1097,149322,115306,772
Punjab,Tarn Taran,626,427,88839,587,0,827,875,24299,7.66,96,1254,63514,49623,781
Punjab,SAS Nagar,0,823,175135,1111,5,3797,4933,238804,2.81,130,4620,252637,161309,639
Punjab,Rup Nagar,1,605,66384,1314,0,195,369,12946,10.0,80,800,45463,33871,745
Punjab,Sangrur,0,462,101811,642,0,667,636,31457,8.95,101,1129,78346,54916,701
Punjab,Faridkot,0,152,71200,294,0,50,175,17376,13.86,28,202,48683,39905,820
Punjab,SBS Nagar,0,404,100253,279,0,639,498,20768,4.51,47,1043,63735,57277,899
Rajasthan,Bikaner,0,778,411577,786,0,46,171,124123,10.44,86,824,290030,245679,847
Rajasthan,Jodhpur,129,6899,655591,10799,0,1297,730,156288,6.52,534,8196,436563,375464,860
Rajasthan,Kota,0,683,358322,654,0,64,208,139276,24.5,183,747,268650,228973,852
Rajasthan,Udaipur,1288,812,425395,1563,0,626,2824,151778,9.18,132,1438,301084,276199,917
Rajasthan,Jaipur I,0,3462,742349,4294,99,1795,4390,249631,5.95,313,5257,544267,448520,824
Rajasthan,Jaipur II,94,675,434208,1072,198,1338,3046,156690,5.81,117,2013,321341,270099,841
Rajasthan,Ajmer,0,1845,501586,2736,0,28,263,119265,7.85,147,1873,312620,308274,986
Rajasthan,Bharatpur,0,2924,393986,3610,0,89,326,102247,7.87,237,3013,266899,229295,859
Rajasthan,Sri Ganganagar,0,1538,341945,2196,0,141,375,66117,12.57,211,1679,214746,193299,900
Rajasthan,Jhunjhunu,0,1361,446635,3032,0,49,128,69203,6.38,90,1410,252449,263618,1044
Rajasthan,Dausa,86,1463,232046,4939,0,56,173,46091,10.6,161,1519,147631,130684,885
Rajasthan,Alwar,0,12978,734190,7569,0,180,276,176461,9.06,1192,13158,481650,429029,891
Rajasthan,Sikar,0,586,492912,5055,0,11,1013,130982,7.2,43,597,316780,307131,970
Rajasthan,Bundi,39,258,244164,141,0,17,37,39263,23.64,65,275,142737,140719,986
Rajasthan,Jhalawar,215,274,211241,620,0,38,288,48364,12.18,38,312,136062,123628,909
Rajasthan,Baran,0,0,196202,250,0,0,99,40328,0.0,0,0,124240,112288,904
Rajasthan,Hanumangarh,0,3800,308549,7025,0,134,254,60075,10.07,396,3934,194513,174145,895
Rajasthan,Rajsamand,0,212,196350,191,0,513,585,39930,2.07,15,725,116856,119456,1022
Rajasthan,Banswara,0,159,286091,1677,0,2,608,51230,5.59,9,161,166172,171158,1030
Rajasthan,Dungarpur,35,1198,180240,796,0,36,952,37519,17.5,216,1234,105917,111847,1056
Rajasthan,Chittorgarh,60,481,281109,308,0,427,1478,51604,4.63,42,908,171312,161439,942
Rajasthan,Pratapgarh,399,201,99620,945,0,288,638,49093,4.29,21,489,77703,71113,915
Rajasthan,Bhilwara,0,1004,395779,3275,0,544,1007,104968,7.88,122,1548,252734,248034,981
Rajasthan,Dholpur,0,79,194309,82,0,50,426,53492,16.28,21,129,132422,115351,871
Rajasthan,Karauli,108,182,232927,396,0,10,540,35189,4.17,8,192,138810,129265,931
Rajasthan,Tonk,0,5382,211434,2669,0,156,481,40293,9.79,542,5538,130789,120975,925
Rajasthan,Jaisalmer,0,174,88139,304,0,12,736,36978,12.9,24,186,73755,51400,697
Rajasthan,Barmer,0,4421,436991,3666,0,117,570,70770,6.88,312,4538,276776,230980,835
Rajasthan,Pali,78,797,336049,1471,0,17,561,87954,19.16,156,814,222232,201911,909
Rajasthan,Churu,0,4481,326271,5024,0,47,277,58371,6.45,292,4528,194665,189967,976
Rajasthan,Sirohi,0,63,158014,201,0,13,188,35877,18.42,14,76,100959,92938,921
Rajasthan,Nagaur,52,246,707649,3180,0,40,179,92254,8.39,24,286,397196,402803,1014
Rajasthan,Jalore,0,671,241040,1080,0,1,97,41811,8.63,58,672,151558,131299,866
Rajasthan,Sawai Madhopur,0,544,190023,691,0,31,50,49791,14.78,85,575,129536,110366,852
Sikkim,East Sikkim,0,0,70571,30,0,151,68,22544,5.96,9,151,49578,43531,878
Sikkim,West Sikkim,0,0,31235,0,0,0,0,3975,0.0,0,0,19121,16087,841
Sikkim,North Sikkim,0,0,8593,3,0,0,7,2320,0.0,0,0,6175,4738,767
Sikkim,South Sikkim,0,0,37457,1,0,0,10,3356,0.0,0,0,22033,18775,852
Tamil Nadu,Coimbatore,0,3260,383561,6673,0,949,4118,155243,3.59,151,4209,300985,237906,790
Tamil Nadu,Madurai,0,409,196484,1884,0,627,3856,120920,8.11,84,1036,174100,143318,823
Tamil Nadu,Thanjavur,0,265,118536,1706,0,139,2252,65796,8.91,36,404,104527,79858,764
Tamil Nadu,Viluppuram,0,73,97254,913,0,24,1986,52645,34.02,33,97,82240,67627,822
Tamil Nadu,Vellore,97,159,114916,862,0,164,1945,70741,8.36,27,323,99163,86535,873
Tamil Nadu,Kanyakumari,0,0,99794,1738,0,0,1398,66026,0.0,0,0,88141,77698,882
Tamil Nadu,Salem,0,20,154931,1684,0,0,1993,90130,0.0,0,20,136081,109002,801
Tamil Nadu,Pudukkottai,28,45,52086,567,0,28,1052,26117,23.29,17,73,42077,36122,858
Tamil Nadu,Cuddalore,0,57,124571,1006,0,68,3225,57340,12.0,15,125,108017,73892,684
Tamil Nadu,Tirunelveli,0,0,64738,893,0,20,2843,64015,0.0,0,20,75354,53431,709
Tamil Nadu,Virudhunagar,0,115,74786,732,0,143,1318,35942,12.4,32,258,52961,57777,1091
Tamil Nadu,Tirupattur,0,120,63144,795,0,252,1984,44531,4.84,18,372,55370,52302,945
Tamil Nadu,Tenkasi,0,463,51655,754,0,664,1420,47236,2.93,33,1127,53646,45250,843
Tamil Nadu,Kallakurichi,293,0,49265,676,0,0,942,35328,0.0,0,0,46535,38075,818
Tamil Nadu,Tiruvannamalai,0,0,49578,786,0,53,1620,36680,27.27,15,55,48279,37993,787
Tamil Nadu,Thoothukudi (Tuticorin),0,31,45038,819,0,44,1930,40640,20.0,15,75,49377,36304,735
Tamil Nadu,Ariyalur,0,39,38956,405,0,58,725,28188,23.71,23,97,39567,27599,698
Tamil Nadu,Dindigul,18,149,64127,491,0,519,1139,39280,1.8,12,668,54807,48605,887
Tamil Nadu,Kanchipuram,29,48,56392,841,0,142,3500,59757,15.79,30,190,72360,43797,605
Tamil Nadu,Namakkal,0,59,129977,1457,0,79,1420,62976,15.94,22,138,103951,88999,856
Tamil Nadu,Karur,0,276,59674,990,0,339,1053,38933,2.44,15,615,54361,44346,816
Tamil Nadu,Tiruchirappalli,0,467,194234,2317,0,1147,3743,111273,1.61,26,1614,164862,140657,853
Tamil Nadu,Sivaganga,0,33,59406,1055,0,0,1370,41093,51.52,17,33,55199,45317,821
Tamil Nadu,Krishnagiri,0,252,124396,1277,0,1215,3320,76122,0.2,3,1467,118095,82444,698
