state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf
Jammu & Kashmir,Baramulla,1252,562926,1226,12598,15564,554859,1.74,242,13878,612882,504581,823,360743,757042,14575,172,2215
Jammu & Kashmir,Kupwara,2636,372521,2818,10959,12993,488619,1.26,171,13599,489009,372016,761,260715,600425,10766,51,5045
Jammu & Kashmir,Pulwama,888,300013,1166,897,8996,296890,7.56,135,1785,339003,257837,761,170545,426358,8067,90,2095
Jammu & Kashmir,Ganderbal,357,159230,730,2749,6493,183856,5.92,184,3106,193104,149948,777,117530,225556,6200,95,1023
Jammu & Kashmir,Budgam,1341,397993,1401,4242,8233,449968,3.89,217,5583,489590,358259,732,265717,582244,7433,148,2200
Jammu & Kashmir,Jammu,786,837397,971,4595,7914,897124,7.23,389,5381,955121,778912,816,576763,1157758,6954,101,1930
Jammu & Kashmir,Kishtwar,395,97628,491,1235,1489,113011,12.27,200,1630,117188,93418,797,68787,141852,1176,67,804
Jammu & Kashmir,Doda,354,200371,518,1510,2964,223818,5.15,96,1864,232699,191424,823,113286,310903,2233,44,1249
Jammu & Kashmir,Udhampur,653,264256,772,3824,4273,321665,12.35,553,4477,299465,286346,956,194636,391285,3217,151,1827
Jammu & Kashmir,Kathua,2542,317130,1589,8972,4909,344344,2.96,341,11519,350792,310597,885,201269,460205,4761,135,1736
Jammu & Kashmir,Ramban,360,147571,702,1187,1419,183346,8.6,133,1547,194483,136390,701,113602,217315,193,84,1928
Jammu & Kashmir,Samba,167,188600,157,934,794,198075,6.27,69,1101,213700,172871,809,109030,277645,304,31,647
Jammu & Kashmir,Rajouri,791,285990,1304,5147,11623,413608,5.25,312,5938,390450,309051,792,206477,493121,10447,103,2479
Jammu & Kashmir,Poonch,646,242323,639,3109,2323,288813,4.93,185,3755,296364,234705,792,147141,383995,206,85,2755
Jammu & Kashmir,Reasi,404,148724,486,2010,2086,188026,6.05,146,2414,193080,143637,744,103737,233013,1235,121,1337
Jharkhand,Ranchi,1268,714655,2746,4576,7884,1270467,4.21,246,5844,1055596,929025,880,558838,1426284,6292,71,4337
Jharkhand,Koderma,117,191269,237,356,778,284172,7.82,37,473,238693,236662,991,119339,356102,333,10,682
Jharkhand,Bokaro,608,471793,3219,1984,7943,748115,0.69,18,2592,664416,555144,836,278910,940998,7453,24,3709
Jharkhand,Garhwa,319,233231,597,910,1419,312784,7.4,91,1229,301670,244233,810,121512,424503,1115,29,901
Jharkhand,Latehar,262,125913,374,725,1170,221581,3.34,33,987,192200,155227,808,70037,277457,867,50,677
Jharkhand,Chatra,182,208876,373,782,1280,331569,11.0,106,964,278988,261362,937,99686,440759,843,45,811
Jharkhand,Palamu,954,449540,1483,2114,3406,537166,6.26,192,3068,528357,458161,867,241984,744722,2535,63,2353
Jharkhand,East Singhbhum,866,821368,1652,3176,5232,1155237,5.15,208,4042,1060484,915488,863,584211,1392394,3383,99,3500
Jharkhand,Seraikela Kharsawan,318,243064,903,1427,2625,376231,5.44,95,1745,347762,271416,780,140345,478950,2217,24,1311
Jharkhand,Simdega,162,151637,495,434,1087,221983,15.77,94,596,190419,183155,962,101191,272429,665,79,916
Jharkhand,Lohardaga,171,90536,234,687,872,127540,15.38,132,858,115608,102412,886,53726,164350,536,41,570
Jharkhand,Gumla,255,245234,572,881,1465,267886,9.15,104,1136,256288,256722,1002,136709,376411,905,49,1132
Jharkhand,Khunti,159,134024,370,451,1115,183323,9.84,60,610,167329,149958,896,97383,219964,718,25,767
Jharkhand,Deoghar,2574,290707,1774,1102,2531,442618,3.65,134,3676,405634,327504,807,182940,550385,1913,39,2391
Jharkhand,Ramgarh,270,250383,672,894,1958,414159,6.53,76,1164,358686,305680,852,155783,508759,1379,28,1251
Jharkhand,Hazaribagh,363,402636,1137,1289,3555,693381,7.75,128,1652,568940,526671,926,260274,835743,2287,41,2405
Jharkhand,Giridih,320,462095,1163,1008,3472,740869,10.69,142,1328,611487,591211,967,243623,959341,2282,57,2352
Jharkhand,Dhanbad,639,606974,2745,2518,9400,883815,2.95,93,3157,821418,668936,814,376141,1114648,8463,35,3681
Jharkhand,Dumka,260,331723,571,710,1545,470538,28.87,280,970,402321,399831,994,187459,614802,1124,103,992
Jharkhand,Jamtara,78,192700,482,275,1348,273592,18.98,67,353,251335,214894,855,107772,358520,1120,19,710
Jharkhand,Sahebganj,603,193727,1063,1218,2335,317837,7.08,129,1821,280794,230708,822,104576,406988,2207,64,1190
Jharkhand,Pakur,291,184005,692,746,1734,266118,5.11,53,1037,238666,211394,886,92293,357830,1484,27,941
Jharkhand,Godda,289,284890,875,606,1994,386526,35.2,315,895,353596,317711,899,161132,510284,1154,83,1715
Jharkhand,West Singhbhum,717,291339,1179,2331,3389,503830,5.97,182,3048,408269,386748,947,190016,605153,2311,45,2257
Karnataka,Belgaum,12220,1923960,9867,16777,15209,2253401,5.39,1563,28997,2060822,2115893,1027,1158899,3018462,6400,440,18676
Karnataka,Bangalore Urban,4383,605322,2099,14904,8700,1237530,3.18,613,19287,1021640,820873,803,635657,1207195,2155,172,8643
Karnataka,Mysore,8847,1493460,3784,13774,8147,1483927,4.33,979,22621,1442844,1534000,1063,976149,2001238,4017,275,7914
Karnataka,Gulbarga,3187,750971,4068,7705,9315,991665,10.89,1187,10903,875279,867083,991,523955,1218681,5441,435,7941
Karnataka,Chitradurga,1714,791468,2490,4453,6105,646977,9.13,563,6167,695282,742894,1068,515641,922804,4432,199,4162
Karnataka,Dakshina Kannada,2755,1077962,2007,4752,4561,1159480,7.77,583,7507,1114808,1122117,1007,727821,1509621,1065,166,5502
Karnataka,Bagalkot,18263,778962,11388,26327,14869,824034,2.33,1040,44610,775151,827671,1068,525592,1077404,5100,280,21157
Karnataka,Chamarajanagar,4970,472167,3096,3253,2392,439773,8.6,707,8223,425091,486653,1145,275465,636475,466,194,5022
Karnataka,Bidar,3839,624394,3099,7545,5370,691996,4.34,494,11386,646391,669836,1036,432960,883430,2387,150,6081
Karnataka,Chikamagalur,1649,585704,1591,1801,2082,447352,10.56,365,3455,497188,535751,1078,314338,718718,1662,128,2011
Karnataka,Bellary,7481,1056908,6888,14331,13327,1287479,4.94,1078,21812,1165701,1178217,1011,702713,1641674,10140,327,10074
Karnataka,Davanagere,12317,691236,4576,17927,7656,686396,3.14,951,30249,672256,705098,1049,410969,966663,5672,262,6560
Karnataka,Bangalore Rural,1746,410121,1616,5098,4803,578933,5.79,396,6844,545603,443240,812,328799,660255,2109,85,4309
Karnataka,Kolar,3252,650870,3770,4817,4916,812146,6.95,561,8069,742215,720585,971,529421,933595,2369,176,6317
Karnataka,Dharwad,1687,717627,2576,4416,6410,902526,10.11,617,6103,819767,800149,976,466383,1153770,3085,190,5900
Karnataka,Haveri,1691,576762,2527,2991,3861,680473,11.7,548,4682,616381,640712,1039,290920,966315,1853,155,4535
Karnataka,Gadag,1172,463197,3130,2197,6577,471300,7.45,251,3369,448890,485458,1081,286130,648367,6493,254,3213
Karnataka,Uttar Kannada,2927,723824,3547,2466,3149,677765,9.4,507,5393,704168,697259,990,440101,961488,1474,149,5222
Karnataka,Koppal,3129,499218,2557,6537,5634,606741,8.42,814,9666,528903,576868,1091,336805,769154,3392,280,4799
Karnataka,Kodagu,392,294017,534,829,973,271461,16.3,199,1221,275754,289641,1050,185279,380199,351,68,1155
Karnataka,Raichur,2837,569969,3472,7325,8419,750456,4.61,468,10162,632564,687702,1087,368592,951833,6932,133,4958
Karnataka,Yadgir,3613,396202,2005,3353,4974,496873,7.95,554,6966,429910,463071,1077,300886,592189,3885,160,3094
Karnataka,Udupi,3324,737898,1889,3243,2205,637221,7.05,463,6567,656485,718452,1094,462669,912450,555,137,3539
Karnataka,Shimoga,4940,805142,3590,8840,7117,761469,5.52,760,13780,763754,802706,1051,460414,1106197,6876,174,3830
Karnataka,Tumkur,9165,1221663,7776,10579,10753,1093049,3.32,655,19745,1122086,1192258,1063,722306,1592406,6925,173,11603
Karnataka,Hassan,9093,892907,5310,10211,5754,824081,4.23,816,19304,816747,899967,1102,519279,1197709,2253,252,8811
Karnataka,Mandya,3593,973904,4079,4390,4560,759209,10.99,877,7983,797516,935295,1173,576256,1156857,1620,249,7018
Karnataka,Chikkaballapur,2621,637964,3525,3971,5700,627755,5.58,368,6592,620457,645095,1040,441849,823870,2730,136,6494
Karnataka,Ramanagara,2829,593777,2076,5778,4452,545438,7.7,663,8607,551390,587637,1066,407739,731476,1486,167,5040
Karnataka,Vijayapura,10076,838701,8518,17539,15788,992066,4.22,1165,27615,927333,903129,974,503428,1327339,14044,401,10262
Karnataka,BBMP,6072,4320373,6374,25136,28504,8096668,8.21,2562,31208,6807583,5606642,824,4611905,7805136,6428,668,28450
Kerala,Kasaragod,707,769406,670,2158,1981,595117,10.3,295,2865,661310,702888,1063,466205,898318,743,71,1907
Kerala,Thiruvananthapuram,8594,2274090,3629,9736,4909,1660827,4.09,750,18330,1868829,2065194,1105,1381339,2553578,1967,160,6571
Kerala,Kannur,1633,1560625,1387,4845,3152,1129966,6.51,422,6478,1279338,1410501,1103,819560,1871031,1482,139,3057
Kerala,Kollam,3909,1733192,2322,7505,4126,1120225,4.7,536,11414,1315698,1536958,1168,921228,1932189,1410,111,5038
Kerala,Wayanad,717,566409,683,2388,2444,458228,5.96,185,3105,499116,525294,1052,370437,654200,554,78,2573
Kerala,Pathanamthitta,1697,1072336,1546,3092,2387,571336,6.7,321,4789,771385,872002,1130,602874,1040798,824,74,3108
Kerala,Alappuzha,3237,1420738,2225,5154,3737,824530,6.54,549,8391,1058135,1186646,1121,741563,1503705,994,124,4967
Kerala,Malappuram,3084,1864051,4035,9231,9457,1895670,4.91,605,12315,1851968,1906548,1029,982016,2777705,6750,132,6743
Kerala,Thrissur,4851,2032774,2860,8993,5734,1332604,4.02,556,13844,1584214,1780378,1124,1093111,2272267,1441,136,7153
Kerala,Kottayam,1635,1358026,1398,3677,3205,821963,7.68,408,5312,1067601,1111879,1041,715067,1464922,893,100,3710
Kerala,Kozhikode,2473,1920916,2456,5199,4613,1424231,6.75,518,7672,1616188,1728034,1069,1034334,2310813,2295,121,4773
Kerala,Idukki,1363,757677,1058,3301,2129,509894,5.49,256,4664,632185,635086,1005,414440,853131,928,67,2258
Kerala,Ernakulam,7151,2495726,5648,13337,10304,1963041,5.09,1042,20488,2251297,2206662,980,1543231,2915536,3509,210,12442
Kerala,Palakkad,4651,1554311,3602,9265,6922,1208589,4.05,564,13916,1319741,1442499,1093,799562,1963338,2843,119,7681
Ladakh,Kargil,199,58314,59,513,298,88473,5.34,38,712,77631,69135,891,60049,86738,40,10,316
Ladakh,Leh,16,73904,32,227,434,131701,7.0,17,243,124243,81342,655,85094,120511,126,3,339
Lakshadweep,Lakshadweep,25,43709,40,87,153,55223,25.0,28,112,52717,46210,877,43931,55001,12,9,181
Madhya Pradesh,Bhopal,964,1110968,1400,3793,5011,1947012,16.04,763,4757,1672287,1384993,828,1084632,1973348,1055,208,5355
Madhya Pradesh,Gwalior,2474,777290,1914,4626,3947,1266100,13.8,980,7100,1111540,931405,838,627698,1415692,975,240,4886
Madhya Pradesh,Indore,420,1628228,1443,2404,6899,2902781,8.36,236,2824,2439053,2090949,857,1621663,2909346,903,73,7438
Madhya Pradesh,Jabalpur,3741,1098124,3310,5237,6083,1647929,9.04,812,8978,1418323,1327106,936,839758,1906295,1292,237,8100
Madhya Pradesh,Rewa,1798,863335,1576,3217,2960,1190305,16.25,815,5015,1075576,977717,909,464026,1589614,1900,251,2637
Madhya Pradesh,Sagar,2458,858848,2027,5929,3731,1273269,3.37,283,8387,1151086,980633,852,609361,1522756,935,69,4823
Madhya Pradesh,Ujjain,260,853635,1002,1026,3043,1291734,22.86,294,1286,1110232,1034674,932,718734,1426635,692,119,3353
Madhya Pradesh,Mandsaur,994,453001,956,2690,2440,747165,13.19,486,3684,622560,577211,927,261554,938612,384,124,3012
Madhya Pradesh,Agar,413,197678,230,1037,601,321215,11.72,170,1450,278097,240556,865,98944,419949,109,62,721
Madhya Pradesh,Shajapur,292,327364,618,867,1285,481371,13.89,161,1159,423789,384617,908,196526,612209,178,56,1724
Madhya Pradesh,Ratlam,864,519938,630,2699,1972,840852,11.42,407,3563,704443,655984,931,347997,1012793,232,135,2370
Madhya Pradesh,Neemuch,360,302248,297,921,847,462121,25.68,329,1281,397936,366245,920,189832,574537,147,88,997
Madhya Pradesh,Dewas,1054,523482,572,2595,1519,866232,25.51,931,3649,729839,659294,903,395425,994289,298,203,1792
Madhya Pradesh,Tikamgarh,841,443359,684,2151,1823,698224,18.65,558,2992,625910,515454,824,236885,904698,606,198,1901
Madhya Pradesh,Panna,345,275974,765,877,1307,439330,22.75,278,1222,392136,323051,824,127588,587716,554,169,1517
Madhya Pradesh,Damoh,1311,418078,1193,3113,2790,631861,7.37,326,4424,550566,499215,907,242509,807430,1444,159,2538
Madhya Pradesh,Chhatarpur,1334,520836,1223,3154,3075,825644,15.64,702,4488,738646,607336,822,268581,1077899,1058,227,3240
Madhya Pradesh,Umaria,2508,218826,1988,3780,2601,348892,3.59,226,6294,295490,272117,921,119207,448511,259,59,4330
Madhya Pradesh,Singrauli,619,308237,540,2434,2047,607645,13.66,417,3053,524362,391365,746,185611,730271,681,114,1904
Madhya Pradesh,Sidhi,3913,330547,1927,4374,2414,515456,4.14,343,8287,441782,404116,915,175792,670211,712,66,3628
Madhya Pradesh,Shahdol,459,380423,652,687,1465,605380,15.18,174,1146,516270,469443,909,285691,700112,312,107,1805
Madhya Pradesh,Satna,3432,749012,2130,9101,4958,1092109,4.52,567,12533,984012,856770,871,357713,1483408,2706,155,4381
Madhya Pradesh,Anuppur,779,220598,564,1914,1467,376078,6.94,187,2693,302577,294027,972,122731,473945,342,75,1689
Madhya Pradesh,Mandla,346,325430,740,979,1681,502997,8.68,115,1325,406988,421345,1035,154347,674080,554,44,1867
Madhya Pradesh,Dindori,723,246920,708,953,1256,368077,20.53,344,1676,304120,310805,1022,146180,468817,251,123,1713
Madhya Pradesh,Chhindwara,1230,766243,4820,1769,10198,1255625,10.7,321,2999,1045718,975640,933,416237,1605631,10563,107,4454
Madhya Pradesh,Balaghat,1710,687576,1953,3151,3522,926159,6.77,329,4861,792524,820952,1036,384709,1229026,1546,91,3928
Madhya Pradesh,Khandwa,350,444361,723,856,1403,685562,26.04,314,1206,581667,548084,942,272108,857815,399,97,1727
Madhya Pradesh,Jhabua,402,237933,485,1318,1444,498225,16.86,290,1720,375141,360955,962,138542,597616,621,149,1308
Madhya Pradesh,Dhar,439,592527,570,936,1534,1176539,13.45,185,1375,932601,836033,896,412720,1356346,422,60,1682
Madhya Pradesh,Burhanpur,241,274799,208,657,579,415502,54.79,492,898,363100,327074,901,202395,487906,197,115,590
Madhya Pradesh,Barwani,558,325034,465,1543,1371,645923,22.32,469,2101,505199,465605,922,187350,783607,488,243,1348
Madhya Pradesh,Khargone,2392,518431,1131,5732,2611,908065,14.23,1156,8124,739575,686593,928,292546,1133950,702,326,3040
Madhya Pradesh,Shivpuri,1023,476990,802,2735,2090,910702,21.34,802,3758,749602,637875,851,295305,1092387,557,252,2334
Madhya Pradesh,Sheopur,624,168686,476,1261,1070,334180,13.53,255,1885,268049,234723,876,99067,403799,301,84,1245
Madhya Pradesh,Morena,646,612479,836,1707,2204,1038189,20.27,477,2353,909882,740506,814,380068,1270600,543,120,2498
Madhya Pradesh,Guna,522,365210,338,1940,1366,653419,15.76,388,2462,549602,468836,853,213310,805319,289,121,1415
Madhya Pradesh,Seoni,1108,474963,1122,1653,2522,731304,11.19,309,2761,605312,600768,992,268528,937739,580,114,3063
Madhya Pradesh,Datia,1045,311405,1498,1201,2166,442521,5.52,124,2246,406871,346892,853,204678,549248,337,29,3326
Madhya Pradesh,Bhind,1574,540094,1684,3739,2809,769702,10.67,567,5313,715909,593554,829,284631,1025165,465,135,4027
Madhya Pradesh,Narsinghpur,1014,420563,771,2093,1718,606938,12.97,403,3107,540102,487222,902,232233,795268,205,100,2284
Madhya Pradesh,Katni,211,425392,2176,1023,1634,654687,11.02,136,1234,567100,512772,904,228567,851512,436,55,3373
Madhya Pradesh,Ashoknagar,82,249917,181,305,608,447974,26.61,103,387,374443,323299,863,150324,547567,135,23,654
Madhya Pradesh,Vidisha,275,483188,660,746,1818,771304,13.61,139,1021,672596,581665,865,296880,957612,242,39,2235
Madhya Pradesh,Sehore,807,472807,420,2726,1532,769654,18.88,667,3533,660955,581254,879,339713,902748,299,162,1653
Madhya Pradesh,Alirajpur,265,168655,335,839,809,296281,43.12,476,1104,245647,219251,893,99140,365796,364,183,779
Madhya Pradesh,Rajgarh,360,514802,641,911,1551,856261,18.02,229,1271,719930,650837,904,355127,1015936,529,56,1663
Madhya Pradesh,Raisen,89,402303,421,436,1200,741083,31.43,165,525,621437,521786,840,268741,874645,295,45,1326
Madhya Pradesh,Hoshangabad,447,450549,499,1107,1165,693284,20.33,316,1554,602074,541515,899,286515,857318,215,88,1449
Madhya Pradesh,Harda,365,197363,223,723,511,307373,13.97,152,1088,267865,236786,884,113000,391736,141,67,592
Madhya Pradesh,Betul,359,516708,643,1176,1693,802184,42.67,655,1535,682322,636383,933,283912,1034980,477,166,1858
Maharashtra,Pune,15898,4536533,10119,59402,49532,6764140,4.42,3330,75300,6349892,4948352,779,3823145,7477528,25510,872,34141
Maharashtra,Akola,2613,546808,2078,5306,4551,461116,8.73,691,7919,526235,481527,915,324188,683736,3877,142,2752
Maharashtra,Nagpur,10741,1989265,6723,27538,20559,1994734,4.36,1670,38280,2069305,1914044,925,1234491,2749508,13814,434,13467
Maharashtra,Amravati,5134,911059,3287,8947,6304,721823,4.46,628,14092,841480,791174,940,490234,1142648,5526,161,4065
Maharashtra,Buldhana,4535,809617,3988,8559,7720,675641,5.01,656,13094,777829,707235,909,449445,1035813,7148,203,4560
Maharashtra,Yavatmal,3976,784814,4614,8152,9519,716487,5.38,652,12128,786425,714567,909,425452,1075849,8634,216,5498
Maharashtra,Washim,902,419059,834,1591,1740,369358,12.31,307,2493,414716,373612,901,274406,514011,1223,104,1351
Maharashtra,Bhandara,3042,571943,2514,5590,4707,588310,5.65,488,8632,566788,593317,1047,360453,799800,2557,153,4664
Maharashtra,Kolhapur,4722,2038554,5715,9709,12858,1398128,4.98,719,14431,1746411,1689540,967,990749,2445933,13097,285,5476
Maharashtra,Ratnagiri,5312,667146,6541,5753,7930,562303,4.38,485,11065,625183,604151,966,366988,862461,10971,123,3499
Maharashtra,Sangli,3567,1357004,3382,6011,5321,1079781,5.97,572,9578,1239445,1196963,966,699114,1737671,4344,378,4359
Maharashtra,Sindhudurg,1901,454972,2071,2592,3348,314796,14.4,647,4493,391715,377959,965,264974,504794,3309,158,2110
Maharashtra,Solapur,14238,1272317,9074,25150,16518,1272894,2.14,842,39388,1363182,1181489,867,599248,1945963,20137,225,5454
Maharashtra,Satara,6575,1497776,5271,10872,9550,1170949,8.79,1533,17447,1354974,1313314,969,788907,1879818,8977,398,5844
Maharashtra,Wardha,2257,539670,1777,3771,3343,436104,7.83,472,6028,493001,482662,979,275674,700100,3093,115,2026
Maharashtra,Gondia,8024,630976,5263,13360,9427,609070,3.4,726,21384,595751,644152,1081,401149,838897,6662,241,8028
Maharashtra,Gadchiroli,2395,311159,3660,4258,6721,365384,2.96,197,6653,347483,328963,947,193538,483005,4624,100,5756
Maharashtra,Chandrapur,5921,810250,3477,11325,7148,811738,5.42,934,17246,839951,781843,931,396612,1225376,6571,270,4054
Maharashtra,Osmanabad,2764,541915,1914,5609,3918,436426,5.94,497,8373,522479,455710,872,279432,698909,4116,117,1716
Maharashtra,Nanded,4427,817632,4384,9009,8777,825468,8.76,1178,13442,853544,789325,925,446507,1196593,8592,401,4569
Maharashtra,Latur,6480,730861,3953,12584,8019,674355,5.91,1126,19064,741251,663761,895,421398,983818,7147,288,4825
Maharashtra,Beed,5874,785738,5124,10336,8311,660732,5.34,866,16214,775887,670344,864,417944,1028526,7724,267,5711
Maharashtra,Parbhani,4242,551375,2790,8172,5420,557059,7.54,936,12414,576943,531378,921,328993,779441,5405,247,2804
Maharashtra,Hingoli,2197,300132,1501,3637,2691,322155,9.7,566,5834,323761,298437,922,165101,457186,2545,173,1646
Maharashtra,Nandurbar,3303,511243,2989,6761,6195,468456,4.33,436,10064,516030,463556,898,308887,670812,5535,141,3650
Maharashtra,Dhule,6099,664515,4068,10850,7688,684555,5.32,901,16949,698534,650266,931,421724,927346,6435,228,5320
Maharashtra,Nashik,18500,1903039,14223,41594,33460,2293713,4.24,2546,60094,2279457,1916626,841,1141334,3055418,34438,648,13245
Maharashtra,Jalgaon,7157,1303863,7932,14091,15139,1292606,6.32,1342,21248,1352689,1243374,919,641631,1954838,17299,330,5771
Maharashtra,Ahmednagar,10458,1551481,10412,19390,20518,1545963,5.74,1712,29848,1666403,1430520,858,803219,2294225,22379,566,8551
Maharashtra,Thane,14018,3102462,14591,48410,54178,4374355,3.43,2142,62428,4158850,3315789,797,2429684,5047133,44751,662,24017
Maharashtra,Raigad,4404,1015658,5973,12622,15966,1381718,4.19,714,17026,1354500,1042386,770,687801,1709575,15344,303,6594
Maharashtra,Palghar,7719,875155,6851,22916,21144,1375237,2.76,845,30635,1230989,1018913,828,582861,1667531,21036,184,6958
Maharashtra,Mumbai,14420,5718900,15934,57035,63724,8054131,2.67,1905,71455,7945659,5824036,733,4955493,8817538,32651,497,47007
Maharashtra,Jalna,3884,615980,2015,8323,4769,670854,6.33,773,12207,676288,610369,903,359980,926854,4283,212,2501
Maharashtra,Aurangabad ,6720,1026568,4614,16396,12875,1235492,2.22,514,23116,1260940,1000631,794,630638,1631422,10590,264,6898
Manipur,Bishnupur,235,76970,272,591,605,94802,5.33,44,826,86347,85384,989,44473,127299,55,11,822
Manipur,Chandel,48,14323,22,129,69,24104,12.99,23,177,22514,15911,707,12029,26398,6,4,84
Manipur,Churachandpur,104,56081,130,319,371,99070,4.02,17,423,82036,73082,891,51813,103338,45,5,456
Manipur,Imphal East,392,160807,427,1133,1103,203193,2.95,45,1525,192090,171793,894,115911,248089,128,15,1401
Manipur,Imphal West,967,201872,753,1969,1624,259268,2.18,64,2936,241654,219329,908,156862,304278,228,20,2148
Manipur,Senapati,106,12531,87,301,253,27990,8.11,33,407,24318,16196,666,13152,27369,51,6,288
Manipur,Tamenglong,13,9701,16,71,82,18232,19.05,16,84,17072,10861,636,8303,19630,12,3,86
Manipur,Thoubal,165,81473,162,431,447,107770,4.03,24,596,99354,89851,904,48671,140572,46,8,563
Manipur,Ukhrul,24,12434,32,79,80,20127,6.8,7,103,19460,13098,673,11349,21212,32,2,80
Manipur,Tengnoupal,45,11947,40,89,94,23696,11.94,16,134,21216,14426,680,9605,26038,9,4,125
Manipur,Kangpokpi,35,18512,36,160,144,35060,7.69,15,195,28679,24877,867,15194,38378,22,5,158
Manipur,Kamjong,23,4909,26,38,55,9015,14.75,9,61,8220,5699,693,3722,10202,11,3,69
Manipur,Jiribam,54,14585,70,131,166,26719,2.7,5,185,23666,17623,745,13539,27765,11,2,224
Manipur,Pherzawl,50,8590,18,162,48,11253,3.77,8,212,10184,9659,948,7670,12173,5,3,61
Manipur,Noney,99,8390,28,169,76,15846,4.48,12,268,15578,8653,555,7615,16621,9,4,94
Manipur,Kakching,210,57334,182,329,369,68447,5.75,31,539,63643,62105,976,42018,83763,47,5,503
Meghalaya,East Khasi Hills,309,165086,302,1641,1733,345985,11.28,220,1950,263121,247879,942,197323,313748,287,67,1747
Meghalaya,South West Khasi Hills,58,16627,29,244,126,31516,12.58,38,302,26006,22128,851,14961,33182,17,6,137
Meghalaya,West Jaintia Hills,105,40721,71,785,541,81677,13.48,120,890,59923,62463,1042,38958,83440,87,43,524
Meghalaya,Ri-Bhoi,154,40705,114,695,552,88420,11.9,101,849,71060,58050,817,39338,89787,153,25,512
Meghalaya,East Jaintia Hills,96,26182,48,621,303,63986,1.81,13,717,56244,33912,603,26759,63409,65,25,286
Meghalaya,West Khasi Hills,44,43947,41,316,268,70009,30.56,110,360,57231,56714,991,38262,75694,68,57,240
Meghalaya,West Garo Hills,259,120225,239,1694,1256,184747,10.09,197,1953,157318,147601,938,98730,206242,196,72,1299
Meghalaya,South Garo Hills,28,22442,26,80,126,32468,20.37,22,108,29424,25480,866,15703,39207,39,19,112
Meghalaya,South West Garo Hills,56,44623,88,172,363,56821,27.19,62,228,50889,50530,993,29990,71454,85,23,365
Meghalaya,North Garo Hills,73,31203,67,539,337,49773,12.75,78,612,42144,38828,921,19856,61120,66,61,337
Meghalaya,East Garo Hills,39,23633,27,178,165,39933,29.03,63,217,34906,28655,821,16979,46587,54,29,137
Mizoram,Aizawl East,134,124047,159,713,891,203345,3.9,33,847,163694,163668,1000,140640,186752,102,7,948
Mizoram,Aizawl West,51,82634,49,460,283,133274,1.76,9,511,102706,113175,1102,88438,127470,28,3,304
Mizoram,Mamit,9,28386,17,196,170,40433,7.32,15,205,36004,32800,911,25593,43226,12,2,175
Mizoram,Kolasib,35,32380,38,260,373,48603,1.69,5,295,40012,40954,1024,30925,50058,70,3,340
Mizoram,Champhai,21,52841,30,853,509,71392,1.83,16,874,61371,62824,1024,50825,73408,60,4,478
Mizoram,Serchhip,166,29852,42,508,231,46910,3.86,26,674,39552,37188,940,34952,41810,11,6,262
Mizoram,Lunglei,120,62746,113,1434,831,100608,2.32,36,1554,83879,79422,947,68753,94601,172,8,772
Mizoram,Lawngtlai,45,25268,16,311,181,46998,1.12,4,356,38022,34229,900,21209,51057,44,3,152
Mizoram,Siaha,8,19810,11,290,120,32378,0.67,2,298,26316,25861,983,17820,34368,19,1,113
Nagaland,Dimapur,794,118770,474,3285,2227,285949,3.7,151,4079,229005,175632,767,143080,261639,528,33,2173
Nagaland,Peren,17,10498,23,96,100,20287,32.74,37,113,18215,12568,690,11283,19502,30,7,93
Nagaland,Wokha,38,23882,27,133,114,32297,16.96,29,171,30368,25799,850,21366,34813,22,5,118
Nagaland,Mokokchung,64,50090,128,303,394,66824,8.99,33,367,61686,55214,895,48277,68637,48,10,474
Nagaland,Longleng,24,13552,21,161,78,21953,8.11,15,185,19734,15766,799,14981,20524,12,4,87
Nagaland,Mon,197,43779,139,647,463,68593,4.27,36,844,62565,49792,796,42945,69427,63,11,539
Nagaland,Tuensang,136,21242,85,432,251,37673,7.39,42,568,35339,23575,667,21591,37324,56,10,279
Nagaland,Kohima,153,52331,132,862,751,125947,4.43,45,1015,99324,78920,795,73899,104379,114,11,768
Nagaland,Zunheboto,32,23311,80,58,182,34570,22.22,20,90,31764,26117,822,20318,37563,22,10,240
Nagaland,Phek,27,18285,21,119,101,31453,16.44,24,146,30053,19679,655,18807,30931,19,7,103
Nagaland,Kiphire,23,7256,38,57,67,12465,12.5,10,80,12665,7054,557,6922,12799,9,3,97
Odisha,Angul,4062,430893,2939,8981,6610,498423,1.47,192,13048,503769,425313,844,238750,690566,6923,50,2626
Odisha,Khurda,5397,1313551,4425,11368,10636,2027565,3.13,525,16765,1813087,1527128,842,1388884,1952232,7548,124,7513
Odisha,Balasore,7815,947802,2415,20502,8057,692950,1.44,408,28322,820813,819573,998,474160,1166592,8547,114,1925
Odisha,Balangir,1668,504114,2221,3506,4079,606942,8.21,425,5175,576858,533981,926,210762,900294,3804,91,2495
Odisha,Ganjam,7724,1589148,7941,17418,18710,1997472,2.46,618,25142,1667145,1918682,1151,1436757,2149863,5709,144,20942
Odisha,Kandhamal,356,245113,900,1065,1702,237216,3.45,49,1421,231233,250981,1085,125225,357104,1344,14,1258
Odisha,Koraput,700,558957,1914,1896,3977,579994,5.55,144,2596,550562,588039,1068,317210,821741,3061,59,2829
