state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Himachal Pradesh,Kinnaur,0,617,34682,1413,0,0,108,3052,43425,4.83,35,725,44782,33311,744,10083,68024,3025,8
Himachal Pradesh,Hamirpur,0,2748,205794,6419,0,0,7342,7230,94137,1.88,190,10090,137374,162487,1183,45760,254171,7112,53
Himachal Pradesh,Una,5,1091,197166,6300,0,0,11883,10182,114423,2.2,286,12974,153196,158297,1033,43925,267664,10207,69
Himachal Pradesh,Bilaspur,0,1196,163483,5436,186,0,5549,6884,93587,2.74,185,6745,121909,135122,1108,38595,218475,6807,86
Jammu & Kashmir,Srinagar,8687,1372,201289,4924,8984,300,1666,6828,169063,6.98,212,3038,255394,114903,450,60926,309426,3048,59
Jammu & Kashmir,Kulgam,8,20,120405,2228,2,0,31,1754,30625,17.65,9,51,90445,60562,670,15236,135794,1805,11
Jammu & Kashmir,Shopian,410,433,74690,1475,415,0,755,1593,22518,11.95,142,1188,58831,38366,652,12916,84292,1223,74
Jammu & Kashmir,Bandipore,24704,2098,103127,2538,6702,0,654,1453,24168,5.53,153,2767,79544,47739,600,16014,111281,1703,52
Jammu & Kashmir,Anantnag,13058,4495,220396,5161,5544,0,548,2212,71735,4.68,236,5044,173961,118109,679,28676,263455,3277,79
Jammu & Kashmir,Baramulla,3842,6322,306355,9646,61,0,162,2189,79408,2.56,166,6484,227067,158530,698,53011,332752,4262,111
Jammu & Kashmir,Kupwara,7158,823,142161,3363,5425,0,1144,4286,71030,5.24,103,1967,134516,78638,585,23011,190180,4362,42
Jammu & Kashmir,Pulwama,330,656,144064,3653,30,0,133,2104,39455,2.66,21,789,113486,70011,617,28210,155309,1726,15
Jammu & Kashmir,Ganderbal,130,638,84936,1844,259,0,768,1361,29478,3.84,54,1406,69298,45103,651,16519,97895,844,93
Jammu & Kashmir,Budgam,2000,2531,196613,5395,1828,0,149,2516,80149,2.99,80,2680,171188,105541,617,36734,240028,2664,75
Jammu & Kashmir,Jammu,1,964,515248,16769,0,0,2712,11083,226920,2.29,84,3676,422057,319964,758,164234,577934,4390,32
Jammu & Kashmir,Kishtwar,600,511,56142,1481,1767,0,1480,1886,29310,8.43,168,1992,50685,34753,686,12833,72619,1534,77
Jammu & Kashmir,Doda,1237,373,108351,3019,2476,0,762,1499,27561,6.61,75,1135,76775,59114,770,24702,111210,989,20
Jammu & Kashmir,Udhampur,25,1318,148041,4119,7,0,697,3532,91985,10.67,215,2015,131152,108836,830,31999,208027,3080,59
Jammu & Kashmir,Kathua,3294,525,169353,4536,58,0,157,3201,78355,7.04,48,682,136148,111524,819,35127,212581,2719,82
Jammu & Kashmir,Ramban,260,319,79162,2339,2258,0,2211,2624,38753,6.72,170,2530,71136,46766,657,20375,97540,2052,101
Jammu & Kashmir,Samba,1,556,105913,2886,0,0,644,2341,38706,3.33,40,1200,84389,60196,713,25446,119173,1592,17
Jammu & Kashmir,Rajouri,4379,4479,166730,5121,497,0,215,3322,79205,1.77,83,4697,139928,105978,757,25009,220926,4870,87
Jammu & Kashmir,Poonch,6119,112,138193,4161,912,0,2,1836,30987,22.81,26,114,96800,72357,747,19445,149735,3220,48
Jammu & Kashmir,Reasi,1125,798,79644,1633,712,0,782,2603,44841,11.39,180,1580,75814,48655,642,15441,109044,2030,126
Jharkhand,Ranchi,675,1164,358918,13990,643,643,2611,13455,328982,3.84,145,3775,387072,300707,777,137740,550160,7767,41
Jharkhand,Koderma,2,709,110860,2402,52,0,1881,4221,84698,2.32,60,2590,101322,94209,930,18871,176687,3926,14
Jharkhand,Bokaro,0,356,222146,8149,0,0,1021,7566,164167,0.94,13,1377,227118,159144,701,71128,315185,5554,13
Jharkhand,Garhwa,2491,394,128623,3505,1174,0,878,4417,103379,4.56,58,1272,132523,99436,750,34647,197355,2972,33
Jharkhand,Latehar,749,671,68933,1991,888,0,1316,2922,70291,2.16,43,1987,79945,59242,741,18086,121138,2330,50
Jharkhand,Chatra,0,177,101343,2343,8,0,431,1801,52048,1.97,12,608,84837,68519,808,20139,133252,1267,14
Jharkhand,Palamu,937,451,259936,7360,230,0,925,6492,136370,2.47,34,1376,218974,177250,809,58741,337565,5460,30
Jharkhand,East Singhbhum,0,2590,419697,15302,0,0,1967,13729,276561,1.6,73,4557,391943,304224,776,125631,570627,11083,24
Jharkhand,Seraikela Kharsawan,8,349,126722,3590,11,9,924,3459,80845,5.26,67,1273,119390,88154,738,32622,174945,2389,24
Jharkhand,Simdega,14921,794,76501,2289,14735,0,1226,2898,78076,12.38,250,2020,76542,78012,1019,16967,137610,2764,78
Jharkhand,Lohardaga,570,233,63321,1837,607,0,624,1882,54931,6.18,53,857,63383,54849,865,14138,104114,1699,13
Jharkhand,Gumla,0,384,137488,3502,0,0,1045,3551,82783,6.37,91,1429,105503,114739,1088,27934,192337,3063,21
Jharkhand,Khunti,1126,544,72483,2231,923,0,1154,2752,61912,4.83,82,1698,71666,62708,875,21776,112619,1871,28
Jharkhand,Deoghar,396,919,155720,5139,656,0,887,4795,134322,4.1,74,1806,164625,125356,761,44821,245221,3531,31
Jharkhand,Ramgarh,0,229,121595,3909,0,0,147,3515,87404,6.38,24,376,120112,88850,740,33164,175835,2686,10
Jharkhand,Hazaribagh,0,11,214222,6155,51,0,43,7975,168024,48.15,26,54,209549,172619,824,58404,323842,5786,10
Jharkhand,Giridih,15,256,219431,6010,16,0,1301,8769,165390,4.33,68,1572,207275,177470,856,48147,336674,7900,49
Jharkhand,Dhanbad,126,2234,321244,10575,0,0,5074,8830,179880,2.22,162,7308,289624,211427,730,87946,413178,6841,58
Jharkhand,Dumka,289,1009,157890,4474,167,0,1278,3510,96889,3.19,73,2287,130091,124660,958,36531,218248,2765,33
Jharkhand,Jamtara,636,929,101655,3208,583,0,1293,3961,68998,4.86,108,2222,93102,77529,833,23948,146705,3748,32
Jharkhand,Sahebganj,197,650,88135,2949,323,0,1226,3270,82197,2.35,44,1876,92044,78267,850,21306,149026,3175,13
Jharkhand,Pakur,0,477,100546,3464,110,0,1140,3154,72565,3.28,53,1617,88909,84188,947,24835,148276,3070,29
Jharkhand,Godda,207,515,146435,4491,106,0,451,5486,124615,9.73,94,966,144846,126164,871,30271,240779,5653,19
Jharkhand,West Singhbhum,337,573,162348,5489,136,0,1418,6573,137189,4.47,89,1991,156706,142775,911,50232,249305,4887,26
Karnataka,Belgaum,8572,2997,820283,24252,6077,0,9271,22041,385153,2.62,322,12268,602580,602689,1000,174712,1030724,21334,123
Karnataka,Bangalore Urban,0,1243,364098,12895,0,0,5816,12072,384479,4.26,301,7059,402055,346409,862,104737,643840,10005,115
Karnataka,Mysore,16,936,847167,23299,0,0,8874,17232,395477,1.94,190,9810,619590,622834,1005,184775,1057869,14134,342
Karnataka,Gulbarga,2749,3702,318795,10757,2750,199,8187,9224,208486,6.74,801,11889,275017,252191,917,81456,445825,8345,286
Karnataka,Chitradurga,4908,1676,417002,14567,4900,0,4970,7643,136894,4.72,314,6646,273407,280361,1025,105372,448524,7157,102
Karnataka,Dakshina Kannada,5,3791,516120,20494,7,7,11466,14933,294308,2.38,363,15257,397424,412862,1039,140322,670106,15381,76
Karnataka,Bagalkot,4292,2599,415766,15904,2855,0,4015,6207,141855,5.84,386,6614,275252,282300,1026,119703,437918,5011,216
Karnataka,Chamarajanagar,0,236,229979,7012,0,0,4186,3559,92856,3.12,138,4422,154077,168664,1095,48932,273903,3580,54
Karnataka,Bidar,59499,2804,318191,11754,59268,0,7300,6629,180957,3.92,396,10104,250002,249085,996,87017,412131,5953,227
Karnataka,Chikamagalur,0,2826,312107,9461,0,0,3955,3935,80471,3.52,239,6781,192969,199577,1034,69048,323530,3532,66
Karnataka,Bellary,639,4571,580511,19932,540,0,4896,9975,256724,4.68,443,9467,429938,407137,947,147639,689596,8816,184
Karnataka,Davanagere,517,1092,374334,11878,210,0,5603,8797,149750,2.46,165,6695,265758,258196,972,82917,441167,8830,48
Karnataka,Bangalore Rural,11,651,232502,7558,11,11,2971,5039,137780,3.81,138,3622,204857,165347,807,58527,311755,4237,45
Karnataka,Kolar,0,527,356056,12094,0,0,1436,6009,268366,16.15,317,1963,317824,306509,964,91191,533231,5076,221
Karnataka,Dharwad,159,1582,356512,12410,0,0,6697,11021,211495,3.51,291,8279,293044,274885,938,91976,476031,10292,93
Karnataka,Haveri,195,1619,227550,7479,0,0,7084,5968,93200,2.61,227,8703,161557,159154,985,50350,270400,6254,60
Karnataka,Gadag,1600,231,246771,10125,300,0,778,3814,91194,9.02,91,1009,165311,172603,1044,77466,260499,2873,55
Karnataka,Uttar Kannada,1583,318,363154,11348,706,0,3973,5134,161251,2.31,99,4291,265680,258681,974,85428,438977,4277,56
Karnataka,Koppal,3896,980,287207,9786,1213,0,3312,5104,142696,9.51,408,4292,207213,222615,1074,72023,357880,4601,249
Karnataka,Kodagu,797,936,160693,5479,786,778,1027,2416,61419,4.94,97,1963,108126,113956,1054,39098,183014,2310,23
Karnataka,Raichur,2500,508,316050,11250,0,0,6358,6654,166150,2.68,184,6866,239319,242829,1015,82931,399269,6056,65
Karnataka,Yadgir,53,874,201875,7816,0,0,2369,3869,107060,15.02,487,3243,148680,160226,1078,55842,253093,3708,312
Karnataka,Udupi,5,1951,391507,16139,12,0,10546,6655,154124,3.14,393,12497,261977,283577,1082,114822,430809,6391,189
Karnataka,Shimoga,16,883,412020,12368,13,13,6832,6722,167703,2.66,205,7715,292398,287278,982,87968,491755,6523,161
Karnataka,Tumkur,9546,929,640316,20234,11202,0,3080,13436,257552,4.02,161,4009,444722,452994,1019,140910,756958,13540,177
Karnataka,Hassan,6,604,443074,14597,1,0,1847,7860,176702,6.08,149,2451,300047,319641,1065,103249,516527,7706,63
Karnataka,Mandya,0,273,497499,15631,1,0,1357,7073,146105,3.68,60,1630,302774,340706,1125,107733,535871,7314,18
Karnataka,Chikkaballapur,1712,1108,311571,9925,1426,0,3044,6078,143070,6.7,278,4152,226673,227908,1005,71405,383236,5802,82
Karnataka,Ramanagara,407,1111,324512,11491,4,0,1859,5580,133752,4.71,140,2970,219157,239030,1091,82123,376141,5339,51
Karnataka,Vijayapura,10190,755,385343,13170,324,0,2814,9989,160180,8.15,291,3569,278504,266896,958,95269,450254,9549,213
Karnataka,BBMP,9884,19427,2525763,101593,7983,7983,46241,83339,2787638,3.57,2342,65668,2865271,2447109,854,828262,4485139,66610,638
Kerala,Kasaragod,0,2963,464446,18051,0,0,1716,3677,102215,3.65,171,4679,277691,288891,1040,129347,437314,3250,40
Kerala,Thiruvananthapuram,16,10363,1253382,53553,1,1,6007,13298,404126,2.32,380,16370,794504,862754,1086,392032,1265476,10846,97
Kerala,Kannur,1,20346,777418,29861,44,44,2786,8334,220964,2.2,508,23132,476230,521991,1096,245651,752731,3102,123
Kerala,Kollam,0,11062,859892,35281,0,0,1443,6644,214804,2.76,345,12505,500883,573634,1145,245472,829224,6857,88
Kerala,Wayanad,0,2613,362034,13891,0,0,2122,4606,90381,3.27,155,4735,215689,236660,1097,106496,345919,3283,43
Kerala,Pathanamthitta,0,12225,650269,29574,0,0,1796,5502,129297,2.49,349,14021,356114,423343,1189,209829,569737,5100,82
Kerala,Alappuzha,0,9023,720823,31647,0,0,2910,5278,144382,3.58,427,11933,403717,461365,1143,237853,627352,2946,87
Kerala,Malappuram,95,14045,872824,34443,0,0,3242,9534,268105,4.07,703,17287,593434,547301,922,232674,908255,10738,156
Kerala,Thrissur,0,14272,962654,36343,0,0,875,7988,233147,3.78,573,15147,562704,632878,1125,270494,925307,5689,151
Kerala,Kottayam,0,2804,696814,27748,0,0,2516,7322,188472,3.38,180,5320,415250,469909,1132,210176,675110,5045,39
Kerala,Kozhikode,37,16510,951421,40065,0,0,3314,10597,300948,2.96,586,19824,609464,642699,1055,276699,975670,11134,131
Kerala,Idukki,0,4713,393287,14091,0,0,2160,3472,87868,2.72,187,6873,232699,248365,1067,98512,382643,3490,44
Kerala,Ernakulam,0,15826,1212469,47795,0,0,17518,21442,499532,3.44,1146,33344,824430,887349,1076,326693,1385308,22567,240
Kerala,Palakkad,0,13653,710099,34638,0,0,564,6181,176165,2.69,383,14217,430005,456140,1061,218056,668208,9668,91
Ladakh,Kargil,1989,1239,48172,2737,295,0,157,673,48701,5.3,74,1396,51333,45528,887,21114,75759,394,23
Ladakh,Leh,398,1428,65174,3825,0,0,666,1312,62582,2.2,46,2094,71688,56058,782,33218,94538,392,15
Lakshadweep,Lakshadweep,120,143,27265,881,75,0,195,464,27378,3.55,12,338,30093,24547,816,7908,46735,214,9
Madhya Pradesh,Bhopal,125,299,654652,26477,234,234,171,24356,828931,4.26,20,470,833589,649690,779,207601,1275982,21176,7
Madhya Pradesh,Gwalior,52,123,394177,12384,31,31,220,11436,402295,2.04,7,343,463177,333155,719,100114,696358,9519,5
Madhya Pradesh,Indore,140,670,1061441,47078,181,181,445,46996,1361045,4.04,45,1115,1330511,1091471,820,320962,2101524,48222,12
Madhya Pradesh,Jabalpur,0,5,561708,22067,0,0,6,19344,500615,81.82,9,11,570917,491171,860,148850,913473,20147,1
Madhya Pradesh,Rewa,0,0,358052,9912,0,0,0,8501,238081,0.0,0,0,341341,254707,746,72838,523295,8008,0
Madhya Pradesh,Sagar,0,0,410428,10715,0,0,0,12698,309552,0.0,0,0,411440,308444,750,75985,643995,12558,77
Madhya Pradesh,Ujjain,0,8,419265,14910,0,0,14,15857,418521,36.36,8,22,450310,387324,860,99368,738418,16572,1
Madhya Pradesh,Mandsaur,0,0,143206,4652,0,0,0,6658,140387,0.0,0,0,158645,124886,787,32587,251006,6655,4
Madhya Pradesh,Agar,0,0,59834,2307,0,0,0,3285,61646,0.0,0,0,68421,53035,775,12706,108774,3777,1
Madhya Pradesh,Shajapur,0,0,119194,4157,0,0,0,4596,94461,0.0,0,0,119206,94405,792,26353,187302,4988,2
Madhya Pradesh,Ratlam,0,0,183440,6195,0,0,0,6829,163002,0.0,0,0,190721,155669,816,42694,303748,6925,0
Madhya Pradesh,Neemuch,0,11,114472,3777,0,0,1,4101,104711,150.0,18,12,124139,95009,765,28704,190479,3777,2
Madhya Pradesh,Dewas,0,0,219014,10185,0,0,0,12168,234590,0.0,0,0,250748,202765,809,51873,401731,14943,0
Madhya Pradesh,Tikamgarh,0,0,150330,4768,0,0,0,7380,120973,0.0,0,0,160381,110883,691,25449,245854,8512,1
Madhya Pradesh,Panna,0,0,81858,3236,0,0,0,5260,83462,0.0,0,0,97959,67348,688,16354,148966,6160,0
Madhya Pradesh,Damoh,0,0,119584,4402,0,0,0,5734,101955,0.0,0,0,123920,97588,788,24863,196676,6583,0
Madhya Pradesh,Chhatarpur,0,0,186796,4973,0,0,0,7185,145599,0.0,0,0,197327,135018,684,33093,299302,7430,0
Madhya Pradesh,Umaria,0,0,67558,2104,0,0,0,3740,62279,0.0,0,0,74779,55026,736,10419,119418,4356,16
Madhya Pradesh,Singrauli,0,11,110614,3192,0,0,73,5741,122085,19.05,16,84,148569,84095,566,19840,212859,6099,3
Madhya Pradesh,Sidhi,0,0,104814,3151,0,0,0,5082,85092,0.0,0,0,109189,80700,739,17755,172151,5697,0
Madhya Pradesh,Shahdol,0,107,185220,4653,0,0,377,8258,218222,5.37,26,484,222757,180661,811,25125,378317,9322,6
Madhya Pradesh,Satna,0,0,249486,7495,0,0,0,7343,164768,0.0,0,0,240154,174044,725,53912,360342,7136,3
Madhya Pradesh,Anuppur,0,0,78026,2247,0,0,0,4017,72425,0.0,0,0,80902,69523,859,12604,137847,4463,3
Madhya Pradesh,Mandla,0,0,113707,4064,0,0,0,6053,91806,0.0,0,0,104236,101255,971,23167,182346,6808,4
Madhya Pradesh,Dindori,0,0,82288,2283,1,0,0,4339,70801,0.0,0,0,75988,77082,1014,13760,139329,4657,7
Madhya Pradesh,Chhindwara,0,0,244219,9801,0,0,0,7972,190722,0.0,0,0,240322,194532,809,69848,365093,7795,1
Madhya Pradesh,Balaghat,0,0,236931,7473,0,0,0,7291,177330,0.0,0,0,213277,200926,942,48901,365360,7778,0
Madhya Pradesh,Khandwa,0,0,168154,7423,0,0,1,7495,156202,900.0,9,1,175311,148988,850,41444,282912,8998,1
Madhya Pradesh,Jhabua,0,0,73137,3317,0,0,0,5979,92523,0.0,0,0,85484,80158,938,21611,144049,6209,0
Madhya Pradesh,Dhar,0,0,215289,8140,0,0,0,9526,259490,0.0,0,0,264272,210404,796,55248,419531,9773,0
Madhya Pradesh,Burhanpur,0,0,120988,5137,0,0,0,4157,105829,0.0,0,0,122660,104113,849,31113,195704,4849,0
Madhya Pradesh,Barwani,0,0,105942,4795,0,0,0,6966,134448,0.0,0,0,130018,110343,849,27603,212787,7817,5
Madhya Pradesh,Khargone,0,0,175414,6374,0,0,0,8480,187870,0.0,0,0,200768,162430,809,43324,319960,8665,0
Madhya Pradesh,Shivpuri,0,0,175852,5449,0,0,0,8302,207785,0.0,0,0,220324,163248,741,33380,350257,8983,0
Madhya Pradesh,Sheopur,0,0,66813,2344,0,0,0,3945,75007,0.0,0,0,80521,61278,761,13949,127871,4297,0
Madhya Pradesh,Morena,0,23,199722,7153,0,0,81,9706,185474,15.38,16,104,227068,158057,696,39251,345945,11252,3
Madhya Pradesh,Guna,0,0,150716,4945,0,0,0,6252,119790,0.0,0,0,155256,115218,742,33163,237343,6459,0
Madhya Pradesh,Seoni,0,0,171614,6233,0,0,0,6516,124953,0.0,0,0,157464,139062,883,37682,258885,7365,1
Madhya Pradesh,Datia,0,0,110588,3884,0,0,0,4550,84356,0.0,0,0,110645,84255,761,21543,173401,5356,0
Madhya Pradesh,Bhind,0,0,188293,6802,0,0,0,7325,141322,0.0,0,0,197895,131643,665,36408,293207,8926,0
Madhya Pradesh,Narsinghpur,0,2,145965,5893,0,0,4,5968,106549,66.67,4,6,141881,110599,780,34571,217943,6922,1
Madhya Pradesh,Katni,0,0,158033,4747,0,0,0,5972,121420,0.0,0,0,156652,122758,784,27436,252017,6799,1
Madhya Pradesh,Ashoknagar,0,0,97947,2886,0,0,0,4376,82687,0.0,0,0,104453,76153,729,18714,161920,4588,0
Madhya Pradesh,Vidisha,0,0,191259,6556,0,0,0,8564,158718,0.0,0,0,196690,153246,779,39165,310812,9525,1
Madhya Pradesh,Sehore,0,0,231341,8332,0,0,0,13056,238336,0.0,0,0,259634,209976,809,47178,422499,14649,0
Madhya Pradesh,Alirajpur,0,0,62128,2184,0,0,0,5612,73079,0.0,0,0,72961,62231,853,13602,121605,5853,1
Madhya Pradesh,Rajgarh,0,0,191586,7389,0,0,0,11029,233942,0.0,0,0,235157,190306,809,36190,389338,13248,0
Madhya Pradesh,Raisen,0,0,148546,5014,0,0,0,8475,174351,0.0,0,0,188527,134321,712,26061,296836,9766,5
Madhya Pradesh,Hoshangabad,0,0,169183,6463,0,0,0,7530,144956,0.0,0,0,175338,138750,791,38938,275201,8430,0
Madhya Pradesh,Harda,14,0,68433,2578,0,0,0,3497,65618,0.0,0,0,75153,58878,783,13672,120379,4121,2
Madhya Pradesh,Betul,0,0,206100,7708,0,0,0,10206,159924,0.0,0,0,200745,165230,823,47011,319013,11199,0
Maharashtra,Pune,3607,28016,2710008,106734,5652,5593,33410,84534,1804455,2.8,1723,61427,2480347,2033507,820,873570,3640893,66472,477
Maharashtra,Akola,146,1156,310580,10202,398,379,3534,8978,109612,3.62,170,4690,227428,192710,847,86063,334129,6885,36
Maharashtra,Nagpur,2343,3281,1191259,43100,2874,1989,5027,30969,486065,4.0,332,8308,897220,779824,869,354980,1322344,23357,87
Maharashtra,Amravati,4,3994,490784,17919,55,0,2775,7257,132165,3.86,261,6769,333866,289019,866,146765,476184,4209,80
Maharashtra,Buldhana,7,3224,445620,15459,1,0,4818,8386,127082,3.21,258,8042,306921,265696,866,123224,449478,6241,75
Maharashtra,Yavatmal,224,1858,423120,12506,158,0,1499,8783,146077,7.54,253,3357,310631,258471,832,107930,461267,5871,187
Maharashtra,Washim,476,954,260642,9853,101,0,966,3817,73051,5.21,100,1920,177674,155987,878,79137,254556,2364,34
Maharashtra,Bhandara,11235,5965,306989,13761,3027,0,4587,9813,104386,2.45,258,10552,204652,206690,1010,105426,305949,8514,142
Maharashtra,Kolhapur,57,2646,1153316,35498,0,0,524,7349,176874,5.05,160,3170,671266,658698,981,286410,1043780,1931,317
Maharashtra,Ratnagiri,39,679,270248,8108,37,0,832,5326,109975,7.88,119,1511,203936,176264,864,80187,300036,1979,75
Maharashtra,Sangli,2,243,707071,17361,0,0,464,7254,134758,14.57,103,707,433397,408343,942,147814,694015,3499,25
Maharashtra,Sindhudurg,135,4140,212642,6844,0,0,302,4315,55727,6.93,308,4442,136316,132016,968,53746,214623,3482,86
Maharashtra,Solapur,0,521,530674,13062,0,0,787,8126,175437,3.21,42,1308,392637,313392,798,129870,576241,2635,12
Maharashtra,Satara,30,1515,742840,17689,0,0,1601,7595,152830,3.02,94,3116,469814,425774,906,154106,741564,3269,34
Maharashtra,Wardha,101,1256,291628,8771,1,0,2108,6705,94476,0.48,16,3364,199147,186934,939,74204,311900,4875,19
Maharashtra,Gondia,41,4383,344977,11933,35,0,12511,9883,119069,1.93,326,16894,228159,235834,1034,90356,373690,8908,138
Maharashtra,Gadchiroli,8279,2130,156074,5076,6095,0,6164,7081,93577,2.24,186,8294,134774,114846,852,43231,206420,5981,75
Maharashtra,Chandrapur,58,1332,361460,9704,6,0,2346,8501,127057,3.32,122,3678,262304,226165,862,88534,399983,5557,30
Maharashtra,Osmanabad,0,5,262673,7396,0,0,3016,5773,91498,1.62,49,3021,194162,159968,824,58821,295350,4765,12
Maharashtra,Nanded,1419,2336,417981,15124,1195,0,5407,13726,169614,4.87,377,7743,317707,269818,849,123834,463761,11160,185
Maharashtra,Latur,579,1080,385141,13241,587,0,1836,10416,158710,5.62,164,2916,297180,246604,830,108285,435566,8188,45
Maharashtra,Beed,61,613,394196,12431,0,0,1320,9595,130554,3.98,77,1933,289312,235361,814,104219,420531,7138,28
Maharashtra,Parbhani,407,3061,266078,9268,531,0,6243,9281,120061,3.61,336,9304,207939,178160,857,73936,312203,7986,85
Maharashtra,Hingoli,1010,2376,136363,4995,1096,0,5690,5740,68039,2.78,224,8066,110792,93580,845,36393,168009,5536,66
Maharashtra,Nandurbar,831,751,283515,7280,346,0,2666,6348,115571,5.65,193,3417,210456,188594,896,60333,338753,5009,67
Maharashtra,Dhule,770,2638,316555,10994,128,0,4619,8237,127078,2.8,203,7257,236498,207056,876,91667,351966,6136,53
Maharashtra,Nashik,964,5202,954804,31579,1412,1401,10583,25866,409861,2.25,355,15785,760814,603684,793,268137,1096528,19140,109
Maharashtra,Jalgaon,30,1318,557526,17639,50,0,3494,11030,197136,2.8,135,4815,409306,345287,844,154795,599867,6556,38
Maharashtra,Ahmednagar,1,2071,709100,23857,3,0,5122,12744,211941,2.74,197,7193,505883,415078,821,202497,718544,7673,59
Maharashtra,Thane,616,14634,1619887,56792,1073,1073,18159,42771,914068,1.52,497,32793,1372036,1161417,846,478768,2055187,31167,125
Maharashtra,Raigad,99,846,424877,11894,2,0,1462,7344,208507,4.42,102,2308,367554,265764,723,99009,534375,5094,217
Maharashtra,Palghar,3,2674,362626,10354,9,0,4176,10141,180647,2.34,160,6850,295656,247567,837,94950,448323,6930,47
Maharashtra,Mumbai,1604,40217,3211819,133947,3170,3088,61805,92691,2322009,1.58,1608,102022,3074314,2458629,800,1076450,4457378,72860,412
Maharashtra,Jalna,146,2422,299694,9054,197,0,8627,12391,164853,3.63,401,11049,250328,214162,856,78371,386176,10249,95
Maharashtra,Aurangabad ,568,3012,537558,18004,560,556,4965,21972,313564,2.8,223,7977,488146,362709,743,158598,692524,17319,66
Manipur,Bishnupur,178,112,27278,298,70,0,563,861,20423,5.19,35,675,25928,21763,839,4312,43389,543,8
Manipur,Chandel,0,42,7091,222,0,0,132,492,10462,14.94,26,174,11622,5931,510,4176,13377,118,5
Manipur,Churachandpur,7,257,24360,448,2,0,737,1181,35659,3.62,36,994,34103,25904,760,6911,53108,642,10
Manipur,Imphal East,5180,958,74027,1092,3795,0,2742,2794,65377,3.24,120,3700,77472,61902,799,14950,124454,1750,29
Manipur,Imphal West,157,978,81692,1353,157,0,2918,3466,82301,2.67,104,3896,90289,73628,815,16903,147090,2404,23
Manipur,Senapati,10,16,4982,173,10,0,70,398,9471,27.91,24,86,9320,5133,551,2667,11786,190,5
Manipur,Tamenglong,20,14,4386,89,60,0,86,297,6767,0.0,0,100,7065,4088,579,1926,9227,110,3
Manipur,Thoubal,0,542,34316,416,0,0,2180,1457,30133,2.5,68,2722,35243,29196,828,6081,58368,1004,17
Manipur,Ukhrul,59,9,5924,147,27,0,97,253,7548,3.77,4,106,8460,5011,592,2301,11171,71,2
Manipur,Tengnoupal,10,104,5048,197,7,0,332,489,8923,3.21,14,436,9566,4404,460,2809,11162,284,5
Manipur,Kangpokpi,13,143,8381,189,80,0,357,391,10373,2.0,10,500,10053,8699,865,2615,16139,207,6
Manipur,Kamjong,50,15,1863,43,46,0,40,96,3288,27.27,15,55,3142,2007,639,546,4605,61,2
Manipur,Jiribam,898,134,4711,169,676,0,348,441,7629,1.66,8,482,8303,4033,486,1761,10579,358,3
Manipur,Pherzawl,20,16,3570,95,20,0,44,89,3504,0.0,0,60,3492,3582,1026,815,6259,67,1
Manipur,Noney,10,24,3765,100,10,0,90,268,6247,14.04,16,114,6979,3031,434,1962,8050,88,4
Manipur,Kakching,745,487,20369,277,1314,0,636,727,17235,2.4,27,1123,20197,17390,861,3047,34557,570,5
Meghalaya,East Khasi Hills,14,890,89222,2019,8,0,2172,4728,149343,8.43,258,3062,128333,110200,859,24999,213566,3175,75
Meghalaya,South West Khasi Hills,0,27,8891,97,0,0,137,245,12452,3.66,6,164,11588,9752,842,1419,19924,140,3
Meghalaya,West Jaintia Hills,130,183,22466,431,237,100,626,799,26154,11.25,91,809,23216,25402,1094,5402,43218,458,40
Meghalaya,Ri-Bhoi,11,189,21395,352,9,0,1306,1181,31606,5.69,85,1495,29523,23471,795,4351,48650,912,30
Meghalaya,East Jaintia Hills,40,72,13152,262,20,0,409,488,17464,1.87,9,481,19161,11449,598,2830,27786,346,19
Meghalaya,West Khasi Hills,335,39,26293,587,329,0,372,749,27216,21.65,89,411,26039,27465,1055,5835,47674,503,67
Meghalaya,West Garo Hills,3700,571,68985,1880,6686,0,2850,3429,65364,7.28,249,3421,69169,65162,942,17280,117069,2841,86
Meghalaya,South Garo Hills,160,14,12641,278,210,0,233,413,10349,21.46,53,247,12451,10538,846,3659,19331,169,19
Meghalaya,South West Garo Hills,12,73,23291,479,11,0,502,906,15547,7.83,45,575,19380,19445,1003,4538,34300,736,25
Meghalaya,North Garo Hills,649,113,14660,384,1195,0,619,524,8412,5.19,38,732,11150,11922,1069,3838,19234,360,31
Meghalaya,East Garo Hills,260,27,13788,426,300,0,281,605,11897,10.39,32,308,13939,11745,843,4474,21211,392,15
Mizoram,Aizawl East,0,369,66584,1484,0,0,1319,4297,91512,1.9,32,1688,80212,77874,971,13960,144136,3787,10
Mizoram,Aizawl West,0,200,44150,682,20,19,2102,2560,68016,1.65,38,2302,52956,59194,1118,7796,104370,2128,10
Mizoram,Mamit,60,40,17193,450,0,0,660,1225,20807,2.86,20,700,20186,17806,882,3997,34003,1104,6
Mizoram,Kolasib,0,32,18485,463,0,0,299,1059,19603,2.72,9,331,18918,19165,1013,4328,33760,904,2
Mizoram,Champhai,0,1,28881,481,0,0,1054,1757,27230,0.47,5,1055,27872,28225,1013,4857,51254,1545,2
Mizoram,Serchhip,50,99,17212,446,99,0,527,1071,22477,3.83,24,626,21076,18601,883,4433,35256,883,4
