state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully
Jharkhand,Garhwa,11760,843,103348,936,990,0,823,1688,70307,2.04,34,1666,98351,75305,766,31316
Jharkhand,Latehar,1593,467,54508,451,1179,0,1620,1480,48138,2.54,53,2087,58367,44303,759,16125
Jharkhand,Chatra,0,482,84477,398,121,0,873,752,38604,12.18,165,1355,67884,55180,813,16994
Jharkhand,Palamu,932,910,207454,2181,36,20,1030,2933,88883,5.15,100,1940,162533,133827,823,51791
Jharkhand,East Singhbhum,1111,5314,311046,2203,0,0,3351,5781,166511,3.4,295,8665,265449,212298,800,108826
Jharkhand,Seraikela Kharsawan,425,443,101211,413,6,6,1439,1325,55041,5.21,98,1882,88822,67447,759,28729
Jharkhand,Simdega,14487,847,59651,830,14200,0,2276,2490,55201,8.23,257,3123,56948,57922,1017,14081
Jharkhand,Lohardaga,6161,475,50193,437,3825,0,1386,1595,40701,4.78,89,1861,48482,42407,875,12246
Jharkhand,Gumla,2069,686,111889,1011,2738,0,741,1815,55814,11.42,163,1427,80847,86930,1075,23888
Jharkhand,Khunti,713,203,56646,219,235,0,881,948,41586,9.78,106,1084,51865,46369,894,18524
Jharkhand,Deoghar,1834,722,118758,1007,945,0,2450,3001,97407,4.35,138,3172,123897,92396,746,39757
Jharkhand,Ramgarh,3999,1111,92963,688,0,0,2999,1632,61269,1.95,80,4110,89179,65045,729,28716
Jharkhand,Hazaribagh,2246,2251,170087,1629,252,0,3446,3468,110282,3.04,173,5697,153254,127111,829,49866
Jharkhand,Giridih,0,837,175902,1141,234,0,4592,3262,97919,3.15,171,5429,147821,126084,853,41383
Jharkhand,Dhanbad,1431,1197,245884,870,0,0,8399,2667,115089,2.33,224,9596,205359,155659,758,75379
Jharkhand,Dumka,568,992,125527,793,271,0,1766,1767,70065,2.97,82,2758,99476,96163,967,32275
Jharkhand,Jamtara,1602,419,78463,554,305,0,629,651,39490,11.64,122,1048,64527,53440,828,20836
Jharkhand,Sahebganj,325,647,66696,927,430,0,968,1123,56648,5.88,95,1615,66353,57009,859,18404
Jharkhand,Pakur,0,540,75614,531,0,0,1625,1294,48365,1.62,35,2165,62727,61293,977,22786
Jharkhand,Godda,370,1653,113104,2194,148,0,2549,3643,83050,7.09,298,4202,105669,90540,857,26128
Jharkhand,West Singhbhum,3491,869,123034,763,681,0,3633,3943,87141,3.95,178,4502,110170,100075,908,45061
Karnataka,Belgaum,84286,23377,646248,7444,52079,0,64302,12543,214555,2.04,1791,87679,434643,426203,981,159940
Karnataka,Bangalore Urban,9548,6379,272676,3124,6674,7,35634,11996,291502,1.61,676,42014,308697,256221,830,97017
Karnataka,Mysore,6848,6877,679774,2771,2377,470,32279,8568,240960,3.38,1324,39156,461701,459304,995,173963
Karnataka,Gulbarga,26537,6070,239920,2260,27695,0,21836,5042,132753,3.6,1004,27886,195402,177253,907,70563
Karnataka,Chitradurga,18584,5125,312766,1858,17029,199,15281,3587,74920,3.11,634,20406,192669,194971,1012,94600
Karnataka,Dakshina Kannada,1615,25554,367686,6250,14,14,18876,6055,177143,1.51,670,44430,270963,274765,1014,131042
Karnataka,Bagalkot,21152,9912,301962,2464,5430,0,15281,3740,90111,3.48,877,25193,195987,196075,1000,106064
Karnataka,Chamarajanagar,98,6170,178555,1766,0,0,14846,2688,60655,2.68,564,21016,116154,123042,1059,44970
Karnataka,Bidar,21785,9522,235163,2262,22682,0,23378,4361,132241,1.95,640,32900,185622,181784,979,82177
Karnataka,Chikamagalur,0,9397,244193,3041,0,0,5296,1389,50328,5.08,747,14693,146106,148461,1016,61471
Karnataka,Bellary,7954,6343,439192,2900,22872,0,59587,9802,170395,1.32,870,65930,316655,292905,925,134396
Karnataka,Davanagere,4619,15676,288073,3918,0,0,12711,3709,83122,1.94,552,28388,191634,179516,937,78524
Karnataka,Bangalore Rural,1975,3796,178554,1548,1460,0,17770,3493,95529,1.69,364,21566,153725,120329,783,54995
Karnataka,Kolar,200,5859,269412,2382,600,0,18762,3895,219531,3.2,788,24622,250722,238248,950,84979
Karnataka,Dharwad,23909,7188,264882,2713,10,10,21161,4638,115403,2.93,831,28349,199102,181262,910,81278
Karnataka,Haveri,1913,7859,170117,2600,0,0,4445,1519,46451,5.74,706,12304,111820,104747,937,44854
Karnataka,Gadag,18538,7590,174281,1167,4274,0,8570,2170,59491,4.02,650,16160,116635,117128,1004,71153
Karnataka,Uttar Kannada,14624,11318,280844,3076,1546,0,25504,4640,116619,2.6,958,36822,206290,191242,927,76670
Karnataka,Koppal,4976,2543,216823,738,116,0,8790,2966,98144,7.21,817,11333,153351,161623,1054,65277
Karnataka,Kodagu,600,3123,121163,981,547,547,5618,1572,41919,3.88,339,8741,80997,82139,1014,36260
Karnataka,Raichur,38643,8645,234722,3435,8486,0,25097,4596,111490,2.16,728,33742,174143,172096,988,78017
Karnataka,Yadgir,451,4154,145759,776,1,0,8610,2647,75342,4.67,596,12764,107933,113164,1048,45162
Karnataka,Udupi,5448,22309,273957,4180,2992,0,6221,3414,104601,2.98,850,28530,188352,190275,1010,99334
Karnataka,Shimoga,0,15045,322291,4152,0,0,15080,4211,115911,2.67,805,30125,224634,213614,951,81308
Karnataka,Tumkur,4631,10847,497565,7632,11790,0,40948,7262,156675,1.53,794,51796,328431,325776,992,133800
Karnataka,Hassan,468,12515,336562,3131,0,0,17661,3654,107241,4.25,1283,30177,218965,224849,1027,99308
Karnataka,Mandya,12861,42706,377782,6787,1427,0,9067,2135,87275,2.68,1386,51774,221206,243808,1102,101737
Karnataka,Chikkaballapur,3734,6448,240142,1420,2706,0,31240,5489,91673,2.1,791,37689,166890,164912,988,64524
Karnataka,Ramanagara,2578,4325,242962,1726,3532,0,21234,3872,89062,2.86,731,25559,162251,169985,1048,71453
Karnataka,Vijayapura,13091,5996,286677,2363,30,0,9899,2583,72705,5.88,935,15895,185154,174149,941,82477
Karnataka,BBMP,8972,21050,1803237,12713,3085,2687,151827,58219,2138186,1.62,2792,172878,2159558,1787892,828,703745
Kerala,Kasaragod,0,308,336429,1081,0,0,1144,987,75231,3.99,58,1452,203050,208944,1029,95837
Kerala,Thiruvananthapuram,0,34326,869932,6462,0,0,10662,7664,299535,1.46,659,44991,562789,608221,1081,319923
Kerala,Kannur,0,26561,557882,4010,0,0,883,2118,161506,1.81,496,27444,344668,375234,1089,190508
Kerala,Kollam,0,16478,603057,6374,0,0,4959,3402,163355,2.11,453,21437,358266,409095,1142,205227
Kerala,Wayanad,0,251,262895,326,0,0,155,658,55731,8.37,34,406,153170,165679,1082,92200
Kerala,Pathanamthitta,0,12920,437129,2304,0,0,2082,2347,86866,2.65,398,15002,240540,283732,1180,163734
Kerala,Alappuzha,0,2131,496042,1860,0,0,3353,1902,105381,3.57,196,5484,282667,318972,1128,170601
Kerala,Malappuram,0,11211,622929,4276,0,0,4533,4724,196920,3.79,596,15744,434065,386466,890,177421
Kerala,Thrissur,0,33844,707680,7182,0,0,951,2532,169648,1.6,555,34795,417778,460412,1102,220951
Kerala,Kottayam,0,19878,491386,3725,0,0,1606,2914,134938,1.94,416,21484,297732,329193,1106,165780
Kerala,Kozhikode,6,26138,664006,4821,4,4,3397,4171,220471,2.01,595,29535,431132,454523,1054,219290
Kerala,Idukki,0,6864,291597,2326,0,0,1653,1453,61919,2.62,223,8517,172694,181302,1050,78193
Kerala,Ernakulam,0,11678,863547,9691,0,0,20911,9197,334314,3.35,1091,32589,583870,615435,1054,281917
Kerala,Palakkad,0,1023,467192,2900,0,0,2629,1978,128425,7.89,288,3652,291801,304539,1044,171130
Ladakh,Kargil,500,40,28978,23,593,0,811,806,43147,8.11,69,851,37590,34549,919,14653
Ladakh,Leh,0,0,38389,14,0,0,501,316,52569,1.8,9,501,50634,40331,797,22836
Lakshadweep,Lakshadweep,1158,29,21061,49,5650,0,367,554,23743,8.59,34,396,24093,20708,860,7175
Madhya Pradesh,Bhopal,15610,39627,463948,6228,12112,145,102937,18907,646855,1.42,2025,142555,627678,483348,770,186869
Madhya Pradesh,Gwalior,95,15259,303263,2507,37,37,49437,8764,309952,1.39,899,64581,355143,258201,727,91912
Madhya Pradesh,Indore,32490,50847,730247,8261,66097,272,170793,32852,1025490,1.04,2311,221659,972792,783565,805,270154
Madhya Pradesh,Jabalpur,17970,16333,405659,3437,14860,0,47719,10128,360671,1.71,1098,64052,413183,353427,855,137338
Madhya Pradesh,Rewa,13806,9714,287421,1664,18305,0,25852,5547,175155,1.22,433,35567,262967,199628,759,64893
Madhya Pradesh,Sagar,411,6952,334891,1190,539,0,26088,5737,218503,1.27,420,33040,313787,239723,764,70234
Madhya Pradesh,Ujjain,0,17411,314030,3046,5227,0,84752,14031,303681,1.27,1296,102164,333873,283905,850,87187
Madhya Pradesh,Mandsaur,739,3809,110303,581,377,0,27558,4578,93094,1.22,383,31367,113983,89412,784,29568
Madhya Pradesh,Agar,0,1743,43679,259,0,0,4742,961,38360,2.54,165,6485,47221,34896,739,11039
Madhya Pradesh,Shajapur,38,2627,90048,461,0,0,9426,1848,62186,1.47,177,12053,86749,65486,755,23527
Madhya Pradesh,Ratlam,0,7582,139844,1388,0,0,28459,5004,113970,1.58,569,36041,141016,112872,800,39082
Madhya Pradesh,Neemuch,0,5186,87879,738,255,0,19266,3445,75385,2.32,568,24452,92589,70764,764,25587
Madhya Pradesh,Dewas,0,10991,147628,1558,0,0,29469,5835,148746,1.14,460,40460,166602,130032,780,44038
Madhya Pradesh,Tikamgarh,18910,4728,116294,743,25715,0,14176,2434,67053,2.94,555,18905,107706,75674,703,23108
Madhya Pradesh,Panna,100,2414,58180,520,189,0,6729,1584,44438,1.82,166,9144,61005,41627,682,14012
Madhya Pradesh,Damoh,3306,2740,88274,453,2750,0,7847,1541,60635,4.28,453,10587,83501,65492,784,22900
Madhya Pradesh,Chhatarpur,1290,4845,151538,782,4248,0,21666,3716,93102,2.03,539,26511,145184,99568,686,31384
Madhya Pradesh,Umaria,3274,1558,52769,274,3291,0,5530,1064,35866,3.68,261,7089,51627,36998,717,9041
Madhya Pradesh,Singrauli,10,4223,87866,660,1464,0,18086,3428,80432,3.46,771,22309,109393,58914,539,17136
Madhya Pradesh,Sidhi,690,2854,82559,419,626,0,8966,1518,49063,2.45,290,11820,76056,55586,731,15872
Madhya Pradesh,Shahdol,1185,9323,151691,1763,0,0,32494,6549,157074,2.26,943,41817,172160,136638,794,21151
Madhya Pradesh,Satna,12600,5402,195923,911,10353,0,15940,2939,111201,4.4,940,21340,177200,129969,733,47845
Madhya Pradesh,Anuppur,266,2316,62125,384,179,0,7494,1394,43729,1.12,110,9810,58087,47761,822,11389
Madhya Pradesh,Mandla,9398,3131,85094,488,8490,0,7867,1408,48849,2.93,322,10998,68870,65061,945,20866
Madhya Pradesh,Dindori,351,1791,66134,359,300,0,5797,1264,40181,3.06,232,7588,53130,53170,1001,12759
Madhya Pradesh,Chhindwara,139,8430,174574,1226,82,0,25712,4444,130383,1.84,627,34143,168335,136740,812,62807
Madhya Pradesh,Balaghat,1099,7957,184388,1411,2585,0,22597,4449,125346,1.98,606,30554,158919,150833,949,44711
Madhya Pradesh,Khandwa,0,7936,115726,1214,0,0,22756,4221,102343,1.62,498,30692,118293,99805,844,38268
Madhya Pradesh,Jhabua,1139,1677,49902,265,1375,0,6416,1217,50546,1.57,127,8093,51887,48590,936,19499
Madhya Pradesh,Dhar,0,9050,157823,1278,0,0,47308,8471,190907,0.54,306,56414,198380,150542,759,50252
Madhya Pradesh,Burhanpur,0,3386,85029,520,0,0,20365,3914,76404,2.06,489,23751,86089,75475,877,28673
Madhya Pradesh,Barwani,19,4655,71935,804,0,0,15410,3070,84200,1.37,275,20065,84529,71611,847,24043
Madhya Pradesh,Khargone,0,4134,130550,687,0,0,14460,3292,127834,1.59,296,18594,144905,113535,784,37893
Madhya Pradesh,Shivpuri,70,7557,137289,1435,95,0,24527,5085,148312,2.07,664,32086,165475,120163,726,30673
Madhya Pradesh,Sheopur,0,1458,49871,281,1,0,5368,1247,45990,3.14,214,6826,55094,40805,741,12481
Madhya Pradesh,Morena,1073,6172,148516,1042,2482,0,19557,3659,115044,2.52,644,25606,156791,106790,681,35423
Madhya Pradesh,Guna,0,3361,116023,506,0,0,16281,2872,75591,1.92,378,19642,110554,81225,735,30027
Madhya Pradesh,Seoni,1076,6743,127489,1014,1863,0,17775,3252,78067,3.23,792,24518,108252,97311,899,35019
Madhya Pradesh,Datia,397,2996,83238,493,351,0,7096,1335,51899,3.25,328,10092,76123,59003,775,19839
Madhya Pradesh,Bhind,0,5793,140170,833,0,0,13428,2391,88856,0.93,179,19221,138493,90554,654,31370
Madhya Pradesh,Narsinghpur,0,3408,104680,502,0,0,9014,1712,64711,2.0,248,12422,95650,73742,771,30548
Madhya Pradesh,Katni,0,4957,124793,768,0,0,13572,2392,79229,1.62,300,18530,115829,88352,763,24378
Madhya Pradesh,Ashoknagar,894,1522,77622,263,775,0,7079,1479,51472,4.52,389,8601,74565,54522,731,17933
Madhya Pradesh,Vidisha,1149,9759,142966,1362,1216,0,28876,4994,92452,1.64,635,38635,132874,102544,772,35556
Madhya Pradesh,Sehore,661,8917,173018,1194,5,0,39491,6951,146890,1.41,681,48409,178502,141413,792,42301
Madhya Pradesh,Alirajpur,10185,893,46764,137,12536,0,5907,1074,33575,8.82,600,6800,42352,37996,897,11964
Madhya Pradesh,Rajgarh,0,13790,139753,2130,175,0,38427,6876,156089,1.31,683,52217,166592,129356,776,32710
Madhya Pradesh,Raisen,0,9530,113095,1591,0,0,31014,5806,113985,1.49,606,40544,133262,93800,704,23400
Madhya Pradesh,Hoshangabad,0,4009,123914,639,0,0,12257,2745,92181,1.32,214,16266,121221,94856,783,34337
Madhya Pradesh,Harda,727,2247,50341,343,1025,0,7330,1362,40940,2.75,263,9577,51491,39808,773,11885
Madhya Pradesh,Betul,24942,3119,151716,439,27844,0,13236,2570,86870,6.42,1050,16350,131054,107595,821,41562
Maharashtra,Pune,3800,14160,1954510,6189,684,515,40584,37059,1160011,4.03,2204,54746,1711265,1405050,821,695117
Maharashtra,Akola,191,848,238638,832,0,0,2185,518,42116,5.18,157,3033,149162,131697,883,80500
Maharashtra,Nagpur,7698,4924,885934,1873,173,96,17331,7427,248229,4.75,1058,22272,605140,529142,874,310670
Maharashtra,Amravati,484,1626,362588,1776,17,0,1832,1071,73413,5.84,202,3458,232599,203537,875,137488
Maharashtra,Buldhana,2004,1515,335508,1787,53,0,2848,943,63722,6.35,277,4363,211115,188113,891,112228
Maharashtra,Yavatmal,1094,1430,333247,2167,0,0,2168,813,75115,7.56,272,3598,220383,187967,853,100442
Maharashtra,Washim,6294,1064,190768,1446,0,0,2450,1534,41848,6.72,236,3514,121978,110630,907,73257
Maharashtra,Bhandara,15066,6620,205440,1124,0,0,1717,479,32938,4.59,383,8337,117548,120818,1028,89690
Maharashtra,Kolhapur,1,2043,898671,1060,0,0,1135,535,123306,11.71,372,3178,514530,507564,986,250467
Maharashtra,Ratnagiri,0,4082,213041,1330,0,0,973,703,72301,7.22,365,5055,152685,132721,869,76191
Maharashtra,Sangli,863,849,583062,1096,11,0,2641,910,75203,8.88,310,3490,334977,323362,965,136000
Maharashtra,Sindhudurg,0,0,164752,493,0,0,11,48,25463,81.82,9,11,95579,94659,990,52501
Maharashtra,Solapur,160,3570,436084,2233,0,0,1024,1549,112277,5.86,268,4572,302274,246298,815,126126
Maharashtra,Satara,0,1062,612461,2161,0,0,829,890,97082,9.47,179,1891,368183,341569,928,139370
Maharashtra,Wardha,1875,1439,228770,1334,0,0,3701,1409,43346,3.7,190,5140,139167,132999,956,67545
Maharashtra,Gondia,455,5181,259405,4801,2,0,4399,850,45315,3.86,370,9580,148215,156488,1056,83578
Maharashtra,Gadchiroli,5397,1560,119565,1140,0,0,1794,505,40616,4.95,166,3354,86214,73963,858,41389
Maharashtra,Chandrapur,206,1957,292981,1147,0,0,5544,1020,66118,4.79,359,7501,190791,168352,882,81862
Maharashtra,Osmanabad,0,6495,210708,1249,0,0,1091,549,48506,2.69,204,7586,140067,119141,851,56563
Maharashtra,Nanded,5050,1532,310200,1364,300,0,2543,870,68729,12.15,495,4075,202621,176300,870,108513
Maharashtra,Latur,4308,2451,290047,1202,0,0,3980,1143,75845,6.03,388,6432,198738,167182,841,100151
Maharashtra,Beed,3556,2301,303848,1960,0,0,4377,1035,56564,4.37,292,6678,194701,165749,851,96621
Maharashtra,Parbhani,1811,1171,200123,520,309,0,3504,918,50255,9.3,435,4675,132770,117596,886,65000
Maharashtra,Hingoli,1,648,100464,468,0,0,910,254,26420,7.19,112,1558,68785,58097,845,32972
Maharashtra,Nandurbar,1577,3024,229799,3401,180,0,1482,974,69008,6.52,294,4506,156036,142813,915,57297
Maharashtra,Dhule,1054,1294,238633,959,151,0,5497,1387,63988,4.55,309,6791,159425,143211,898,84382
Maharashtra,Nashik,541,5542,729465,2931,25,0,13968,5271,207763,3.22,629,19511,520320,416971,801,244343
Maharashtra,Jalgaon,617,2438,428536,2465,0,0,2205,1703,103288,8.55,397,4643,284529,247404,870,144134
Maharashtra,Ahmednagar,338,6642,534938,3086,0,0,4643,2122,111058,3.92,443,11287,352866,293427,832,185180
Maharashtra,Thane,852,8420,1212095,6886,120,11,34949,18687,566682,2.42,1051,43369,959874,820714,855,421977
Maharashtra,Raigad,357,4466,339883,1854,0,0,3463,2249,152487,5.67,450,7930,284683,208110,731,92274
Maharashtra,Palghar,277,2228,285395,1770,2,0,3450,1778,101848,5.14,292,5678,211014,176436,836,85282
Maharashtra,Mumbai,762,24327,2258314,10783,16,16,58014,44711,1583346,2.21,1819,82341,2138791,1710616,800,901818
Maharashtra,Jalna,1384,1363,234538,658,0,0,6063,1163,69799,5.58,414,7426,160863,143647,893,72124
Maharashtra,Aurangabad ,181,1499,410111,1019,0,0,8849,3125,142411,2.82,292,10348,313321,239102,763,137811
Manipur,Bishnupur,177,133,25157,47,61,0,371,285,14196,9.13,46,504,20979,18384,876,4280
Manipur,Chandel,0,1,5531,14,44,0,54,65,7009,9.09,5,55,7747,4793,619,4167
Manipur,Churachandpur,40,79,21109,67,9,0,422,399,26963,5.79,29,501,26145,21942,839,6814
Manipur,Imphal East,1625,492,66157,187,2264,0,1929,751,44901,6.57,159,2421,60389,50659,839,14602
Manipur,Imphal West,141,259,72064,145,95,0,998,820,57373,6.6,83,1257,70649,58769,832,16668
Manipur,Senapati,0,10,3762,25,50,0,42,87,6629,15.38,8,52,6498,3915,602,2613
Manipur,Tamenglong,0,24,3761,12,0,0,106,75,4586,15.38,20,130,5098,3250,638,1910
Manipur,Thoubal,117,52,31366,39,172,0,351,197,19802,14.14,57,403,27172,24008,884,6011
Manipur,Ukhrul,0,20,4896,6,0,0,47,37,5765,4.48,3,67,6589,4082,620,2256
Manipur,Tengnoupal,39,3,3669,9,8,0,40,31,5481,39.53,17,43,6035,3122,517,2789
Manipur,Kangpokpi,0,7,6997,18,0,0,255,190,7132,3.05,8,262,7538,6625,879,2324
Manipur,Kamjong,0,17,1557,3,41,0,58,17,2611,6.67,5,75,2492,1680,674,546
Manipur,Jiribam,147,4,3519,31,199,0,20,56,4516,25.0,6,24,5349,2683,502,1733
Manipur,Pherzawl,0,11,2907,14,0,0,33,14,2877,13.64,6,44,2937,2854,972,805
Manipur,Noney,140,4,3053,5,119,0,41,22,4339,11.11,5,45,5059,2340,463,1949
Manipur,Kakching,620,185,18393,85,750,0,543,246,11774,1.65,12,728,15775,14396,913,2828
Meghalaya,East Khasi Hills,162,583,74641,430,98,0,5453,6025,111922,6.49,392,6038,98248,88321,899,23276
Meghalaya,South West Khasi Hills,0,9,8157,24,0,0,111,215,10408,8.33,10,120,10061,8502,845,1368
Meghalaya,West Jaintia Hills,98,43,19409,28,73,0,593,484,19737,10.06,64,636,18611,20540,1104,5173
Meghalaya,Ri-Bhoi,498,76,18807,48,195,0,677,697,22691,12.88,97,753,23159,18339,792,4215
Meghalaya,East Jaintia Hills,210,8,11227,11,59,0,172,376,13445,0.0,0,180,15417,9250,600,2733
Meghalaya,West Khasi Hills,3600,14,22159,21,1798,0,380,367,21598,19.29,76,394,21487,22270,1036,5774
Meghalaya,West Garo Hills,1100,166,55627,138,2376,0,3479,2555,37986,6.72,245,3645,47739,45867,961,16509
Meghalaya,South Garo Hills,199,25,10671,22,950,0,277,238,7260,12.58,38,302,9676,8256,853,3645
Meghalaya,South West Garo Hills,90,76,19902,30,233,0,650,374,8549,7.44,54,726,14051,14396,1025,4439
Meghalaya,North Garo Hills,500,23,11940,5,778,0,137,152,4499,6.25,10,160,7986,8455,1059,3673
Meghalaya,East Garo Hills,150,52,10785,20,100,0,177,146,7443,13.54,31,229,10114,8117,803,4431
Mizoram,Aizawl East,0,163,56076,69,0,0,1759,2616,50816,1.98,38,1922,53858,53046,985,13492
Mizoram,Aizawl West,2,14,39339,24,19,0,4860,3966,45641,1.56,76,4874,39520,45478,1151,7753
Mizoram,Mamit,0,39,14011,8,26,0,2670,883,10565,0.41,11,2709,12955,11628,898,3952
Mizoram,Kolasib,0,0,15227,6,0,0,0,639,11501,0.0,0,0,13022,13708,1053,4314
Mizoram,Champhai,0,2,25511,0,0,0,1688,909,11568,0.0,0,1690,18416,18665,1014,4857
Mizoram,Serchhip,0,34,13943,13,0,0,1057,951,12617,1.74,19,1091,13789,12769,926,4356
Mizoram,Lunglei,0,74,28866,26,0,0,2879,1452,21294,0.91,27,2953,26055,24112,925,8542
Mizoram,Lawngtlai,0,0,10978,7,24,0,655,379,8496,0.76,5,655,10142,9331,920,2896
Mizoram,Siaha,16,147,9578,27,126,0,1006,598,6842,3.21,37,1153,8028,8391,1045,2651
Nagaland,Dimapur,248,414,43308,273,0,0,3778,2142,60002,2.81,118,4192,59363,44000,741,14869
Nagaland,Peren,170,25,4726,31,50,0,152,145,7389,12.99,23,177,7142,4990,699,2135
Nagaland,Wokha,1015,49,10921,36,655,0,354,300,10967,4.22,17,403,11603,10278,886,3817
Nagaland,Mokokchung,0,39,20711,139,0,0,991,704,16567,3.68,38,1032,19356,17926,926,4595
Nagaland,Longleng,0,0,5925,10,99,0,92,151,5989,8.7,8,92,6551,5369,820,2151
Nagaland,Mon,0,46,18032,98,0,0,596,619,19881,4.36,28,642,21852,16064,735,3610
Nagaland,Tuensang,320,45,8458,42,284,0,342,262,9482,8.53,33,387,11199,6746,602,3436
Nagaland,Kohima,0,151,22419,256,0,0,1390,1931,38208,3.83,59,1541,33375,27253,817,8560
Nagaland,Zunheboto,3700,359,10522,205,4642,0,955,668,14279,7.31,96,1314,13746,11060,805,3225
Nagaland,Phek,169,16,8883,77,133,0,75,284,12866,31.87,29,91,12895,8855,687,4800
Nagaland,Kiphire,0,1,3039,16,198,0,38,84,3612,28.21,11,39,4495,2156,480,2012
Odisha,Angul,4460,1956,164319,1764,0,0,10802,2684,37483,1.11,141,12759,118255,83532,706,32773
Odisha,Khurda,315,6980,523152,1735,118,115,29346,16101,417849,2.11,766,36334,535000,406230,759,474398
Odisha,Balasore,0,7750,410410,2180,0,0,576,2056,44227,1.9,159,8371,239993,214597,894,105096
Odisha,Balangir,24,2985,161584,1833,23,0,6973,2305,38247,3.33,332,9958,106941,92874,868,42311
Odisha,Ganjam,2603,4790,589061,4347,367,0,24046,7041,217230,1.63,470,28840,415198,391016,942,148025
Odisha,Kandhamal,498,626,109094,794,393,0,4022,1108,22630,0.9,42,4648,62994,68713,1091,24953
Odisha,Koraput,1095,570,227735,1176,932,0,11379,1644,56541,2.27,271,11949,136538,147695,1082,61271
Odisha,Sambalpur,3651,2170,178233,1726,2765,0,8866,3854,149498,2.93,323,11037,184520,143187,776,45054
Odisha,Sundargarh,475,2429,260244,1527,899,0,10910,4313,214798,1.73,231,13339,252942,222262,879,55382
Odisha,Bhadrak,557,4112,214261,2000,0,0,3071,2755,41697,1.77,127,7183,140449,115559,823,54460
Odisha,Kendujhar,2651,3345,239528,2448,1,0,6455,2448,44732,1.73,170,9800,151445,132801,877,50986
Odisha,Mayurbhanj,393,2596,272250,1414,166,0,13840,3235,56181,2.09,344,16436,165637,162790,983,70974
Odisha,Cuttack,1747,4234,410710,2279,188,0,9397,6057,235187,2.78,379,13631,362651,283437,782,111050
Odisha,Dhenkanal,1693,1374,158352,881,0,0,7934,3128,38754,2.49,232,9308,110833,86404,780,29569
Odisha,Jagatsinghpur,0,6449,172443,595,0,0,2186,1071,19896,2.03,175,8635,105366,86977,825,43136
Odisha,Jajpur,0,2737,235982,2226,0,0,9017,2067,37802,0.9,106,11754,152804,120969,792,51572
Odisha,Kendrapara,209,1823,223091,1364,0,0,8029,2755,35659,3.02,298,9852,138470,120323,869,50320
Odisha,Nayagarh,0,2681,144849,1424,0,0,2394,1028,18244,2.07,105,5075,87882,75226,856,32422
Odisha,Puri,0,1980,307153,2403,0,0,5307,4718,94287,1.83,133,7287,217643,183712,844,59843
Odisha,Kalahandi,992,1279,201760,1296,113,0,7790,1462,55351,1.78,161,9069,134849,122275,907,50281
Odisha,Nuapada,529,687,69510,555,129,0,2988,851,14292,5.03,185,3675,42625,41170,966,17478
Odisha,Subarnapur,2,554,85524,381,0,0,6039,1702,19975,2.08,137,6593,55756,49743,892,21552
Odisha,Gajapati,252,1098,78978,1054,40,0,2215,909,19770,4.12,135,3275,46927,51811,1104,22130
Odisha,Boudh,179,552,57866,646,0,0,1422,441,9803,2.33,46,1974,37335,30326,812,12487
Odisha,Malkangiri,35,272,71823,389,173,0,3881,1134,21953,2.09,87,4153,46685,47093,1009,19866
Odisha,Nabarangpur,122,655,126514,655,389,0,4528,650,37090,3.99,207,5183,77258,86347,1118,32735
Odisha,Rayagada,653,345,121637,390,280,0,6646,3232,41952,2.56,179,6991,80117,83499,1042,35894
Odisha,Bargarh,0,1835,201437,1492,0,0,3758,1430,54042,2.09,117,5593,134975,120479,893,44982
Odisha,Deogarh,233,621,41194,422,162,0,1744,626,12067,3.59,85,2365,29535,23729,803,11477
Odisha,Jharsuguda,205,1692,87244,1134,0,0,3823,2696,47238,2.81,155,5515,77320,57235,740,26822
Puducherry,Puducherry,3772,4324,144331,2824,4036,350,9222,7637,145004,1.36,184,13546,149343,140050,938,46189
Puducherry,Karaikal,442,903,28642,712,534,0,1818,1991,25415,2.54,69,2721,26646,27409,1029,5074
Puducherry,Mahe,0,116,13639,38,0,0,352,356,8869,4.7,22,468,10053,12457,1239,3957
Puducherry,Yanam,0,109,6564,81,0,0,475,461,6943,2.74,16,584,7219,6288,871,1799
Punjab,Kapurthala,20,1524,111133,625,9,0,2699,415,19320,2.06,87,4223,69955,60510,865,22349
Punjab,Ferozpur,1640,470,72400,461,1075,0,1301,394,27613,8.41,149,1771,57441,42570,741,18044
Punjab,Hoshiarpur,12940,3336,275453,1865,16185,0,7733,1491,75886,3.98,441,11069,189525,161804,854,68095
Punjab,Mansa,15075,176,42530,175,14464,0,391,222,23195,23.46,133,567,39326,26413,672,9099
Punjab,Barnala,5128,278,53420,288,4978,0,1161,298,19239,5.63,81,1439,42032,30630,729,13007
Punjab,Fatehgarh Sahib,3999,604,48692,487,5778,0,1411,492,17945,9.68,195,2015,38226,28412,743,12744
Punjab,Amritsar,1607,2654,256396,1035,518,518,5442,1277,98921,5.24,424,8096,197532,157822,799,78258
Punjab,Pathankot,5297,361,132566,158,4158,0,2018,712,29244,4.25,101,2379,85191,76620,899,32037
Punjab,Fazilka,0,338,73193,380,0,0,678,314,23036,11.22,114,1016,55301,40928,740,17394
Punjab,Ludhiana,3697,4541,501971,2421,2179,996,10864,2535,186429,4.31,664,15406,405662,282810,697,149299
