state,district,slots,today,Total doses til date,avgdaily,slots 18-44,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses
Andaman & Nicobar,North and Middle Andaman,0,9,28704,10,0,45,181,3619,11.11,6,54
Andaman & Nicobar,South Andaman,0,84,54777,47,0,360,405,13306,8.11,36,444
Andaman & Nicobar,Nicobar,0,0,7642,3,0,0,12,997,0.0,0,0
Andhra Pradesh,Krishna,0,2287,563941,17339,0,312,1552,111477,5.04,131,2599
Andhra Pradesh,Guntur,0,12516,551737,21112,0,2066,2451,123928,1.84,268,14582
Andhra Pradesh,"YSR District, Kadapa (Cuddapah)",0,4800,432272,15676,0,226,368,54378,4.85,244,5026
Andhra Pradesh,Kurnool,0,14696,456107,16625,0,2124,905,66234,2.62,440,16820
Andhra Pradesh,Visakhapatnam,5,4860,523754,16476,10,2784,4838,149772,3.87,296,7644
Andhra Pradesh,Anantapur,24,5198,503350,16307,0,745,976,70012,3.31,197,5943
Andhra Pradesh,Chittoor,54,11804,575087,19405,100,888,1242,103604,3.61,458,12692
Andhra Pradesh,East Godavari,50,127,581037,26675,0,269,434,117958,1.01,4,396
Andhra Pradesh,Prakasam,42,6377,440990,12776,0,646,730,70203,2.24,157,7023
Andhra Pradesh,Sri Potti Sriramulu Nellore,0,934,443929,15684,0,400,659,72016,7.2,96,1334
Andhra Pradesh,Srikakulam,0,0,388426,17069,0,0,218,52628,0.0,0,0
Andhra Pradesh,Vizianagaram,0,5160,318485,13183,0,149,270,43064,3.6,191,5309
Andhra Pradesh,West Godavari,0,116,468452,18002,0,22,281,62424,23.19,32,138
Arunachal Pradesh,Itanagar Capital Complex,0,13,16981,12,0,65,89,16987,2.56,2,78
Arunachal Pradesh,Lower Siang,0,0,3901,9,0,0,3,1157,0.0,0,0
Arunachal Pradesh,Pakke Kessang,0,0,2909,7,0,0,0,1143,0.0,0,0
Arunachal Pradesh,Changlang,160,104,15528,69,0,95,58,7740,5.53,11,199
Arunachal Pradesh,Kurung Kumey,0,0,2444,9,0,0,27,2090,0.0,0,0
Arunachal Pradesh,Anjaw,0,0,2058,4,0,0,8,1451,0.0,0,0
Arunachal Pradesh,East Kameng,0,31,5808,13,0,4,11,2551,14.29,5,35
Arunachal Pradesh,Kamle,0,0,1527,4,0,0,3,742,0.0,0,0
Arunachal Pradesh,Dibang Valley,20,0,788,11,0,0,1,1028,0.0,0,0
Arunachal Pradesh,Tirap,0,0,3862,33,0,0,2,3117,0.0,0,0
Arunachal Pradesh,Kra Daadi,0,0,1451,13,0,15,17,1340,33.33,5,15
Arunachal Pradesh,West Kameng,0,10,12036,9,0,118,100,6185,9.38,12,128
Arunachal Pradesh,Lohit,0,11,5570,16,0,17,10,2777,42.86,12,28
Arunachal Pradesh,Tawang,0,64,7324,35,0,40,39,4105,15.38,16,104
Arunachal Pradesh,Lower Dibang Valley,140,2,6603,7,0,8,14,3238,0.0,0,10
Arunachal Pradesh,Lower Subansiri,0,9,6714,19,0,4,3,3267,130.77,17,13
Arunachal Pradesh,Lepa Rada,0,2,3763,2,0,18,8,1647,0.0,0,20
Arunachal Pradesh,Upper Siang,0,0,5571,2,0,0,7,2250,0.0,0,0
Arunachal Pradesh,Shi Yomi,0,0,1957,6,0,0,0,702,0.0,0,0
Arunachal Pradesh,Namsai,36,49,13535,80,0,1,4,3828,20.0,10,50
Arunachal Pradesh,Siang,40,51,4222,25,0,5,1,1195,7.14,4,56
Arunachal Pradesh,West Siang,0,7,10087,3,0,45,11,3388,34.62,18,52
Arunachal Pradesh,Papum Pare,0,4,7011,23,0,14,25,6221,66.67,12,18
Arunachal Pradesh,Longding,0,0,2112,5,0,0,4,3005,0.0,0,0
Arunachal Pradesh,Upper Subansiri,0,0,8059,16,0,0,28,3250,0.0,0,0
Arunachal Pradesh,East Siang,20,38,13690,29,0,27,18,5682,23.08,15,65
Assam,Dibrugarh,0,1488,127969,840,0,1372,986,58331,3.15,90,2860
Assam,Sivasagar,0,724,68474,567,0,463,223,15066,4.47,53,1187
Assam,Tinsukia,0,1931,83116,915,0,2552,506,27337,4.84,217,4483
Assam,Baksa,0,253,47430,391,440,401,248,15255,13.15,86,654
Assam,Barpeta,0,1363,127183,859,0,225,668,30897,9.57,152,1588
Assam,Darrang,0,713,67629,816,0,40,394,24071,4.91,37,753
Assam,Kamrup Metropolitan,0,3327,239536,2256,0,1661,4528,205117,4.45,222,4988
Assam,Kamrup Rural,257,1919,165085,1626,0,112,512,51009,6.84,139,2031
Assam,Karbi-Anglong,0,169,36728,259,0,136,380,18443,14.75,45,305
Assam,Nalbari,0,401,55260,552,0,215,470,17283,12.01,74,616
Assam,Golaghat,0,437,78913,797,0,361,479,25092,0.25,2,798
Assam,Jorhat,1,995,87080,546,0,982,238,29655,4.2,83,1977
Assam,Morigaon,0,90,64688,616,0,2553,392,17396,5.56,147,2643
Assam,Nagaon,0,406,127409,695,0,115,540,37069,5.57,29,521
Assam,Bongaigaon,0,309,56568,300,0,153,526,24322,14.72,68,462
Assam,Chirang,0,187,26362,123,0,16,260,14022,8.37,17,203
Assam,Dhubri,24,294,74159,273,0,206,452,22826,6.0,30,500
Assam,Goalpara,1212,379,54830,214,0,328,588,27427,13.15,93,707
Assam,Kokrajhar,4,314,46800,199,0,164,562,23601,17.15,82,478
Assam,Dhemaji,0,1213,63433,668,0,16,468,21101,9.85,121,1229
Assam,Lakhimpur,0,334,75463,825,0,93,354,24454,3.04,13,427
Assam,Sonitpur,73,699,99169,380,0,104,301,35316,7.1,57,803
Assam,Udalguri,0,130,45184,331,0,55,422,18503,8.11,15,185
Assam,Cachar,25,1024,95718,687,0,1147,1067,35567,6.86,149,2171
Assam,Dima Hasao,97,40,19665,36,0,11,317,10033,17.65,9,51
Assam,Hailakandi,0,691,48412,565,0,152,288,19863,9.13,77,843
Assam,Karimganj,0,1082,62351,580,0,713,444,24952,6.41,115,1795
Bihar,Madhepura,1387,330,119713,186,0,263,731,39603,4.55,27,593
Bihar,Saharsa,0,272,124974,237,0,35,684,38119,0.98,3,307
Bihar,Supaul,0,381,125233,378,0,11,1304,42223,7.14,28,392
Bihar,Purnia,0,1629,226987,1249,0,96,524,79631,6.09,105,1725
Bihar,Araria,10,809,140105,690,0,374,861,50088,2.28,27,1183
Bihar,Katihar,1295,1253,118179,458,0,347,1749,65177,4.38,70,1600
Bihar,Kishanganj,0,421,77761,280,0,247,1030,35066,9.28,62,668
Bihar,Aurangabad,0,1110,104348,877,0,160,358,45552,9.45,120,1270
Bihar,Arwal,0,143,34419,110,0,163,248,13470,7.84,24,306
Bihar,Gaya,8409,2230,222770,859,1,224,914,101733,7.99,196,2454
Bihar,Kaimur,1755,308,94086,484,0,425,409,32003,3.68,27,733
Bihar,Rohtas,1160,1049,167076,986,0,81,627,60102,4.42,50,1130
Bihar,Bhagalpur,0,792,214936,832,0,321,688,79485,4.22,47,1113
Bihar,Banka,177,324,125349,274,55,768,700,38322,2.56,28,1092
Bihar,Lakhisarai,27,256,45853,195,0,36,428,19548,6.16,18,292
Bihar,Munger,0,535,83840,317,0,142,667,34135,1.92,13,677
Bihar,Muzaffarpur,0,1067,239727,676,0,400,1291,114069,4.21,61,1449
Bihar,Sheohar,0,170,56188,178,0,0,212,13143,0.0,0,170
Bihar,Sitamarhi,1,594,178706,339,0,6,1092,61543,8.33,50,600
Bihar,Vaishali,0,562,219541,661,0,115,1483,63933,13.74,93,677
Bihar,Nalanda,1600,697,224857,458,60,597,838,73467,5.1,66,1294
Bihar,Jehanabad,45,103,62408,112,0,25,358,28125,32.81,42,128
Bihar,Nawada,6197,621,131882,407,182,628,1218,45357,4.08,51,1249
Bihar,Sheikhpura,0,71,41370,76,0,11,256,13488,9.76,8,82
Bihar,Darbhanga,0,1653,262380,1338,0,317,1419,89121,3.05,60,1970
Bihar,Madhubani,0,1888,258868,996,0,66,680,81298,0.82,16,1954
Bihar,Samastipur,0,609,249576,431,0,82,542,87685,4.2,29,691
Bihar,Patna,211,6780,500219,1888,0,3259,3946,222648,3.6,361,10039
Bihar,Begusarai,0,691,200937,598,0,147,524,68070,10.98,92,838
Bihar,Bhojpur,1843,972,146661,562,0,279,279,56294,4.72,59,1251
Bihar,Buxar,1054,458,110098,604,0,144,135,32543,7.97,48,602
Bihar,Khagaria,283,296,88442,266,0,129,555,31187,5.88,25,425
Bihar,Saran,0,1284,283036,1026,0,431,415,95681,9.62,165,1715
Bihar,Siwan,12534,1752,284193,1133,0,250,618,70993,12.39,248,2002
Bihar,Gopalganj,0,1453,145345,792,0,163,693,45886,5.82,94,1616
Bihar,East Champaran,0,3153,256069,2090,0,181,938,102826,3.78,126,3334
Bihar,West Champaran,448,925,160307,626,0,302,991,72966,7.03,86,1224
Bihar,Jamui,259,216,103064,176,65,272,936,36203,6.56,32,488
Chandigarh,Chandigarh,445,775,196133,822,1423,5067,3243,78073,3.9,228,5842
Chhattisgarh,Raipur,327,536,323567,372,0,295,103,62688,9.51,79,831
Chhattisgarh,Balod,5197,246,164015,208,0,4,1,9630,0.0,0,250
Chhattisgarh,Baloda bazar,424,70,183974,103,0,1,5,9945,12.68,9,71
Chhattisgarh,Balrampur,4559,140,126400,209,0,11,4,12163,12.58,19,151
Chhattisgarh,Bastar,300,222,137420,186,0,40,19,22292,29.77,78,262
Chhattisgarh,Bemetara,10498,57,92082,33,0,3,1,6253,0.0,0,60
Chhattisgarh,Bijapur,899,7,36131,23,0,23,9,17168,0.0,0,30
Chhattisgarh,Bilaspur,219,358,313057,204,0,126,22,30273,5.37,26,484
Chhattisgarh,Dantewada,200,8,56449,17,0,2,4,13655,0.0,0,10
Chhattisgarh,Dhamtari,525,51,168031,27,0,7,7,10398,3.45,2,58
Chhattisgarh,Durg,1879,392,334339,300,0,110,57,35750,23.51,118,502
Chhattisgarh,Gariaband,910,22,98933,55,0,0,0,6786,36.36,8,22
Chhattisgarh,Janjgir-Champa,0,364,260966,212,0,116,10,14868,2.08,10,480
Chhattisgarh,Jashpur,3687,509,155290,138,0,3,0,14837,3.52,18,512
Chhattisgarh,Kanker,3499,101,134259,58,0,10,12,21214,8.11,9,111
Chhattisgarh,Kondagaon,1000,221,105444,102,0,4,2,10080,6.67,15,225
Chhattisgarh,Korba,2190,349,264988,767,0,115,21,18283,12.07,56,464
Chhattisgarh,Koriya,6357,360,103378,401,0,42,15,10568,26.87,108,402
Chhattisgarh,Mahasamund,0,0,237055,20,0,0,3,10387,0.0,0,0
Chhattisgarh,Mungeli,330,16,124280,6,0,5,0,6033,42.86,9,21
Chhattisgarh,Narayanpur,0,12,15747,12,0,18,2,7039,0.0,0,30
Chhattisgarh,Raigarh,1293,104,350912,59,0,0,-5,25748,15.38,16,104
Chhattisgarh,Rajnandgaon,1888,89,278072,66,0,22,11,20483,17.12,19,111
Chhattisgarh,Sukma,0,16,49271,29,0,15,2,21212,29.03,9,31
Chhattisgarh,Surajpur,0,91,162222,33,0,11,5,12918,27.45,28,102
Chhattisgarh,Surguja,1024,188,211549,58,0,11,4,16503,15.58,31,199
Chhattisgarh,Kawardha,4000,186,118548,291,0,29,166,12088,6.98,15,215
Chhattisgarh,Gaurela Pendra Marwahi ,650,95,63911,73,0,1,1,4039,14.58,14,96
Dadra and Nagar Haveli,Dadra and Nagar Haveli,132,112,34659,118,0,2307,2153,44220,4.18,101,2419
Daman and Diu,Daman,0,158,28476,99,0,3162,2560,39198,0.9,30,3320
Daman and Diu,Diu,0,65,11086,85,0,451,566,12293,2.71,14,516
Delhi,New Delhi,144,4449,238433,1229,47,1928,1400,107635,4.28,273,6377
Delhi,Central Delhi,3114,1951,269886,1018,2,3209,2358,187061,3.88,200,5160
Delhi,West Delhi,246,3593,349906,736,0,306,89,133390,4.13,161,3899
Delhi,North West Delhi,2219,4310,327766,1218,0,1404,1262,173899,4.48,256,5714
Delhi,South East Delhi,1,3327,224848,1177,0,4907,4157,171243,2.02,166,8234
Delhi,East Delhi,28,2054,186088,864,0,1672,934,87748,1.99,74,3726
Delhi,North Delhi,112,2849,179695,834,0,408,142,120947,4.39,143,3257
Delhi,North East Delhi,235,2579,142344,958,0,334,214,105393,3.33,97,2913
Delhi,Shahdara,302,1386,190199,456,0,161,235,113345,2.78,43,1547
Delhi,South Delhi,366,3232,242304,1110,20,6344,5771,202629,3.69,353,9577
Delhi,South West Delhi,403,3633,311681,1465,27,2163,2503,124591,3.0,174,5796
Goa,North Goa,207,1532,150276,1499,96,1426,1191,53709,4.8,142,2958
Goa,South Goa,125,995,182562,1628,0,549,995,47215,9.46,146,1544
Gujarat,Gandhinagar,0,1706,184627,1838,0,41,38,29470,7.04,123,1747
Gujarat,Ahmedabad,191,1665,352875,1420,0,189,105,26569,5.72,106,1854
Gujarat,Vadodara,247,1605,275042,2323,0,575,590,57549,5.5,120,2180
Gujarat,Kheda,60,4531,317219,3213,0,351,230,57847,5.49,268,4882
Gujarat,Surendranagar,0,2216,165977,2163,0,203,152,18049,6.66,161,2419
Gujarat,Aravalli,167,1506,223601,409,0,63,30,21677,3.25,51,1569
Gujarat,Banaskantha,0,2445,624371,2156,0,115,75,51568,6.25,160,2560
Gujarat,Mehsana,0,2385,372373,2409,0,5604,5545,108449,3.39,271,7989
Gujarat,Patan,28,1476,184587,1542,0,109,125,29606,13.56,215,1585
Gujarat,Sabarkantha,78,2569,269912,2213,0,84,26,32351,4.79,127,2653
Gujarat,Dang,0,43,30465,66,0,1,5,5403,13.64,6,44
Gujarat,Navsari,4,883,257605,932,0,167,73,29331,6.67,70,1050
Gujarat,Surat,47,1695,192836,1289,0,214,151,36619,6.86,131,1909
Gujarat,Tapi,0,1880,134584,1738,0,55,21,14894,4.91,95,1935
Gujarat,Valsad,170,1260,246431,992,0,961,701,40476,4.91,109,2221
Gujarat,Devbhumi Dwaraka,0,857,107063,397,0,149,52,17162,5.37,54,1006
Gujarat,Jamnagar,0,425,161321,535,0,151,266,43299,5.9,34,576
Gujarat,Kutch,1230,1238,261753,1134,7,4963,4231,98307,3.53,219,6201
Gujarat,Morbi,73,922,116071,614,0,176,35,11686,8.38,92,1098
Gujarat,Porbandar,0,325,133451,108,0,66,51,17818,7.42,29,391
