state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf
Jammu & Kashmir,Kupwara,2271,375288,2819,12748,13234,502942,1.18,178,15102,498465,379650,762,264117,614113,11422,51,4630
Jammu & Kashmir,Pulwama,802,303922,1501,1571,8168,298512,6.62,157,2373,341911,260460,762,175606,426828,7181,94,2488
Jammu & Kashmir,Ganderbal,62,159302,537,392,5229,184270,36.56,166,454,193383,150155,776,117730,225842,4998,93,768
Jammu & Kashmir,Budgam,1379,399395,1470,3025,7279,453261,6.04,266,4404,492304,360240,732,268363,584293,6328,139,2420
Jammu & Kashmir,Jammu,445,837844,848,1794,7031,898921,13.89,311,2239,956362,779914,816,578155,1158610,6034,99,1844
Jammu & Kashmir,Kishtwar,297,97941,422,918,1344,114167,13.58,165,1215,117969,94106,798,69493,142615,1023,63,742
Jammu & Kashmir,Doda,509,200982,510,990,2647,225046,6.74,101,1499,233619,192341,823,114865,311163,1871,43,1285
Jammu & Kashmir,Udhampur,561,264875,711,3120,4374,327685,11.38,419,3681,302574,289876,958,195831,396729,3482,147,1602
Jammu & Kashmir,Kathua,2370,320058,1869,6925,5673,352183,2.78,259,9321,357701,314452,879,202844,469397,5828,134,1714
Jammu & Kashmir,Ramban,519,148103,681,1278,1416,184844,10.18,183,1797,195700,137202,701,115435,217512,181,90,1915
Jammu & Kashmir,Samba,110,188710,146,837,804,198912,7.71,73,947,214274,173244,809,109736,277886,286,30,663
Jammu & Kashmir,Rajouri,906,287044,1191,3085,11393,417047,7.74,309,3991,392822,311171,792,209812,494279,10043,103,2541
Jammu & Kashmir,Poonch,563,242959,607,2245,2372,291421,4.7,132,2808,298034,236278,793,150164,384216,182,85,2797
Jammu & Kashmir,Reasi,693,149462,491,4459,2281,192654,4.23,218,5152,195967,146116,746,105242,236874,1487,134,1284
Jharkhand,Ranchi,808,715602,2271,2532,6735,1273333,7.49,250,3340,1057619,930814,880,560578,1428357,5138,62,3867
Jharkhand,Koderma,23,191292,162,121,569,284294,18.06,26,144,238786,236714,991,119448,356138,222,6,509
Jharkhand,Bokaro,129,471922,2736,385,6602,748503,1.17,6,514,664737,555340,835,279090,941335,6421,6,2917
Jharkhand,Garhwa,278,233630,595,630,1399,313720,2.42,22,908,302331,244906,810,122156,425194,1117,24,877
Jharkhand,Latehar,84,126035,334,366,1055,222059,0.0,0,450,192485,155542,808,70274,277820,796,37,592
Jharkhand,Chatra,196,209072,309,584,1080,332153,17.95,140,780,279501,261628,936,100123,441102,685,48,704
Jharkhand,Palamu,702,450581,1443,1556,3231,539439,7.62,172,2258,529938,459894,868,243168,746852,2469,63,2205
Jharkhand,East Singhbhum,383,821757,1295,1464,4340,1156706,6.12,113,1847,1061553,916277,863,585282,1393181,2604,55,3030
Jharkhand,Seraikela Kharsawan,304,243405,752,675,2155,377058,9.3,91,979,348445,271901,780,140818,479645,1792,19,1115
Jharkhand,Simdega,174,151854,438,485,981,222557,18.36,121,659,190812,183553,962,101697,272714,583,79,834
Jharkhand,Lohardaga,166,90709,218,538,805,128116,10.8,76,704,116021,102748,886,54068,164757,499,42,523
Jharkhand,Gumla,79,245502,546,328,1372,268562,8.11,33,407,256752,257202,1002,137223,376841,843,24,1074
Jharkhand,Khunti,4,134062,310,5,949,183413,11.11,1,9,167389,150026,896,97461,220014,632,9,627
Jharkhand,Deoghar,636,292686,1888,268,2273,443364,5.09,46,904,406902,328961,808,185360,550690,1694,17,2467
Jharkhand,Ramgarh,73,250497,529,288,1619,414681,19.11,69,361,359037,305965,852,156081,509097,1080,20,1067
Jharkhand,Hazaribagh,94,402730,897,272,2928,693653,9.29,34,366,569129,526848,926,260420,835963,1836,14,1988
Jharkhand,Giridih,58,462232,929,205,2819,741435,29.28,77,263,611860,591541,967,244037,959630,1789,36,1958
Jharkhand,Dhanbad,363,607340,2248,1069,7640,884883,4.05,58,1432,822328,669460,814,376821,1115402,6843,16,3044
Jharkhand,Dumka,42,331783,438,146,1209,470723,38.3,72,188,402448,399949,994,187538,614968,869,47,777
Jharkhand,Jamtara,19,192719,330,63,909,273655,46.34,38,82,251387,214924,855,107801,358573,727,13,512
Jharkhand,Sahebganj,202,194182,995,435,2130,318789,14.6,93,637,281467,231442,822,105018,407953,2033,64,1091
Jharkhand,Pakur,101,184266,589,286,1547,266815,11.11,43,387,239170,211848,886,92697,358384,1323,26,814
Jharkhand,Godda,130,285247,786,278,1791,387315,29.9,122,408,354161,318292,899,161739,510823,1073,61,1504
Jharkhand,West Singhbhum,357,291894,1059,1079,2977,505405,5.15,74,1436,409367,387780,947,191146,606153,2041,42,1994
Karnataka,Belgaum,13273,1937696,11558,21478,18091,2275547,5.21,1809,34751,2078846,2133745,1026,1182396,3030847,7990,512,21658
Karnataka,Bangalore Urban,3209,608549,2520,10579,9964,1248153,4.44,612,13788,1029100,827261,804,646910,1209792,2451,173,10032
Karnataka,Mysore,11769,1505525,5452,15953,10212,1500256,3.78,1048,27722,1456686,1548548,1063,995653,2010128,5188,276,10476
Karnataka,Gulbarga,6236,757689,4853,13735,11028,1006639,7.06,1409,19971,886133,877919,991,536353,1227975,6471,442,9409
Karnataka,Chitradurga,5666,797259,3263,13235,7868,660574,4.6,869,18901,704566,752996,1069,526051,931782,5580,255,5551
Karnataka,Dakshina Kannada,5649,1083633,2639,10029,5511,1169545,4.67,732,15678,1122524,1130134,1007,741764,1511414,1206,202,6943
Karnataka,Bagalkot,15349,794825,13639,26104,18693,851161,2.7,1120,41480,796826,848978,1065,554825,1091161,7037,282,25295
Karnataka,Chamarajanagar,5851,478678,4018,3140,2860,443208,6.77,609,8991,429507,492182,1146,284941,636945,527,186,6351
Karnataka,Bidar,2831,627425,3496,6078,6192,698289,4.96,443,8927,651183,674364,1036,439224,886490,2783,150,6904
Karnataka,Chikamagalur,3057,588764,2019,3075,2507,450432,9.75,598,6132,500134,538944,1078,318193,721003,1981,164,2545
Karnataka,Bellary,4857,1062516,7472,8271,14403,1297316,6.64,872,13128,1173495,1185865,1011,711725,1648107,10788,234,11086
Karnataka,Davanagere,11467,702987,6249,14964,9825,701741,3.71,981,26449,685707,718741,1048,425662,979066,7435,259,8639
Karnataka,Bangalore Rural,1271,411419,1760,3863,5198,582858,5.57,286,5134,548239,445827,813,332348,661929,2298,81,4660
Karnataka,Kolar,4301,655362,4238,6731,5695,819259,5.42,598,11032,748003,726399,971,535582,939039,3039,174,6894
Karnataka,Dharwad,3356,721039,3019,6950,7231,909498,6.93,714,10306,824928,805370,976,473039,1157498,3557,226,6692
Karnataka,Haveri,4387,581157,3151,6703,4811,687202,8.48,940,11090,622015,646202,1039,298885,969474,2300,242,5661
Karnataka,Gadag,3061,466543,2910,9659,6493,481164,4.56,580,12720,455276,492281,1081,291628,656079,6017,338,3385
Karnataka,Uttar Kannada,5646,729554,4351,4854,3803,682661,7.81,820,10500,709307,702745,991,448906,963309,1716,224,6438
Karnataka,Koppal,4410,503799,3203,9646,7023,616718,7.98,1123,14067,535852,584477,1091,346358,774159,4097,305,6128
Karnataka,Kodagu,711,294733,618,1439,1123,272911,12.09,260,2150,276765,290796,1051,187063,380581,380,80,1361
Karnataka,Raichur,4010,574184,4039,8987,9664,759998,3.1,403,12997,638931,695090,1088,374613,959569,7965,136,5737
Karnataka,Yadgir,8298,405300,3066,11346,5814,508987,2.88,566,19644,440618,473573,1075,307838,606449,5259,160,3621
Karnataka,Udupi,5834,743734,2702,6284,3056,643510,6.12,742,12118,661986,725072,1095,473749,913495,697,198,5060
Karnataka,Shimoga,4559,809759,4228,8507,8276,770085,5.23,684,13066,770155,809537,1051,464341,1115503,8172,189,4332
Karnataka,Tumkur,6593,1228524,8421,7889,11494,1101391,4.47,648,14482,1129544,1199995,1062,732361,1597554,7330,173,12585
Karnataka,Hassan,9077,902251,6636,9360,7120,833915,5.01,923,18437,825965,909926,1102,534837,1201329,2754,266,11002
Karnataka,Mandya,3998,977929,4647,4733,5225,763973,11.1,969,8731,801470,940129,1173,583443,1158459,1846,265,8026
Karnataka,Chikkaballapur,4024,642083,4065,6821,6633,634819,4.38,475,10845,625982,650752,1040,449588,827314,3121,144,7576
Karnataka,Ramanagara,1739,595572,2326,3630,4963,549202,10.45,561,5369,554114,590471,1066,412480,732294,1593,160,5695
Karnataka,Vijayapura,14774,854050,10545,25823,19252,1018857,3.43,1395,40635,949510,923087,972,522702,1350205,16993,424,12804
Karnataka,BBMP,6591,4326997,6710,26055,29086,8122872,7.76,2534,32646,6824987,5622062,824,4639295,7810574,6354,704,29442
Kerala,Kasaragod,832,770240,667,2663,2022,597794,7.58,265,3495,663012,704697,1063,468829,899205,741,78,1948
Kerala,Thiruvananthapuram,1248,2275338,3672,2887,5075,1663715,5.2,215,4135,1870862,2067296,1105,1384726,2554327,1981,57,6765
Kerala,Kannur,939,1561567,1318,2511,3105,1132477,9.57,330,3450,1281128,1412163,1102,822055,1871989,1413,80,3009
Kerala,Kollam,1522,1734718,2398,2624,4334,1122854,5.4,224,4146,1317636,1539174,1168,924748,1932824,1423,58,5309
Kerala,Wayanad,442,566855,585,1935,2146,460163,6.86,163,2377,500311,526479,1052,372371,654647,496,79,2235
Kerala,Pathanamthitta,1768,1074178,1489,3247,2524,574624,6.48,325,5015,773787,874730,1130,607153,1041649,843,76,3169
Kerala,Alappuzha,2250,1422991,2288,3176,3844,827708,8.0,434,5426,1060629,1189581,1122,746118,1504581,1001,120,5130
Kerala,Malappuram,2860,1866919,3480,7690,8404,1903379,4.74,500,10550,1857127,1911964,1030,987582,2782716,5844,115,6040
Kerala,Thrissur,2361,2035135,2725,5562,5842,1338167,5.26,417,7923,1587872,1784642,1124,1100015,2273287,1294,94,7272
Kerala,Kottayam,810,1358836,1361,2294,3175,824257,5.99,186,3104,1069270,1113313,1041,717636,1465457,853,46,3681
Kerala,Kozhikode,1966,1922886,2340,4611,4515,1428852,8.41,553,6577,1619547,1731262,1069,1038928,2312810,2220,123,4635
Kerala,Idukki,718,758401,1077,1691,2240,511585,9.59,231,2409,633405,636280,1005,416466,853520,922,49,2394
Kerala,Ernakulam,1999,2497744,5472,4066,10023,1967119,8.33,505,6065,2254670,2209352,980,1548025,2916838,3396,121,12098
Kerala,Palakkad,2518,1556867,3261,5401,6446,1214023,6.2,491,7919,1323399,1446831,1093,805421,1965469,2649,118,7058
Ladakh,Kargil,22,58373,63,151,312,88885,15.61,27,173,78020,69217,887,60499,86759,34,8,341
Ladakh,Leh,19,73923,28,525,437,132234,2.94,16,544,124750,81387,652,85574,120583,100,4,364
Lakshadweep,Lakshadweep,22,43737,37,108,144,55380,23.08,30,130,52821,46291,876,44106,55011,12,10,170
Madhya Pradesh,Bhopal,842,1111873,1340,3298,4765,1950494,18.84,780,4140,1674676,1386991,828,1088357,1974010,951,268,5153
Madhya Pradesh,Gwalior,2290,779602,1992,3980,4029,1270144,14.19,890,6270,1114927,934373,838,633270,1416476,937,225,5084
Madhya Pradesh,Indore,1110,1629343,1213,4851,5701,2907644,11.06,659,5961,2442323,2093657,857,1626981,2910006,752,172,6162
Madhya Pradesh,Jabalpur,91,1098991,2793,277,5213,1648567,11.41,42,368,1419039,1327895,936,841066,1906492,1152,30,6854
Madhya Pradesh,Rewa,698,864068,1502,2252,2947,1192663,26.1,770,2950,1077175,979207,909,466339,1590392,1869,235,2578
Madhya Pradesh,Sagar,2330,861258,2109,4628,3923,1278070,5.06,352,6958,1154841,984089,852,615507,1523821,942,69,5089
Madhya Pradesh,Ujjain,1062,854713,1002,3841,3061,1295625,15.64,767,4903,1112801,1037074,932,723110,1427228,686,257,3377
Madhya Pradesh,Mandsaur,996,454044,978,2573,2494,749855,15.72,561,3569,624499,579005,927,264996,938903,373,130,3098
Madhya Pradesh,Agar,332,198013,257,837,676,322062,15.48,181,1169,278714,241120,865,100011,420064,115,76,818
Madhya Pradesh,Shajapur,88,327453,566,282,1181,481661,16.22,60,370,423985,384800,908,196865,612249,161,45,1586
Madhya Pradesh,Ratlam,518,520456,640,1611,1997,842475,14.61,311,2129,705543,657025,931,349942,1012989,236,117,2401
Madhya Pradesh,Neemuch,341,302601,302,1047,875,463197,25.36,352,1388,398646,366964,921,191088,574710,151,85,1026
Madhya Pradesh,Dewas,650,524149,604,1592,1567,867850,35.15,788,2242,730987,660431,903,397386,994613,311,163,1859
Madhya Pradesh,Tikamgarh,863,444291,740,2220,1950,700619,20.01,617,3083,627658,517033,824,239508,905402,641,192,2048
Madhya Pradesh,Panna,204,276247,735,648,1301,440222,18.54,158,852,392698,323654,824,128454,588015,536,183,1500
Madhya Pradesh,Damoh,1548,419648,1345,4023,3270,635993,11.11,619,5571,553604,501878,907,245778,809863,1774,192,2840
Madhya Pradesh,Chhatarpur,1279,522259,1256,3052,3068,828762,15.91,689,4331,740954,609567,823,271991,1079030,1064,234,3260
Madhya Pradesh,Umaria,3281,222348,2190,4986,3216,354420,2.66,221,8309,300198,276456,921,127911,448857,283,61,5123
Madhya Pradesh,Singrauli,451,308705,593,1604,2209,609322,16.79,345,2055,525549,392322,746,187333,730694,725,118,2077
Madhya Pradesh,Sidhi,2682,333537,2305,4049,3020,519964,4.44,299,6731,445898,407497,914,182534,670967,806,66,4519
Madhya Pradesh,Shahdol,346,380778,667,878,1475,606293,17.65,216,1224,516934,470047,909,286807,700264,310,135,1833
Madhya Pradesh,Satna,3728,753058,2493,9126,5963,1102395,6.04,776,12854,991587,863524,871,370354,1485099,2653,201,5802
Madhya Pradesh,Anuppur,481,221095,562,1147,1469,377296,11.79,192,1628,303479,294840,972,124250,474141,333,76,1698
Madhya Pradesh,Mandla,792,326239,761,1739,1718,504789,5.1,129,2531,408236,422698,1035,156468,674560,535,44,1943
Madhya Pradesh,Dindori,843,247794,751,1239,1270,369409,18.16,378,2082,305170,311961,1022,148072,469131,269,123,1752
Madhya Pradesh,Chhindwara,1134,767405,3920,2119,8230,1257793,16.82,547,3253,1047510,977177,933,419168,1606030,7927,150,4222
Madhya Pradesh,Balaghat,2238,689874,2058,4487,3745,930766,6.47,435,6725,796067,824313,1035,388530,1232110,1816,109,3987
Madhya Pradesh,Khandwa,750,445114,686,1617,1401,687192,27.17,643,2367,582981,549153,942,274163,858143,374,171,1712
Madhya Pradesh,Jhabua,595,238540,510,1999,1520,500273,17.58,456,2594,376440,362311,962,140360,598453,631,200,1399
Madhya Pradesh,Dhar,134,592676,502,534,1309,1177141,19.76,132,668,933037,836348,896,413348,1356469,345,50,1466
Madhya Pradesh,Burhanpur,196,274996,195,467,552,415978,65.91,437,663,363444,327403,901,202926,488048,181,111,566
Madhya Pradesh,Barwani,326,325417,445,1023,1322,647133,31.21,421,1349,506014,466383,922,188463,784087,469,217,1298
Madhya Pradesh,Khargone,1736,520224,1281,4019,2938,912238,15.38,885,5755,742473,689660,929,297791,1134671,697,251,3521
Madhya Pradesh,Shivpuri,1011,478001,827,2494,2144,913196,22.11,775,3505,751421,639561,851,298124,1093073,565,228,2406
Madhya Pradesh,Sheopur,597,169339,532,1016,1113,335304,14.07,227,1613,268993,235556,876,100625,404018,293,84,1352
Madhya Pradesh,Morena,1023,613522,896,2336,2278,1040603,18.49,621,3359,911673,742172,814,383020,1271105,556,170,2618
Madhya Pradesh,Guna,266,365477,328,1044,1313,654463,17.56,230,1310,550321,469427,853,214458,805482,265,95,1376
Madhya Pradesh,Seoni,1954,476937,1192,975,2163,732302,15.4,451,2929,606807,602245,992,271294,937945,502,159,2852
Madhya Pradesh,Datia,1322,312736,1468,2412,2117,444955,9.53,356,3734,408955,348573,852,208138,549553,314,98,3270
Madhya Pradesh,Bhind,1009,541399,1813,2092,3062,772291,15.12,469,3101,718170,595185,829,288181,1025509,481,117,4394
Madhya Pradesh,Narsinghpur,666,421233,724,1364,1608,608313,15.76,320,2030,541166,488203,902,234114,795432,186,81,2145
Madhya Pradesh,Katni,1582,426979,2320,2215,1720,656914,7.45,283,3797,569032,514653,904,231947,851946,429,76,3611
Madhya Pradesh,Ashoknagar,308,250226,211,982,680,448961,26.36,340,1290,375125,323913,863,151450,547737,146,109,744
Madhya Pradesh,Vidisha,477,483671,699,1346,1959,772677,17.94,327,1823,673526,582590,865,298514,957834,266,88,2391
Madhya Pradesh,Sehore,541,473354,404,2150,1531,771816,18.17,489,2691,662261,582656,880,342082,903088,280,148,1655
Madhya Pradesh,Alirajpur,327,169128,396,928,929,297277,40.24,505,1255,246362,220005,893,100228,366177,406,187,919
Madhya Pradesh,Rajgarh,954,515756,649,2007,1514,858269,11.79,349,2961,721356,652371,904,357680,1016345,482,84,1680
Madhya Pradesh,Raisen,933,403237,475,2812,1355,743898,19.36,725,3745,623382,523587,840,271877,875258,340,186,1489
Madhya Pradesh,Hoshangabad,56,450605,431,234,975,693526,13.79,40,290,602238,541649,899,286782,857349,177,11,1229
Madhya Pradesh,Harda,506,197875,277,842,608,308226,19.44,262,1348,268550,237466,884,114234,391867,144,77,741
Madhya Pradesh,Betul,499,517268,617,1242,1587,803524,37.85,659,1741,683305,637298,933,285454,1035338,463,215,1741
Maharashtra,Pune,13083,4550428,11171,46087,51229,6811904,5.12,3031,59189,6383851,4976038,779,3850500,7511832,28013,845,34386
Maharashtra,Akola,3153,549967,2459,5849,5194,466980,6.98,628,9002,530739,486044,916,326743,690204,4689,130,2964
Maharashtra,Nagpur,10758,2000155,7908,26972,23034,2022029,4.77,1800,37730,2088862,1932640,925,1249189,2772995,16420,432,14521
Maharashtra,Amravati,5162,916392,3984,8662,7415,730865,4.24,586,13824,848831,798196,940,495127,1152130,6749,160,4649
Maharashtra,Buldhana,4805,814476,4425,8936,8493,684665,5.01,689,13741,785293,713651,909,454096,1045045,8090,211,4829
Maharashtra,Yavatmal,3318,788724,4386,6976,8939,724473,6.57,676,10294,792878,720005,908,429645,1083552,8238,220,5087
Maharashtra,Washim,997,420246,942,2123,1960,371937,9.29,290,3120,416607,375486,901,276370,515813,1354,112,1547
Maharashtra,Bhandara,4037,575993,3091,6886,5692,595242,4.82,527,10923,572451,598636,1046,368020,803215,3043,186,5739
Maharashtra,Kolhapur,3455,2042262,5913,7177,13100,1405704,7.69,818,10632,1752268,1694963,967,994272,2453694,13438,288,5575
Maharashtra,Ratnagiri,5233,672775,6364,6251,7595,568903,4.14,476,11484,630545,611016,969,369212,872466,10626,117,3332
Maharashtra,Sangli,3044,1360143,3162,5251,5244,1085140,5.93,495,8345,1243692,1201211,966,702918,1742365,4293,379,4113
Maharashtra,Sindhudurg,2095,457076,2123,2352,3349,317161,11.31,503,4447,393743,380399,966,266091,508146,3762,123,1710
Maharashtra,Solapur,18420,1291096,11176,29313,19649,1302777,1.63,777,47733,1387141,1206172,870,607358,1986515,24715,231,6109
Maharashtra,Satara,5908,1503856,5557,10072,9882,1181268,9.26,1480,15980,1362477,1322208,970,793851,1891273,9762,392,5677
Maharashtra,Wardha,2056,541728,2021,3837,3789,439946,7.59,447,5893,496158,485404,978,277819,703855,3537,114,2273
Maharashtra,Gondia,6609,637866,6237,10936,11016,620314,3.5,614,17556,605163,652871,1079,409032,849148,8107,230,9146
Maharashtra,Gadchiroli,2236,314395,3536,3317,6384,370566,3.01,167,5553,351904,332957,946,197194,487767,4598,101,5321
Maharashtra,Chandrapur,5839,816130,4299,10645,8591,822470,5.62,926,16484,848480,789925,931,401512,1237088,8227,270,4663
Maharashtra,Osmanabad,2860,544787,2030,5068,4136,441515,5.95,472,7928,526365,459785,874,281065,705237,4464,116,1701
Maharashtra,Nanded,4614,822997,4650,8923,9323,835871,9.03,1223,13537,861537,797097,925,451348,1207520,9290,414,4682
Maharashtra,Latur,6108,737016,4684,10962,9219,685415,6.97,1190,17070,749627,672598,897,427573,994858,8472,290,5430
Maharashtra,Beed,5690,791580,5135,9557,8422,670441,5.4,823,15247,784232,677547,864,423564,1038457,7882,267,5674
Maharashtra,Parbhani,4555,556047,3226,9190,6281,566414,6.22,855,13745,584909,537439,919,331884,790577,6628,233,2879
Maharashtra,Hingoli,2222,302417,1690,3797,2989,326041,9.99,601,6019,326924,301445,922,167458,461000,2849,183,1829
Maharashtra,Nandurbar,2982,514371,3116,6050,6390,474892,5.74,518,9032,520886,468263,899,312320,676943,5771,143,3735
Maharashtra,Dhule,5734,670443,4642,10666,8661,695614,5.67,930,16400,707414,658370,931,428970,937087,7325,233,5977
Maharashtra,Nashik,16022,1919465,15035,36319,35033,2330963,4.39,2299,52341,2307001,1942751,842,1152752,3097676,36891,629,13177
Maharashtra,Jalgaon,6435,1310378,7892,11991,14940,1304736,7.08,1304,18426,1362529,1252176,919,645625,1969489,17242,317,5590
Maharashtra,Ahmednagar,9016,1560828,10052,16772,19768,1563296,6.41,1652,25788,1679909,1443690,859,809949,2314175,21652,559,8168
Maharashtra,Thane,12469,3115003,14339,43815,51896,4418520,3.8,2136,56284,4192649,3338689,796,2447197,5086326,43371,664,22865
Maharashtra,Raigad,8610,1024361,6509,19188,16771,1401150,3.82,1061,27799,1369339,1055674,771,693829,1731682,16750,303,6530
Maharashtra,Palghar,7245,882806,7249,20411,21759,1396472,3.02,834,27656,1245915,1032866,829,587478,1691800,22430,196,6577
Maharashtra,Mumbai,11055,5729970,14511,43213,57304,8097385,3.19,1732,54268,7982488,5841518,732,4987053,8840302,28733,494,43081
Maharashtra,Jalna,4517,620498,2518,9579,5754,680443,5.56,784,14096,683829,616932,902,363486,937455,5519,213,2752
Maharashtra,Aurangabad ,6760,1033393,5186,15425,13791,1251087,2.68,595,22185,1273008,1010976,794,637746,1646734,11852,265,7125
Manipur,Bishnupur,359,77329,300,636,645,95438,1.51,15,995,86784,85942,990,45373,127394,59,10,886
Manipur,Chandel,16,14354,22,73,69,24199,12.36,11,89,22580,15971,707,12138,26415,7,4,84
Manipur,Churachandpur,310,56391,156,881,441,99951,1.6,19,1191,82629,73680,892,52937,103405,48,9,548
Manipur,Imphal East,218,161026,389,432,1001,203624,4.62,30,650,192436,172097,894,116490,248160,109,8,1280
Manipur,Imphal West,32,201904,586,107,1251,259375,7.91,11,139,241733,219389,908,156975,304304,171,4,1665
Manipur,Senapati,104,12635,93,268,255,28258,12.9,48,372,24529,16357,667,13485,27408,51,9,296
Manipur,Tamenglong,12,9713,16,44,76,18276,7.14,4,56,17104,10885,636,8352,19637,12,4,80
Manipur,Thoubal,64,81537,148,269,404,108039,14.11,47,333,99532,90006,904,48979,140597,42,12,510
Manipur,Ukhrul,188,12622,56,376,125,20507,4.61,26,564,19790,13336,674,11802,21327,45,5,136
Manipur,Tengnoupal,15,11962,36,35,90,23731,40.0,20,50,21244,14448,680,9646,26047,8,3,117
Manipur,Kangpokpi,18,18530,31,90,125,35150,11.11,12,108,28732,24932,868,15292,38388,19,3,137
Manipur,Kamjong,19,4933,23,88,55,9106,12.15,13,107,8283,5751,694,3829,10210,9,4,69
Manipur,Jiribam,4,14589,61,18,143,26737,36.36,8,22,23682,17629,744,13558,27768,11,1,193
Manipur,Pherzawl,50,8640,25,103,63,11358,4.58,7,153,10269,9729,947,7750,12248,15,1,72
Manipur,Noney,22,8412,30,90,84,15936,16.07,18,112,15641,8702,556,7718,16630,10,4,104
Manipur,Kakching,264,57598,186,325,325,68772,3.57,21,589,63905,62431,977,42508,83862,52,10,458
Meghalaya,East Khasi Hills,324,165421,302,1760,1692,347773,18.04,376,2084,264132,248991,943,199105,314089,288,96,1706
Meghalaya,South West Khasi Hills,33,16660,27,116,121,31632,20.81,31,149,26089,22194,851,15090,33202,17,8,130
Meghalaya,West Jaintia Hills,51,40772,73,342,556,82019,17.05,67,393,60134,62645,1042,39323,83468,82,23,546
Meghalaya,Ri-Bhoi,77,40794,107,502,530,88951,10.54,61,579,71385,58345,817,39849,89896,140,24,496
Meghalaya,East Jaintia Hills,14,26196,48,87,299,64073,8.91,9,101,56306,33951,603,26830,63439,64,4,283
Meghalaya,West Khasi Hills,33,43991,40,287,282,70358,37.5,120,320,57416,56922,991,38553,75796,72,55,249
Meghalaya,West Garo Hills,191,120428,231,1030,1234,185810,13.84,169,1221,157952,148233,938,99743,206495,201,65,1263
Meghalaya,South Garo Hills,15,22462,24,142,123,32616,30.95,52,168,29502,25570,867,15823,39255,44,22,104
Meghalaya,South West Garo Hills,41,44670,73,208,288,57057,28.51,71,249,51030,50672,993,30183,71544,75,21,286
Meghalaya,North Garo Hills,68,31271,65,392,345,50165,30.43,140,460,42389,39043,921,20250,61186,66,61,344
Meghalaya,East Garo Hills,43,23678,30,197,177,40134,29.17,70,240,35024,28783,822,17175,46637,56,36,150
Mizoram,Aizawl East,57,124104,140,287,753,203632,7.56,26,344,163901,163805,999,140943,186793,80,4,813
Mizoram,Aizawl West,89,82723,55,732,367,134006,2.31,19,821,103137,113565,1101,89211,127518,32,6,390
Mizoram,Mamit,9,28395,18,38,155,40471,27.66,13,47,36028,32823,911,25636,43230,12,2,161
Mizoram,Kolasib,51,32431,42,346,379,48949,0.76,3,397,40222,41141,1023,31268,50112,76,1,345
Mizoram,Champhai,47,52888,36,971,608,72363,2.16,22,1018,61876,63336,1024,51768,73483,69,5,575
Mizoram,Serchhip,15,29867,43,77,235,46987,8.7,8,92,39599,37233,940,35031,41823,13,4,265
Mizoram,Lunglei,122,62868,120,852,816,101460,4.72,46,974,84335,79940,948,69677,94651,148,10,787
Mizoram,Lawngtlai,7,25275,14,70,155,47068,3.9,3,77,38061,34267,900,21275,51068,43,1,126
Mizoram,Siaha,15,19825,8,219,113,32600,2.56,6,234,26438,25976,983,18039,34386,17,4,104
Nagaland,Dimapur,637,119420,477,3167,2248,289156,2.26,86,3804,231042,177452,768,146264,262312,536,31,2188
Nagaland,Peren,11,10510,20,89,98,20381,10.0,10,100,18271,12618,691,11353,19538,33,5,84
Nagaland,Wokha,21,23907,25,121,109,32436,5.63,8,142,30461,25870,849,21523,34820,18,4,115
Nagaland,Mokokchung,205,50295,141,622,413,67446,7.62,63,827,62128,55599,895,49037,68704,50,12,504
Nagaland,Longleng,6,13558,18,36,64,21989,19.05,8,42,19764,15778,798,15017,20530,10,1,72
Nagaland,Mon,169,43969,158,464,501,69061,4.27,27,633,62940,50074,796,43504,69526,74,5,584
Nagaland,Tuensang,90,21332,97,240,285,37913,12.12,40,330,35517,23727,668,21799,37446,73,7,309
Nagaland,Kohima,215,52546,123,1369,708,127316,4.17,66,1584,100154,79674,796,75263,104599,113,15,717
Nagaland,Zunheboto,0,23313,79,0,177,34574,0.0,0,0,31768,26119,822,20324,37563,21,1,234
Nagaland,Phek,31,18316,24,99,105,31553,38.46,50,130,30133,19730,655,18922,30947,20,9,109
Nagaland,Kiphire,28,7293,43,113,84,12602,13.48,19,141,12764,7129,559,7073,12822,12,4,115
Odisha,Angul,3963,435102,3497,8222,7720,507133,1.68,205,12185,509816,432183,848,241799,700436,8242,49,2975
Odisha,Khurda,4322,1318013,4350,9495,10190,2037327,3.42,473,13817,1819696,1534738,843,1394322,1961018,7522,115,7018
Odisha,Balasore,1,947802,2315,3,7521,692977,150.0,6,4,820824,819589,998,474167,1166612,7954,1,1883
Odisha,Balangir,1600,505714,1926,3195,3539,610137,8.24,395,4795,579316,536318,926,213067,902784,3210,86,2255
Odisha,Ganjam,6925,1596439,7912,15158,18505,2013317,2.25,497,22083,1675606,1933353,1154,1455103,2154653,5661,120,20756
Odisha,Kandhamal,182,245642,835,514,1667,238547,9.2,64,696,232176,251898,1085,125951,358238,1291,14,1210
Odisha,Koraput,883,561141,1938,1665,3887,583661,5.57,142,2548,553368,591082,1068,320755,824047,2888,56,2936
Odisha,Sambalpur,816,460059,1681,2028,3660,636046,7.24,206,2844,573362,522545,911,350210,745895,1873,57,3468
Odisha,Sundargarh,1244,632224,1683,3159,3918,884752,4.93,217,4403,774894,741801,957,440872,1076104,3204,57,2397
