state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Himachal Pradesh,Mandi,0,4681,378414,3301,0,0,99,7367,210020,3.35,160,4780,271843,316472,1164,98191,490243,7977,37
Himachal Pradesh,Kinnaur,0,860,38787,762,0,0,43,51,43583,4.1,37,903,46743,35613,762,14112,68258,61,11
Himachal Pradesh,Hamirpur,0,3946,219979,2850,0,0,55,2435,94385,2.97,119,4001,143345,170945,1193,58561,255803,2768,26
Himachal Pradesh,Una,0,3851,209547,2072,0,0,20,5753,114475,3.33,129,3871,159118,164808,1036,53596,270426,6287,23
Himachal Pradesh,Bilaspur,0,2031,170624,1352,0,0,18,2210,93720,3.47,71,2049,125305,139000,1109,44801,219543,2469,27
Jammu & Kashmir,Srinagar,2198,2348,208240,1716,13879,200,2148,2072,176921,4.98,224,4496,264628,120464,455,65537,319624,2724,65
Jammu & Kashmir,Kulgam,0,4148,135263,2739,635,0,1625,967,35321,5.66,327,5773,101745,68813,676,19553,151031,2966,91
Jammu & Kashmir,Shopian,0,619,77350,623,1500,0,1257,1019,26001,8.74,164,1876,62730,40610,647,15526,87825,1030,75
Jammu & Kashmir,Bandipore,5000,1402,106965,1555,10092,0,706,897,27411,5.79,122,2108,84117,50246,597,17831,116545,1964,52
Jammu & Kashmir,Anantnag,5605,1203,242611,4649,9956,0,317,1271,79177,7.89,120,1520,191703,130022,678,36346,285442,4678,82
Jammu & Kashmir,Baramulla,2272,4646,318137,3766,4745,0,1996,954,85678,2.68,178,6642,237469,166177,700,59091,344724,3724,143
Jammu & Kashmir,Kupwara,599,1427,151234,2204,12365,0,3470,3645,84921,3.74,183,4897,147730,88387,598,25469,210686,5324,54
Jammu & Kashmir,Pulwama,0,970,148651,1316,855,0,1085,860,44691,4.14,85,2055,119043,74277,624,31331,162011,1617,48
Jammu & Kashmir,Ganderbal,0,804,87978,655,40,0,2064,1006,34215,3.21,92,2868,73594,48586,660,19402,102791,1044,95
Jammu & Kashmir,Budgam,290,459,209173,3257,7527,0,397,748,83825,12.15,104,856,181561,111404,614,40747,252251,3204,67
Jammu & Kashmir,Jammu,0,7009,533107,3253,0,0,5119,3197,241119,2.48,301,12129,438484,335586,765,182589,591637,3101,80
Jammu & Kashmir,Kishtwar,190,425,56885,321,1837,0,2003,1033,33310,4.61,112,2428,53334,36845,691,13277,76918,1240,57
Jammu & Kashmir,Doda,1402,304,110473,463,1315,0,1243,944,32055,4.72,73,1547,80322,62181,774,25640,116888,1214,24
Jammu & Kashmir,Udhampur,0,1361,153715,1326,16,0,3896,2112,102049,3.67,193,5257,138231,117494,850,35985,219779,2635,51
Jammu & Kashmir,Kathua,1595,2036,176881,1479,271,0,2551,1486,85716,2.68,123,4587,143508,119051,830,40108,222489,2055,150
Jammu & Kashmir,Ramban,350,367,80406,255,1618,0,2091,1937,46594,5.78,142,2458,76212,50774,666,21447,105553,1971,92
Jammu & Kashmir,Samba,1,1099,110462,943,0,0,1964,1375,43947,1.53,47,3063,89982,64392,716,29746,124663,1425,28
Jammu & Kashmir,Rajouri,5296,1944,173342,2900,6046,0,4011,2583,93422,3.93,234,5956,150811,115921,769,28320,238444,4943,112
Jammu & Kashmir,Poonch,1550,945,143237,2269,3892,0,3792,1499,41283,2.81,133,4737,105274,79223,753,21367,163153,3408,66
Jammu & Kashmir,Reasi,255,869,82955,731,638,30,2222,1588,51226,5.14,159,3091,81317,52847,650,16932,117249,2033,139
Jharkhand,Ranchi,841,6975,367504,2119,1401,1211,9926,4963,345204,1.88,318,16902,400227,312346,780,144989,567719,5428,85
Jharkhand,Koderma,2,2129,113543,657,16,0,5829,1832,92064,2.54,202,7958,106460,99118,931,20610,184997,2084,46
Jharkhand,Bokaro,404,4017,226088,1260,504,84,6616,2315,171732,1.19,127,10633,233852,163910,701,74759,323061,2663,64
Jharkhand,Garhwa,0,658,130852,645,1900,0,727,1361,106432,4.62,64,1386,135561,101680,750,37277,200007,1496,20
Jharkhand,Latehar,1965,465,69994,406,2105,0,554,837,72272,3.04,31,1019,81626,60603,742,18688,123578,1050,37
Jharkhand,Chatra,0,268,101968,343,0,0,751,609,53931,2.06,21,1019,86346,69518,805,20651,135248,701,16
Jharkhand,Palamu,0,2393,263083,1185,412,40,2817,2224,141927,2.11,110,5210,224073,180853,807,61149,343861,2716,75
Jharkhand,East Singhbhum,0,7049,429436,2800,0,0,13887,5553,296730,1.6,334,20936,409166,316901,775,132820,593346,6376,92
Jharkhand,Seraikela Kharsawan,0,1243,128740,526,29,29,2714,1451,86043,2.6,103,3957,123736,91022,736,34119,180664,1546,43
Jharkhand,Simdega,0,413,77678,604,6980,0,976,1150,80233,8.71,121,1389,78180,79708,1020,17387,140524,1538,55
Jharkhand,Lohardaga,124,119,63848,292,259,0,339,819,56902,9.17,42,458,64790,55940,863,14420,106330,961,14
Jharkhand,Gumla,0,610,139248,668,2493,0,1075,1380,86102,7.42,125,1685,107984,117335,1087,28821,196529,1723,52
Jharkhand,Khunti,0,108,73850,569,0,0,259,1523,66572,3.54,13,367,74815,65583,877,22639,117783,1715,8
Jharkhand,Deoghar,2008,1350,159200,1095,2396,0,2909,1842,140815,3.31,141,4259,170065,129882,764,46811,253204,2296,53
Jharkhand,Ramgarh,0,1207,123218,593,0,0,1392,1017,89940,1.54,40,2600,122419,90700,741,35022,178136,1142,13
Jharkhand,Hazaribagh,25,3934,219190,1025,24,0,7921,3102,180721,1.64,195,11855,218828,180998,827,62357,337554,3373,91
Jharkhand,Giridih,23,2429,223800,1526,82,0,5001,3900,174092,2.56,190,7430,214072,183743,858,50387,347505,4770,47
Jharkhand,Dhanbad,0,4646,327666,1836,0,0,7063,3663,191065,1.72,201,11709,300151,218502,728,93456,425275,4147,72
Jharkhand,Dumka,60,1101,160101,792,94,0,2008,1308,100641,1.32,41,3109,133052,127661,959,37647,223095,1719,28
Jharkhand,Jamtara,0,66,102539,381,5,0,171,823,70447,1.27,3,237,94422,78541,832,24648,148338,966,10
Jharkhand,Sahebganj,97,292,91635,892,88,0,603,1683,88555,5.03,45,895,97423,82744,849,22459,157731,2251,9
Jharkhand,Pakur,0,308,102451,715,0,0,934,1706,77863,3.86,48,1242,92953,87347,940,25273,155041,2252,21
Jharkhand,Godda,0,2674,150134,1147,196,0,5292,1989,131143,2.69,214,7966,150467,130769,869,32287,248990,2572,69
Jharkhand,West Singhbhum,0,1740,164586,887,842,0,4265,2501,143681,1.08,65,6005,161354,146857,910,51572,256695,2898,36
Karnataka,Belgaum,85,22954,848445,6983,6,0,17002,12660,418210,3.26,1304,39956,632473,634007,1002,198033,1068622,15278,328
Karnataka,Bangalore Urban,0,5346,377549,2659,0,0,16377,7618,420694,2.7,587,21723,427319,370806,868,118057,680186,7815,151
Karnataka,Mysore,768,10356,865641,3055,2221,2220,11532,7908,433550,4.26,932,21888,646912,652055,1008,207963,1091228,7264,363
Karnataka,Gulbarga,1254,4990,331728,3171,6247,199,9107,7023,236488,7.31,1032,14108,294832,273305,927,89502,478714,8368,335
Karnataka,Chitradurga,7118,2367,423480,1544,7711,0,4471,3902,151141,3.54,242,6838,283669,290818,1025,110723,463898,4379,100
Karnataka,Dakshina Kannada,56,14681,543396,6394,113,113,10456,10327,333715,2.2,553,25137,430228,446727,1038,161659,715452,12851,130
Karnataka,Bagalkot,4081,3704,427839,3251,2872,0,7308,6091,167802,5.25,578,11012,293070,302499,1032,128576,467065,7051,181
Karnataka,Chamarajanagar,0,1031,232619,618,0,0,1517,1451,95982,8.32,212,2548,156720,171787,1096,50963,277638,1685,51
Karnataka,Bidar,56692,2032,325472,1870,60895,0,4457,4800,199473,4.79,311,6489,261660,263224,1006,90578,434367,5813,218
Karnataka,Chikamagalur,0,3977,317854,1736,0,0,1404,2341,87780,5.18,279,5381,198861,206740,1040,74344,331290,2603,70
Karnataka,Bellary,516,5811,590967,2879,3256,0,8919,5073,278139,3.33,490,14730,446272,422670,947,157882,711224,5403,131
Karnataka,Davanagere,588,4722,382575,1735,617,0,8359,4858,168554,2.74,359,13081,277886,273112,983,88339,462790,5584,103
Karnataka,Bangalore Rural,20,2503,238945,1273,6,5,4228,3364,153739,4.74,319,6731,215846,176747,819,62513,330171,3914,75
Karnataka,Kolar,0,3868,361231,1113,0,0,6163,2140,277062,4.85,487,10033,324703,313501,966,94681,543612,2541,163
Karnataka,Dharwad,1452,7993,372952,3162,21,0,10547,6408,237226,2.97,550,18540,314274,295817,941,104577,505601,7244,151
Karnataka,Haveri,100,3119,234029,1653,12,0,5035,4394,107977,3.0,245,8155,171273,170691,997,53703,288303,5250,60
Karnataka,Gadag,14907,1684,250382,1197,5,0,3423,2599,101042,8.67,443,5107,171522,179848,1049,79918,271506,3006,128
Karnataka,Uttar Kannada,0,3057,368191,1373,0,0,4223,2774,171441,3.57,260,7280,271982,267603,984,89908,449724,3089,58
Karnataka,Koppal,3105,1889,290593,973,208,0,2942,2746,152349,9.29,449,4831,213953,228912,1070,74736,368206,2998,212
Karnataka,Kodagu,0,1096,162363,495,0,0,1559,811,63996,2.07,55,2655,110032,116297,1057,40476,185883,963,17
Karnataka,Raichur,10397,2065,322304,1006,0,0,3822,3704,181247,8.2,483,5887,250365,253131,1011,87883,415668,3950,164
Karnataka,Yadgir,2093,607,204771,872,1035,0,2140,2419,116326,15.4,423,2747,154729,166338,1075,57476,263621,2813,178
Karnataka,Udupi,147,10735,409267,4510,410,410,4830,4792,169133,3.69,575,15565,276895,301427,1089,131073,447327,5603,199
Karnataka,Shimoga,18,6874,428057,2581,4,4,5462,4950,189878,3.27,404,12336,309951,307929,993,100884,517051,5524,153
Karnataka,Tumkur,11100,8571,651170,2741,10956,0,13649,7080,278028,3.11,690,22220,460037,469004,1019,148274,780924,8243,178
Karnataka,Hassan,13,4574,448397,1492,5,0,6198,3264,186935,5.37,578,10772,307116,328125,1068,107011,528321,4003,176
Karnataka,Mandya,182,7147,507234,1694,14,0,6396,3559,159778,3.89,527,13543,312804,354080,1132,115690,551322,4031,145
Karnataka,Chikkaballapur,25,1484,318360,1589,12,0,2596,3166,156116,5.64,230,4080,236676,237739,1004,76306,398170,3620,71
Karnataka,Ramanagara,37,3767,336301,2258,32,0,2649,2198,142618,7.23,464,6416,228035,250804,1100,92570,386349,2545,94
Karnataka,Vijayapura,3215,6157,395262,2721,89,0,9061,6886,185298,4.68,712,15218,296979,283456,954,101518,479042,8100,236
Karnataka,BBMP,5841,46071,2639514,25459,8395,8395,78930,52213,3006692,2.04,2549,125001,3035995,2609106,859,940722,4705484,54131,688
Kerala,Kasaragod,0,7185,476908,3465,0,0,10026,3633,122888,1.27,219,17211,294995,304716,1033,141340,458456,4206,50
Kerala,Thiruvananthapuram,0,7999,1319261,14705,0,0,9763,7095,439633,1.84,327,17763,840399,918184,1093,437691,1321203,11896,82
Kerala,Kannur,0,27971,837001,13931,0,0,6422,2932,233110,1.7,586,34394,509115,560820,1102,295023,775088,4247,121
Kerala,Kollam,0,14552,911582,11550,0,0,898,1114,219700,1.81,280,15450,525850,605245,1151,289328,841954,4100,94
Kerala,Wayanad,0,2886,373172,2314,0,0,2635,2867,105761,2.16,119,5521,228946,249914,1092,115943,362990,3307,38
Kerala,Pathanamthitta,0,7932,682155,7620,89,0,2393,1656,137030,3.34,345,10325,374058,445013,1190,231997,587188,4116,75
Kerala,Alappuzha,0,11543,760299,8995,0,0,4976,2826,159268,2.19,361,16519,428477,490957,1146,271611,647956,4042,98
Kerala,Malappuram,0,4710,901068,9223,25,0,5523,4085,288456,3.68,377,10233,620390,568927,917,253292,936232,7844,95
Kerala,Thrissur,0,16000,1011961,11255,0,0,2983,4071,254436,2.77,526,18984,596518,669650,1123,313331,953066,5884,110
Kerala,Kottayam,0,1291,712983,4340,0,0,1986,2164,199514,11.38,373,3277,428956,483410,1127,225934,686563,2927,90
Kerala,Kozhikode,0,15194,1008193,12806,9,9,3170,3793,317544,2.97,546,18364,645644,679866,1053,307036,1018701,9943,131
Kerala,Idukki,0,6713,413623,4333,0,0,744,1052,91495,2.99,223,7457,244256,260769,1068,110633,394485,2875,48
Kerala,Ernakulam,82,24777,1292874,16310,0,0,9536,13535,554972,2.82,967,34313,892957,954648,1069,365594,1482252,22252,218
Kerala,Palakkad,0,20695,753407,9735,0,0,1663,1586,185997,1.84,412,22358,455281,483992,1063,242807,696597,6165,99
Ladakh,Kargil,68,197,50496,864,8,0,201,201,49670,10.55,42,398,53171,46982,884,23384,76782,219,11
Ladakh,Leh,199,167,66979,749,0,0,1293,495,64980,3.42,50,1460,74878,57070,762,34946,97013,513,12
Lakshadweep,Lakshadweep,0,222,27907,144,136,0,16,127,27725,17.65,42,238,30654,24975,815,8548,47084,119,10
Madhya Pradesh,Bhopal,37,1715,673286,2941,814,12,12268,5088,860337,1.98,277,13983,860636,672669,782,234043,1299580,4106,72
Madhya Pradesh,Gwalior,95,3002,414431,3185,31,31,6696,5425,435185,3.11,302,9698,491796,357674,727,119087,730529,5804,74
Madhya Pradesh,Indore,43,6214,1101290,6193,55,55,39000,12698,1444305,1.38,625,45215,1397100,1147967,822,387830,2157765,9024,207
Madhya Pradesh,Jabalpur,0,10791,588212,4148,12,0,11783,6170,539919,3.13,706,22574,604724,523161,865,178830,949301,5853,186
Madhya Pradesh,Rewa,0,783,366965,1392,0,0,4253,3092,257062,1.67,84,5036,357124,266811,747,81567,542460,3222,21
Madhya Pradesh,Sagar,0,4721,421001,1650,0,0,12897,4239,336766,1.43,252,17618,433209,324456,749,96611,661156,2935,90
Madhya Pradesh,Ujjain,0,5020,442361,3534,0,0,9319,6659,464025,2.94,421,14339,484884,421331,869,122104,784282,6734,159
Madhya Pradesh,Mandsaur,0,140,153120,2281,2,0,1715,4653,158863,1.89,35,1855,173951,137961,793,37628,274355,5926,11
Madhya Pradesh,Agar,0,3,63543,1117,0,0,1238,2481,69562,3.14,39,1241,74502,58577,786,14887,118218,3182,9
Madhya Pradesh,Shajapur,0,366,123437,1234,0,0,2055,2655,103560,0.78,19,2421,126644,100305,792,30324,196673,3146,5
Madhya Pradesh,Ratlam,0,374,196133,1914,0,0,4143,4522,192079,1.39,63,4517,212907,175241,823,52103,336109,5011,18
Madhya Pradesh,Neemuch,0,68,120357,1051,0,0,2029,2228,117133,2.05,43,2097,133418,104034,780,33209,204281,2458,12
Madhya Pradesh,Dewas,0,465,229090,1592,0,0,5646,3506,256633,1.78,109,6111,267720,217897,814,61526,424197,3711,31
Madhya Pradesh,Tikamgarh,0,4040,158560,1976,3190,0,2600,3459,131673,3.16,210,6640,171512,118678,692,33543,256690,4195,123
Madhya Pradesh,Panna,0,32,85489,1428,168,0,674,2998,91326,6.23,44,706,104774,72027,687,17864,158951,4072,12
Madhya Pradesh,Damoh,0,799,124068,1503,0,0,1427,3099,110533,1.98,44,2226,130795,103772,793,28002,206599,4053,13
Madhya Pradesh,Chhatarpur,733,2848,194873,1886,1283,0,3816,3965,160465,2.34,156,6664,210802,144482,685,41029,314309,4628,80
Madhya Pradesh,Umaria,0,15,71087,918,106,0,970,2123,69969,2.54,25,985,80587,60434,750,12363,128693,2703,8
Madhya Pradesh,Singrauli,0,27,115701,1167,55,0,1636,2883,133325,2.83,47,1663,158311,90677,573,23916,225110,3361,9
Madhya Pradesh,Sidhi,0,557,109608,1194,9,0,1414,2505,94659,4.01,79,1971,117723,86525,735,20577,183690,3229,28
Madhya Pradesh,Shahdol,0,164,192657,1174,0,0,1446,2700,234033,2.48,40,1610,234384,192278,820,29945,396745,3155,12
Madhya Pradesh,Satna,0,940,256079,1493,1201,0,3319,3138,178847,2.84,121,4259,251585,183284,729,60616,374310,3482,26
Madhya Pradesh,Anuppur,0,340,81597,869,0,0,1395,2215,80677,0.86,15,1735,86788,75454,869,15267,147007,2656,12
Madhya Pradesh,Mandla,0,656,117944,1068,0,0,813,2256,99891,3.47,51,1469,110289,107523,975,25610,192225,2916,11
Madhya Pradesh,Dindori,0,403,86032,1013,0,0,947,2502,79292,2.22,30,1350,82060,83244,1014,15802,149522,3175,31
Madhya Pradesh,Chhindwara,0,1716,255240,2129,0,0,7126,3940,211366,1.9,168,8842,257366,209139,813,83123,383483,3840,65
Madhya Pradesh,Balaghat,61,1541,244931,1266,116,0,4024,2567,193049,1.53,85,5565,224968,212950,947,56930,381050,2680,28
Madhya Pradesh,Khandwa,0,567,175287,1188,0,0,3175,2626,171911,2.08,78,3742,187122,160015,855,46757,300441,3034,21
Madhya Pradesh,Jhabua,0,328,78455,1444,7,0,1282,3612,105086,0.62,10,1610,94558,88959,941,24216,159325,4562,10
Madhya Pradesh,Dhar,0,825,225745,1569,0,0,5352,3623,282436,1.51,93,6177,281413,226654,805,65589,442592,3700,25
Madhya Pradesh,Burhanpur,0,702,126622,990,0,0,4764,1855,116527,2.63,144,5466,131323,111778,851,39055,204094,1697,41
Madhya Pradesh,Barwani,0,151,110576,1529,0,0,1801,3564,144855,1.95,38,1952,137969,117433,851,30897,224534,4426,13
Madhya Pradesh,Khargone,0,136,180403,1566,0,0,2748,3274,196872,1.25,36,2884,207849,169339,815,48667,328608,3768,8
Madhya Pradesh,Shivpuri,0,376,181725,995,0,0,2279,2793,222892,2.07,55,2655,232034,172513,743,37548,367069,3091,16
Madhya Pradesh,Sheopur,0,252,70092,882,0,0,728,2429,83772,4.08,40,980,87051,66790,767,15553,138311,3000,15
Madhya Pradesh,Morena,0,2921,208078,2046,0,0,3535,3997,199924,2.39,154,6456,239608,168314,702,47092,360910,4791,42
Madhya Pradesh,Guna,0,292,154353,540,0,0,2561,1727,131702,1.3,37,2853,163836,122185,746,37414,248641,1634,11
Madhya Pradesh,Seoni,0,1507,178623,1501,0,0,2704,2572,135078,5.2,219,4211,166410,147247,885,44815,268886,2982,80
Madhya Pradesh,Datia,0,1100,115281,786,1496,0,1615,1615,92886,5.71,155,2715,117964,90157,764,25234,182933,1840,62
Madhya Pradesh,Bhind,0,330,194601,1858,0,0,1141,3167,151718,3.33,49,1471,207215,139026,671,39784,306535,4351,11
Madhya Pradesh,Narsinghpur,0,299,151313,1328,0,0,2409,2625,116689,1.92,52,2708,150048,117917,786,39285,228717,3159,17
Madhya Pradesh,Katni,0,243,164417,1484,0,0,1961,2972,133420,1.18,26,2204,166484,131310,789,31598,266239,3744,14
Madhya Pradesh,Ashoknagar,0,1456,102231,724,129,0,2191,1811,92861,6.11,223,3647,112711,82349,731,22903,172189,1931,104
Madhya Pradesh,Vidisha,0,240,199323,1184,0,0,2554,2900,178787,2.0,56,2794,211691,166377,786,44209,333901,3339,15
Madhya Pradesh,Sehore,0,605,240355,1393,1381,0,4010,3862,262451,1.41,65,4615,276822,225907,816,54400,448406,4212,33
Madhya Pradesh,Alirajpur,0,173,66569,1193,1291,0,330,3757,86334,5.37,27,503,82917,69970,844,14991,137912,4651,6
Madhya Pradesh,Rajgarh,0,56,202063,1957,0,0,2254,4163,255397,2.16,50,2310,251643,205735,818,40954,416506,5362,16
Madhya Pradesh,Raisen,0,1167,156563,1282,0,0,2693,3221,192989,4.92,190,3860,203067,146433,721,31089,318463,3612,60
Madhya Pradesh,Hoshangabad,0,627,175981,1140,0,0,4158,2394,158605,0.94,45,4785,186287,148245,796,46598,287988,2415,18
Madhya Pradesh,Harda,0,145,72513,711,0,0,1589,1469,73772,1.5,26,1734,81434,64829,796,16853,129432,1722,12
Madhya Pradesh,Betul,0,591,212082,1728,785,0,1996,4019,172419,2.82,73,2587,210269,174175,828,52035,332466,4847,26
Maharashtra,Pune,1793,41420,2830315,29242,5792,5756,61222,39895,1973944,2.19,2247,102653,2647085,2156506,815,979627,3824632,43735,636
Maharashtra,Akola,97,7613,321204,2017,408,401,6764,2997,118085,2.52,363,14377,237303,201926,851,95837,343452,3200,97
Maharashtra,Nagpur,2295,20466,1216141,6125,1735,1543,23530,8995,516221,2.49,1094,43996,926086,805991,870,376613,1355749,10002,261
Maharashtra,Amravati,1,11313,504448,2773,2,0,15193,3795,153917,1.56,414,26506,352111,306187,870,155950,502415,4811,121
Maharashtra,Buldhana,9,6434,455920,2253,3,0,7996,3115,140091,2.7,390,14430,319118,276801,867,130999,465012,3689,93
Maharashtra,Yavatmal,0,12456,438431,2602,172,0,27320,4724,176303,1.96,779,39791,335493,279116,832,118944,495790,5336,251
Maharashtra,Washim,439,4685,269020,1726,25877,0,7414,3715,94789,2.74,331,12099,193581,170194,879,84418,279391,4235,102
Maharashtra,Bhandara,2259,2672,314825,2911,4037,0,7057,2942,116038,2.57,250,9730,214457,216372,1009,110752,320111,3911,118
Maharashtra,Kolhapur,68,14894,1170332,4416,0,0,1657,904,181012,3.8,629,16551,682100,668992,981,301024,1050320,1523,314
Maharashtra,Ratnagiri,0,4040,274991,914,16,0,5263,1196,116312,3.19,297,9303,210124,181156,862,82218,309085,1551,77
Maharashtra,Sangli,1,9565,745424,6273,0,0,12449,7483,179764,1.66,366,22014,477245,447840,938,181130,744058,8318,95
Maharashtra,Sindhudurg,0,20,217502,1287,0,0,8832,3288,69861,3.82,338,8852,146723,140603,958,56832,230531,4092,87
Maharashtra,Solapur,0,2961,551925,3200,0,0,1034,1948,187461,3.63,145,3995,411199,328104,798,149454,589932,2276,35
Maharashtra,Satara,0,21330,782924,6194,0,0,17141,5845,188638,2.49,959,38471,510160,461316,904,186130,785432,7014,275
Maharashtra,Wardha,0,55,292861,950,0,0,122,1866,96196,7.34,13,177,200590,188443,939,75100,313957,2185,3
Maharashtra,Gondia,15,5813,351642,2114,29,0,14336,5663,136734,1.89,381,20149,239996,248322,1035,93133,395243,6984,136
Maharashtra,Gadchiroli,7907,1056,162744,1610,5153,0,2461,4354,111020,5.2,183,3517,146318,127411,871,44964,228800,5590,76
Maharashtra,Chandrapur,0,301,362417,1042,0,0,1638,3097,131844,3.15,61,1939,265540,228669,861,89657,404604,3474,20
Maharashtra,Osmanabad,0,4650,268811,1636,64,0,7943,3035,105693,1.88,237,12593,205506,168954,822,63842,310662,3805,60
Maharashtra,Nanded,1256,3507,427128,2508,1126,0,4941,4945,183914,6.42,542,8448,329591,281376,854,129576,481466,5942,200
Maharashtra,Latur,14,2757,393828,1903,205,0,5738,3881,175319,3.35,285,8495,310225,258851,834,113839,455308,4615,73
Maharashtra,Beed,70,8442,410659,2679,219,0,13022,4483,157177,1.52,326,21464,312607,255146,816,114000,453836,5581,94
Maharashtra,Parbhani,12,1769,271799,1874,161,0,3700,4035,132048,5.5,301,5469,217368,186437,858,77657,326190,4802,67
Maharashtra,Hingoli,10,762,141317,1472,1722,0,1876,3354,78475,2.73,72,2638,118589,101172,853,37719,182073,4441,35
Maharashtra,Nandurbar,452,2656,287465,966,570,0,6716,3117,128515,2.75,258,9372,219487,196455,895,62226,353754,3630,84
Maharashtra,Dhule,5,4629,325864,2153,1,0,8809,4840,148633,2.47,332,13438,252172,222232,881,96608,377889,5789,90
Maharashtra,Nashik,576,16719,982202,5973,402,400,21934,10744,452041,2.17,837,38653,800192,633875,792,290334,1143909,12075,209
Maharashtra,Jalgaon,0,14052,573299,2741,74,0,27243,6176,229436,2.19,905,41295,435148,367511,845,164314,638421,7033,208
Maharashtra,Ahmednagar,1,8343,736171,5173,18,0,12315,6770,242759,2.38,492,20658,538237,440604,819,221319,757611,8337,108
Maharashtra,Thane,230,23304,1668636,12516,954,954,36142,21303,990831,1.32,784,59446,1443315,1215618,842,518293,2141174,23807,219
Maharashtra,Raigad,102,3691,444042,3266,16,0,7697,4961,238000,3.62,412,11388,395014,286949,726,111406,570636,6069,240
Maharashtra,Palghar,0,6266,373371,2535,2,0,5631,3592,193893,2.46,293,11897,309259,257952,834,102321,464943,4406,76
Maharashtra,Mumbai,2751,45970,3328662,30359,1389,1357,69586,46552,2492868,1.52,1753,115557,3238979,2581618,797,1179701,4641829,51347,444
Maharashtra,Jalna,0,3670,306343,1786,465,0,8405,5718,183036,2.94,355,12075,263850,225468,855,82476,406903,6540,98
Maharashtra,Aurangabad ,11,13416,559208,4844,264,258,12912,7583,340035,1.45,382,26328,515416,383549,744,176997,722246,8529,103
Manipur,Bishnupur,0,681,29566,387,0,0,1555,1032,26190,1.97,44,2236,29975,25770,860,4383,51373,1407,9
Manipur,Chandel,30,109,7527,76,62,0,276,195,11550,6.49,25,385,12461,6615,531,4203,14874,266,8
Manipur,Churachandpur,1,319,25667,283,1,0,1138,914,39918,2.26,33,1457,36820,28752,781,7018,58567,1169,7
Manipur,Imphal East,0,791,77562,767,4066,0,2846,2413,76575,2.28,83,3637,85812,68291,796,15380,138757,3097,22
Manipur,Imphal West,85,2016,88238,1260,55,0,5173,3499,100133,1.82,131,7189,103548,84741,818,17365,171006,4677,30
Manipur,Senapati,0,22,5092,59,10,0,159,186,10008,10.5,19,181,9705,5394,556,2689,12411,237,4
Manipur,Tamenglong,41,84,4645,49,0,0,223,215,7873,4.23,13,307,7838,4680,597,1944,10574,259,3
Manipur,Thoubal,167,1097,37297,546,292,0,3481,1924,40198,2.45,112,4578,43324,34158,788,6220,71275,2447,24
Manipur,Ukhrul,0,50,6097,40,65,0,269,160,8414,6.58,21,319,9063,5447,601,2348,12163,190,4
Manipur,Tengnoupal,5,71,5368,80,9,0,264,268,9994,4.48,15,335,10361,5000,483,2861,12501,339,4
Manipur,Kangpokpi,1,196,8907,96,1,0,352,294,11682,4.01,22,548,11080,9506,858,2765,17824,345,7
Manipur,Kamjong,0,37,1948,17,0,0,103,61,3589,7.14,10,140,3358,2177,648,567,4970,75,3
Manipur,Jiribam,1199,91,5008,77,678,0,244,232,8584,1.49,5,335,8986,4602,512,1769,11823,308,3
Manipur,Pherzawl,10,5,3715,29,10,0,15,81,3844,0.0,0,20,3740,3819,1021,846,6713,105,1
Manipur,Noney,9,19,3941,37,7,0,70,122,6740,1.12,1,89,7406,3273,442,2086,8595,140,4
Manipur,Kakching,1233,446,21986,315,2191,0,1201,793,21475,0.79,13,1647,23264,20180,867,3243,40218,1069,7
Meghalaya,East Khasi Hills,5,921,93582,911,2,0,1526,2277,159189,9.11,223,2447,135922,116815,859,27792,224979,2628,54
Meghalaya,South West Khasi Hills,0,40,9044,28,0,0,187,144,13179,5.73,13,227,12102,10118,836,1490,20733,159,3
Meghalaya,West Jaintia Hills,0,5,23020,129,94,94,41,447,28047,8.7,4,46,24489,26575,1085,5813,45254,488,5
Meghalaya,Ri-Bhoi,6,143,21993,131,31,0,814,903,35483,9.72,93,957,32112,25357,790,4523,52953,997,19
Meghalaya,East Jaintia Hills,0,15,13470,62,0,0,45,242,18427,0.0,0,60,20092,11799,587,3068,28829,263,2
Meghalaya,West Khasi Hills,11,21,26453,42,12,0,114,365,28450,25.93,35,135,26804,28094,1048,5898,49005,392,34
Meghalaya,West Garo Hills,1799,375,70442,379,4839,0,2955,2129,73751,5.11,170,3330,74596,69576,933,17945,126248,2348,54
Meghalaya,South Garo Hills,20,11,12680,12,60,0,99,136,10798,9.09,10,110,12733,10744,844,3676,19802,146,6
Meghalaya,South West Garo Hills,11,85,23965,122,11,0,628,686,19089,6.59,47,713,21662,21379,987,4692,38362,783,26
Meghalaya,North Garo Hills,100,29,15078,86,2100,0,247,403,10133,8.7,24,276,12468,12743,1022,4061,21150,445,24
Meghalaya,East Garo Hills,150,31,13909,33,77,0,242,259,12850,13.55,37,273,14570,12188,837,4531,22228,281,10
Mizoram,Aizawl East,1,96,68018,308,1,0,503,1137,96446,5.18,31,599,83913,80538,960,14852,149612,1268,6
Mizoram,Aizawl West,0,41,44559,91,0,0,66,1069,70809,12.15,13,107,54861,60491,1103,8087,107281,1115,4
Mizoram,Mamit,0,13,17299,23,0,0,23,277,21739,11.11,4,36,20817,18213,875,4014,35024,296,1
