state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Himachal Pradesh,Chamba,0,1800,145905,3602,0,0,8449,5949,83671,1.96,201,10249,113868,115658,1016,28130,201446,5532,51
Himachal Pradesh,Mandi,0,34,355344,10424,0,0,25988,14217,184403,2.07,538,26022,250742,288898,1152,79360,460387,13305,148
Himachal Pradesh,Kinnaur,0,615,34065,1372,0,0,88,3790,43317,6.69,47,703,44436,32932,741,9468,67914,3810,9
Himachal Pradesh,Hamirpur,0,3018,203047,6027,0,0,9451,7175,86794,1.93,241,12469,133205,156569,1175,43338,246503,7010,61
Himachal Pradesh,Una,21,948,196074,6143,93,0,12840,9480,102539,1.97,272,13788,147571,150949,1023,43277,255336,9441,61
Himachal Pradesh,Bilaspur,0,1126,162286,5265,223,0,9724,7337,87941,2.49,270,10850,118588,131601,1110,37705,212522,7216,89
Jammu & Kashmir,Srinagar,10104,1873,199563,4774,11115,285,2191,6645,166911,5.56,226,4064,252994,113426,448,59893,306581,2863,68
Jammu & Kashmir,Kulgam,256,813,120165,2300,252,0,497,2098,30407,11.45,150,1310,90195,60354,669,15182,135390,2230,80
Jammu & Kashmir,Shopian,303,514,73980,1378,600,0,1382,1645,21502,7.07,134,1896,57725,37746,654,12230,83252,1276,75
Jammu & Kashmir,Bandipore,11598,3159,100554,2207,3247,0,1021,1458,23395,4.77,200,4190,77377,46560,602,15607,108342,1436,58
Jammu & Kashmir,Anantnag,6441,1442,215778,4604,3284,0,186,2380,71205,8.11,132,1628,170737,116185,680,28120,258863,2967,51
Jammu & Kashmir,Baramulla,7019,5146,299695,8966,215,0,217,2175,79238,2.37,127,5363,223294,155475,696,52751,326182,3605,163
Jammu & Kashmir,Kupwara,8726,1870,140610,3207,10709,0,5131,4139,68531,4.08,286,7004,132169,76935,582,22625,186516,4113,78
Jammu & Kashmir,Pulwama,80,1114,143245,3539,20,0,315,2093,39319,5.67,81,1429,112994,69548,616,28091,154473,1619,26
Jammu & Kashmir,Ganderbal,125,674,84292,1759,175,0,814,1372,28701,5.51,82,1488,68469,44511,650,15907,97086,859,91
Jammu & Kashmir,Budgam,1496,2388,194063,5086,1478,0,239,2563,79970,2.78,73,2627,169317,104683,618,36298,237735,2464,80
Jammu & Kashmir,Jammu,2,3942,514279,16707,0,0,5468,11025,224208,3.4,320,9410,420031,318310,758,163057,575430,4439,64
Jammu & Kashmir,Kishtwar,375,677,55623,1417,1024,0,1371,1733,27824,5.96,122,2048,49655,33778,680,12705,70742,1335,66
Jammu & Kashmir,Doda,2566,505,107876,2993,1116,0,939,1519,26763,5.04,73,1447,76084,58533,769,24537,110102,1007,31
Jammu & Kashmir,Udhampur,64,1577,146690,3980,18,0,1918,4158,91239,5.29,185,3495,130144,107747,828,31497,206432,3638,54
Jammu & Kashmir,Kathua,3595,1344,168826,4528,81,0,911,3453,78175,3.72,84,2256,135770,111196,819,35042,211959,2975,146
Jammu & Kashmir,Ramban,309,140,78836,2296,1398,0,2442,2594,36480,4.18,108,2582,69708,45595,654,20109,95207,2018,91
Jammu & Kashmir,Samba,2,1156,105317,2813,0,0,2161,2494,38062,1.9,63,3317,83747,59598,712,24843,118536,1758,29
Jammu & Kashmir,Rajouri,3735,2619,161590,4700,1887,0,981,3282,78837,4.2,152,3618,136327,104072,763,24851,215576,4432,115
Jammu & Kashmir,Poonch,3699,4345,138056,4286,695,0,113,2049,30985,2.06,92,4458,96719,72299,748,19360,149681,3569,62
Jammu & Kashmir,Reasi,975,706,78739,1510,765,0,2297,2538,43727,6.23,187,3003,74765,47685,638,15251,107215,1869,122
Jharkhand,Ranchi,541,2394,357706,13999,532,532,5592,13868,325994,3.81,304,7986,384786,298794,777,136892,546808,8311,84
Jharkhand,Koderma,4,478,110052,2419,0,0,754,5056,82589,3.08,38,1232,99695,92919,932,18401,174240,4847,11
Jharkhand,Bokaro,0,1980,221786,8226,0,0,4125,8090,163139,0.57,35,6105,226369,158507,700,70938,313987,6183,44
Jharkhand,Garhwa,2128,435,127934,3511,1362,0,1288,4505,101876,2.15,37,1723,131182,98587,752,34334,195476,3111,26
Jharkhand,Latehar,573,554,68264,1965,731,0,1167,2953,68887,0.52,9,1721,78704,58411,742,17781,119370,2378,46
Jharkhand,Chatra,0,668,101165,2384,86,0,1041,1858,51618,4.15,71,1709,84460,68288,809,19991,132792,1386,32
Jharkhand,Palamu,2054,1418,258932,7352,1889,0,1906,6498,134499,4.36,145,3325,217421,175928,809,58121,335310,5547,70
Jharkhand,East Singhbhum,0,4236,417102,15151,0,0,8282,15397,274593,1.13,142,12518,388891,302713,778,123532,568163,12900,49
Jharkhand,Seraikela Kharsawan,12,614,126267,3577,25,7,1371,3540,79854,2.77,55,1985,118467,87631,740,32287,173834,2505,24
Jharkhand,Simdega,21435,1069,75595,2275,21202,0,1818,3055,76644,7.72,223,2887,75386,76830,1019,16589,135650,2960,77
Jharkhand,Lohardaga,2191,325,63031,1832,2281,0,914,1906,54069,5.73,71,1239,62753,54327,866,13962,103138,1743,26
Jharkhand,Gumla,900,558,136643,3528,1096,0,1037,3486,80609,7.84,125,1595,103934,113290,1090,27524,189728,3082,43
Jharkhand,Khunti,1635,681,71574,2132,1915,0,1518,2585,59764,2.32,51,2199,70060,61261,874,21211,110127,1687,29
Jharkhand,Deoghar,404,1062,154533,5107,669,0,2085,5026,133001,4.23,133,3147,163305,124168,760,44070,243464,3837,40
Jharkhand,Ramgarh,17,1163,121209,4031,4,0,1842,3681,87071,1.5,45,3005,119694,88549,740,32850,175430,3019,21
Jharkhand,Hazaribagh,0,1289,214211,6303,0,0,4333,8234,167981,2.28,128,5622,209510,172604,824,58388,323804,6197,70
Jharkhand,Giridih,12,1502,218216,6033,18,0,5415,9075,161715,2.07,143,6917,204800,175057,855,47759,332172,8286,54
Jharkhand,Dhanbad,2,1498,318966,10435,0,0,2011,8508,174768,3.16,111,3509,285160,208504,731,86430,407304,6596,41
Jharkhand,Dumka,22,1337,156869,4476,30,0,2274,3633,95570,1.91,69,3611,129019,123392,956,35994,216445,2967,36
Jharkhand,Jamtara,495,89,100726,3180,372,0,244,4033,67748,5.11,17,333,92003,76450,831,23352,145122,3877,28
Jharkhand,Sahebganj,225,892,87177,2918,375,0,1585,3417,80631,2.95,73,2477,90625,77162,851,20910,146898,3348,18
Jharkhand,Pakur,0,788,99530,3407,0,0,1718,3155,70622,1.36,34,2506,87188,82950,951,24576,145576,3052,26
Jharkhand,Godda,0,1590,145522,4627,0,0,2431,5776,123876,4.45,179,4021,143958,125400,871,29762,239636,6151,41
Jharkhand,West Singhbhum,884,1260,161510,5489,830,0,3803,6865,135429,2.51,127,5063,155294,141589,912,49701,247238,5253,43
Karnataka,Belgaum,5553,17101,816464,24210,3987,0,44313,22264,373336,2.34,1436,61414,594912,594722,1000,173543,1016257,21682,436
Karnataka,Bangalore Urban,177,2804,362844,12881,12,0,6376,12327,378649,4.9,450,9180,398683,342698,860,103495,637998,10423,128
Karnataka,Mysore,578,1425,846221,23778,461,461,7133,20687,386589,3.3,282,8558,614949,617644,1004,183852,1048958,18201,339
Karnataka,Gulbarga,1353,3979,314269,10547,1263,0,9240,9196,198765,7.35,971,13219,268101,244862,913,79203,433831,8429,271
Karnataka,Chitradurga,2555,2232,415082,14592,2734,0,6601,8019,131388,4.27,377,8833,269873,276473,1024,104415,442055,7695,115
Karnataka,Dakshina Kannada,51,13276,512296,20655,13,13,20514,14950,282806,1.95,660,33790,390205,404755,1037,138547,656555,15812,167
Karnataka,Bagalkot,4718,6774,412567,15749,2815,0,10524,6521,136921,3.73,645,17315,271391,278028,1024,117295,432193,5513,241
Karnataka,Chamarajanagar,0,804,229739,7280,0,0,1164,3873,88648,8.23,162,1968,151929,166364,1095,48848,269539,4174,49
Karnataka,Bidar,61092,2369,315324,11420,61619,0,6010,5772,173349,3.59,301,8379,245389,243225,991,85815,402858,4933,220
Karnataka,Chikamagalur,0,3007,309281,9298,0,0,4647,3731,76516,4.0,306,7654,189825,195940,1032,66725,319072,3497,70
Karnataka,Bellary,1370,3969,575681,19473,2349,0,5569,11285,251499,4.95,472,9538,425150,401871,945,143704,683476,10228,130
Karnataka,Davanagere,1070,1594,373242,12157,1120,0,5318,8696,144119,2.72,188,6912,262903,254329,967,82404,434957,9081,46
Karnataka,Bangalore Rural,7,1535,231838,7605,0,0,3704,5573,134683,4.79,251,5239,203102,163341,804,58250,308271,4857,85
Karnataka,Kolar,0,1797,355385,12255,0,0,4098,6660,266580,10.77,635,5895,316618,305258,964,90816,531149,5942,222
Karnataka,Dharwad,501,2034,354907,12828,0,0,6232,12675,204789,4.65,384,8266,288865,270754,937,90905,468791,12517,131
Karnataka,Haveri,449,3338,225886,7946,29,0,8417,5653,86051,3.45,405,11755,157893,154006,975,49719,262218,6496,86
Karnataka,Gadag,9642,2558,246448,10287,1311,0,2943,4324,90079,6.16,339,5501,164636,171840,1044,77260,259267,3573,106
Karnataka,Uttar Kannada,993,3320,362798,11668,178,0,4036,5692,157137,4.4,324,7356,263840,256052,970,85275,434660,5178,91
Karnataka,Koppal,2982,2038,286095,9887,804,0,5452,5866,139316,7.08,530,7490,204881,220456,1076,71211,354200,5580,270
Karnataka,Kodagu,9,626,159757,5511,8,0,1249,2628,60390,6.13,115,1875,107164,112955,1054,38463,181684,2644,28
Karnataka,Raichur,1597,228,315531,11489,200,0,4384,6788,159787,2.78,128,4612,235801,239466,1016,82632,392686,6473,47
Karnataka,Yadgir,53,1417,200731,7825,0,0,3702,3967,104005,8.42,431,5119,146569,158139,1079,55375,249361,3881,311
Karnataka,Udupi,20,10912,389545,16512,34,0,7253,5527,143430,3.39,615,18165,256775,276123,1075,113423,419552,5836,199
Karnataka,Shimoga,5,750,411137,12690,18,18,4371,6328,160869,3.89,199,5121,289245,282716,977,87421,484585,6529,156
Karnataka,Tumkur,8920,4159,639279,20243,12756,0,12643,13833,254124,3.74,628,16802,442494,450757,1019,140315,753088,14031,178
Karnataka,Hassan,516,3420,442327,15082,3,0,7523,9478,174403,6.73,737,10943,298730,317912,1064,103027,513703,9842,202
Karnataka,Mandya,4,1784,497222,17050,3,0,9650,8170,144704,1.89,216,11434,301979,339824,1125,107642,534284,9842,63
Karnataka,Chikkaballapur,1482,2562,310342,9983,1035,0,5091,6661,139645,4.01,307,7653,224336,225595,1006,70606,379381,6558,94
Karnataka,Ramanagara,254,2593,323431,11485,342,0,3787,6056,131829,4.23,270,6380,217794,237390,1090,81366,373894,5917,78
Karnataka,Vijayapura,8444,6192,383989,13868,855,0,14749,11910,156199,4.91,1029,20941,275790,264277,958,94806,445382,12235,310
Karnataka,BBMP,10234,31276,2506073,100404,8789,8789,69136,85106,2740953,2.7,2707,100413,2830656,2415413,853,812101,4434925,69496,676
Kerala,Kasaragod,0,5824,461483,17863,0,0,2643,3553,100501,2.16,183,8467,275525,286381,1039,127539,434445,3195,46
Kerala,Thiruvananthapuram,0,20195,1242978,53292,0,0,5760,13827,398055,1.95,505,25955,786639,854146,1086,385428,1255605,12058,113
Kerala,Kannur,1,16896,756984,28434,38,38,3230,7978,218010,2.55,514,20126,465848,508989,1093,224461,750533,4347,126
Kerala,Kollam,0,17531,848824,35110,0,0,1460,6987,213361,2.31,439,18991,495308,566699,1144,239167,823018,7930,104
Kerala,Wayanad,0,2413,359388,13785,0,0,2564,4607,88253,3.28,163,4977,213417,234158,1097,104608,343033,3448,47
Kerala,Pathanamthitta,0,8191,637893,28681,0,0,1548,5754,127499,2.89,281,9739,349770,415514,1188,201708,563684,5619,72
Kerala,Alappuzha,0,14183,711798,30822,0,0,700,5112,141472,3.2,477,14883,398101,455049,1143,229926,623344,3088,98
Kerala,Malappuram,0,20667,858715,33681,0,0,2381,9584,264866,2.83,652,23048,585238,538155,920,226012,897569,10978,158
Kerala,Thrissur,0,2462,948380,34384,0,0,3923,8795,232255,3.05,195,6385,555841,624577,1124,256283,924352,6567,66
Kerala,Kottayam,0,11033,694010,28946,0,0,1102,7187,185956,2.27,275,12135,412501,467338,1133,207701,672265,6462,58
Kerala,Kozhikode,30,15053,935009,38702,0,0,2990,10832,297638,2.92,527,18043,600094,632350,1054,268734,963913,11144,126
Kerala,Idukki,0,5085,388566,13824,0,0,1401,3314,85686,2.22,144,6486,229395,244768,1067,96060,378192,3416,37
Kerala,Ernakulam,0,14570,1196628,47581,0,0,17935,20858,481929,3.31,1075,32505,807944,870396,1077,319660,1358897,22774,243
Kerala,Palakkad,0,10036,696446,32751,0,0,680,6622,175601,2.74,294,10716,423466,448466,1059,211579,660468,9147,67
Ladakh,Kargil,3029,2131,46650,2525,399,0,269,751,48525,6.67,160,2400,50446,44717,886,19625,75550,472,36
Ladakh,Leh,500,1504,63746,3622,0,0,401,1333,61916,2.36,45,1905,70346,55306,786,31813,93849,411,19
Lakshadweep,Lakshadweep,139,134,27073,859,86,0,134,471,27065,15.67,42,268,29786,24349,817,7644,46494,238,9
Madhya Pradesh,Bhopal,125,1481,654277,26744,152,0,3746,25129,828630,1.97,103,5227,833258,649345,779,207304,1275603,22258,31
Madhya Pradesh,Gwalior,51,1348,393946,12691,21,21,3369,12319,401898,0.7,33,4717,462905,332799,719,100038,695806,10719,13
Madhya Pradesh,Indore,269,2425,1060769,47124,304,275,4822,47402,1360596,1.84,133,7247,1329931,1090930,820,320333,2101032,48764,30
Madhya Pradesh,Jabalpur,0,2147,561485,22131,0,0,2996,19537,500018,1.89,97,5143,570384,490884,861,148698,912805,20425,21
Madhya Pradesh,Rewa,0,791,358052,10005,0,0,2626,8766,238081,0.97,33,3417,341340,254708,746,72838,523295,8366,7
Madhya Pradesh,Sagar,0,946,410414,10747,0,0,2305,12858,309502,1.81,59,3251,411416,308404,750,75985,643931,12750,119
Madhya Pradesh,Ujjain,0,1348,419252,14965,0,0,184,16087,418388,9.6,148,1542,450215,387273,860,99363,738277,16858,46
Madhya Pradesh,Mandsaur,1,6045,143200,4672,1,0,14092,6693,140384,1.41,283,20137,158641,124881,787,32584,251000,6711,87
Madhya Pradesh,Agar,0,3798,59295,2231,0,0,9181,3235,61093,2.17,281,12979,67882,52482,773,12664,107724,3656,73
Madhya Pradesh,Shajapur,0,4391,119187,4157,0,0,9456,4596,94431,1.68,233,13847,119182,94392,792,26348,187270,4989,60
Madhya Pradesh,Ratlam,0,705,183439,6205,0,0,2561,6935,162996,1.35,44,3266,190720,155663,816,42689,303746,7042,11
Madhya Pradesh,Neemuch,0,1242,114460,3788,0,0,2937,4158,104708,1.7,71,4179,124126,95007,765,28694,190474,3847,24
Madhya Pradesh,Dewas,0,959,219002,10196,0,0,2387,12211,234567,1.61,54,3346,250732,202746,809,51871,401698,14997,12
Madhya Pradesh,Tikamgarh,2709,5124,149817,4743,2660,0,12644,7409,120054,3.21,570,17770,159552,110281,691,25410,244461,8522,161
Madhya Pradesh,Panna,0,5556,81363,3221,0,0,11358,5252,82393,3.23,546,16914,97079,66664,687,16283,147473,6147,137
Madhya Pradesh,Damoh,20,5796,119447,4417,24,0,12576,5742,101467,2.28,418,18372,123580,97303,787,24821,196093,6613,99
Madhya Pradesh,Chhatarpur,0,4218,186796,5015,0,0,10755,7365,145596,1.52,227,14973,197325,135017,684,33092,299300,7653,83
Madhya Pradesh,Umaria,2460,2803,67478,2100,2586,0,7019,3733,62126,2.02,198,9822,74674,54898,735,10413,119191,4345,64
Madhya Pradesh,Singrauli,126,2757,110334,3192,172,0,8230,5822,121571,3.12,343,10987,148029,83841,566,19795,212110,6186,84
Madhya Pradesh,Sidhi,305,3224,104562,3132,219,0,6877,5011,84332,1.77,179,10101,108602,80275,739,17740,171154,5609,36
Madhya Pradesh,Shahdol,0,546,185108,4725,0,0,2338,8463,217838,2.29,66,2884,222542,180380,811,25074,377872,9606,20
Madhya Pradesh,Satna,72,3471,249180,7542,111,0,7425,7464,164287,4.07,444,10896,239725,173686,725,53812,359655,7318,113
Madhya Pradesh,Anuppur,10,2504,77869,2242,19,0,7205,4015,72022,1.04,101,9709,80665,69200,858,12589,137302,4459,67
Madhya Pradesh,Mandla,0,3144,113635,4061,0,0,7541,6069,91670,2.95,315,10685,104135,101148,971,23162,182143,6821,98
Madhya Pradesh,Dindori,0,2789,81919,2248,0,0,7725,4218,69836,2.05,216,10514,75319,76418,1015,13718,138037,4506,49
Madhya Pradesh,Chhindwara,0,3853,244188,9856,0,0,6908,8212,190701,2.13,229,10761,240297,194505,809,69820,365069,8094,59
Madhya Pradesh,Balaghat,8,847,236930,7494,13,0,2234,7379,177314,1.91,59,3081,213265,200921,942,48901,365343,7887,24
Madhya Pradesh,Khandwa,0,977,168154,7459,0,0,2209,7593,156201,1.38,44,3186,175310,148988,850,41444,282911,9132,10
Madhya Pradesh,Jhabua,6172,4755,73098,3314,12677,0,12543,5958,92299,0.82,142,17298,85347,80032,938,21602,143795,6186,177
Madhya Pradesh,Dhar,0,525,215289,8180,0,0,2350,9661,259490,1.57,45,2875,264272,210404,796,55248,419531,9949,10
Madhya Pradesh,Burhanpur,0,1252,120988,5137,0,0,2164,4180,105828,1.87,64,3416,122659,104113,849,31113,195703,4872,12
Madhya Pradesh,Barwani,0,5972,105791,4820,0,0,14389,7079,134234,2.75,559,20361,129812,110184,849,27598,212427,7956,157
Madhya Pradesh,Khargone,0,5851,175293,6391,0,0,13666,8513,187660,1.86,363,19517,200581,162286,809,43310,319643,8717,181
Madhya Pradesh,Shivpuri,0,1044,175852,5490,0,0,4391,8433,207784,0.83,45,5435,220323,163248,741,33380,350256,9154,20
Madhya Pradesh,Sheopur,0,2464,66340,2321,0,0,6981,3851,73773,1.54,145,9445,79625,60468,759,13882,126231,4189,46
Madhya Pradesh,Morena,0,5751,199614,7199,10,0,13068,9784,185236,2.66,501,18819,226862,157917,696,39237,345613,11377,141
Madhya Pradesh,Guna,0,105,150716,4945,0,0,69,6254,119790,3.45,6,174,155256,115218,742,33163,237343,6462,17
Madhya Pradesh,Seoni,0,3328,171549,6279,0,0,7545,6634,124838,4.94,537,10873,157360,138986,883,37667,258720,7532,111
Madhya Pradesh,Datia,0,666,110588,3896,0,0,2556,4594,84355,1.8,58,3222,110644,84255,761,21543,173400,5412,21
Madhya Pradesh,Bhind,0,6443,188189,6824,0,0,11619,7375,141181,1.26,228,18062,197743,131550,665,36376,292994,9002,70
Madhya Pradesh,Narsinghpur,0,3908,145940,5890,0,0,8230,5970,106543,1.58,192,12138,141872,110577,779,34569,217914,6922,69
Madhya Pradesh,Katni,0,3987,158031,4748,0,0,8791,5982,121413,1.66,212,12778,156646,122755,784,27436,252008,6811,56
Madhya Pradesh,Ashoknagar,1,722,97947,2899,0,0,2345,4414,82687,2.71,83,3067,104453,76153,729,18714,161920,4639,34
Madhya Pradesh,Vidisha,0,94,191258,6772,0,0,83,9084,158714,12.99,23,177,196687,153244,779,39165,310807,10261,6
Madhya Pradesh,Sehore,0,735,231341,8332,0,0,2916,13056,238336,2.16,79,3651,259633,209977,809,47178,422499,14648,14
Madhya Pradesh,Alirajpur,10082,3725,61803,2144,12283,0,12365,5425,71700,4.29,690,16090,71992,61496,854,13570,119933,5630,183
Madhya Pradesh,Rajgarh,0,1432,191586,7393,0,0,3404,11057,233942,1.53,74,4836,235157,190306,809,36190,389338,13279,22
Madhya Pradesh,Raisen,0,802,148546,5049,0,0,2174,8566,174351,1.14,34,2976,188527,134321,712,26061,296836,9892,16
Madhya Pradesh,Hoshangabad,0,1180,169183,6467,0,0,2984,7536,144956,1.83,76,4164,175338,138750,791,38938,275201,8440,16
Madhya Pradesh,Harda,984,895,68433,2584,1134,0,2127,3517,65618,2.58,78,3022,75153,58878,783,13672,120379,4148,40
Madhya Pradesh,Betul,9247,5719,205894,7716,9335,0,14630,10278,159468,3.74,761,20349,200408,164905,823,46969,318393,11285,200
Maharashtra,Pune,1675,47889,2681210,103813,3360,3243,54259,86728,1769535,2.59,2641,102149,2445303,2004845,820,849446,3601299,69191,687
Maharashtra,Akola,114,1961,309421,10112,276,276,5401,9111,106045,2.55,188,7362,224806,190608,848,85108,330358,7065,51
Maharashtra,Nagpur,1369,12915,1187902,43138,1037,93,23019,33176,480773,2.99,1076,35934,892749,775647,869,352462,1316213,25963,276
Maharashtra,Amravati,4,1715,486774,17741,4,0,1981,7964,129350,4.44,164,3696,330414,285647,865,144812,471312,5018,43
Maharashtra,Buldhana,9,2171,442361,15265,0,0,3695,8342,122181,4.33,254,5866,302720,261737,865,120797,443745,6350,53
Maharashtra,Yavatmal,154,565,421246,12566,114,0,457,9901,144507,11.55,118,1022,308694,256965,832,106103,459650,7310,141
Maharashtra,Washim,747,1072,259434,9806,507,0,811,4282,72005,9.4,177,1883,176504,154903,878,78035,253404,2940,53
Maharashtra,Bhandara,11878,5659,300994,13650,2746,0,3857,9547,99783,2.35,224,9516,199838,200907,1005,101521,299256,8694,159
Maharashtra,Kolhapur,54,9030,1150404,35958,0,0,1470,7529,176291,5.05,530,10500,669467,657004,981,283954,1042741,2922,328
Maharashtra,Ratnagiri,59,849,269568,8066,24,0,926,5249,109132,8.73,155,1775,203145,175532,864,79401,299299,1971,81
Maharashtra,Sangli,0,3063,706778,17672,0,0,3459,8408,134213,3.59,234,6526,432876,408026,943,147512,693479,5007,74
Maharashtra,Sindhudurg,0,11,208502,6250,0,0,8559,4269,55400,3.5,300,8570,134113,129754,967,53472,210430,2880,88
Maharashtra,Solapur,0,499,530153,13435,0,0,230,8861,174648,4.25,31,729,391886,312833,798,129627,575174,3778,14
Maharashtra,Satara,0,1031,741272,18402,0,0,2695,7692,151200,4.13,154,3726,467963,424427,907,152700,739772,4279,37
Maharashtra,Wardha,54,3167,290363,8799,0,0,5975,6986,92321,2.06,188,9142,197515,185147,937,73450,309234,5293,61
Maharashtra,Gondia,28,3559,340510,11583,18,0,8545,8682,106276,2.03,246,12104,220694,226040,1024,89124,357662,7534,103
Maharashtra,Gadchiroli,8018,1905,153497,4840,6009,0,5351,6531,86380,2.67,194,7256,130004,109845,845,42798,197079,5258,75
Maharashtra,Chandrapur,22,4648,360091,9587,2,0,12411,8345,124615,2.35,401,17059,260280,224378,862,87598,397108,5418,132
Maharashtra,Osmanabad,0,5307,262668,7423,0,0,4032,5706,88482,2.79,261,9339,192493,158616,824,58821,292329,4726,60
Maharashtra,Nanded,1516,3354,415128,14974,1415,0,7471,13485,163191,4.75,514,10826,313014,265235,847,122220,456099,10999,222
Maharashtra,Latur,605,3273,384001,13417,800,0,8021,11553,156857,2.8,316,11294,295726,245065,829,107490,433368,9615,86
Maharashtra,Beed,42,1074,393499,12801,200,0,2342,10349,129142,4.8,164,3416,288158,234406,813,103788,418853,8323,43
Maharashtra,Parbhani,332,4263,262982,8977,498,0,9516,9034,113555,3.27,451,13779,202996,173501,855,72269,304268,7687,107
Maharashtra,Hingoli,344,2868,133929,4781,583,0,7114,5113,62227,2.28,228,9982,106725,89401,838,35849,160307,4772,79
Maharashtra,Nandurbar,713,1754,282763,7564,213,0,5069,6257,112906,4.06,277,6823,208617,187016,896,59928,335741,5260,88
Maharashtra,Dhule,1057,2922,313726,10725,321,0,7021,8242,121785,2.89,287,9943,232339,203094,874,90021,345490,6107,81
Maharashtra,Nashik,353,8337,949528,31436,100,100,20202,27315,399213,2.35,671,28539,752035,596541,793,264448,1084293,20973,170
Maharashtra,Jalgaon,17,1795,556188,18236,40,0,6415,12874,193570,2.78,228,8212,406540,343150,844,153345,596413,9204,50
Maharashtra,Ahmednagar,3,5754,706825,24551,3,0,8266,13590,206577,3.2,449,14031,501744,411580,820,200968,712434,9432,127
Maharashtra,Thane,921,20739,1605212,56160,1101,963,44748,46726,895863,1.15,753,65487,1353741,1146838,847,467550,2033525,36093,261
Maharashtra,Raigad,100,2632,424030,12021,40,0,2742,7723,207033,5.32,286,5374,365878,265119,725,98428,532635,5682,230
Maharashtra,Palghar,7,3814,359543,10589,8,0,5919,10468,175450,3.46,337,9733,291132,243813,837,92223,442770,7882,73
Maharashtra,Mumbai,1577,47868,3171392,130439,1750,1709,77562,95458,2260035,1.36,1700,125430,3016145,2414440,801,1044111,4387316,76738,427
Maharashtra,Jalna,38,3294,297268,8961,11,0,12212,12299,156111,3.12,484,15506,244266,209057,856,77364,376015,10208,119
Maharashtra,Aurangabad ,432,8097,534284,17739,104,95,18502,23649,308048,1.85,491,26599,482959,359107,744,156074,686258,19091,119
Manipur,Bishnupur,58,307,27166,287,24,0,893,806,19860,2.5,30,1200,25578,21438,838,4308,42718,478,9
Manipur,Chandel,5,31,7027,214,18,0,94,467,10279,4.0,5,125,11478,5828,508,4173,13133,85,4
Manipur,Churachandpur,0,310,24103,428,0,0,1035,1118,34814,3.35,45,1345,33487,25418,759,6848,52069,567,8
Manipur,Imphal East,3884,828,73069,987,2297,0,2742,2531,62635,3.36,120,3570,75467,60208,798,14885,120819,1392,26
Manipur,Imphal West,570,1281,80714,1236,316,0,3651,3132,79348,3.2,158,4932,88176,71810,814,16862,143200,1959,35
Manipur,Senapati,0,40,4966,172,0,0,132,393,9401,16.28,28,172,9272,5095,550,2664,11703,184,6
Manipur,Tamenglong,10,36,4372,87,50,0,130,299,6681,2.41,4,166,6999,4054,579,1923,9130,112,4
Manipur,Thoubal,70,233,33774,344,98,0,1071,1162,27953,6.6,86,1304,33832,27885,824,6070,55657,638,14
Manipur,Ukhrul,70,70,5856,137,125,0,136,228,7370,6.8,14,206,8327,4898,588,2289,10937,38,4
Manipur,Tengnoupal,0,51,4946,182,0,0,157,443,8592,15.38,32,208,9299,4238,456,2806,10732,225,5
Manipur,Kangpokpi,0,0,8238,177,1,0,390,407,10016,5.13,20,390,9775,8477,867,2463,15791,232,4
Manipur,Kamjong,99,9,1838,40,90,0,9,81,3186,11.11,2,18,3050,1973,647,546,4478,44,2
Manipur,Jiribam,0,81,4577,151,0,0,187,395,7281,4.48,12,268,8015,3839,479,1759,10099,295,3
Manipur,Pherzawl,0,8,3554,92,50,0,71,82,3459,13.92,11,79,3460,3553,1027,815,6198,58,3
Manipur,Noney,10,33,3741,98,10,0,160,258,6157,8.81,17,193,6887,3009,437,1961,7937,77,4
Manipur,Kakching,340,100,19882,213,493,100,365,643,16290,5.38,25,465,19468,16687,857,3000,33172,427,7
Meghalaya,East Khasi Hills,17,1103,88330,1956,11,0,3653,5007,147006,8.49,404,4756,126610,108694,858,24437,210899,3471,102
Meghalaya,South West Khasi Hills,10,16,8864,101,20,0,146,272,12315,17.28,28,162,11496,9680,842,1404,19775,173,6
Meghalaya,West Jaintia Hills,79,142,22261,407,37,0,587,823,25505,13.85,101,729,22784,24980,1096,5270,42496,478,20
Meghalaya,Ri-Bhoi,8,115,21204,342,6,0,936,1082,30268,13.23,139,1051,28619,22847,798,4308,47164,809,33
Meghalaya,East Jaintia Hills,10,44,13080,265,9,0,318,512,17028,2.21,8,362,18814,11288,600,2793,27315,378,9
Meghalaya,West Khasi Hills,325,94,26252,585,268,0,927,746,26821,12.63,129,1021,25760,27308,1060,5806,47267,501,71
Meghalaya,West Garo Hills,4498,577,68354,1818,4084,0,3418,3484,62377,5.88,235,3995,67264,63450,943,17000,113731,2873,84
Meghalaya,South Garo Hills,20,19,12617,277,110,0,257,406,10109,19.57,54,276,12306,10419,847,3658,19068,161,21
Meghalaya,South West Garo Hills,6,106,23214,473,51,0,730,919,15007,7.66,64,836,19028,19180,1008,4533,33688,745,26
Meghalaya,North Garo Hills,500,73,14547,372,697,0,478,470,7793,8.89,49,551,10693,11647,1089,3785,18555,302,29
Meghalaya,East Garo Hills,460,55,13761,425,208,0,474,592,11593,7.75,41,529,13741,11612,845,4465,20889,380,20
