state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf
Odisha,Ganjam,9707,1581077,8109,23431,19161,1979153,2.03,672,33138,1657123,1902316,1148,1415633,2144597,6203,163,21066
Odisha,Kandhamal,564,244246,1037,1484,1735,234940,3.03,62,2048,229744,249327,1085,123722,355464,1453,15,1318
Odisha,Koraput,1323,556947,2030,2558,4104,575004,4.61,179,3881,547364,584239,1067,313431,818520,3324,58,2810
Odisha,Sambalpur,1651,457522,2144,4094,4648,630346,4.26,245,5745,568669,519003,913,344691,743177,2524,68,4267
Odisha,Sundargarh,2457,629373,2297,5809,4993,877946,3.68,304,8266,770074,736964,957,436534,1070785,4264,81,3025
Odisha,Bhadrak,5978,608877,2753,6748,3857,645458,2.39,304,12726,624247,629700,1009,280903,973432,4395,72,2215
Odisha,Kendujhar,5908,599458,2331,14773,5710,667675,1.3,268,20692,645377,621543,963,278249,988884,5330,70,2711
Odisha,Mayurbhanj,6780,654568,2238,17516,5514,698768,1.68,409,24311,663329,689774,1040,326040,1027296,5294,97,2457
Odisha,Cuttack,5634,899583,3022,13465,7025,905365,2.2,420,19100,969279,835196,862,597609,1207339,5303,113,4743
Odisha,Dhenkanal,2963,438887,1503,7177,4020,463691,2.85,290,10160,478656,423751,885,225514,677064,3223,66,2299
Odisha,Jagatsinghpur,5224,431088,2181,12740,4989,350066,2.59,466,17964,410493,370477,903,227792,553362,5368,93,1802
Odisha,Jajpur,3634,671065,1803,12150,6893,617559,1.11,175,15785,682218,606025,888,308907,979717,6040,34,2655
Odisha,Kendrapara,4899,572454,2207,10244,4595,520139,3.94,597,15143,536459,555855,1036,275960,816633,4900,110,1902
Odisha,Nayagarh,2053,400995,1534,3244,2478,336672,1.5,80,5340,368120,369447,1004,176893,560774,2530,24,1482
Odisha,Puri,2890,733136,2695,4862,4845,702962,3.2,248,7752,736148,699512,950,427016,1009082,3653,54,3887
Odisha,Kalahandi,5201,515899,2329,10119,4204,522556,1.63,249,15321,532596,505704,950,244349,794106,4771,69,1761
Odisha,Nuapada,556,218080,630,1268,1446,269521,10.75,196,1824,246277,241247,980,95685,391916,1016,48,1060
Odisha,Subarnapur,2090,257347,1810,2326,1916,278964,5.3,234,4416,272919,263289,965,133812,402499,1740,53,1986
Odisha,Gajapati,556,173484,603,1152,1115,199173,3.04,52,1708,182895,189672,1037,93509,279148,643,22,1075
Odisha,Boudh,473,158424,784,682,1270,151986,3.9,45,1155,163132,147220,902,66389,244021,1311,15,742
Odisha,Malkangiri,598,196037,1365,1677,2190,243631,3.74,85,2275,214413,225177,1050,107929,331739,2088,23,1466
Odisha,Nabarangpur,1974,330825,1769,4543,3576,439984,3.73,243,6517,372702,397997,1068,141277,629532,3553,68,1792
Odisha,Rayagada,528,305446,987,1766,2293,379059,9.18,211,2299,329869,354495,1075,151312,533193,2003,55,1277
Odisha,Bargarh,5351,469661,1865,10487,3721,479322,1.46,231,15839,490803,457959,933,229229,719754,4204,61,1381
Odisha,Deogarh,624,118202,441,1469,910,153199,6.44,135,2095,138217,133148,963,52318,219083,720,49,630
Odisha,Jharsuguda,446,220560,551,1658,1516,324830,4.56,96,2104,303878,241391,794,159936,385454,928,31,1138
Puducherry,Puducherry,1600,361774,1042,2917,2139,446107,3.39,153,4517,397496,410196,1032,264996,542885,932,40,2249
Puducherry,Karaikal,259,74033,202,593,474,85406,6.81,58,852,74354,85055,1144,50031,109408,146,14,530
Puducherry,Mahe,52,30514,37,160,109,26634,8.49,18,212,25506,31639,1240,23436,33712,27,3,117
Puducherry,Yanam,88,16960,69,182,164,25630,3.7,10,270,20763,21822,1051,13047,29543,50,3,183
Punjab,Kapurthala,840,305898,1385,1654,2590,298708,7.46,186,2494,317652,286879,903,165298,439308,2310,41,1664
Punjab,Ferozpur,1404,257706,1931,2616,3497,311744,7.46,300,4020,300082,269285,897,113132,456318,3640,99,1787
Punjab,Hoshiarpur,1501,745872,2175,3103,4254,745989,6.21,286,4604,755736,735932,974,513196,978665,1686,96,4742
Punjab,Mansa,1394,187564,1010,1979,1558,243310,8.51,287,3373,232163,198673,856,77120,353754,1625,99,943
Punjab,Barnala,1027,182284,879,1815,1547,205239,5.91,168,2842,210215,177275,843,89006,298517,1560,56,865
Punjab,Fatehgarh Sahib,1094,207025,993,1632,1737,257438,9.32,254,2726,259443,204957,790,118524,345939,1221,58,1507
Punjab,Amritsar,1675,733877,3051,3632,6284,848711,5.9,313,5307,844498,737905,874,395088,1187500,5815,136,3520
Punjab,Pathankot,337,306575,323,944,958,295085,10.85,139,1281,308072,293498,953,181762,419898,462,47,818
Punjab,Fazilka,1490,248410,1786,2847,3437,320182,5.37,233,4337,305026,263476,864,112498,456094,3668,65,1555
Punjab,Ludhiana,8115,1308929,7518,20116,20026,1811922,3.01,849,28231,1885220,1235188,655,828551,2292300,18149,242,9395
Punjab,Gurdaspur,3076,636918,1865,5200,3272,532730,5.85,484,8276,602027,567463,943,352336,817312,2354,223,2782
Punjab,Sri Muktsar Sahib,787,262803,1098,1320,1820,320452,7.26,153,2107,312911,270255,864,124766,458489,1602,60,1315
Punjab,Moga,2011,319078,2399,2974,3938,363485,6.52,325,4985,364042,318440,875,159008,523555,3692,105,2645
Punjab,Jalandhar,2560,980946,3209,6080,8085,1014889,3.05,264,8646,1073994,921596,858,615046,1380789,5517,138,5775
Punjab,Bathinda,849,330490,1577,1731,2748,440333,4.65,120,2580,431685,339026,785,179299,591524,2607,37,1718
Punjab,Patiala,3078,629449,2890,5704,5869,754125,5.9,518,8782,746461,636924,853,364549,1019025,5233,170,3526
Punjab,Tarn Taran,1485,326441,1709,2546,3195,390453,7.42,299,4031,371075,345735,932,153730,563164,3062,106,1841
Punjab,SAS Nagar,788,424847,850,2221,2714,805601,8.01,241,3009,724228,506086,699,373977,856471,1466,65,2098
Punjab,Rup Nagar,672,253364,909,1271,1661,289285,13.6,267,1963,286220,256376,896,165350,377299,905,84,1664
Punjab,Sangrur,1736,406881,2490,2859,4219,472423,8.81,405,4595,475958,403261,847,193149,686155,4460,107,2248
Punjab,Faridkot,508,217462,705,1026,1372,217742,10.82,166,1534,229328,205801,897,115448,319756,1103,56,973
Punjab,SBS Nagar,617,280039,610,1169,1340,262876,9.18,164,1786,275399,267461,971,159325,383590,875,52,1074
Rajasthan,Bikaner,944,898166,1751,3629,5907,1192391,11.96,547,4573,1118875,971223,868,654137,1436420,2965,143,4692
Rajasthan,Jodhpur,3486,1409319,2960,9497,9781,1811792,8.06,1047,12983,1698353,1522013,896,980527,2240584,5346,281,7394
Rajasthan,Kota,2033,814770,2563,3567,3797,1034848,11.25,630,5600,984406,864790,878,588697,1260921,1236,223,5124
Rajasthan,Udaipur,3131,1049388,3805,6576,8506,1330917,11.36,1103,9707,1212705,1167232,963,719214,1661091,4867,369,7443
Rajasthan,Jaipur I,834,1586797,4296,3397,16137,2306565,6.59,279,4231,2138017,1754302,821,1198853,2694509,9360,106,11073
Rajasthan,Jaipur II,505,984599,1240,2354,6367,1643976,6.68,191,2859,1436433,1191500,829,820016,1808559,2575,60,5032
Rajasthan,Ajmer,3047,1156875,4232,7717,12500,1498610,5.82,626,10764,1346408,1308563,972,925718,1729767,3712,172,13020
Rajasthan,Bharatpur,677,845816,1741,1888,4927,900354,16.18,415,2565,917366,828500,903,476051,1270119,2652,117,4015
Rajasthan,Sri Ganganagar,2623,798962,2423,6507,6501,919084,10.84,990,9130,902477,815238,903,467134,1250912,4726,248,4196
Rajasthan,Jhunjhunu,2048,1017374,3636,3375,5674,1094186,10.46,567,5423,1031554,1079567,1047,688058,1423502,2400,186,6909
Rajasthan,Dausa,1387,534006,1770,4113,5120,704245,9.98,549,5501,654308,583745,892,315502,922749,2064,176,4826
Rajasthan,Alwar,2691,1457863,5128,8634,16300,1657187,12.22,1384,11326,1685052,1429319,848,942824,2172226,10412,343,11015
Rajasthan,Sikar,1492,1170331,933,4310,3554,1437155,11.51,668,5802,1302805,1304062,1001,779394,1828092,1077,155,3410
Rajasthan,Bundi,1620,481027,1659,3086,4584,479972,13.68,644,4706,497974,462809,929,290837,670162,2637,196,3606
Rajasthan,Jhalawar,1233,565314,927,2884,2170,664208,7.85,323,4117,643301,586008,911,314280,915242,585,67,2511
Rajasthan,Baran,3060,446857,1961,7907,6138,529190,4.13,453,10967,509007,466853,917,242682,733365,3559,118,4539
Rajasthan,Hanumangarh,2034,797376,3330,4898,8221,929933,11.66,808,6932,900696,826310,917,512309,1215000,2742,210,8809
Rajasthan,Rajsamand,484,454811,952,1398,2664,493013,12.11,228,1882,466313,481335,1032,266139,681685,1328,65,2288
Rajasthan,Banswara,3307,664862,6301,7312,11138,718095,2.74,291,10619,691263,691448,1000,409929,973028,5840,59,11597
Rajasthan,Dungarpur,3247,466391,2315,7175,5275,523713,11.11,1158,10422,463336,526620,1137,281165,708939,2868,357,4723
Rajasthan,Chittorgarh,2770,639492,2057,5427,5301,692034,15.16,1243,8197,691879,639453,924,380271,951255,2382,309,4976
Rajasthan,Pratapgarh,3094,354644,4219,7967,7998,528605,1.44,159,11061,444573,438541,986,288652,594597,5055,44,7161
Rajasthan,Bhilwara,1425,959876,2370,3434,5573,1192247,7.84,381,4859,1090479,1061108,973,643485,1508638,2351,130,5592
Rajasthan,Dholpur,708,399834,961,2453,3025,493752,20.85,659,3161,465146,428307,921,246513,647073,1361,195,2625
Rajasthan,Karauli,6447,530506,3704,4127,4558,560420,2.18,231,10579,567642,523099,922,322355,768571,1899,55,6362
Rajasthan,Tonk,1250,557732,2068,3434,5704,684600,16.14,756,4684,636076,606018,953,368151,874181,1882,262,5891
Rajasthan,Jaisalmer,953,227512,662,2295,2116,346181,7.14,232,3248,317432,256170,807,165354,408339,844,64,1934
Rajasthan,Barmer,1020,919782,1260,4998,5455,1081335,7.01,422,6018,1051517,949144,903,569269,1431848,2736,128,3979
Rajasthan,Pali,1768,812690,2311,3946,6629,827797,16.91,966,5714,826557,813618,984,457164,1183323,3023,236,5917
Rajasthan,Churu,6484,812987,4300,23106,14980,945584,3.04,900,29590,880384,877816,997,486120,1272451,5697,233,13582
Rajasthan,Sirohi,3300,422277,3401,4717,4791,448486,7.52,603,8017,442572,428060,967,292225,578538,2738,175,5453
Rajasthan,Nagaur,2453,1489399,10287,4993,29898,1488465,8.25,614,7446,1476565,1500679,1016,920875,2056989,13658,137,26527
Rajasthan,Jalore,1818,605300,1481,5091,4260,681844,5.37,371,6909,650217,636634,979,327430,959714,2133,96,3608
Rajasthan,Sawai Madhopur,1360,479509,1767,2980,4068,546253,13.59,590,4340,549542,476084,866,295033,730729,1914,391,3920
Sikkim,East Sikkim,132,153028,132,1815,1900,313181,2.72,53,1947,257705,208373,809,203818,262391,98,13,1934
Sikkim,West Sikkim,9,66061,65,17,302,124664,15.38,4,26,101502,89143,878,87227,103498,29,1,337
Sikkim,North Sikkim,13,18881,19,45,82,41043,37.93,22,58,33577,26328,784,26850,33074,11,4,91
Sikkim,South Sikkim,110,79100,55,566,449,143117,3.55,24,676,120183,101935,848,101030,121187,36,8,467
Tamil Nadu,Coimbatore,563,1587341,6392,1562,12808,2001994,16.24,345,2125,1886413,1702164,902,990398,2598937,6588,84,12612
Tamil Nadu,Madurai,355,878335,6272,628,8836,1014807,14.95,147,983,890667,1002188,1125,472965,1420177,8817,29,6291
Tamil Nadu,Thanjavur,1404,680532,5669,1626,7487,792541,5.94,180,3030,671788,801003,1192,366184,1106889,6295,64,6860
Tamil Nadu,Viluppuram,672,531551,6570,1205,9006,672878,14.54,273,1877,542736,661370,1219,273652,930777,8598,67,6979
Tamil Nadu,Vellore,332,435784,3193,517,4858,524947,9.54,81,849,443116,517456,1168,258172,702559,4511,20,3540
Tamil Nadu,Kanyakumari,469,641043,4844,581,5524,740715,12.38,130,1050,653476,728071,1114,329981,1051777,5754,32,4614
Tamil Nadu,Salem,190,753846,4547,374,7276,992162,11.7,66,564,876229,869401,992,444059,1301949,5303,21,6520
Tamil Nadu,Pudukkottai,76,244867,1895,117,2372,304958,3.63,7,193,250417,299295,1195,116692,433133,1813,10,2453
Tamil Nadu,Cuddalore,948,725726,8749,1647,15642,955180,6.74,175,2595,809872,870763,1075,401884,1279022,15605,86,8786
Tamil Nadu,Tirunelveli,554,417856,4134,905,5256,555766,13.78,201,1459,459069,514422,1121,220052,753570,6181,60,3209
Tamil Nadu,Virudhunagar,70,269849,2539,138,3116,288305,15.38,32,208,243280,314700,1294,174053,384101,1948,4,3707
Tamil Nadu,Tirupattur,364,273581,1610,714,2666,394464,16.88,182,1078,299284,368625,1232,154999,513046,2426,45,1849
Tamil Nadu,Tenkasi,204,369437,3330,333,4760,494342,6.15,33,537,383022,480636,1255,177408,686371,5243,12,2846
Tamil Nadu,Kallakurichi,260,315878,2728,485,4806,490662,18.12,135,745,370125,436311,1179,172092,634448,4151,49,3383
Tamil Nadu,Tiruvannamalai,23,408649,3792,51,5164,547254,21.62,16,74,429702,525980,1224,231892,724011,3110,5,5845
Tamil Nadu,Thoothukudi (Tuticorin),233,268682,3300,390,5146,387382,5.94,37,623,315719,340235,1078,145096,510968,6284,15,2161
Tamil Nadu,Ariyalur,174,238463,4619,202,5598,294230,3.72,14,376,251648,280956,1116,109645,423048,8387,10,1830
Tamil Nadu,Dindigul,35,387398,3116,113,4401,484926,14.86,22,148,394345,477817,1212,201101,671223,3953,5,3564
Tamil Nadu,Kanchipuram,105,248463,1227,366,3773,563964,16.77,79,471,463560,348732,752,195769,616658,2448,17,2552
Tamil Nadu,Namakkal,173,609534,3621,259,4728,645991,15.74,68,432,602164,653089,1085,310511,945014,3695,20,4653
Tamil Nadu,Karur,208,369379,3217,425,3476,426979,12.16,77,633,376329,419853,1116,195473,600885,2842,20,3850
Tamil Nadu,Tiruchirappalli,121,871257,6506,239,8613,1013117,16.67,60,360,877552,1006496,1147,501999,1382375,7200,15,7918
Tamil Nadu,Sivaganga,60,397095,4119,97,5122,489202,1.91,3,157,393406,492742,1253,203215,683082,4312,4,4928
Tamil Nadu,Krishnagiri,133,484703,3168,247,6619,819016,15.79,60,380,685723,617748,901,316583,987136,4654,10,5133
Tamil Nadu,Erode,184,807546,5116,253,7036,923806,30.43,133,437,856487,874522,1021,418288,1313064,4953,27,7198
Tamil Nadu,Palani,255,309236,2378,560,3173,340331,7.98,65,815,303615,345882,1139,150145,499422,2823,24,2728
Tamil Nadu,Chengalpet,720,688882,3276,1788,7951,1048599,8.81,221,2509,888544,848655,955,496483,1240998,5591,60,5635
Tamil Nadu,Dharmapuri,225,391418,3256,411,4899,541513,10.06,64,636,437849,494860,1130,206686,726245,4467,16,3687
Tamil Nadu,Ramanathapuram,345,170427,1009,543,1748,240462,3.6,32,888,185717,225072,1212,93601,317288,1223,11,1534
Tamil Nadu,Tiruppur,209,817257,5042,442,9650,1238737,13.67,89,651,1072655,982996,916,464557,1591437,6273,23,8418
Tamil Nadu,Theni,159,391035,3251,226,4144,455184,11.69,45,385,381584,464455,1217,224578,621641,3311,57,4083
Tamil Nadu,Perambalur,10,182156,1697,32,2084,230332,19.05,8,42,184484,227935,1236,100979,311509,1769,11,2011
Tamil Nadu,Chennai,1063,2902566,8012,2846,20645,3765390,12.05,471,3909,3658446,3008424,822,2355829,4312127,11516,138,17142
Tamil Nadu,Tiruvallur,148,475595,2845,344,5935,805016,13.82,68,492,673881,606425,900,301395,979216,4997,21,3781
Tamil Nadu,Paramakudi,27,203108,1821,52,2310,225813,13.92,11,79,180617,248227,1374,113788,315133,1435,8,2695
Tamil Nadu,Tiruvarur,138,354066,2555,230,3291,429564,16.85,62,368,356535,426995,1198,182407,601223,2955,14,2891
Tamil Nadu,Poonamallee,49,197991,1075,104,2409,307542,11.11,17,153,274009,231446,845,148053,357480,1430,5,2053
Tamil Nadu,Nagapattinam,106,431003,3769,130,5246,569047,18.64,44,236,459511,540394,1176,225300,774750,4762,11,4252
Tamil Nadu,Nilgiris,217,392194,1812,339,2831,357377,9.71,54,556,364227,385227,1058,262795,486776,488,15,4155
Tamil Nadu,Attur,82,365470,2581,129,3272,341260,4.27,9,211,332118,374521,1128,175153,531577,3099,7,2753
Tamil Nadu,Sivakasi,320,388241,2975,492,4225,447462,13.3,108,812,375025,460471,1228,210546,625157,4013,43,3187
Telangana,Hyderabad,4293,1752520,2918,14179,10154,2927407,3.83,708,18472,2579327,2099867,814,1618129,3061798,2959,181,10113
Telangana,Adilabad,691,167340,937,1866,2267,232858,4.81,123,2557,197012,203107,1031,61522,338676,2794,30,410
Telangana,Bhadradri Kothagudem,2067,304722,1804,5160,4382,358828,1.98,143,7227,325216,338190,1040,150861,512689,4872,86,1314
Telangana,Jagtial,2331,339550,1862,4553,3492,312561,13.16,906,6884,293399,358578,1222,158510,493601,4243,207,1110
Telangana,Jangaon,1699,186462,860,2318,1368,177425,2.56,103,4017,172165,191657,1113,76526,287361,1433,20,795
Telangana,Jayashankar Bhupalpally,1676,167614,465,2876,788,149350,1.27,58,4552,155065,161844,1044,78584,238380,1064,15,189
Telangana,Jogulamba Gadwal,1765,134741,1710,4441,4175,158887,5.06,314,6206,146029,147513,1010,48321,245307,5452,88,432
Telangana,Kamareddy,768,347729,802,1995,1924,318371,3.87,107,2763,313535,352448,1124,152930,513170,2051,29,675
Telangana,Karimnagar,2014,469286,2221,2960,2893,432409,5.55,276,4974,448499,453030,1010,286071,615624,1637,90,3478
Telangana,Khammam,5996,456772,2885,11011,5392,535209,4.9,833,17007,480677,511130,1063,223998,767983,5225,230,3052
Telangana,Kumuram Bheem,1008,119293,1049,2240,2311,154461,10.84,352,3248,136207,137481,1009,42516,231238,3011,142,349
Telangana,Mahabubabad,1410,267873,1278,2419,2198,258247,12.82,491,3829,245947,279958,1138,121058,405062,2097,206,1378
Telangana,Mahabubnagar,1394,246855,1899,3611,4657,286546,4.3,215,5005,262678,270623,1030,117128,416273,5262,58,1294
Telangana,Mancherial,1297,254157,1514,3009,3099,315266,3.34,144,4306,283877,285423,1005,136523,432900,3536,27,1076
Telangana,Medak,848,248908,973,2156,2245,245677,4.16,125,3005,242532,251913,1039,102386,392199,2471,31,747
Telangana,Medchal,3535,1172876,3107,13788,12410,2025228,4.31,747,17323,1702145,1495292,878,1132144,2065960,4170,180,11347
Telangana,Nagarkurnool,3428,248049,3736,7063,6415,222090,1.8,189,10491,224787,245205,1091,92006,378133,8911,183,1239
Telangana,Nalgonda,3775,409238,4080,5671,6400,447777,1.74,164,9446,412329,444563,1078,185332,671683,7662,45,2818
Telangana,Nirmal,783,275328,1195,1612,2457,181570,4.8,115,2395,212196,244636,1153,115171,341727,3190,29,461
Telangana,Nizamabad,3259,444280,2725,6678,5445,487152,1.64,163,9937,432151,499164,1155,205830,725602,6431,36,1738
Telangana,Peddapalli,373,278329,735,1460,1935,313734,14.57,267,1833,297425,294562,990,161619,430444,1449,127,1220
Telangana,Rajanna Sircilla,1578,250492,767,870,801,208675,2.53,62,2448,214989,244074,1135,108086,351081,507,17,1061
Telangana,Rangareddy,4876,1084232,4245,15725,12983,2211553,3.3,679,20601,1819083,1476180,811,1100944,2194841,8539,349,8688
Telangana,Sangareddy,3211,372543,2642,7594,6354,555103,3.1,335,10805,482026,445487,924,234431,693215,6465,89,2530
Telangana,Siddipet,1719,405879,1774,4245,4119,303068,2.78,166,5964,332179,376641,1134,194038,514909,4011,71,1882
Telangana,Suryapet,3226,357082,2378,5830,4151,322077,2.25,204,9056,320417,358600,1119,153830,525329,5069,53,1460
Telangana,Vikarabad,2399,198238,2593,5258,5311,249049,4.87,373,7657,215386,231826,1076,73657,373630,6963,103,941
Telangana,Wanaparthy,1349,153930,1251,2685,2478,158391,9.32,376,4034,148697,163566,1100,61572,250749,3220,95,509
Telangana,Warangal(Rural),1384,188634,1463,2225,2190,183863,9.17,331,3609,173107,199282,1151,80270,292227,2735,115,918
Telangana,Warangal(Urban),1226,436329,1374,3262,3151,497568,10.07,452,4488,454626,479114,1054,290770,643127,2154,130,2370
Telangana,Yadadri Bhuvanagiri,993,351480,916,3433,3078,224128,2.8,124,4426,275364,300091,1090,172079,403529,2928,27,1066
Telangana,Mulugu,1559,124855,446,827,540,102319,3.52,84,2386,108104,119023,1101,53836,173338,501,16,484
Telangana,Narayanpet,1180,126762,577,1843,1015,168599,2.55,77,3023,140701,154613,1099,39406,255955,1079,17,512
Tripura,Dhalai,91,175806,373,434,1662,225446,54.29,285,525,212785,188417,885,143405,257847,45,142,1989
Tripura,Gomati,269,222501,212,521,714,204466,12.66,100,790,217564,209353,962,148337,278630,44,28,881
Tripura,Khowai,77,143664,58,444,458,156587,34.36,179,521,152543,147662,968,98991,201260,44,54,472
Tripura,North Tripura,70,208328,112,596,1106,254570,9.61,64,666,235797,227010,963,179966,282932,76,18,1141
Tripura,Sepahijala,103,245364,111,1034,1250,278968,15.22,173,1137,266679,257565,966,194184,330148,58,131,1303
Tripura,South Tripura,87,276477,65,829,569,228334,12.45,114,916,254175,250568,986,201307,303504,30,27,603
Tripura,Unakoti,74,124779,79,497,546,134798,8.58,49,571,130544,129004,988,87185,172392,33,12,591
Tripura,West Tripura,169,562362,209,1483,1853,551937,14.41,238,1652,560248,553871,989,440015,674284,141,124,1920
Uttar Pradesh,Agra,8502,994217,4084,20996,10752,1711228,2.44,721,29499,1462971,1240718,848,622656,2082789,7993,188,6843
Uttar Pradesh,Aligarh,9825,708650,4351,21229,9873,1193952,2.85,886,31054,1009621,892500,884,390064,1512538,8404,264,5819
Uttar Pradesh,Prayagraj,14982,1136488,9531,34927,21981,1962964,2.39,1191,49909,1677975,1420056,846,666965,2432487,23058,307,8453
Uttar Pradesh,Ambedkar Nagar,8146,564176,4089,13592,6980,747023,2.31,502,21738,662860,647329,977,251893,1059306,5980,139,5089
Uttar Pradesh,Amethi,3272,537547,2490,6278,5017,699883,2.41,230,9550,608469,628596,1033,283008,954422,3171,146,4336
Uttar Pradesh,Amroha,3205,400733,1936,7655,4965,632399,3.59,390,10860,556744,475960,855,207534,825598,3956,129,2945
Uttar Pradesh,Auraiya,2397,318808,1535,4162,2754,406677,9.16,601,6559,391642,333587,852,135717,589768,1967,147,2322
Uttar Pradesh,Azamgarh,11895,1007347,5962,22726,12192,1512244,2.25,779,34621,1284727,1233378,960,479986,2039605,10030,177,8123
Uttar Pradesh,Badaun,6406,641247,3804,12493,6987,883213,2.54,480,18900,824058,700103,850,259249,1265211,6453,207,4338
Uttar Pradesh,Baghpat,4687,472452,2060,8766,3686,451282,2.13,287,13453,493119,430320,873,266393,657341,1933,125,3812
Uttar Pradesh,Bahraich,11772,963496,4870,17638,7805,1090344,3.09,910,29410,1088189,965329,887,437477,1616363,5452,305,7222
Uttar Pradesh,Balarampur,5881,665443,4420,5830,4643,598086,4.77,559,11711,670334,592955,885,320137,943392,2687,191,6375
Uttar Pradesh,Ballia,8160,742299,4666,16947,10061,893927,3.0,753,25107,834188,800719,960,284063,1352163,9473,205,5254
Uttar Pradesh,Banda,2230,366107,1494,3333,2592,512604,4.8,267,5563,477857,400566,838,161530,717181,1990,75,2096
Uttar Pradesh,Barabanki,8659,748462,3652,16089,7144,1005049,1.95,482,24748,946167,806278,852,303450,1450061,6045,147,4751
Uttar Pradesh,Bareilly,7858,990835,5971,18919,12745,1646259,5.73,1533,26777,1437822,1198350,833,596248,2040846,9764,414,8951
Uttar Pradesh,Basti,4932,622320,3118,9758,6202,804265,7.83,1150,14690,731739,694475,949,303710,1122875,4317,256,5003
Uttar Pradesh,Bijnour,13414,889921,5101,28249,11580,1246151,3.09,1287,41663,1099859,1035408,941,470286,1665786,8721,305,7960
Uttar Pradesh,Bulandshahr,7877,975558,4547,16934,9357,1132381,2.01,499,24821,1110963,996462,897,519888,1588051,6148,150,7756
Uttar Pradesh,Chandauli,2597,441826,2396,5728,5222,602498,3.9,325,8325,548690,495384,903,166841,877483,4454,122,3163
Uttar Pradesh,Chitrakoot,1127,206947,828,1833,1459,289464,16.55,490,2960,265069,231253,872,85553,410858,942,151,1345
Uttar Pradesh,Deoria,9015,800712,5657,19422,10455,1090327,3.39,963,28437,947537,941674,994,394258,1496781,9427,340,6685
Uttar Pradesh,Etah,4043,369261,1880,7029,3700,535691,4.86,538,11072,492206,412475,838,153766,751186,2998,162,2581
Uttar Pradesh,Etawah,1912,360496,2144,3172,3117,437008,13.1,666,5084,435299,361973,832,171343,626161,2501,203,2760
Uttar Pradesh,Ayodhya,8753,556646,4402,16054,8701,937520,4.93,1223,24807,766707,726137,947,322276,1171890,7899,329,5203
Uttar Pradesh,Farrukhabad,3432,397861,2072,7335,4255,557108,5.6,603,10767,515308,439365,853,166879,788090,3491,176,2836
Uttar Pradesh,Fatehpur,4780,659351,2976,8417,5290,841686,5.4,713,13197,772550,728205,943,299731,1201306,3414,228,4852
Uttar Pradesh,Firozabad,4803,433892,4094,8880,6757,631229,4.8,657,13683,578669,486159,840,212511,852610,6329,207,4522
Uttar Pradesh,Gautam Buddha Nagar,3591,793180,2347,14809,9303,1797870,2.55,470,18400,1588795,1001216,630,853147,1737903,4026,113,7624
Uttar Pradesh,Ghaziabad,7810,1034562,3882,28169,15007,1966713,2.89,1041,35979,1691043,1308971,774,888422,2112853,8330,308,10558
Uttar Pradesh,Ghazipur,9544,863326,5305,17269,10015,1133027,1.78,477,26813,1034731,959894,928,382095,1614258,7453,119,7866
Uttar Pradesh,Gonda,8351,948049,4320,12551,6706,1030037,2.0,418,20902,1032700,944706,915,436172,1541914,4695,158,6331
Uttar Pradesh,Gorakhpur,7407,1132799,6234,17458,13413,1781715,2.84,705,24865,1491328,1421510,953,692172,2222342,9858,174,9788
Uttar Pradesh,Hamirpur,2932,325581,1408,3592,2041,337875,6.53,426,6524,356070,307257,863,139846,523610,1535,122,1913
Uttar Pradesh,Hapur,1079,336357,1172,3750,3596,490149,8.3,401,4829,440947,385334,874,205385,621121,2293,88,2475
Uttar Pradesh,Hardoi,9248,902756,4920,15914,8530,1211110,1.7,428,25162,1137518,975983,858,359309,1754557,6417,121,7032
Uttar Pradesh,Hathras,2871,365145,1167,6417,2740,490427,4.76,442,9288,451230,404111,896,184033,671539,1758,151,2150
Uttar Pradesh,Jalaun,4455,487954,2051,6324,3127,482451,4.18,451,10779,517339,452797,875,195058,775347,2646,211,2532
Uttar Pradesh,Jaunpur,8849,1074776,5864,19570,12815,1482534,2.78,791,28419,1264260,1290939,1021,499266,2058044,11027,193,7651
Uttar Pradesh,Jhansi,10316,527166,3779,17954,7061,850845,2.19,620,28270,735744,641780,872,290642,1087369,6295,155,4544
Uttar Pradesh,Kannauj,2774,355228,2082,5559,3780,501541,3.68,307,8333,470110,386412,822,161314,695455,2453,123,3408
Uttar Pradesh,Kanpur Dehat,5788,469246,3265,10111,5745,558889,4.85,771,15899,551922,475936,862,189879,838256,5354,203,3656
Uttar Pradesh,Kanpur Nagar,7163,1158585,5860,16514,13404,1594020,3.22,763,23677,1487657,1264011,850,694930,2057675,12855,201,6409
Uttar Pradesh,Kasganj,2248,270535,1039,4648,2356,423688,6.87,474,6896,375356,318737,849,110338,583885,1713,115,1682
Uttar Pradesh,Kaushambi,4268,340000,2631,7098,5040,487243,2.94,334,11366,434719,392385,903,151967,675276,4590,115,3080
Uttar Pradesh,Kushinagar,9087,781060,3947,19887,8882,1146159,3.4,986,28974,984853,940840,955,346244,1580975,6840,244,5989
Uttar Pradesh,Lakhimpur Kheri,10953,770262,3559,22936,7486,1156506,2.04,691,33889,1079285,845585,783,255284,1671484,7346,278,3699
Uttar Pradesh,Lalitpur,1737,272368,1194,3692,2540,422415,8.68,471,5429,374959,319458,852,100900,593883,2158,147,1576
