state,district,today,Total doses til date,avgdaily,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites,avgf
Jammu & Kashmir,Pulwama,767,306233,1573,1420,7265,299996,7.91,173,2187,343886,262279,763,178847,427382,6263,95,2574
Jammu & Kashmir,Ganderbal,42,159345,350,187,3033,184461,39.74,91,229,193537,150235,776,117830,225976,2718,91,665
Jammu & Kashmir,Budgam,1141,400571,1443,2259,5990,455611,7.94,270,3400,494396,361674,732,271023,585159,4862,152,2570
Jammu & Kashmir,Jammu,367,838211,712,1418,5938,900341,17.09,305,1785,957300,780763,816,579309,1159243,5003,98,1647
Jammu & Kashmir,Kishtwar,359,98337,390,1093,1292,115740,9.5,138,1452,118888,95156,800,70171,143906,976,56,706
Jammu & Kashmir,Doda,910,201995,548,867,2279,226169,5.23,93,1777,234720,193375,824,116829,311335,1485,43,1342
Jammu & Kashmir,Udhampur,362,265241,649,4069,4518,333570,6.52,289,4431,305567,293127,959,196586,402225,3734,145,1433
Jammu & Kashmir,Kathua,645,320933,1834,2058,5654,354951,7.51,206,2744,360097,315698,877,203658,472226,5944,134,1543
Jammu & Kashmir,Ramban,393,148698,656,1375,1420,186312,5.77,102,1768,197016,137949,700,117405,217605,160,73,1915
Jammu & Kashmir,Samba,78,188789,132,477,769,199389,6.31,35,555,214592,173482,808,110155,278023,261,29,640
Jammu & Kashmir,Rajouri,790,287989,1157,1786,10569,419089,9.86,254,2576,394453,312526,792,212172,494906,9246,103,2479
Jammu & Kashmir,Poonch,565,243625,589,1648,2278,293397,3.48,77,2213,299432,237522,793,152669,384353,172,85,2696
Jammu & Kashmir,Reasi,323,149880,495,3322,2550,196387,3.7,135,3645,198356,147878,746,106105,240162,1801,116,1244
Jharkhand,Ranchi,313,715970,1923,1162,5847,1274609,9.83,145,1475,1058429,931648,880,561413,1429166,4327,57,3443
Jharkhand,Koderma,4,191296,142,18,488,284312,36.36,8,22,238802,236720,991,119467,356141,193,4,436
Jharkhand,Bokaro,0,471935,2230,0,5402,748524,0.0,0,0,664757,555354,835,279090,941369,5272,0,2360
Jharkhand,Garhwa,219,233928,559,290,1294,314248,6.09,31,509,302756,245307,810,122721,425455,1013,20,840
Jharkhand,Latehar,21,126065,275,92,852,222185,6.19,7,113,192557,155626,808,70371,277879,629,28,497
Jharkhand,Chatra,55,209129,282,197,1006,332363,19.05,48,252,279656,261740,936,100307,441185,631,24,657
Jharkhand,Palamu,143,451432,1304,513,2916,541052,14.33,94,656,531169,461125,868,244332,748152,2226,63,1994
Jharkhand,East Singhbhum,25,821787,1095,113,3627,1156843,23.19,32,138,1061652,916345,863,585404,1393226,2190,7,2531
Jharkhand,Seraikela Kharsawan,12,243450,661,62,1884,377178,21.62,16,74,348535,271976,780,140881,479747,1545,2,1000
Jharkhand,Simdega,96,152008,380,159,854,222858,17.65,45,255,191017,183803,962,101992,272874,495,78,739
Jharkhand,Lohardaga,32,90762,200,90,743,128262,14.75,18,122,116114,102854,886,54194,164830,459,9,485
Jharkhand,Gumla,85,245668,471,88,1187,268863,21.39,37,173,256998,257423,1002,137511,377020,734,18,924
Jharkhand,Khunti,5,134131,264,16,799,183477,42.86,9,21,167449,150099,896,97563,220045,543,9,519
Jharkhand,Deoghar,0,294007,1886,1,1897,443726,900.0,9,1,407381,330165,810,186906,550827,1390,2,2393
Jharkhand,Ramgarh,46,250548,445,139,1385,414845,13.51,25,185,359159,306058,852,156222,509171,887,12,942
Jharkhand,Hazaribagh,4,402734,736,1,2433,693654,100.0,5,5,569130,526852,926,260425,835963,1504,1,1664
Jharkhand,Giridih,10,462351,757,28,2294,741747,57.89,22,38,612057,591775,967,244205,959893,1438,25,1613
Jharkhand,Dhanbad,259,607600,1993,894,6791,885781,7.55,87,1153,823025,669920,814,377215,1116166,6036,19,2747
Jharkhand,Dumka,7,331792,374,34,1039,470776,21.95,9,41,402487,399972,994,187557,615011,757,21,656
Jharkhand,Jamtara,11,192730,310,23,847,273678,17.65,6,34,251408,214937,855,107820,358588,691,10,466
Jharkhand,Sahebganj,110,194568,894,226,1910,319617,7.14,24,336,282075,232048,823,105414,408771,1794,65,1009
Jharkhand,Pakur,46,184417,492,151,1308,267203,21.83,43,197,239432,212125,886,92897,358723,1153,26,647
Jharkhand,Godda,73,285513,660,119,1477,387794,9.38,18,192,354501,318697,899,162151,511156,887,9,1249
Jharkhand,West Singhbhum,144,292124,936,432,2611,506132,12.85,74,576,409887,388217,947,191670,606586,1736,25,1810
Karnataka,Belgaum,3380,1941574,11584,4560,17827,2280763,7.81,620,7940,2083478,2138207,1026,1187005,3035332,8303,215,21108
Karnataka,Bangalore Urban,567,609121,2529,2437,9901,1250617,8.19,246,3004,1030853,828543,804,649352,1210386,2437,154,9992
Karnataka,Mysore,2482,1508317,5504,2577,9634,1503104,11.09,561,5059,1459465,1551408,1063,999812,2011609,4896,247,10242
Karnataka,Gulbarga,1376,759601,4937,3234,11136,1010845,16.49,760,4610,889230,880940,991,539627,1230819,6580,429,9493
Karnataka,Chitradurga,439,797971,3261,797,7773,662043,16.5,204,1236,705630,754113,1069,527102,932912,5558,160,5475
Karnataka,Dakshina Kannada,4978,1088674,3308,6282,6260,1175930,5.95,670,11260,1128103,1135977,1007,752032,1512572,1335,176,8233
Karnataka,Bagalkot,1678,797137,13929,2296,18993,854395,11.81,470,3980,799552,851798,1065,558091,1093441,7311,262,25609
Karnataka,Chamarajanagar,1935,480710,4277,1421,3012,444723,11.74,394,3356,431166,494070,1146,288344,637089,532,157,6757
Karnataka,Bidar,1122,628698,3556,2069,6297,700678,10.0,319,3191,652855,676354,1036,441721,887655,2845,149,7008
Karnataka,Chikamagalur,62,588827,1984,70,2403,450505,13.64,18,132,500213,539001,1078,318296,721036,1941,19,2446
Karnataka,Bellary,64,1062767,7051,219,13661,1297950,13.07,37,283,1173943,1186302,1011,712181,1648536,10380,57,10333
Karnataka,Davanagere,1276,704903,6487,1009,9921,703307,7.66,175,2285,687441,720489,1048,427952,980258,7557,117,8851
Karnataka,Bangalore Rural,231,411665,1745,863,5114,583747,14.26,156,1094,548884,446316,813,333140,662272,2273,62,4586
Karnataka,Kolar,3428,658897,4573,6359,6280,825742,4.09,400,9790,753018,731399,971,540711,943928,3576,172,7277
Karnataka,Dharwad,1029,722202,2690,1423,6000,911071,5.22,128,2452,826394,806640,976,475461,1157812,2965,65,5724
Karnataka,Haveri,407,581592,3112,717,4738,687962,17.44,196,1124,622638,646774,1039,299762,969792,2270,86,5580
Karnataka,Gadag,131,466797,2790,50,6152,481514,21.55,39,181,455561,492600,1081,291965,656346,5749,222,3193
Karnataka,Uttar Kannada,273,729967,4362,313,3730,683025,14.33,84,586,709715,703114,991,449582,963410,1694,40,6398
Karnataka,Koppal,29,504003,2964,95,6417,617175,37.1,46,124,536181,584809,1091,346768,774410,3717,174,5664
Karnataka,Kodagu,51,295101,607,176,1039,273169,49.78,113,227,277063,291124,1051,187633,380637,342,57,1303
Karnataka,Raichur,607,575005,4037,1673,9768,762370,10.53,240,2280,640366,696846,1088,375641,961734,8113,133,5692
Karnataka,Yadgir,1669,407457,3247,3531,5908,512891,8.85,460,5200,443556,476694,1075,309538,610810,5535,160,3620
Karnataka,Udupi,551,744297,2728,1010,3091,644532,15.95,249,1561,662729,725914,1095,475152,913677,689,79,5128
Karnataka,Shimoga,349,810131,4059,729,7822,770848,15.96,172,1078,770743,810084,1051,464806,1116173,7808,140,4073
Karnataka,Tumkur,2043,1230790,8171,2111,10945,1103673,9.29,386,4154,1131666,1202421,1063,735374,1599089,7026,173,12090
Karnataka,Hassan,391,902798,6650,419,7057,834470,17.28,140,810,826543,910450,1102,535703,1201565,2705,131,11002
Karnataka,Mandya,372,978381,4635,505,5119,764543,24.29,213,877,801934,940687,1173,584307,1158617,1813,88,7941
Karnataka,Chikkaballapur,163,642305,4051,450,6593,635377,14.19,87,613,626379,651135,1040,449983,827699,3082,83,7562
Karnataka,Ramanagara,163,595860,2332,487,4942,549867,20.0,130,650,554612,590926,1065,413337,732390,1572,41,5701
Karnataka,Vijayapura,2045,856592,10736,3645,19496,1023552,7.56,430,5690,953319,926515,972,526057,1354087,17186,287,13045
Karnataka,BBMP,2489,4329557,6168,10796,27035,8133904,14.26,1895,13285,6832731,5627906,824,4650609,7812852,5716,607,27486
Kerala,Kasaragod,146,770387,571,471,1785,598266,3.73,23,617,663311,705017,1063,469301,899352,654,13,1701
Kerala,Thiruvananthapuram,2837,2278175,3472,5931,4795,1669648,7.44,652,8768,1875148,2071780,1105,1392204,2555619,1977,156,6289
Kerala,Kannur,263,1561834,1040,898,2623,1133397,13.7,159,1161,1281755,1412723,1102,822945,1872286,1109,35,2555
Kerala,Kollam,3055,1737773,2230,7174,4404,1130028,5.0,511,10229,1322428,1544611,1168,933234,1934567,1290,102,5343
Kerala,Wayanad,14,566869,453,37,1677,460200,17.65,9,51,500335,526506,1052,372414,654655,389,4,1741
Kerala,Pathanamthitta,838,1075026,1355,1941,2450,576572,5.79,161,2779,775064,876249,1131,609612,1041986,768,73,3036
Kerala,Alappuzha,1191,1424182,2040,1927,3485,829635,5.52,172,3118,1062038,1191288,1122,748737,1505080,878,102,4646
Kerala,Malappuram,946,1867898,2676,3022,6970,1906493,6.1,242,3968,1859141,1914043,1030,990077,2784314,4579,55,5067
Kerala,Thrissur,1137,2036276,2363,2441,5245,1340615,7.04,252,3578,1589477,1786626,1124,1103122,2273769,1092,59,6516
Kerala,Kottayam,381,1359219,1128,1100,2795,825358,8.04,119,1481,1069975,1114092,1041,718889,1465688,755,28,3168
Kerala,Kozhikode,964,1923852,1931,1772,3852,1430624,8.92,244,2736,1620798,1732749,1069,1040779,2313697,1839,52,3943
Kerala,Idukki,690,759090,967,1288,2077,512880,5.66,112,1978,634376,637294,1005,418269,853701,811,28,2233
Kerala,Ernakulam,1940,2499684,4268,4252,8472,1971376,6.27,388,6192,2258045,2212173,980,1552804,2918256,2924,85,9816
Kerala,Palakkad,457,1557324,2593,1517,5292,1215546,6.89,136,1974,1324391,1447818,1093,807041,1965829,2000,28,5885
Ladakh,Kargil,29,58405,62,227,297,89116,13.28,34,256,78198,69302,886,60690,86831,37,9,321
Ladakh,Leh,21,73944,27,280,377,132514,6.31,19,301,125018,81420,651,85794,120664,91,5,312
Lakshadweep,Lakshadweep,78,43830,46,185,155,55600,14.07,37,263,52969,46456,877,44403,55027,12,9,189
Madhya Pradesh,Bhopal,689,1112673,1211,3003,4447,1953905,18.09,668,3692,1676968,1388910,828,1091972,1974606,835,267,4823
Madhya Pradesh,Gwalior,1754,781400,1957,3168,3895,1273419,18.19,902,4958,1117692,936681,838,637792,1417027,842,217,5009
Madhya Pradesh,Indore,651,1630037,1062,3330,5018,2911110,12.28,489,3981,2444644,2095495,857,1630729,2910418,642,140,5438
Madhya Pradesh,Jabalpur,2587,1101827,2529,3829,4719,1652427,11.87,762,6418,1422312,1331316,936,847240,1907014,956,198,6292
Madhya Pradesh,Rewa,1335,865467,1517,2045,2917,1194880,18.93,640,3380,1079001,980997,909,469307,1591040,1790,201,2644
Madhya Pradesh,Sagar,1572,862934,2034,3914,3927,1282204,6.09,334,5486,1157785,986953,852,620465,1524673,880,66,5080
Madhya Pradesh,Ujjain,847,855573,828,2908,2641,1298568,19.04,715,3755,1114589,1039088,932,726508,1427633,533,225,2935
Madhya Pradesh,Mandsaur,1144,455191,899,2825,2276,752693,12.62,501,3969,626499,580990,927,268680,939204,302,120,2872
Madhya Pradesh,Agar,486,198526,291,1122,757,323230,13.81,222,1608,279501,242014,866,101518,420238,126,77,921
Madhya Pradesh,Shajapur,384,327838,484,1196,1096,482859,15.82,250,1580,424744,385623,908,198338,612359,132,77,1447
Madhya Pradesh,Ratlam,597,521057,630,1862,1991,844457,5.73,141,2459,706776,658375,932,352306,1013208,222,87,2399
Madhya Pradesh,Neemuch,315,302933,295,972,858,464199,27.43,353,1287,399295,367649,921,192302,574830,135,85,1019
Madhya Pradesh,Dewas,690,524845,631,1271,1538,869132,29.02,569,1961,731905,661489,904,399191,994786,293,133,1876
Madhya Pradesh,Tikamgarh,621,444974,756,1579,1967,702299,21.36,470,2200,628907,518147,824,241373,905900,637,159,2086
Madhya Pradesh,Panna,357,276682,557,872,1111,441234,20.42,251,1229,393457,324342,824,129532,588384,447,185,1220
Madhya Pradesh,Damoh,563,420298,1199,967,2919,637168,15.03,230,1530,554557,502750,907,247380,810086,1689,192,2428
Madhya Pradesh,Chhatarpur,920,523222,1165,2309,2839,831136,18.3,591,3229,742733,611125,823,274549,1079809,948,231,3056
Madhya Pradesh,Umaria,6090,228663,2774,8348,4039,362959,1.74,251,14439,308026,283482,920,142369,449253,292,61,6521
Madhya Pradesh,Singrauli,251,308984,493,888,1840,610312,19.4,221,1139,526271,392869,747,188392,730904,522,89,1811
Madhya Pradesh,Sidhi,2104,335802,2295,2766,2939,522961,6.57,320,4870,448727,409929,914,187309,671454,642,66,4592
Madhya Pradesh,Shahdol,84,380963,588,265,1326,606734,28.94,101,349,517245,470362,909,287371,700326,276,77,1637
Madhya Pradesh,Satna,1437,755203,2288,4476,5575,1108661,9.42,557,5913,995973,867548,871,377827,1486037,1684,166,6179
Madhya Pradesh,Anuppur,501,221650,568,1213,1471,378616,12.02,206,1714,304341,295853,972,125891,474375,301,76,1739
Madhya Pradesh,Mandla,587,326855,712,1141,1591,506045,7.06,122,1728,409187,423617,1035,157963,674937,485,44,1817
Madhya Pradesh,Dindori,815,248632,739,1309,1180,370752,19.59,416,2124,306192,313120,1023,150120,469264,236,123,1684
Madhya Pradesh,Chhindwara,0,767474,3327,0,6800,1257888,0.0,0,0,1047594,977257,933,419233,1606129,6419,1,3708
Madhya Pradesh,Balaghat,862,690810,1863,2241,3438,933135,9.57,297,3103,797601,826084,1036,390473,1233472,1602,76,3699
Madhya Pradesh,Khandwa,20,445153,504,65,1091,687319,5.88,5,85,583079,549221,942,274295,858177,277,2,1316
Madhya Pradesh,Jhabua,404,238966,454,1046,1346,501400,15.17,220,1450,377192,363112,963,141591,598775,521,139,1278
Madhya Pradesh,Dhar,327,593061,422,673,1073,1177953,9.0,90,1000,933535,837047,897,414411,1356603,257,19,1238
Madhya Pradesh,Burhanpur,94,275102,182,204,507,416206,7.38,22,298,363620,327561,901,203180,488128,161,10,527
Madhya Pradesh,Barwani,262,325737,389,722,1171,648034,39.23,386,984,506675,466943,922,189341,784430,410,203,1150
Madhya Pradesh,Khargone,424,520649,1199,1133,2783,913388,18.18,283,1557,743047,690660,929,299228,1134809,608,81,3374
Madhya Pradesh,Shivpuri,62,478063,662,290,1751,913486,16.48,58,352,751624,639710,851,298441,1093108,449,36,1964
Madhya Pradesh,Sheopur,539,169955,569,927,1119,336415,15.28,224,1466,269834,236442,876,102115,404255,286,88,1402
Madhya Pradesh,Morena,507,614047,810,1451,2081,1042109,22.06,432,1958,912757,743118,814,384782,1271374,472,108,2418
Madhya Pradesh,Guna,185,365662,276,798,1155,655262,16.99,167,983,550836,469896,853,215310,805614,222,92,1208
Madhya Pradesh,Seoni,1426,478433,1166,1164,1753,733487,10.42,270,2590,608230,603503,992,273795,938125,430,124,2488
Madhya Pradesh,Datia,908,313724,1266,1667,1838,446824,12.23,315,2575,410491,349893,852,210845,549703,222,88,2881
Madhya Pradesh,Bhind,803,542311,1551,2042,2903,774575,13.88,395,2845,719937,596614,829,291078,1025808,360,122,4093
Madhya Pradesh,Narsinghpur,1108,422357,778,2067,1679,610431,6.77,215,3175,542811,489800,902,237179,795609,186,65,2270
Madhya Pradesh,Katni,610,427688,2030,352,1561,657333,10.19,98,962,569604,515209,905,233028,851993,368,63,3223
Madhya Pradesh,Ashoknagar,201,250434,186,660,640,449656,32.4,279,861,375615,324324,863,152231,547859,132,96,693
Madhya Pradesh,Vidisha,241,483930,510,656,1495,773391,14.83,133,897,674026,583064,865,299388,957933,203,46,1800
Madhya Pradesh,Sehore,15,473371,356,176,1318,771992,15.18,29,191,662379,582731,880,342250,903113,243,20,1431
Madhya Pradesh,Alirajpur,212,169380,382,694,890,298122,42.38,384,906,246939,220525,893,101026,366476,383,177,890
Madhya Pradesh,Rajgarh,470,516228,593,1121,1387,859497,14.39,229,1591,722245,653182,904,359021,1016704,442,55,1538
Madhya Pradesh,Raisen,91,403339,395,390,1180,744328,28.9,139,481,623641,523860,840,272246,875421,300,38,1274
Madhya Pradesh,Hoshangabad,521,451126,391,1048,915,694574,19.18,301,1569,603070,542386,899,288212,857488,158,70,1148
Madhya Pradesh,Harda,563,198482,345,1166,754,309698,16.83,291,1729,269634,238460,884,116085,392095,167,74,932
Madhya Pradesh,Betul,228,517747,536,405,1249,804056,40.6,257,633,683880,637734,933,286354,1035449,353,80,1432
Maharashtra,Pune,10722,4562033,12336,46169,55335,6861244,5.27,2998,56902,6419457,5001361,779,3879691,7543586,31464,842,36207
Maharashtra,Akola,2190,552164,2485,4238,5127,471228,9.21,592,6428,533978,489248,916,328754,694638,4804,131,2807
Maharashtra,Nagpur,10176,2010480,8889,26110,25244,2048489,4.17,1514,36286,2106927,1951346,926,1263020,2795949,18752,413,15380
Maharashtra,Amravati,4127,920772,4292,7451,7917,738768,5.2,602,11578,855151,804157,940,499193,1160347,7354,153,4855
Maharashtra,Buldhana,5102,819723,4703,9537,9005,694436,5.68,831,14639,793299,720661,908,459097,1055062,8769,234,4938
Maharashtra,Yavatmal,3038,792443,4210,6657,8669,732314,6.45,625,9695,799109,725332,908,433546,1091211,8031,197,4848
Maharashtra,Washim,969,421398,947,2137,1966,374458,9.79,304,3106,418479,377286,902,278423,517433,1333,114,1579
Maharashtra,Bhandara,3834,579833,3393,6796,6191,602045,5.46,580,10630,577885,603843,1045,375145,806733,3365,195,6219
Maharashtra,Kolhapur,2205,2044725,6171,5992,13770,1411993,8.09,663,8197,1757143,1698839,967,997632,2459086,14013,276,5928
Maharashtra,Ratnagiri,3509,676716,5464,4393,6438,573803,4.78,378,7902,634292,616110,971,371091,879428,9065,114,2837
Maharashtra,Sangli,2346,1362877,3115,4621,5402,1089888,6.93,483,6967,1247371,1205013,966,706617,1746148,4451,379,4066
Maharashtra,Sindhudurg,1445,458540,2185,2010,3353,319198,13.75,475,3455,395423,382220,967,267200,510538,3811,134,1726
Maharashtra,Solapur,18336,1310292,13629,27558,23237,1331438,1.52,696,45894,1409774,1231388,873,615642,2026088,30003,223,6863
Maharashtra,Satara,5590,1509840,5999,11070,10739,1192899,8.82,1470,16660,1370688,1331610,971,799249,1903490,10935,384,5802
Maharashtra,Wardha,2278,544009,2041,4490,3879,444447,7.57,512,6768,499691,488653,978,280542,707914,3618,123,2302
Maharashtra,Gondia,5141,643286,6655,8878,11607,629646,5.14,721,14019,612878,659906,1077,415179,857753,8987,209,9274
Maharashtra,Gadchiroli,2152,318366,3365,3779,6008,377271,3.71,221,5959,357143,338392,947,202013,493624,4605,102,4767
Maharashtra,Chandrapur,5439,821626,4631,10207,9132,832789,5.52,864,15646,856621,797599,931,405951,1248464,9117,272,4646
Maharashtra,Osmanabad,2602,547402,2235,4806,4449,446359,6.78,502,7408,529901,463707,875,282615,711146,4949,121,1734
Maharashtra,Nanded,6395,830233,5090,11432,10093,849007,8.04,1433,17827,872427,806578,925,457106,1222134,10255,417,4928
Maharashtra,Latur,7255,744325,5227,14270,10320,699766,5.51,1185,21525,760376,683502,899,434375,1009716,9813,291,5734
Maharashtra,Beed,5087,796782,5322,8982,8812,679620,6.25,880,14070,791490,684670,865,428912,1047490,8290,285,5843
Maharashtra,Parbhani,4494,560696,3649,8765,7119,575506,6.8,901,13259,592127,543959,919,334475,801727,7865,214,2903
Maharashtra,Hingoli,2706,305154,1957,4668,3427,330755,7.68,566,7374,330573,305247,923,170008,465901,3360,177,2023
Maharashtra,Nandurbar,3027,517571,3432,5998,6974,481448,5.15,465,9025,525622,473282,900,315632,683387,6368,141,4038
Maharashtra,Dhule,5348,676239,5406,10085,10064,706347,5.94,917,15433,715758,666552,931,435835,946751,8584,241,6886
Maharashtra,Nashik,15819,1935572,16434,37288,38318,2368841,4.31,2287,53113,2334452,1969275,844,1163632,3140781,41071,608,13681
Maharashtra,Jalgaon,6189,1316630,8339,12140,15918,1317011,6.83,1251,18329,1372145,1261086,919,649304,1984337,18398,327,5859
Maharashtra,Ahmednagar,8449,1569601,10384,16225,20344,1580213,7.24,1786,24674,1692668,1456619,861,815232,2334582,22698,553,8029
Maharashtra,Thane,10958,3126019,14056,39001,51027,4457646,4.59,2291,49959,4222365,3359099,796,2462869,5120796,42809,650,22274
Maharashtra,Raigad,6364,1030936,6942,15197,17523,1416614,3.98,859,21561,1381705,1065343,771,699352,1748198,17869,307,6596
Maharashtra,Palghar,6205,889523,7413,17315,21809,1414801,3.47,816,23534,1259063,1044760,830,592379,1711945,22836,195,6385
Maharashtra,Mumbai,9823,5739807,13263,38188,52182,8135616,3.87,1859,48011,8014886,5857179,731,5016292,8859131,25721,497,39724
Maharashtra,Jalna,4919,625497,3091,10386,6909,690957,5.98,915,15305,692155,624114,902,367182,949272,6928,210,3072
Maharashtra,Aurangabad ,3970,1037458,5331,10764,13947,1262014,3.23,476,14734,1281443,1017530,794,642947,1656525,12193,258,7084
Manipur,Bishnupur,278,77607,289,627,612,96065,3.87,35,905,87210,86420,991,46205,127467,61,9,840
Manipur,Chandel,52,14428,30,128,85,24369,11.11,20,180,22697,16098,709,12373,26424,8,3,108
Manipur,Churachandpur,169,56560,168,431,459,100382,5.0,30,600,82901,74008,893,53476,103466,52,8,575
Manipur,Imphal East,369,161395,419,695,1044,204319,6.2,66,1064,192925,172672,895,117457,248257,119,10,1343
Manipur,Imphal West,1052,202956,710,2138,1491,261513,1.57,50,3190,243188,221123,909,159840,304629,207,23,1993
Manipur,Senapati,225,12862,119,385,283,28645,3.28,20,610,24860,16640,669,14042,27465,55,6,346
Manipur,Tamenglong,5,9718,17,41,81,18317,8.7,4,46,17126,10909,637,8388,19647,13,4,84
Manipur,Thoubal,86,81623,150,301,412,108340,5.94,23,387,99714,90211,905,49349,140614,42,6,520
Manipur,Ukhrul,24,12654,59,61,128,20581,17.65,15,85,19848,13384,674,11877,21358,47,3,140
Manipur,Tengnoupal,25,11987,37,44,93,23775,15.94,11,69,21279,14482,681,9710,26052,8,2,122
Manipur,Kangpokpi,30,18560,31,141,131,35291,11.11,19,171,28814,25021,868,15436,38415,21,6,141
Manipur,Kamjong,2,4935,22,9,56,9115,81.82,9,11,8293,5752,694,3840,10210,9,3,69
Manipur,Jiribam,68,14657,61,188,143,26925,5.47,14,256,23827,17740,745,13809,27773,10,3,193
Manipur,Pherzawl,16,8729,37,62,88,11531,15.38,12,78,10422,9838,944,7964,12296,22,3,103
Manipur,Noney,26,8438,31,80,86,16016,13.21,14,106,15698,8751,557,7814,16640,8,4,108
Manipur,Kakching,320,57946,218,560,372,69357,2.27,20,880,64334,62934,978,43346,83957,60,7,530
Meghalaya,East Khasi Hills,263,165695,294,1343,1634,349129,13.33,214,1606,264878,249875,943,200468,314356,280,56,1648
Meghalaya,South West Khasi Hills,29,16689,28,177,137,31809,16.5,34,206,26175,22314,852,15282,33216,17,6,147
Meghalaya,West Jaintia Hills,107,40879,67,748,511,82767,9.94,85,855,60497,63137,1044,40051,83595,73,37,504
Meghalaya,Ri-Bhoi,111,40909,104,499,508,89481,16.39,100,610,71677,58698,819,40313,90077,143,27,470
Meghalaya,East Jaintia Hills,62,26258,45,606,313,64679,1.8,12,668,56671,34254,604,27393,63544,69,22,288
Meghalaya,West Khasi Hills,71,44062,42,421,285,70782,26.02,128,492,57630,57202,993,38918,75926,77,56,249
Meghalaya,West Garo Hills,244,120702,227,1022,1170,186931,14.53,184,1266,158644,148936,939,100887,206746,205,71,1191
Meghalaya,South Garo Hills,33,22506,25,206,133,32888,33.89,81,239,29659,25729,867,16037,39357,47,23,111
Meghalaya,South West Garo Hills,38,44710,63,139,248,57232,24.29,43,177,51146,50771,993,30319,71623,69,13,243
Meghalaya,North Garo Hills,73,31344,67,445,369,50617,21.62,112,518,42665,39292,921,20702,61259,63,62,373
Meghalaya,East Garo Hills,31,23709,28,359,195,40494,23.08,90,390,35227,28971,822,17474,46729,61,33,162
Mizoram,Aizawl East,367,124471,167,1344,737,204978,3.45,59,1711,164852,164567,998,142234,187215,123,13,781
Mizoram,Aizawl West,108,82831,66,686,423,134692,3.27,26,794,103542,113954,1101,89919,127604,39,6,449
Mizoram,Mamit,202,28597,42,898,254,41369,2.73,30,1100,36603,33348,911,26620,43346,28,6,268
Mizoram,Kolasib,61,32492,39,272,264,49221,5.11,17,333,40363,41333,1024,31539,50174,64,2,238
Mizoram,Champhai,41,52929,37,349,525,72712,2.56,10,390,62079,63523,1023,52063,73578,80,3,482
Mizoram,Serchhip,2,29869,41,73,192,47060,6.67,5,75,39635,37272,940,35104,41825,9,2,223
Mizoram,Lunglei,12,62880,103,256,719,101716,8.21,22,268,84462,80081,948,69926,94670,92,3,729
Mizoram,Lawngtlai,69,25344,22,372,172,47440,4.31,19,441,38325,34444,899,21385,51399,85,3,109
Mizoram,Siaha,16,19847,8,154,120,32787,5.88,10,170,26530,26093,984,18206,34428,18,3,110
Nagaland,Dimapur,28,119448,418,149,1960,289305,12.99,23,177,231138,177532,768,146413,262340,466,11,1912
Nagaland,Peren,0,10510,17,0,77,20381,0.0,0,0,18271,12618,691,11353,19538,28,0,65
Nagaland,Wokha,0,23907,20,0,92,32436,0.0,0,0,30461,25870,849,21523,34820,12,0,100
Nagaland,Mokokchung,209,50527,125,541,373,68023,4.0,30,750,62527,56009,896,49722,68828,54,8,443
Nagaland,Longleng,0,13558,9,0,49,21989,0.0,0,0,19764,15778,798,15017,20530,8,0,49
Nagaland,Mon,0,43969,140,0,424,69061,0.0,0,0,62940,50074,796,43504,69526,66,0,497
Nagaland,Tuensang,153,21485,119,378,338,38291,11.11,59,531,35820,23955,669,22242,37534,85,10,371
Nagaland,Kohima,11,52557,103,65,597,127381,5.26,4,76,100190,79714,796,75318,104620,97,2,602
Nagaland,Zunheboto,0,23333,81,0,185,34693,0.0,0,0,31840,26186,822,20443,37583,24,0,242
Nagaland,Phek,34,18355,27,98,108,31659,13.64,18,132,30227,19781,654,19063,30951,18,8,116
Nagaland,Kiphire,5,7298,42,36,86,12638,21.95,9,41,12784,7150,559,7113,12823,11,3,117
Odisha,Angul,3617,438993,4023,7805,8803,515457,1.56,178,11422,515603,438609,851,244807,709643,9498,47,3328
Odisha,Khurda,4210,1322309,4292,9002,9941,2046477,2.93,387,13213,1826017,1541860,844,1399325,1969461,7585,115,6648
Odisha,Balasore,5471,953272,2925,22222,10344,715201,1.65,456,27694,833761,834335,1001,479644,1188829,10645,123,2623
Odisha,Balangir,2587,508301,2078,4698,3747,614835,4.6,335,7285,582776,540143,927,216639,906497,3332,88,2492
Odisha,Ganjam,4743,1601364,7298,10215,16975,2023892,3.02,452,14958,1681458,1942998,1156,1467326,2157930,5241,104,19032
Odisha,Kandhamal,143,245984,708,533,1458,239577,10.95,74,676,232806,252640,1085,126497,359064,1104,14,1062
Odisha,Koraput,433,562679,1855,1388,3803,587735,7.63,139,1821,556029,594030,1068,323319,827095,2798,52,2859
Odisha,Sambalpur,660,461057,1460,1986,3202,638491,5.44,144,2646,575194,524155,911,352582,746966,1574,54,3088
Odisha,Sundargarh,1221,633445,1487,2906,3589,887658,4.68,193,4127,776932,743890,957,443023,1078080,2809,55,2266
Odisha,Bhadrak,4309,617173,2967,6320,3876,656937,2.93,311,10629,633682,640035,1010,290002,984108,4198,70,2644
Odisha,Kendujhar,4006,616543,3419,8456,7797,704744,1.11,138,12462,670876,650187,969,295921,1025366,7467,51,3748
