state,district,slots,today,Total doses til date,avgdaily
Telangana,Sangareddy,0,1453,117935,48
Telangana,Siddipet,0,1968,187834,106
Telangana,Suryapet,0,842,114236,172
Telangana,Vikarabad,0,41,53693,12
Telangana,Wanaparthy,0,150,46224,8
Telangana,Warangal(Rural),0,614,48679,24
Telangana,Warangal(Urban),0,1789,148447,104
Telangana,Yadadri Bhuvanagiri,0,3420,156020,223
Telangana,Mulugu,0,973,51034,266
Telangana,Narayanpet,0,153,28043,21
Tripura,Dhalai,0,256,81037,388
Tripura,Gomati,422,332,85583,398
Tripura,Khowai,0,34,64916,160
Tripura,North Tripura,0,76,102846,41
Tripura,Sepahijala,0,121,113305,103
Tripura,South Tripura,0,0,126488,1305
Tripura,Unakoti,114,100,60131,149
Tripura,West Tripura,437,1177,275338,1110
Uttar Pradesh,Agra,268,1728,241475,1666
Uttar Pradesh,Aligarh,108,1420,169208,1362
Uttar Pradesh,Prayagraj,854,1655,275474,1545
Uttar Pradesh,Ambedkar Nagar,288,502,95767,555
Uttar Pradesh,Amethi,1759,2737,116934,1006
Uttar Pradesh,Amroha,399,1215,81153,810
Uttar Pradesh,Auraiya,225,812,62609,572
Uttar Pradesh,Azamgarh,2315,1416,173373,1091
Uttar Pradesh,Badaun,2272,832,168514,856
Uttar Pradesh,Baghpat,253,3417,128296,1741
Uttar Pradesh,Bahraich,6288,3123,212645,2119
Uttar Pradesh,Balarampur,2777,1771,170052,1275
Uttar Pradesh,Ballia,1537,677,143511,700
Uttar Pradesh,Banda,819,406,81886,243
Uttar Pradesh,Barabanki,103,4258,153894,3591
Uttar Pradesh,Bareilly,1025,1597,241313,1366
Uttar Pradesh,Basti,921,419,146198,674
Uttar Pradesh,Bijnour,190,2178,177364,1860
Uttar Pradesh,Bulandshahr,1158,6150,202192,3132
Uttar Pradesh,Chandauli,2091,333,92522,447
Uttar Pradesh,Chitrakoot,696,225,45176,223
Uttar Pradesh,Deoria,3963,705,160426,908
Uttar Pradesh,Etah,527,838,71617,590
Uttar Pradesh,Etawah,173,360,81326,357
Uttar Pradesh,Ayodhya,24,545,101236,624
Uttar Pradesh,Farrukhabad,5354,215,85560,200
Uttar Pradesh,Fatehpur,1157,1187,122379,847
Uttar Pradesh,Firozabad,788,704,120276,662
Uttar Pradesh,Gautam Buddha Nagar,86,2124,289849,1594
Uttar Pradesh,Ghaziabad,130,3178,311063,2577
Uttar Pradesh,Ghazipur,11096,2202,144084,1607
Uttar Pradesh,Gonda,1846,4160,178283,2910
Uttar Pradesh,Gorakhpur,452,1953,267580,2182
Uttar Pradesh,Hamirpur,265,424,78902,233
Uttar Pradesh,Hapur,14,1415,86131,1060
Uttar Pradesh,Hardoi,7025,608,137424,515
Uttar Pradesh,Hathras,3648,1103,102673,951
Uttar Pradesh,Jalaun,1666,1881,99999,1168
Uttar Pradesh,Jaunpur,731,2371,234549,1330
Uttar Pradesh,Jhansi,126,674,104326,692
Uttar Pradesh,Kannauj,5397,299,56276,275
Uttar Pradesh,Kanpur Dehat,664,807,93208,846
Uttar Pradesh,Kanpur Nagar,83,1472,310163,2198
Uttar Pradesh,Kasganj,2890,435,59106,273
Uttar Pradesh,Kaushambi,10,418,68394,425
Uttar Pradesh,Kushinagar,580,2191,170174,1547
Uttar Pradesh,Lakhimpur Kheri,1748,2643,143391,1190
Uttar Pradesh,Lalitpur,3994,155,63071,124
Uttar Pradesh,Lucknow,268,3856,424632,3062
Uttar Pradesh,Maharajganj,1724,626,124878,529
Uttar Pradesh,Mahoba,2759,524,87977,633
Uttar Pradesh,Mainpuri,0,609,91653,637
Uttar Pradesh,Mathura,585,3181,173913,2318
Uttar Pradesh,Mau,424,760,91381,651
Uttar Pradesh,Meerut,56,4285,321430,3296
Uttar Pradesh,Mirzapur,234,1181,144089,1040
Uttar Pradesh,Moradabad,144,1487,146615,1159
Uttar Pradesh,Muzaffarnagar,2831,5575,160017,1662
Uttar Pradesh,Pilibhit,1348,1389,154330,711
Uttar Pradesh,Raebareli,513,358,114172,265
Uttar Pradesh,Pratapgarh,3780,1488,138711,1072
Uttar Pradesh,Rampur,157,804,97484,420
Uttar Pradesh,Saharanpur,57,2182,211717,1945
Uttar Pradesh,Sambhal,1764,387,85169,301
Uttar Pradesh,Sant Kabir Nagar,800,784,77893,796
Uttar Pradesh,Bhadohi,1171,1026,99867,885
Uttar Pradesh,Shahjahanpur,1884,1027,155360,1398
Uttar Pradesh,Shamli,603,806,82057,740
Uttar Pradesh,Shravasti,2816,811,54942,765
Uttar Pradesh,Siddharthnagar,9509,1370,169007,1442
Uttar Pradesh,Sitapur,1390,1276,194833,1087
Uttar Pradesh,Sonbhadra,341,272,77247,237
Uttar Pradesh,Sultanpur,186,884,135478,1084
Uttar Pradesh,Unnao,540,721,169387,862
Uttar Pradesh,Varanasi,368,2522,260562,2384
Uttarakhand,Dehradun,82,1658,359603,1550
Uttarakhand,Pauri Garhwal,0,324,140149,265
Uttarakhand,Chamoli,0,383,90486,230
Uttarakhand,Rudraprayag,0,116,52914,100
Uttarakhand,Tehri Garhwal,0,623,108641,368
Uttarakhand,Haridwar,165,1757,230673,1159
Uttarakhand,Uttarkashi,39,66,74220,27
Uttarakhand,Almora,87,678,123465,283
Uttarakhand,Udham Singh Nagar,972,697,173599,393
Uttarakhand,Pithoragarh,1065,537,73492,363
Uttarakhand,Bageshwar,73,118,59597,162
Uttarakhand,Champawat,134,115,56192,73
Uttarakhand,Nainital,293,1268,168602,485
West Bengal,Alipurduar District,0,253,139679,937
West Bengal,Bankura,6,167,189618,564
West Bengal,Basirhat HD (North 24 Parganas),0,724,219166,354
West Bengal,Birbhum,0,1321,203856,806
West Bengal,Bishnupur HD (Bankura),0,282,68815,307
West Bengal,Dakshin Dinajpur,0,1741,157822,680
West Bengal,Darjeeling,0,1272,222597,845
West Bengal,Diamond Harbor HD (S 24 Parganas),185,1074,272261,1895
West Bengal,East Bardhaman,0,2289,428686,1756
West Bengal,Hoogly,0,3722,583026,2549
West Bengal,Howrah,0,644,417302,1252
West Bengal,Jalpaiguri,0,1515,129950,892
West Bengal,Jhargram,0,245,46805,338
West Bengal,Kalimpong,0,635,51357,495
West Bengal,Kolkata,0,5309,1044053,2183
West Bengal,Malda,0,416,257075,1121
West Bengal,Murshidabad,0,3288,438989,1120
West Bengal,Nadia,0,1955,358077,1062
West Bengal,Nandigram HD (East Medinipore),0,3498,241665,565
West Bengal,North 24 Parganas,2,6221,705689,2254
West Bengal,Paschim Medinipore,0,3363,349902,1322
West Bengal,Purba Medinipore,0,1057,323152,1987
West Bengal,Purulia,60,533,183035,1463
West Bengal,Rampurhat HD (Birbhum),0,149,137094,1068
West Bengal,South 24 Parganas,0,2162,437456,2519
West Bengal,Uttar Dinajpur,0,466,153965,630
West Bengal,West Bardhaman,0,1940,203351,1226
Assam,Hojai,10,1210,67876,842
Assam,Biswanath,0,1499,49716,900
Assam,Charaideo,0,555,32872,528
Assam,Majuli,0,212,26702,190
Assam,South Salmara Mankachar,313,128,6856,111
Assam,West Karbi Anglong,0,125,13611,113
Gujarat,Ahmedabad Corporation,0,4518,820102,4339
Gujarat,Bhavnagar Corporation,0,277,95370,229
Gujarat,Gandhinagar Corporation,0,641,55210,471
Gujarat,Jamnagar Corporation,108,646,92258,455
Gujarat,Junagadh Corporation,0,168,54039,163
Gujarat,Rajkot Corporation,0,1084,241957,1070
Gujarat,Surat Corporation,0,2924,619044,1575
Gujarat,Vadodara Corporation,17,1864,346658,1926
Tamil Nadu,Cheyyar,0,365,24743,266
Tamil Nadu,Aranthangi,19,541,32702,454
Tamil Nadu,Kovilpatti,349,874,33426,546
Tamil Nadu,Ranipet,716,402,39782,216
West Bengal,COOCHBEHAR,0,1270,201643,676
