state,district,slots,today,Total doses til date,avgdaily,slots 18-44,paid slot,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio,fully,people,avg people,sites
Uttarakhand,Uttarkashi,0,488,120705,6055,13,0,2633,3542,78567,3.81,119,3121,101791,97426,957,48404,150868,2682,34
Uttarakhand,Almora,57,2068,192616,7051,111,0,1461,3527,82711,5.7,201,3529,128740,146515,1138,56935,218392,2444,55
Uttarakhand,Udham Singh Nagar,264,1391,282476,9669,601,28,357,7810,238271,6.41,112,1748,296612,223985,755,76288,444459,6581,32
Uttarakhand,Pithoragarh,113,1699,117257,3950,247,0,3499,3572,85698,3.69,192,5198,100924,101957,1010,33349,169606,2757,59
Uttarakhand,Bageshwar,0,836,92958,4103,381,0,1919,2454,68082,0.54,15,2755,76504,84478,1104,31389,129651,2073,41
Uttarakhand,Champawat,0,731,80784,2847,150,0,1661,2527,70802,4.1,98,2392,77125,74410,965,25050,126536,1796,38
Uttarakhand,Nainital,2,1881,265228,10784,5,0,1761,9116,205211,2.14,78,3642,242551,227724,939,85800,384639,7644,34
West Bengal,Alipurduar District,1,351,260036,10115,0,0,538,4002,99749,3.49,31,889,200665,159056,793,84291,275494,2075,7
West Bengal,Bankura,1,4314,364298,18639,0,0,454,4824,138246,3.19,152,4768,293778,208731,711,152394,350150,1693,41
West Bengal,Basirhat HD (North 24 Parganas),104,422,399540,16974,195,0,435,3862,105852,6.18,53,857,270115,235230,871,131809,373583,2006,49
West Bengal,Birbhum,45,1274,354656,15084,30,0,1444,7669,160540,3.75,102,2718,275386,239732,871,113121,402075,6593,27
West Bengal,Bishnupur HD (Bankura),29,1962,155576,7059,0,0,2031,3347,67380,2.18,87,3993,129031,93912,728,56075,166881,2395,22
West Bengal,Dakshin Dinajpur,21,2567,290106,13177,0,0,1584,4230,110153,2.38,99,4151,211790,188390,890,106480,293779,2196,28
West Bengal,Darjeeling,15,6440,420758,19085,1,0,4012,8872,215107,2.39,248,10382,334068,301588,903,150483,485382,6459,73
West Bengal,Diamond Harbor HD (S 24 Parganas),0,2645,549101,24025,1,0,992,6490,156903,3.11,113,3637,382340,323574,846,174360,531644,5606,31
West Bengal,East Bardhaman,11,522,775220,31942,0,0,662,9436,214015,6.42,76,1184,550004,439150,798,260373,728862,4182,17
West Bengal,Hoogly,3,2479,1070534,49546,0,0,3093,9995,295614,2.66,148,5572,744788,621195,834,383321,982827,4780,39
West Bengal,Howrah,126,4885,807639,32710,12,12,4784,13851,344516,2.29,221,9669,651273,500741,769,258828,893327,9586,46
West Bengal,Jalpaiguri,0,2015,248833,8789,0,0,1885,6400,137588,2.05,80,3900,223498,162854,729,76929,309492,4199,33
West Bengal,Jhargram,303,1206,127145,5341,1,0,1588,4033,76808,2.72,76,2794,126060,77871,618,44864,159089,2965,27
West Bengal,Kalimpong,120,935,92856,4391,0,0,1178,1822,39063,3.64,77,2113,63986,67916,1061,33337,98582,1450,20
West Bengal,Kolkata,1734,10206,2034172,85384,2104,2104,7506,39810,1234810,3.09,548,17712,1863742,1404714,754,657213,2611769,31307,179
West Bengal,Malda,46,1089,464652,18205,0,0,1158,7224,191800,3.69,83,2247,356289,300018,842,150485,505967,3931,23
West Bengal,Murshidabad,20,1931,757224,29696,0,0,698,9379,299152,1.56,41,2629,566146,490099,866,256221,800155,2471,30
West Bengal,Nadia,0,1117,695907,25961,0,0,908,9488,222606,2.72,55,2025,523835,394558,753,220587,697926,3936,10
West Bengal,Nandigram HD (East Medinipore),0,0,450981,17137,0,0,0,6635,131939,0.0,0,0,321828,261034,811,134153,448767,4608,1
West Bengal,North 24 Parganas,425,9739,1407964,56067,328,326,7775,22215,750435,2.95,516,17514,1217138,940995,773,427059,1731340,17274,136
West Bengal,Paschim Medinipore,0,172,678882,24980,0,0,380,8780,226232,12.32,68,552,536519,368510,687,219232,685882,2441,58
West Bengal,Purba Medinipore,0,700,639964,27075,0,0,1442,10147,203365,3.64,78,2142,474384,368867,778,221475,621854,5582,16
West Bengal,Purulia,160,1090,345760,13960,76,0,1417,6053,147741,4.51,113,2507,283840,209606,738,108950,384551,4449,58
West Bengal,Rampurhat HD (Birbhum),404,736,223417,7523,309,0,301,4212,101785,4.15,43,1037,174196,150964,867,59427,265775,3246,9
West Bengal,South 24 Parganas,1,2647,872718,38169,1,0,1746,10949,269827,3.57,157,4393,605055,537312,888,273122,869423,10100,38
West Bengal,Uttar Dinajpur,0,205,283785,11028,11,0,842,6546,161762,3.15,33,1047,244556,200884,821,96367,349180,3807,14
West Bengal,West Bardhaman,1015,1595,400302,16725,1443,1443,1228,7573,232850,3.36,95,2825,383070,250005,653,135772,497380,4901,19
Assam,Hojai,0,2332,128959,5794,2,0,7286,3177,80261,3.24,312,9618,112131,97052,866,44297,164923,2642,68
Assam,Biswanath,0,998,87230,2392,19,0,3190,2619,71346,1.93,81,4189,83448,75101,900,22194,136382,1841,20
Assam,Charaideo,0,768,55876,1616,2,0,2011,1654,39658,3.27,91,2779,51861,43654,842,13929,81605,1281,20
Assam,Majuli,0,20,42493,1381,19,0,0,1039,28712,0.0,0,20,37636,33560,892,12046,59159,700,3
Assam,South Salmara Mankachar,0,1285,21655,691,3126,0,2607,1084,27129,1.49,58,3892,28591,20190,706,4525,44259,1128,16
Assam,West Karbi Anglong,0,3,23716,1006,0,0,7,1324,24432,0.0,0,10,27788,20354,732,8175,39973,1162,1
Gujarat,Ahmedabad Corporation,136,10230,1404809,59129,441,441,11375,38032,1537479,2.24,485,21605,1669638,1272234,762,556416,2385872,17672,128
Gujarat,Bhavnagar Corporation,0,1618,166562,8420,60,60,1727,5647,163654,4.04,135,3345,177310,152870,862,83904,246312,2081,31
Gujarat,Gandhinagar Corporation,210,953,111868,5668,138,138,1363,4518,182898,1.9,44,2316,169066,125642,743,59973,234793,1618,12
Gujarat,Jamnagar Corporation,0,1085,157707,6919,0,0,1060,3995,177953,3.96,85,2145,179440,156168,870,64100,271560,1757,20
Gujarat,Junagadh Corporation,0,1156,95579,5042,0,0,1232,2271,63802,1.76,42,2388,83502,75851,908,40060,119321,1590,10
Gujarat,Rajkot Corporation,0,6008,409182,19574,0,0,4235,10635,487996,1.73,177,10243,496471,400579,807,188375,708803,3298,42
Gujarat,Surat Corporation,2,9068,1033964,49154,154,154,10587,30751,1138589,2.16,425,19655,1279786,892470,697,456116,1716437,14746,158
Gujarat,Vadodara Corporation,26,7402,600143,27335,44,16,6933,14273,622897,3.1,445,14335,659186,563663,855,244721,978319,6649,101
Tamil Nadu,Cheyyar,0,753,58913,2545,0,0,1161,2043,68609,2.93,56,1914,63791,63719,999,14502,113020,2516,12
Tamil Nadu,Aranthangi,0,711,62769,2295,0,0,932,1916,50383,2.86,47,1643,58321,54806,940,12701,100451,2397,13
Tamil Nadu,Kovilpatti,370,1217,70519,2774,368,0,1400,2333,59768,0.88,23,2617,59350,70922,1195,16009,114278,2820,6
Tamil Nadu,Ranipet,4946,1268,81128,3156,0,0,2422,3466,97043,5.42,200,3690,103174,74970,727,22797,155374,3365,69
West Bengal,COOCHBEHAR,0,421,358785,14959,0,0,447,5265,140168,1.38,12,868,287803,211091,733,122241,376712,2762,11
