state,district,slots,today,Total doses til date,avgdaily,slots 18-44,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio
Karnataka,Koppal,19,611,202178,634,0,1597,1864,33173,8.7,192,2208,109984,125388,1140
Karnataka,Kodagu,0,2995,100562,1277,0,857,862,20475,5.14,198,3852,59190,61897,1046
Karnataka,Raichur,0,333,166062,208,0,1007,2498,40238,8.21,110,1340,101817,104516,1027
Karnataka,Yadgir,300,349,130267,569,0,1053,1244,21556,11.98,168,1402,72486,79481,1097
Karnataka,Udupi,0,5404,215837,2890,0,1936,1869,49096,4.77,350,7340,127269,137713,1082
Karnataka,Shimoga,0,4916,253451,2469,0,2962,1714,46275,7.13,562,7878,151797,148001,975
Karnataka,Tumkur,961,4325,394799,2781,0,1400,2218,57818,7.77,445,5725,230327,222478,966
Karnataka,Hassan,0,2392,292267,1368,0,1600,2050,53049,6.96,278,3992,168437,176973,1051
Karnataka,Mandya,0,3701,286702,2581,0,2044,1783,39362,5.66,325,5745,154866,171478,1107
Karnataka,Chikkaballapur,0,1129,219027,577,0,1203,1690,32553,9.78,228,2332,126199,125437,994
Karnataka,Ramanagara,0,2114,209116,1551,0,2062,1862,31023,6.8,284,4176,113681,126695,1114
Karnataka,Vijayapura,40,1676,244140,1565,0,1473,1026,39119,8.92,281,3149,143539,139699,973
Karnataka,BBMP,4035,18308,1540194,16794,60,68625,63164,956226,1.68,1457,86933,1353197,1146441,847
Kerala,Kasaragod,0,4115,294516,5000,0,29,794,28557,3.52,146,4144,156373,166889,1067
Kerala,Thiruvananthapuram,0,3969,732660,7149,0,10089,7089,154818,2.15,302,14058,420692,467434,1111
Kerala,Kannur,0,772,473181,5053,0,5366,3756,77324,3.62,222,6138,261418,289473,1107
Kerala,Kollam,37,3881,502630,6784,42,1663,2956,78442,2.63,146,5544,269020,312479,1162
Kerala,Wayanad,0,7962,229885,4570,0,1099,784,27508,1.98,179,9061,122246,135299,1107
Kerala,Pathanamthitta,0,4720,385068,4490,0,2356,1596,47078,3.59,254,7076,195012,237369,1217
Kerala,Alappuzha,0,3051,459124,5355,0,2468,1816,54952,3.46,191,5519,234521,279641,1192
Kerala,Malappuram,0,4065,511012,4716,0,4246,3397,84368,5.52,459,8311,302043,293545,972
Kerala,Thrissur,0,1639,617226,5565,0,5808,3945,87918,4.61,343,7447,329750,375673,1139
Kerala,Kottayam,0,3030,426565,4387,0,3640,2875,64742,3,200,6670,225802,265681,1177
Kerala,Kozhikode,0,8107,569061,7591,0,1542,2371,82509,3.74,361,9649,311017,340996,1096
Kerala,Idukki,0,1771,235217,3041,0,23,1117,29793,3.12,56,1794,127216,137999,1085
Kerala,Ernakulam,0,1214,699165,6431,0,4085,4978,135239,2.47,131,5299,390198,444534,1139
Kerala,Palakkad,0,11385,421076,6459,0,858,2461,70643,3.24,397,12243,233956,258177,1104
Ladakh,Kargil,0,184,28499,47,863,1181,1464,25543,4.76,65,1365,29254,25106,858
Ladakh,Leh,0,24,37564,21,0,1969,2633,38695,2.36,47,1993,40227,36036,896
Lakshadweep,Lakshadweep,0,17,20019,34,0,266,481,8032,9.54,27,283,15675,12538,800
Madhya Pradesh,Bhopal,2457,2350,396775,1335,0,17677,15385,291535,3.51,703,20027,385485,302961,786
Madhya Pradesh,Gwalior,78,1253,268407,734,0,14734,8862,156905,3.9,623,15987,242655,182780,753
Madhya Pradesh,Indore,0,4429,616687,2580,0,42102,26155,396031,2.25,1049,46531,553483,459700,831
Madhya Pradesh,Jabalpur,219,2415,360218,1363,1,16114,10320,173987,2.54,471,18529,288246,246286,854
Madhya Pradesh,Rewa,0,518,261986,938,480,3558,3684,71875,4.02,164,4076,186666,147315,789
Madhya Pradesh,Sagar,1516,893,318585,456,0,8319,4916,78610,1.61,148,9212,218069,179184,822
Madhya Pradesh,Ujjain,237,1385,278889,849,0,7681,7241,114669,3.57,324,9066,211523,182073,861
Madhya Pradesh,Mandsaur,0,266,103720,419,0,5057,2024,32098,0.32,17,5323,73955,61853,836
Madhya Pradesh,Agar,61,302,40311,189,0,1321,977,17304,4.74,77,1623,32378,25272,781
Madhya Pradesh,Shajapur,1080,442,83365,225,0,2729,1646,27105,3.44,109,3171,62371,48128,772
Madhya Pradesh,Ratlam,0,1276,122201,808,0,3475,2140,39963,2.5,119,4751,88250,73990,838
Madhya Pradesh,Neemuch,0,614,79343,481,0,2199,1565,31271,2.38,67,2813,61667,48947,794
Madhya Pradesh,Dewas,0,559,130806,246,0,6580,2869,46468,1.98,141,7139,98328,78995,803
Madhya Pradesh,Tikamgarh,0,270,107007,90,106,1959,1286,29557,4.08,91,2229,76578,59988,783
Madhya Pradesh,Panna,263,122,51810,100,146,915,721,20306,12.83,133,1037,40975,31201,761
Madhya Pradesh,Damoh,96,352,81925,189,0,2884,1776,31150,2.6,84,3236,62319,50925,817
Madhya Pradesh,Chhatarpur,184,733,142168,376,121,3665,2109,38307,1.18,52,4398,102531,78048,761
Madhya Pradesh,Umaria,173,176,48098,158,86,1457,724,15362,6.55,107,1633,35535,27927,786
Madhya Pradesh,Singrauli,0,118,81128,111,0,1969,1399,26232,4.46,93,2087,64201,43156,672
Madhya Pradesh,Sidhi,0,254,76552,152,0,1854,1255,24125,2.94,62,2108,56280,44457,790
Madhya Pradesh,Shahdol,0,504,127301,267,0,4661,3783,46852,3.84,197,5133,96223,78240,813
Madhya Pradesh,Satna,577,610,183692,258,0,4204,2903,55943,4.28,206,4814,134359,105337,784
Madhya Pradesh,Anuppur,0,305,57570,80,0,1595,1190,19804,0.53,10,1900,41340,36026,871
Madhya Pradesh,Mandla,0,313,78799,162,18,1708,1186,25697,5.89,119,2021,53185,51311,965
Madhya Pradesh,Dindori,138,498,59527,237,173,2134,753,15963,5.24,138,2632,36339,39444,1085
Madhya Pradesh,Chhindwara,0,1704,160363,559,0,3946,2528,53461,3.01,170,5650,117120,96762,826
Madhya Pradesh,Balaghat,99,1769,163956,616,0,5451,2932,51511,2.08,150,7220,113349,102122,901
Madhya Pradesh,Khandwa,0,591,102913,227,0,3613,2180,35285,2.76,116,4204,73117,65077,890
Madhya Pradesh,Jhabua,0,193,46482,127,0,1887,1247,27041,0.96,20,2080,36923,36620,992
Madhya Pradesh,Dhar,0,282,142105,193,0,7881,4346,67689,1.19,97,8163,113658,96268,847
Madhya Pradesh,Burhanpur,2,769,79887,246,0,1406,981,20172,3.91,85,2175,52120,47959,920
Madhya Pradesh,Barwani,0,230,61786,247,0,2903,1600,29739,1.82,57,3133,48431,43102,890
Madhya Pradesh,Khargone,93,561,120858,710,0,8015,3358,52684,1.33,114,8576,97803,75752,775
Madhya Pradesh,Shivpuri,0,871,116444,188,0,7511,3595,52170,2.12,178,8382,95666,73019,763
Madhya Pradesh,Sheopur,0,280,44222,193,0,1895,968,18273,3.45,75,2175,34042,28591,840
Madhya Pradesh,Morena,0,1025,134823,421,0,4096,2774,49626,2.52,129,5121,105498,78968,749
Madhya Pradesh,Guna,0,782,108530,363,0,2015,1680,30546,1.18,33,2797,77901,61219,786
Madhya Pradesh,Seoni,0,1090,115761,665,0,2913,1840,33171,3.42,137,4003,77416,71528,924
Madhya Pradesh,Datia,0,396,74733,247,0,1740,1111,21997,4.4,94,2136,52437,44272,844
Madhya Pradesh,Bhind,0,925,127477,349,0,3558,2376,44306,3.95,177,4483,101598,70341,692
Madhya Pradesh,Narsinghpur,0,55,98203,223,0,2783,1652,30183,1.83,52,2838,72562,55824,769
Madhya Pradesh,Katni,0,213,115222,217,53,2846,2014,34841,2.97,91,3059,82799,67414,814
Madhya Pradesh,Ashoknagar,18,518,74510,183,0,1409,989,21174,1.71,33,1927,53659,42021,783
Madhya Pradesh,Vidisha,54,837,130671,302,0,2382,1311,32331,2.83,91,3219,89481,73515,822
Madhya Pradesh,Sehore,1133,614,159224,279,0,3898,2616,44626,4.61,208,4512,110985,92866,837
Madhya Pradesh,Alirajpur,180,100,44913,42,713,899,849,18697,5.11,51,999,32373,31240,965
Madhya Pradesh,Rajgarh,50,1542,117457,423,0,7369,2564,43642,3.8,339,8911,88528,72623,820
Madhya Pradesh,Raisen,71,364,98254,187,0,2866,2126,36286,4.33,140,3230,77333,57199,740
Madhya Pradesh,Hoshangabad,19,1037,114641,608,0,2750,1814,36811,2.19,83,3787,84146,67319,800
Madhya Pradesh,Harda,0,189,46334,130,0,1797,1032,18116,3.73,74,1986,35840,28612,798
Madhya Pradesh,Betul,277,339,146313,178,0,3226,2112,40697,3.23,115,3565,101896,85126,835
Maharashtra,Pune,59,4682,1838220,5406,0,40536,25425,523912,1.91,862,45218,1266757,1096872,866
Maharashtra,Akola,0,3237,214411,2980,49,313,154,35261,6.48,230,3550,134226,115556,861
Maharashtra,Nagpur,74,2867,853352,2430,0,1731,934,171233,12.44,572,4598,547436,477127,872
Maharashtra,Amravati,112,2602,312225,4475,0,396,815,56520,3.74,112,2998,198146,170709,862
Maharashtra,Buldhana,1,5901,295195,3718,0,845,565,51474,6.88,464,6746,185768,160895,866
Maharashtra,Yavatmal,0,3688,286739,4464,0,381,426,65332,6.91,281,4069,193348,158745,821
Maharashtra,Washim,0,2244,163656,1638,0,156,146,23134,8.75,210,2400,99599,87374,877
Maharashtra,Bhandara,2815,1095,191253,402,0,136,76,28982,6.42,79,1231,109219,111003,1016
Maharashtra,Kolhapur,0,818,861209,2551,0,627,740,105403,10.03,145,1445,484816,481813,994
Maharashtra,Ratnagiri,0,3036,168706,3940,0,427,388,62059,5.69,197,3463,124019,106793,861
Maharashtra,Sangli,0,481,548300,3858,0,123,459,65802,15.89,96,604,312873,301265,963
Maharashtra,Sindhudurg,0,948,141813,2650,0,124,119,24823,6.34,68,1072,84384,82268,975
Maharashtra,Solapur,0,903,373483,5430,0,120,1105,87391,9.48,97,1023,256114,204927,800
Maharashtra,Satara,20,1191,563960,3348,10,455,675,76612,5.1,84,1646,330157,310520,941
Maharashtra,Wardha,1095,2794,202470,1410,0,258,179,30893,4.85,148,3052,120596,112790,935
Maharashtra,Gondia,0,4593,184398,2705,0,312,253,37172,3.36,165,4905,113940,107685,945
Maharashtra,Gadchiroli,873,1960,94508,1480,0,175,149,35483,7.73,165,2135,72505,57536,794
Maharashtra,Chandrapur,0,393,253338,2841,0,140,445,53982,12.57,67,533,165593,141778,856
Maharashtra,Osmanabad,0,332,183105,1903,0,190,448,38872,13.03,68,522,121148,100825,832
Maharashtra,Nanded,0,2176,293081,775,13,1063,187,59739,11.76,381,3239,190055,162792,857
Maharashtra,Latur,0,3437,257827,2352,0,624,546,61061,8.1,329,4061,175323,143588,819
Maharashtra,Beed,0,2721,260322,4314,0,166,292,45721,8.42,243,2887,167767,138381,825
Maharashtra,Parbhani,0,1977,183705,1726,0,321,231,41464,10.1,232,2298,120404,104754,870
Maharashtra,Hingoli,0,1033,90832,967,0,166,144,23173,9.26,111,1199,62348,51655,828
Maharashtra,Nandurbar,697,3137,169313,3063,0,605,714,54955,6.63,248,3742,119158,105456,885
Maharashtra,Dhule,30,4312,210110,2449,0,704,467,48904,5.46,274,5016,138806,120262,866
Maharashtra,Nashik,0,2715,661930,5286,0,1415,1936,132377,5.81,240,4130,438056,356301,813
Maharashtra,Jalgaon,0,993,367429,4066,0,502,1037,76862,7.62,114,1496,240036,204332,851
Maharashtra,Ahmednagar,0,2314,463617,6241,0,197,812,86777,5.93,149,2511,304065,246549,811
Maharashtra,Thane,42,6477,1096082,8720,0,11597,8260,287337,2.19,396,18074,743992,639659,860
Maharashtra,Raigad,0,1762,296439,3527,0,4340,2880,91694,3.74,228,6102,218382,169934,778
Maharashtra,Palghar,218,6950,226301,2698,128,2096,1224,64769,2.7,244,9046,156028,135278,867
Maharashtra,Mumbai,2,7729,2036654,13946,0,44511,36192,670305,1.3,680,52240,1467500,1241289,846
Maharashtra,Jalna,0,3180,212858,3306,0,418,702,57835,7.56,272,3598,144624,126240,873
Maharashtra,Aurangabad ,4,2864,382263,2789,0,2021,1207,100547,4.81,235,4885,270078,212666,787
Manipur,Bishnupur,0,110,24341,65,0,96,339,8793,11.65,24,206,17716,15429,871
Manipur,Chandel,0,0,5352,4,0,344,108,5166,1.74,6,344,6692,3826,572
Manipur,Churachandpur,0,87,20181,52,0,121,74,12842,5.77,12,208,18123,14899,822
Manipur,Imphal East,0,553,62749,258,0,825,337,27156,4.5,62,1378,49036,40865,833
Manipur,Imphal West,0,726,67609,697,0,915,1039,37428,4.81,79,1641,57698,47352,821
Manipur,Senapati,0,13,3262,29,0,669,101,4031,8.5,58,682,4718,2579,547
Manipur,Tamenglong,0,1,3654,5,0,220,78,3395,13.12,29,221,4413,2640,598
Manipur,Thoubal,40,1,29785,195,0,760,114,11599,13.01,99,761,22092,19296,873
Manipur,Ukhrul,193,24,4664,29,137,306,195,4905,9.09,30,330,5966,3634,609
Manipur,Tengnoupal,0,9,3493,10,0,161,119,4633,5.88,10,170,5461,2670,489
Manipur,Kangpokpi,0,0,6461,34,0,326,134,4371,1.23,4,326,5653,5186,917
Manipur,Kamjong,0,0,1471,2,116,51,16,2270,17.65,9,51,2234,1511,676
Manipur,Jiribam,30,10,2758,24,216,291,110,3371,6.31,19,301,4208,1919,456
Manipur,Pherzawl,0,0,2542,9,0,76,64,1852,5.26,4,76,2247,2246,1000
Manipur,Noney,0,0,2973,1,62,241,35,2834,3.73,9,241,3862,1944,503
Manipur,Kakching,0,0,16729,223,0,429,251,6302,4.9,21,429,12217,10847,888
Meghalaya,East Khasi Hills,0,166,69892,193,0,197,537,47620,26.72,97,363,62816,54704,871
Meghalaya,South West Khasi Hills,0,163,7431,135,0,309,293,7427,10.17,48,472,8074,6919,857
Meghalaya,West Jaintia Hills,0,13,18967,24,0,41,189,14388,29.63,16,54,15611,17749,1137
Meghalaya,Ri-Bhoi,0,36,18037,46,0,138,283,14284,9.2,16,174,17888,14431,807
Meghalaya,East Jaintia Hills,0,1,11126,5,0,9,133,9315,0,0,10,12443,7995,643
Meghalaya,West Khasi Hills,0,60,21624,83,0,93,263,14753,24.18,37,153,17729,18675,1053
Meghalaya,West Garo Hills,0,50,54054,53,0,24,208,15022,21.62,16,74,34454,34618,1005
Meghalaya,South Garo Hills,90,18,10423,49,0,24,43,4856,19.05,8,42,8236,7044,855
Meghalaya,South West Garo Hills,0,53,19424,16,0,19,87,4936,25,18,72,11822,12533,1060
Meghalaya,North Garo Hills,0,13,11807,12,0,6,33,3082,5.26,1,19,7109,7782,1095
Meghalaya,East Garo Hills,0,123,10563,53,0,52,46,5912,20,35,175,9102,7409,814
Mizoram,Aizawl East,0,122,55054,65,0,100,334,19072,3.6,8,222,38368,35764,932
Mizoram,Aizawl West,0,169,38862,62,0,48,450,11339,1.38,3,217,23822,26377,1107
Mizoram,Mamit,0,0,13544,3,0,0,6,2918,0,0,0,9148,7318,800
Mizoram,Kolasib,0,0,15159,30,0,0,107,3770,0,0,0,9731,9200,945
Mizoram,Champhai,0,0,25303,4,0,0,1,3227,0,0,0,14442,14086,975
Mizoram,Serchhip,0,0,13415,13,0,0,51,3741,0,0,0,9605,7550,786
Mizoram,Lunglei,0,0,28329,64,0,0,53,6301,0,0,0,18498,16134,872
Mizoram,Lawngtlai,0,0,10868,40,0,0,28,4022,0,0,0,8071,6818,845
Mizoram,Siaha,50,27,9000,37,0,7,6,1640,47.06,16,34,5434,5206,958
Nagaland,Dimapur,348,183,39053,72,0,1494,690,25709,4.35,73,1677,39353,25441,646
Nagaland,Peren,0,8,4286,16,0,49,144,4616,5.26,3,57,5347,3565,667
Nagaland,Wokha,0,18,10309,8,0,8,143,5797,53.85,14,26,8365,7736,925
Nagaland,Mokokchung,19,75,19392,25,0,9,180,7247,42.86,36,84,13749,12895,938
Nagaland,Longleng,0,0,5673,35,0,0,38,2749,0,0,0,4581,3841,838
Nagaland,Mon,0,57,16601,43,0,56,254,8217,15.04,17,113,14454,10366,717
Nagaland,Tuensang,0,4,7901,21,0,38,130,5684,19.05,8,42,8596,4994,581
Nagaland,Kohima,95,93,19180,58,0,23,260,12826,3.45,4,116,18528,13479,727
Nagaland,Zunheboto,0,23,7506,10,0,6,67,3513,37.93,11,29,6341,4678,738
Nagaland,Phek,149,5,7576,15,49,1,96,5933,400,24,6,8190,5320,650
Nagaland,Kiphire,0,11,2863,2,0,2,21,2467,53.85,7,13,3652,1679,460
Odisha,Angul,515,2405,121508,1760,0,50,73,12085,1.83,45,2455,78926,54669,693
Odisha,Khurda,3537,3769,488719,4019,0,5491,7577,265089,3.67,340,9260,428029,326178,762
Odisha,Balasore,0,4954,362040,4120,0,41,36,18114,2.75,138,5012,200703,179785,896
Odisha,Balangir,29,1016,128145,707,0,30,19,15388,15.68,164,1046,77136,66384,861
Odisha,Ganjam,0,2030,522551,1787,0,49,3600,144183,10.63,221,2079,340976,325713,955
Odisha,Kandhamal,217,689,90231,563,0,4,9,10814,6.78,47,693,47970,53287,1111
Odisha,Koraput,0,1188,199350,1116,0,81,1769,43574,6.7,81,1209,116895,126514,1082
Odisha,Sambalpur,0,1861,140742,1564,0,663,2873,102017,4.99,126,2524,137372,105671,769
Odisha,Sundargarh,0,682,229365,1581,0,437,8051,149042,12.6,141,1119,203686,174845,858
Odisha,Bhadrak,65,1777,184114,1228,0,143,47,9373,3.12,60,1920,104209,89286,857
Odisha,Kendujhar,77,4230,202024,2406,0,403,279,18021,2.48,115,4635,116523,103848,891
Odisha,Mayurbhanj,38,2253,243018,1213,0,163,45,21862,8.03,194,2416,132817,132071,994
Odisha,Cuttack,381,5320,364804,4538,0,716,8812,161225,2.72,164,6036,295744,231184,782
Odisha,Dhenkanal,0,2180,138603,1356,0,6,2,9562,7.04,154,2186,81536,66962,821
Odisha,Jagatsinghpur,0,358,148192,2347,0,2,24,8491,0,0,360,85976,70705,822
Odisha,Jajpur,0,6753,199048,2053,0,18,116,15124,0.87,59,6771,117959,96209,816
Odisha,Kendrapara,104,1349,190706,2942,0,22,13,8144,5.03,69,1371,105289,93569,889
Odisha,Nayagarh,0,2634,120592,1765,0,3,6,7306,2.01,53,2637,69105,58819,851
Odisha,Puri,0,3596,246303,4032,0,107,2793,48974,3.97,147,3703,159091,136227,856
Odisha,Kalahandi,0,1433,173233,614,0,321,2451,35581,6.04,106,1754,108044,100856,933
Odisha,Nuapada,0,159,62516,144,0,55,15,6172,12.15,26,214,34506,34171,990
Odisha,Subarnapur,0,529,72080,305,0,1,2,6102,3.77,20,530,40559,37622,928
Odisha,Gajapati,0,458,63337,335,0,49,38,8714,10.45,53,507,33745,38488,1141
Odisha,Boudh,0,74,50116,156,0,26,20,4592,20,20,100,30313,24450,807
Odisha,Malkangiri,0,116,61859,180,0,16,41,11076,6.06,8,132,36310,36640,1009
Odisha,Nabarangpur,467,437,112967,512,0,29,1517,32418,20.17,94,466,68274,77115,1129
Odisha,Rayagada,105,509,112767,744,0,6,4,12823,16.5,85,515,59902,65697,1097
Odisha,Bargarh,30,2736,169920,1140,0,19,1690,34938,4.9,135,2755,108701,96237,885
Odisha,Deogarh,258,575,34914,169,0,15,16,5525,6.27,36,574,22387,18115,809
Odisha,Jharsuguda,0,773,74155,549,0,1040,368,9889,4.8,87,1813,47529,36516,768
Puducherry,Puducherry,536,773,115150,618,0,1865,1837,59535,6.14,162,2638,91281,83463,914
Puducherry,Karaikal,154,190,20961,141,0,280,209,5271,10.64,50,470,13395,12846,959
Puducherry,Mahe,0,0,13032,29,0,95,103,2978,5.26,5,95,7268,8744,1203
Puducherry,Yanam,0,20,5662,33,0,83,86,1964,6.8,7,103,4100,3527,860
Punjab,Kapurthala,98,840,96761,622,0,200,114,14620,8.65,90,1040,60799,50583,832
Punjab,Ferozpur,0,344,63378,353,0,145,247,20065,8.38,41,489,48425,35019,723
Punjab,Hoshiarpur,0,865,243880,982,0,332,371,48994,11.11,133,1197,161049,132011,820
Punjab,Mansa,8809,331,39255,209,0,233,196,18908,18.79,106,564,35097,23127,659
Punjab,Barnala,2200,254,46991,260,0,126,165,14334,5.26,20,380,35799,25557,714
Punjab,Fatehgarh Sahib,0,158,40860,192,0,54,55,12038,8.49,18,212,31010,21890,706
Punjab,Amritsar,1018,830,233495,1367,154,988,1498,64585,6.16,112,1818,166166,131971,794
Punjab,Pathankot,0,327,129819,218,0,411,324,18932,12.47,92,738,78786,69966,888
Punjab,Fazilka,0,270,67178,278,0,98,170,17697,11.41,42,368,49195,35713,726
Punjab,Ludhiana,3751,3611,451575,2443,1369,2249,1603,114913,6.31,370,5860,332666,234020,703
Punjab,Gurdaspur,123,635,256069,866,0,182,294,46193,10.16,83,817,157657,144653,918
Punjab,Sri Muktsar Sahib,148,472,65952,380,0,408,376,20438,5.68,50,880,49996,36400,728
Punjab,Moga,0,875,74742,619,0,569,277,13899,10.11,146,1444,49358,39313,796
Punjab,Jalandhar,49,1651,356936,1216,0,1030,643,55518,3.32,89,2681,220571,192045,871
Punjab,Bathinda,0,470,86835,449,0,683,951,40571,9.28,107,1153,77850,50037,643
Punjab,Patiala,40,791,208768,1353,0,1023,545,49439,4.74,86,1814,145943,112313,770
Punjab,Tarn Taran,2609,513,86368,480,0,707,299,19696,17.21,210,1220,59299,46819,790
Punjab,SAS Nagar,0,1083,170673,1102,0,5212,4167,217700,3.26,205,6295,237067,151590,639
Punjab,Rup Nagar,9,1376,59894,706,0,380,150,11154,4.21,74,1756,41023,30028,732
Punjab,Sangrur,0,747,99098,615,0,681,471,28666,13.45,192,1428,75304,52503,697
Punjab,Faridkot,0,400,70170,279,0,156,113,16655,15.11,84,556,47767,39092,818
Punjab,SBS Nagar,0,328,98794,191,0,84,67,17510,11.65,48,412,61149,55155,902
Rajasthan,Bikaner,0,1463,408313,850,0,58,1308,123012,10.45,159,1521,287697,243687,847
Rajasthan,Jodhpur,83,13634,612038,7245,0,685,2846,153049,5.45,781,14319,413978,351851,850
Rajasthan,Kota,0,890,355444,528,0,132,1433,138700,18.4,188,1022,266825,227343,852
Rajasthan,Udaipur,2395,1978,417905,922,41,3101,3321,141802,6.32,321,5079,290262,269870,930
Rajasthan,Jaipur I,0,6303,722933,2479,0,5416,4817,233643,3.93,461,11719,523812,433564,828
Rajasthan,Jaipur II,0,1783,430000,984,604,2831,4113,147107,4.68,216,4614,313293,264376,844
Rajasthan,Ajmer,0,3753,488771,2038,0,330,1681,118988,9.23,377,4083,306596,301454,983
Rajasthan,Bharatpur,0,4097,381930,3203,0,117,1824,101915,7.26,306,4214,260731,223133,856
Rajasthan,Sri Ganganagar,0,2707,336284,2184,0,315,1231,64712,14.82,448,3022,210868,190116,902
Rajasthan,Jhunjhunu,0,6657,432156,2224,0,139,1484,68795,4.18,284,6796,245911,255784,1040
Rajasthan,Dausa,85,3832,205128,1632,0,171,1168,45268,6.42,257,4003,134171,116560,869
Rajasthan,Alwar,568,4483,694231,3507,0,134,2849,175761,12.63,583,4617,461478,408557,885
Rajasthan,Sikar,0,1501,473103,6268,0,203,1873,127539,6.22,106,1704,305966,294705,963
Rajasthan,Bundi,5,138,243568,138,0,14,726,39182,31.58,48,152,142416,140363,986
Rajasthan,Jhalawar,0,1183,209428,569,0,275,1060,47931,8.37,122,1458,134947,122528,908
Rajasthan,Baran,0,250,195427,209,0,3,799,40329,18.58,47,253,123857,111897,903
Rajasthan,Hanumangarh,0,6442,288099,6081,0,208,1417,59109,7.82,520,6650,184052,163432,888
Rajasthan,Rajsamand,0,291,195475,301,0,318,1009,38365,10.02,61,609,114901,118971,1035
Rajasthan,Banswara,0,1180,277674,883,0,207,1166,50385,4.54,63,1387,161549,166605,1031
Rajasthan,Dungarpur,0,500,175822,226,0,2323,1276,37017,3.44,97,2823,103621,109402,1056
Rajasthan,Chittorgarh,40,386,279731,231,0,121,1691,49659,14.4,73,507,169205,160191,947
Rajasthan,Pratapgarh,13975,604,94369,371,0,399,294,45852,13.66,137,1003,73281,67053,915
Rajasthan,Bhilwara,0,2878,379531,1491,0,1056,1809,102414,8.8,346,3934,242803,239286,986
Rajasthan,Dholpur,0,206,194066,122,0,484,696,52958,14.49,100,690,131962,115048,872
Rajasthan,Karauli,454,524,231235,296,0,493,901,34985,15.04,153,1017,137844,128397,931
Rajasthan,Tonk,0,2733,198792,1565,0,185,1027,39750,9.32,272,2918,124638,113963,914
Rajasthan,Jaisalmer,730,249,86644,243,0,859,874,34507,8.3,92,1108,71466,49724,696
Rajasthan,Barmer,0,3478,419968,1837,0,547,2025,69450,8.32,335,4025,266737,222763,835
Rajasthan,Pali,68,1244,330200,1210,0,361,1197,86856,13.4,215,1605,218907,198288,906
Rajasthan,Churu,0,4948,304606,3136,0,173,1395,58149,6.62,339,5121,184193,178568,969
Rajasthan,Sirohi,0,236,157205,172,0,46,760,34928,20.57,58,282,99962,92180,922
Rajasthan,Nagaur,390,2313,694283,2495,0,187,2417,91852,11.2,280,2500,390308,395937,1014
Rajasthan,Jalore,0,1106,236113,643,0,259,1262,41602,11.36,155,1365,148840,128967,866
Rajasthan,Sawai Madhopur,0,842,186586,366,0,69,914,49612,19.65,179,911,127734,108552,850
Sikkim,East Sikkim,0,16,70449,27,0,26,104,22119,66.67,28,42,49452,43110,872
Sikkim,West Sikkim,0,0,31235,0,0,0,1,3975,0,0,0,19121,16087,841
Sikkim,North Sikkim,0,17,8586,4,0,32,5,2307,2.04,1,49,6169,4723,766
Sikkim,South Sikkim,0,1,37455,8,0,39,18,3344,25,10,40,22024,18770,852
Tamil Nadu,Coimbatore,0,1511,349021,4960,0,3467,5403,139120,3.86,192,4978,273715,215032,786
Tamil Nadu,Madurai,0,1173,186681,1874,0,1212,8386,106553,3.56,85,2385,160279,133328,832
Tamil Nadu,Thanjavur,0,510,109898,973,0,479,4117,58868,5.16,51,989,95473,73470,770
Tamil Nadu,Viluppuram,4,666,93525,707,0,978,3129,45396,7.06,116,1644,75662,63707,842
Tamil Nadu,Vellore,56,995,111227,837,0,427,2324,61404,7.59,108,1422,91975,80700,877
Tamil Nadu,Kanyakumari,0,336,91092,1007,0,121,2192,56574,2.84,13,457,77410,70276,908
Tamil Nadu,Salem,0,1504,147445,960,0,1600,4319,83678,3.74,116,3104,127981,103305,807
Tamil Nadu,Pudukkottai,0,255,49767,599,0,165,1527,20618,14.29,60,420,37387,33006,883
Tamil Nadu,Cuddalore,0,890,119788,594,0,2732,3692,47215,2.43,88,3622,99337,68449,689
Tamil Nadu,Tirunelveli,0,296,61121,1056,0,1161,5014,57612,6.38,93,1457,69880,49199,704
Tamil Nadu,Virudhunagar,0,253,71065,610,0,53,1503,28483,7.84,24,306,46949,52641,1121
Tamil Nadu,Tirupattur,0,1054,61035,811,0,1223,3172,39006,8.04,183,2277,51279,48760,951
Tamil Nadu,Tenkasi,56,219,47679,472,0,155,3238,40262,14.97,56,374,47078,40883,868
Tamil Nadu,Kallakurichi,438,129,47404,659,0,54,2165,31231,9.29,17,183,43081,35583,826
Tamil Nadu,Tiruvannamalai,0,649,46895,751,0,304,2363,31385,5.98,57,953,43880,34416,784
Tamil Nadu,Thoothukudi (Tuticorin),93,727,42563,918,0,1646,3006,35585,6.62,157,2373,45009,33215,738
Tamil Nadu,Ariyalur,48,60,37486,476,0,228,1285,24522,7.64,22,288,36296,25766,710
Tamil Nadu,Dindigul,109,204,62354,545,0,108,2221,34034,8.97,28,312,50888,45505,894
Tamil Nadu,Kanchipuram,352,396,52068,421,0,2297,4031,47001,4.72,127,2693,61513,38126,620
Tamil Nadu,Namakkal,0,519,122515,890,0,151,2863,54193,5.97,40,670,94929,81789,862
Tamil Nadu,Karur,0,39,53607,453,10,85,947,32284,4.84,6,124,46990,39002,830
Tamil Nadu,Tiruchirappalli,183,2772,184895,2036,162,1121,6714,94261,5.57,217,3893,149881,129316,863
